Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,20,,PG/SF,11400,DAL,@DET,3,112,39,32,101,107,2%,20,20,20,31,31,34,51.5,59.2,45.5,72.9,35.0,60.1,5.3,33.6,78.5,6.9
Andre Drummond,4,,C,9600,DET,DAL,2,105,24,23,102,106,-4%,14,14,14,33,31,34,49.2,49.4,36.0,62.7,34.5,48.1,5.0,34.4,51.8,5.4
Joel Embiid,10,,C,9500,PHI,@BOS,1,106,31,24,102,101,-6%,13,13,16,31,32,31,46.4,47.3,34.5,60.2,32.5,51.3,5.4,36.1,66.8,7.0
Nikola Jokic,8,,C,9000,DEN,POR,1,112,26,20,105,108,7%,17,15,14,33,31,31,42.9,41.5,30.1,53.0,32.5,48.0,5.3,31,44.8,5.0
Damian Lillard,9,,PG,8500,POR,@DEN,1,105,29,25,100,100,-10%,20,17,19,34,35,37,43.6,47.3,37.4,57.2,36.5,41.3,4.9,37.5,35.5,4.2
Hassan Whiteside,10,,C,8100,POR,@DEN,1,105,20,26,100,100,-1%,10,11,10,29,30,28,45.6,38.8,29.1,48.5,30.5,41.1,5.1,35.1,59.8,7.4
Jusuf Nurkic,,O,C,7900,POR,@DEN,1,105,,,100,100,-1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kemba Walker,5,,PG,7700,BOS,PHI,0,107,29,22,102,101,-8%,21,18,18,32,32,33,45.8,41.4,29.7,53.0,33.0,37.4,4.9,36.3,46.3,6.0
Ben Simmons,8,,PG/SF,7600,PHI,@BOS,1,106,22,19,102,101,-12%,9,10,11,38,34,35,42.7,41.3,33.7,48.8,36.0,40.3,5.3,36.5,25.5,3.4
DeMar DeRozan,16,,SG/SF,7300,SAS,CLE,5,115,27,20,101,112,7%,20,18,16,40,37,35,40.6,37.8,31.2,44.5,33.5,38.6,5.3,39.1,35.5,4.9
Jayson Tatum,7,,SF/PF,7100,BOS,PHI,0,107,28,18,102,101,-4%,14,18,18,33,34,35,43.6,38.4,29.6,47.2,34.0,35.2,5.0,33.9,27.8,3.9
LaMarcus Aldridge,12,,PF/C,7000,SAS,CLE,5,115,23,21,101,112,4%,16,17,16,33,34,34,40.2,37.1,27.3,47.0,32.5,37.4,5.3,39.2,37.0,5.3
Tobias Harris,9,,SF/PF,6900,PHI,@BOS,1,106,24,17,102,101,-2%,20,21,16,37,37,35,41.0,36.6,28.8,44.3,35.5,35.9,5.2,32.8,50.0,7.2
CJ McCollum,1,,PG/SG,6800,POR,@DEN,1,105,26,16,100,100,-4%,18,17,20,35,36,37,35.4,36.9,24.5,49.2,36.5,33.4,4.9,36.6,20.5,3.0
Blake Griffin,7,,PF,6700,DET,DAL,2,105,29,15,102,106,0%,13,14,14,33,29,29,28.3,30.4,22.0,38.7,32.5,35.8,5.3,29.6,21.8,3.3
Jaylen Brown,3,,SG/SF,6600,BOS,PHI,0,107,23,19,102,101,-9%,14,16,15,33,34,34,38.5,36.1,27.0,45.3,34.5,32.6,4.9,41,17.8,2.7
Jamal Murray,7,,PG/SG,6500,DEN,POR,1,112,26,17,105,108,3%,16,15,16,33,32,33,30.8,34.3,23.2,45.5,32.5,34.4,5.3,28.2,25.5,3.9
