Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,6,,PG/SG,11300,HOU,MIN,1,132,37,28,106,110,4%,21,21,23,39,37,37,49.2,60.1,45.8,74.5,36.5,64.1,5.7,35.8,59.5,5.3
Luka Doncic,7,,PG,11100,DAL,@SAS,1,118,39,28,102,111,3%,23,21,21,33,37,34,52.4,57.9,44.1,71.8,36.0,59.1,5.3,36.3,63.3,5.7
LeBron James,9,P,PG/SF,10900,LAL,BKN,1,119,34,26,104,106,-10%,19,19,20,36,35,35,60.0,55.7,45.4,65.9,34.5,55.9,5.1,34.9,61.5,5.6
Karl-Anthony Towns,,O,C,10400,MIN,@HOU,1,119,29,27,106,108,0%,13,16,18,36,37,34,51.5,52.7,41.6,63.7,0.0,0.0,0.0,0,0.0,0.0
Bradley Beal,7,,SG,10200,WAS,NYK,1,118,34,23,101,111,-3%,23,24,23,37,37,36,51.0,49.0,37.7,60.3,37.5,52.0,5.1,38.5,61.8,6.1
Russell Westbrook,10,,PG,10100,HOU,MIN,1,132,35,22,106,110,4%,23,23,23,31,35,36,52.0,52.2,41.0,63.3,36.5,60.5,6.0,37,50.0,5.0
Anthony Davis,12,P,PF/C,9800,LAL,BKN,1,119,29,28,104,106,-3%,22,17,18,32,30,35,47.6,51.8,39.7,63.9,35.0,54.3,5.5,36.5,42.5,4.3
Kristaps Porzingis,11,,C,9300,DAL,@SAS,1,118,26,20,102,111,0%,18,22,16,34,38,32,55.6,40.8,26.4,55.2,36.0,50.0,5.4,37.9,32.0,3.4
Kawhi Leonard,5,,SF,9200,LAC,@GSW,1,118,34,27,103,111,2%,17,17,20,33,32,33,39.4,48.7,38.7,58.8,33.5,48.6,5.3,25.3,40.5,4.4
Damian Lillard,9,,PG,9100,POR,PHO,2,120,31,26,104,109,2%,16,17,20,36,36,37,41.1,50.3,36.0,64.6,36.0,49.8,5.5,40.4,53.3,5.9
Nikola Vucevic,10,,C,9100,ORL,@MEM,1,109,26,22,105,108,5%,17,18,17,34,35,33,46.2,43.7,34.6,52.8,34.0,47.0,5.2,35.3,44.8,4.9
Hassan Whiteside,5,,C,9000,POR,PHO,2,120,19,25,104,109,1%,13,13,11,35,33,31,47.8,43.4,32.0,54.9,34.0,48.9,5.4,36.8,42.0,4.7
Domantas Sabonis,3,,PF/C,8900,IND,BOS,1,106,24,21,102,104,-7%,14,13,14,39,38,35,45.8,44.4,35.4,53.4,36.0,46.7,5.2,41.5,51.8,5.8
Jayson Tatum,4,,SF/PF,8900,BOS,@IND,1,109,28,20,101,105,-12%,21,22,19,36,39,35,49.5,42.1,31.0,53.1,37.0,44.5,5.0,35.9,50.0,5.6
