Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Karl-Anthony Towns,16,,C,10800,MIN,@CHA,1,114,29,26,101,110,2%,22,22,22,39,39,39,73.5,73.5,73.5,73.5,34.5,60.3,5.6,27.7,82.3,7.6
Anthony Davis,10,,PF/C,10000,LAL,UTA,2,110,29,30,103,103,-10%,21,21,21,37,37,37,51.0,51.0,51.0,51.0,36.0,55.1,5.5,32.3,45.3,4.5
LeBron James,11,,PG/SF,9500,LAL,UTA,2,110,33,26,103,103,-3%,19,19,19,36,36,36,43.3,43.3,43.3,43.3,35.5,53.8,5.7,30.6,59.3,6.2
Nikola Jokic,23,,C,9300,DEN,PHO,1,117,29,26,103,112,12%,14,14,14,24,24,24,40.3,40.3,40.3,40.3,31.5,53.4,5.7,40.5,66.5,7.2
Luka Doncic,24,,PG/SG,9200,DAL,@NOR,1,113,31,20,106,110,7%,19,19,19,34,34,34,52.8,52.8,52.8,52.8,34.0,51.7,5.6,37.7,61.0,6.6
Kyrie Irving,13,,PG,9000,BKN,NYK,1,118,30,24,102,111,0%,33,33,33,38,38,38,76.0,76.0,76.0,76.0,33.0,48.3,5.4,31.2,41.0,4.6
Damian Lillard,17,,PG,8800,POR,@SAC,1,115,31,24,106,109,5%,21,21,21,38,38,38,51.0,51.0,51.0,51.0,36.5,47.0,5.3,34,54.8,6.2
Bradley Beal,18,,SG,8600,WAS,@OKC,1,105,28,21,105,105,5%,25,25,25,32,32,32,45.5,45.5,45.5,45.5,35.0,46.5,5.4,34.5,33.0,3.8
Jrue Holiday,12,,PG/SG,8500,NOR,DAL,2,115,27,19,101,108,4%,15,15,15,41,41,41,29.0,29.0,29.0,29.0,35.5,44.0,5.2,33.2,29.0,3.4
Devin Booker,6,,PG/SG,8400,PHO,@DEN,1,105,33,20,100,107,-6%,17,17,17,32,32,32,42.5,42.5,42.5,42.5,35.0,41.2,4.9,41.4,35.8,4.3
Rudy Gobert,7,,C,8200,UTA,@LAL,1,107,17,25,106,107,8%,6,6,6,38,38,38,24.5,24.5,24.5,24.5,34.0,42.0,5.1,32.4,26.3,3.2
Julius Randle,12,,PF/C,8100,NYK,@BKN,1,110,28,21,103,107,1%,18,18,18,35,35,35,55.3,55.3,55.3,55.3,33.5,43.0,5.3,38.6,32.3,4.0
Pascal Siakam,11,,PF/C,8100,TOR,@BOS,2,105,21,19,102,105,-1%,26,26,26,38,38,38,66.5,66.5,66.5,66.5,36.0,42.5,5.2,35.7,46.0,5.7
Lauri Markkanen,9,,PF/C,8000,CHI,@MEM,1,114,24,17,99,106,-4%,25,25,25,34,34,34,62.8,62.8,62.8,62.8,34.0,39.9,5.0,31.8,27.3,3.4
De'Aaron Fox,6,,PG,7900,SAC,POR,1,113,26,18,102,108,-1%,7,7,7,27,27,27,14.3,14.3,14.3,14.3,33.0,41.0,5.2,34.1,43.0,5.4
Kemba Walker,7,,PG,7800,BOS,TOR,1,108,32,22,103,104,-1%,18,18,18,34,34,34,16.5,16.5,16.5,16.5,34.0,40.9,5.2,36.2,40.5,5.2
Donovan Mitchell,11,,PG/SG,7700,UTA,@LAL,1,107,31,17,106,107,5%,22,22,22,36,36,36,55.0,55.0,55.0,55.0,35.0,39.3,5.1,34,42.3,5.5
Kristaps Porzingis,10,,PF/C,7600,DAL,@NOR,1,113,,,106,110,6%,16,16,16,29,29,29,34.5,34.5,34.5,34.5,31.5,39.1,5.1,29.1,43.5,5.7
Zach LaVine,6,,PG/SG,7400,CHI,@MEM,1,114,30,19,99,106,-4%,17,17,17,30,30,30,38.0,38.0,38.0,38.0,33.0,37.9,5.1,33.4,59.5,8.0
Deandre Ayton,,O,C,7300,PHO,@DEN,1,105,20,21,100,107,-4%,14,14,14,33,33,33,43.3,43.3,43.3,43.3,0.0,0.0,0.0,0,0.0,0.0
Chris Paul,13,,PG,7200,OKC,WAS,1,114,25,20,104,111,5%,15,15,15,30,30,30,40.0,40.0,40.0,40.0,30.5,39.0,5.4,30,12.0,1.7
Hassan Whiteside,20,,C,7200,POR,@SAC,1,115,22,24,106,109,5%,7,7,7,26,26,26,43.3,43.3,43.3,43.3,27.5,40.3,5.6,26.3,40.8,5.7
Danilo Gallinari,9,,SF/PF,7100,OKC,WAS,1,114,23,21,104,111,4%,13,13,13,28,28,28,35.3,35.3,35.3,35.3,30.5,36.6,5.2,29.7,29.8,4.2
