Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,15,,PG/SG,12300,HOU,IND,1,116,42,30,102,101,-9%,26,26,26,41,38,38,71.3,63.8,50.9,76.7,37.5,65.1,5.3,40.5,71.0,5.8
LeBron James,7,,PG/SF,10800,LAL,SAC,1,113,34,27,101,109,-1%,20,18,19,32,34,35,52.9,55.2,39.3,71.0,35.5,55.2,5.1,38.7,58.0,5.4
Karl-Anthony Towns,26,,C,10000,MIN,WAS,1,122,29,30,107,112,16%,16,18,18,30,34,33,52.1,55.1,39.3,70.8,34.0,65.2,6.5,33.4,55.0,5.5
Anthony Davis,11,,PF/C,9600,LAL,SAC,1,113,30,28,101,109,-13%,19,18,19,38,36,35,48.8,52.5,42.7,62.3,35.0,53.2,5.5,35.5,34.3,3.6
Joel Embiid,11,,C,9200,PHI,@OKC,1,109,33,28,103,102,1%,15,15,16,30,29,29,46.3,48.8,36.3,61.4,32.0,51.9,5.6,37.6,54.0,5.9
Domantas Sabonis,18,,PF/C,8700,IND,@HOU,2,110,25,23,110,106,1%,19,15,16,33,34,35,49.2,45.1,36.4,53.7,36.0,47.4,5.4,36,38.3,4.4
Andre Drummond,16,,C,8600,DET,@CHA,2,112,26,25,103,109,9%,11,14,15,28,33,35,46.3,52.7,37.9,67.4,33.0,51.1,5.9,38.1,43.5,5.1
Bradley Beal,20,,SG,8500,WAS,@MIN,1,117,34,21,109,104,-1%,24,23,23,39,36,36,42.8,46.3,32.5,60.0,37.0,47.8,5.6,37,68.3,8.0
Russell Westbrook,7,O,PG,8400,HOU,IND,1,116,32,19,102,101,-9%,21,21,19,33,33,33,40.0,48.2,34.4,62.0,0.0,0.0,0.0,35.2,38.0,4.5
Andrew Wiggins,2,O,SG/SF,8300,MIN,WAS,1,122,29,22,107,112,6%,22,24,21,34,37,35,52.5,41.8,29.8,53.8,0.0,0.0,0.0,0,0.0,0.0
Kemba Walker,14,,PG,8200,BOS,@GSW,1,115,29,25,105,115,3%,17,17,18,34,33,34,43.5,42.5,31.1,54.0,34.0,42.8,5.2,34.9,38.8,4.7
Rudy Gobert,7,,C,8100,UTA,@MEM,2,112,14,18,108,109,-1%,11,8,7,36,36,36,41.7,37.1,26.7,47.6,35.5,38.7,4.8,36.5,55.8,6.9
D'Angelo Russell,13,,PG/SG,8000,GSW,BOS,1,108,34,24,104,103,-13%,19,24,21,32,34,33,53.5,47.2,31.1,63.3,33.5,45.7,5.7,25.1,25.0,3.1
Nikola Vucevic,11,,C,7900,ORL,SAS,1,107,26,22,105,109,-5%,18,16,16,34,34,32,47.1,40.9,30.2,51.6,33.5,45.1,5.7,36.8,39.3,5.0
Donovan Mitchell,14,,PG/SG,7800,UTA,@MEM,2,112,30,23,108,109,10%,22,22,21,35,36,36,43.2,42.4,35.0,49.8,35.0,40.8,5.2,36,53.3,6.8
Clint Capela,,O,C,7700,HOU,IND,1,116,15,21,102,101,8%,7,9,9,34,35,30,45.5,36.9,23.9,49.8,0.0,0.0,0.0,0,0.0,0.0
Malcolm Brogdon,12,,PG/SG,7600,IND,@HOU,2,110,30,23,110,106,-11%,15,15,16,31,33,34,37.0,43.5,33.9,53.2,34.0,40.9,5.4,9.1,8.8,1.2
Jaylen Brown,5,,SG/SF,7500,BOS,@GSW,1,115,24,21,105,115,7%,18,15,15,37,33,32,35.5,34.7,22.8,46.6,35.0,34.3,4.6,34.8,43.0,5.7
Jayson Tatum,12,,SF/PF,7400,BOS,@GSW,1,115,26,16,105,115,1%,19,17,18,35,33,35,34.1,37.3,29.8,44.7,34.5,38.0,5.1,37.9,41.5,5.6
DeMar DeRozan,3,,SG/SF,7300,SAS,@ORL,1,105,27,18,100,99,-10%,17,15,16,34,35,34,36.9,35.6,29.2,42.1,34.0,34.4,4.7,36.5,32.0,4.4
Ben Simmons,7,,PG/SF,7200,PHI,@OKC,1,109,22,17,103,102,3%,11,12,12,35,35,35,37.8,39.0,32.6,45.4,34.5,39.3,5.5,45.5,42.8,5.9
Blake Griffin,6,,PF,7100,DET,@CHA,2,112,,,103,109,15%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28.0,37.0,5.2,29.6,34.3,4.8
Devonte' Graham,9,,PG/SG,7000,CHA,DET,1,108,27,19,103,110,4%,17,17,13,34,34,32,42.1,35.7,24.2,47.3,34.0,37.1,5.3,38.5,41.3,5.9
