Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,4,,SF/PF,11800,MIL,@DET,1,116,38,34,101,108,6%,20,23,20,27,31,33,61.3,63.2,51.8,74.6,32.5,60.3,5.1,27.9,51.3,4.3
Luka Doncic,12,,PG/SF,11600,DAL,MIN,0,117,38,33,107,105,8%,21,22,20,31,34,34,62.4,61.6,48.4,74.7,34.5,66.9,5.8,31.6,37.8,3.3
Karl-Anthony Towns,8,,C,10600,MIN,@DAL,2,112,29,28,103,107,-3%,17,16,18,33,34,34,50.8,56.0,44.7,67.3,34.0,52.3,4.9,37.2,52.3,4.9
Trae Young,6,,PG,10400,ATL,BKN,1,112,36,24,106,106,9%,18,23,21,33,36,36,50.4,50.2,35.6,64.8,35.0,53.4,5.1,37.3,60.8,5.8
LeBron James,6,,PG/SF,10000,LAL,@UTA,0,106,34,28,103,102,-9%,19,21,20,37,37,36,52.6,55.5,43.0,68.1,36.0,51.3,5.1,29.5,46.5,4.6
Anthony Davis,5,,PF/C,9400,LAL,@UTA,0,106,30,28,103,102,0%,20,20,19,36,35,35,50.8,50.9,40.3,61.5,35.0,48.4,5.1,26.1,43.0,4.6
Kyrie Irving,,O,PG,9200,BKN,@ATL,2,115,35,26,105,111,-4%,25,24,24,36,36,35,49.5,52.3,40.6,64.0,0.0,0.0,0.0,0,0.0,0.0
Andre Drummond,9,,C,8900,DET,MIL,0,107,24,22,107,100,2%,12,10,13,28,33,34,45.8,49.3,36.5,62.1,35.0,49.8,5.6,32.9,58.0,6.5
D'Angelo Russell,2,,PG/SG,8500,GSW,@CHA,1,106,34,22,101,112,-2%,12,21,19,28,33,32,48.7,41.2,21.9,60.5,29.5,37.4,4.4,24.8,24.0,2.8
Domantas Sabonis,8,,PF/C,8300,IND,@OKC,1,105,24,21,102,105,4%,13,12,14,31,34,34,40.9,42.8,35.4,50.1,34.0,41.8,5.0,35.3,39.8,4.8
Spencer Dinwiddie,6,,PG/SG,8200,BKN,@ATL,2,115,31,20,105,111,-4%,20,20,16,35,33,29,46.9,35.5,22.7,48.3,34.0,43.2,5.3,34.5,39.5,4.8
Damian Lillard,5,,PG,8100,POR,SAC,0,111,29,25,100,107,-6%,17,17,19,33,33,37,39.8,47.4,36.5,58.3,35.5,42.5,5.2,37.5,51.5,6.4
Devin Booker,3,,PG/SG,8000,PHO,@ORL,1,108,29,19,100,102,-4%,16,18,17,38,37,36,40.6,39.3,28.1,50.5,36.0,40.3,5.0,30,28.3,3.5
Zach LaVine,7,,PG/SG,8000,CHI,MEM,1,115,30,18,106,110,8%,19,20,18,37,35,32,47.1,36.7,23.3,50.2,34.5,41.3,5.2,33.5,40.0,5.0
Jayson Tatum,1,,SF/PF,7900,BOS,MIA,2,107,28,17,103,101,-8%,21,19,19,37,35,35,38.6,38.0,28.7,47.4,34.5,38.3,4.8,34,37.8,4.8
Jonas Valanciunas,6,,C,7900,MEM,@CHI,1,108,22,20,105,106,18%,17,11,10,33,29,25,36.6,31.2,18.6,43.9,27.0,38.3,4.8,28.9,57.8,7.3
Andrew Wiggins,5,,SG/SF,7800,MIN,@DAL,2,112,29,20,103,107,6%,17,19,21,35,36,36,38.6,40.9,30.4,51.4,35.0,37.8,4.8,31.6,39.8,5.1
Malcolm Brogdon,5,,PG/SG,7700,IND,@OKC,1,105,28,22,102,105,-2%,14,15,16,35,34,33,38.5,41.4,33.2,49.6,34.0,38.2,5.0,31.2,28.0,3.6
Devonte' Graham,7,,PG/SG,7700,CHA,GSW,1,108,27,17,103,111,7%,19,16,15,34,35,34,38.0,36.1,26.7,45.6,36.0,39.6,5.1,35.9,64.8,8.4
Kemba Walker,5,,PG,7600,BOS,MIA,2,107,29,21,103,101,-9%,19,19,18,32,33,34,37.0,40.0,28.9,51.1,33.5,38.7,5.1,31.4,52.0,6.8
Hassan Whiteside,4,,C,7600,POR,SAC,0,111,20,24,100,107,-5%,12,10,10,28,26,28,39.8,36.8,27.9,45.7,27.5,36.3,4.8,33.5,59.0,7.8
Rudy Gobert,3,,C,7500,UTA,LAL,1,108,15,20,103,100,-17%,11,10,8,32,33,35,40.6,39.6,29.7,49.4,34.5,38.8,5.2,27,31.0,4.1
Ja Morant,,O,PG,7500,MEM,@CHI,1,108,31,19,105,106,-11%,15,16,16,32,32,29,40.4,35.4,24.1,46.7,0.0,0.0,0.0,0,0.0,0.0
Buddy Hield,8,,SG/SF,7400,SAC,@POR,1,106,28,15,105,108,-1%,21,21,18,40,39,35,40.8,34.9,24.6,45.1,38.0,41.2,5.6,40.3,47.3,6.4
Jimmy Butler,9,,SG/SF,7300,MIA,@BOS,0,102,26,24,102,102,-1%,17,14,13,38,33,34,39.0,42.3,32.7,51.9,34.5,38.7,5.3,37.2,55.5,7.6
Bam Adebayo,4,,C,7200,MIA,@BOS,0,102,20,20,102,102,-6%,14,11,9,35,34,32,36.7,38.0,28.0,48.1,33.0,37.4,5.2,37.8,23.8,3.3
Donovan Mitchell,11,,PG/SG,7100,UTA,LAL,1,108,30,20,103,100,6%,18,19,21,33,34,35,30.8,40.1,31.0,49.2,35.5,42.4,6.0,33.1,42.0,5.9
Jaylen Brown,4,,SG/SF,7000,BOS,MIA,2,107,23,18,103,101,-6%,13,14,15,35,34,34,37.0,35.7,25.5,45.9,35.0,35.0,5.0,34.2,41.5,5.9
CJ McCollum,3,,PG/SG,6900,POR,SAC,0,111,26,16,100,107,1%,15,20,20,35,36,37,43.4,37.1,24.7,49.5,36.0,35.4,5.1,37.1,55.5,8.0
Kristaps Porzingis,1,,PF/C,6900,DAL,MIN,0,117,25,16,107,105,-5%,10,13,16,31,31,32,35.9,38.4,28.6,48.2,29.5,34.9,5.1,29.3,29.5,4.3
Jonathan Isaac,2,,SF/PF,6800,ORL,PHO,0,106,19,19,105,106,3%,11,13,11,35,32,31,30.7,33.6,22.9,44.2,33.0,34.6,5.1,27.8,19.0,2.8
Marvin Bagley III,,O,PF/C,6800,SAC,@POR,1,106,,,105,108,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Danilo Gallinari,0,,SF/PF,6800,OKC,IND,2,104,23,20,102,102,-27%,13,13,13,30,30,30,33.5,31.1,24.2,38.1,31.5,31.2,4.6,31.2,31.8,4.7
Jaren Jackson Jr.,2,,PF/C,6800,MEM,@CHI,1,108,23,15,105,106,14%,15,15,12,27,27,27,31.7,27.0,15.6,38.5,29.0,32.9,4.8,25.8,31.8,4.7
Ricky Rubio,3,,PG,6700,PHO,@ORL,1,108,22,17,100,102,-4%,11,12,11,34,33,32,33.6,36.7,28.4,45.0,32.5,34.4,5.1,25.1,23.3,3.5
Chris Paul,1,,PG,6700,OKC,IND,2,104,22,20,102,102,-4%,9,11,11,31,31,31,31.9,33.7,26.1,41.2,31.5,33.1,4.9,33.4,22.8,3.4
Shai Gilgeous-Alexander,1,,PG/SG,6700,OKC,IND,2,104,24,15,102,102,2%,15,14,16,33,33,34,28.5,31.7,21.2,42.2,34.0,30.3,4.5,36.4,25.8,3.9
Richaun Holmes,3,,PF/C,6700,SAC,@POR,1,106,15,20,105,108,-2%,11,8,8,35,31,28,30.5,27.7,16.3,39.1,30.5,32.5,4.9,33.2,43.5,6.5
Blake Griffin,4,,PF,6600,DET,MIL,0,107,30,17,107,100,-4%,13,14,14,23,28,28,28.9,30.7,25.1,36.3,30.0,35.9,5.4,30.8,34.0,5.2
Kelly Oubre Jr.,1,,SF/PF,6500,PHO,@ORL,1,108,22,17,100,102,-11%,17,16,14,39,36,32,37.9,32.4,20.8,44.1,34.0,31.4,4.8,23.1,19.3,3.0
Terry Rozier,5,,PG,6500,CHA,GSW,1,108,25,15,103,111,7%,14,14,15,32,33,33,32.8,31.4,21.7,41.1,33.5,33.4,5.1,35.6,51.8,8.0
Evan Fournier,1,,SG/SF,6500,ORL,PHO,0,106,25,19,105,106,0%,20,17,14,35,36,31,36.5,31.1,21.5,40.8,35.0,33.8,5.2,27.5,31.0,4.8
Wendell Carter Jr.,4,,PF/C,6500,CHI,MEM,1,115,16,17,106,110,3%,12,10,9,36,34,30,30.9,30.2,21.8,38.6,33.5,34.1,5.2,32.6,39.3,6.0
Eric Paschall,1,,SF/PF,6500,GSW,@CHA,1,106,21,17,101,112,18%,13,12,13,36,33,33,31.4,29.5,19.0,40.0,32.0,28.9,4.4,36.2,24.5,3.8
Jabari Parker,6,,SF/PF,6400,ATL,BKN,1,112,24,19,106,106,2%,12,14,14,24,30,28,33.6,31.3,18.4,44.2,31.5,35.5,5.5,29.4,12.3,1.9
Jeremy Lamb,2,,SG/SF,6300,IND,@OKC,1,105,21,17,102,105,-6%,10,13,13,33,34,33,32.1,31.8,25.4,38.2,32.0,29.2,4.6,31.2,22.8,3.6
Steven Adams,1,,C,6300,OKC,IND,2,104,17,19,102,102,4%,9,8,7,26,26,27,34.2,28.5,20.6,36.4,27.5,28.9,4.6,28.7,38.8,6.2
Eric Bledsoe,1,,PG,6200,MIL,@DET,1,116,26,19,101,108,3%,3,7,12,21,26,28,25.8,32.8,22.9,42.6,27.5,32.5,5.2,26.7,31.5,5.1
Carmelo Anthony,,,SF/PF,6200,POR,SAC,0,111,25,15,100,107,-14%,13,14,14,33,32,30,30.4,28.6,16.6,40.5,32.0,27.6,4.5,35.9,28.8,4.6
Draymond Green,1,,PG/SF,6200,GSW,@CHA,1,106,18,13,101,112,18%,6,7,8,21,27,28,28.9,28.8,16.7,40.9,25.5,27.8,4.5,24.6,22.3,3.6
Dario Saric,3,,SF/PF,6200,PHO,@ORL,1,108,17,13,100,102,-2%,10,11,10,33,32,29,34.6,27.0,14.8,39.2,31.5,27.8,4.5,25.5,20.0,3.2
Bojan Bogdanovic,6,,SF/PF,6100,UTA,LAL,1,108,25,17,103,100,-4%,13,15,15,31,34,34,32.3,31.8,21.2,42.5,34.0,32.4,5.3,35.3,35.3,5.8
Khris Middleton,3,,SG/SF,6100,MIL,@DET,1,116,25,19,101,108,-1%,12,11,13,17,20,27,26.8,30.7,23.7,37.8,27.5,30.3,5.0,25.5,37.5,6.1
Luke Kennard,2,O,SG/SF,6100,DET,MIL,0,107,21,16,107,100,-1%,15,13,13,32,33,34,28.1,29.8,21.0,38.6,0.0,0.0,0.0,0,0.0,0.0
Nemanja Bjelica,3,,PF,6100,SAC,@POR,1,106,18,16,105,108,-2%,11,10,9,28,27,26,27.0,25.7,16.2,35.2,28.5,30.2,5.0,27.3,37.8,6.2
Jarrett Allen,7,,C,6000,BKN,@ATL,2,115,15,22,105,111,1%,8,8,7,25,29,27,39.1,31.5,20.6,42.5,27.5,32.6,5.4,28.9,50.3,8.4
Dennis Schroder,0,,PG/SG,6000,OKC,IND,2,104,27,13,102,102,-4%,18,15,14,29,29,29,26.8,27.6,16.4,38.8,28.5,26.0,4.3,23.3,26.5,4.4
Myles Turner,1,,C,6000,IND,@OKC,1,105,17,14,102,105,4%,10,9,10,30,31,33,24.4,29.1,19.1,39.1,31.0,28.6,4.8,26.4,16.5,2.8
Alec Burks,1,,PG/SG,6000,GSW,@CHA,1,106,23,15,101,112,-4%,16,16,13,34,34,30,28.6,27.7,15.8,39.6,27.5,24.5,4.1,30.2,30.5,5.1
Aaron Gordon,4,,SF/PF,5900,ORL,PHO,0,106,21,13,105,106,3%,13,14,12,31,33,32,29.1,29.3,21.0,37.5,31.5,29.8,5.1,33.5,49.8,8.4
Marcus Smart,,O,PG/SG,5900,BOS,MIA,2,107,18,14,103,101,-9%,11,13,11,34,35,33,31.0,28.8,21.7,35.8,0.0,0.0,0.0,0,0.0,0.0
Goran Dragic,,O,PG,5800,MIA,@BOS,0,102,25,17,102,102,-9%,16,12,12,29,30,29,27.3,30.3,23.1,37.4,0.0,0.0,0.0,0,0.0,0.0
Harrison Barnes,3,,SF/PF,5800,SAC,@POR,1,106,19,16,105,108,7%,18,13,12,41,38,36,31.9,29.1,22.3,35.8,36.0,29.9,5.2,34.8,19.0,3.3
Taurean Prince,4,,SF/PF,5800,BKN,@ATL,2,115,20,10,105,111,19%,15,14,12,32,32,31,28.6,27.2,16.3,38.1,31.5,29.3,5.1,31.2,42.5,7.3
Caris LeVert,,O,PG/SF,5700,BKN,@ATL,2,115,27,11,105,111,11%,12,15,16,28,30,32,28.4,29.6,21.0,38.1,0.0,0.0,0.0,0,0.0,0.0
Jeff Teague,1,,PG,5700,MIN,@DAL,2,112,21,17,103,107,-6%,6,7,9,29,31,30,26.4,29.8,21.8,37.7,27.0,26.6,4.7,27.7,12.8,2.2
Bogdan Bogdanovic,1,O,SG/SF,5700,SAC,@POR,1,106,26,17,105,108,-1%,13,15,13,25,27,28,27.1,28.9,16.6,41.1,0.0,0.0,0.0,0,0.0,0.0
Joe Harris,2,,SG/SF,5700,BKN,@ATL,2,115,17,14,105,111,19%,14,14,12,33,31,32,30.4,26.0,16.8,35.2,32.5,30.3,5.3,29.3,24.8,4.4
Dillon Brooks,2,,SG/SF,5700,MEM,@CHI,1,108,22,12,105,106,0%,17,14,12,31,29,28,24.9,24.2,14.9,33.5,30.5,26.9,4.7,24,16.3,2.9
Markelle Fultz,3,,PG/SG,5700,ORL,PHO,0,106,22,16,105,106,4%,15,13,10,31,30,26,30.1,23.4,17.3,29.6,30.0,28.5,5.0,26.2,27.0,4.7
Aron Baynes,,O,C,5600,PHO,@ORL,1,108,21,22,100,102,-6%,11,9,10,25,23,25,25.1,30.5,18.4,42.6,0.0,0.0,0.0,0,0.0,0.0
