Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,8,,PG/SG,11200,HOU,DEN,1,119,38,30,100,106,-6%,25,26,25,39,39,38,56.6,63.2,50.2,76.1,37.5,60.0,5.4,31.4,44.3,4.0
LeBron James,15,,PG/SF,10800,LAL,@NYK,1,117,34,26,101,111,2%,19,19,20,32,33,35,54.0,55.8,45.1,66.5,34.5,56.7,5.3,36,45.0,4.2
Kawhi Leonard,1,O,SF,10500,LAC,@ATL,0,116,34,26,106,111,20%,29,25,21,35,33,33,57.9,49.0,39.0,59.0,0.0,0.0,0.0,0,0.0,0.0
Karl-Anthony Towns,18,,C,10400,MIN,@CHI,1,109,29,28,102,105,10%,15,18,18,31,32,34,43.9,53.0,40.8,65.2,34.0,53.9,5.2,31.3,51.5,5.0
Anthony Davis,3,,PF/C,9900,LAL,@NYK,1,117,29,28,101,111,8%,12,15,19,33,36,35,51.2,52.1,40.5,63.6,30.0,45.0,4.5,30.1,47.8,4.8
Russell Westbrook,12,,PG,9800,HOU,DEN,1,119,34,20,100,106,-6%,24,24,22,39,37,36,59.6,50.8,39.3,62.3,37.5,53.0,5.4,34.3,69.0,7.0
Joel Embiid,,O,C,9700,PHI,@TOR,1,105,31,26,103,101,-9%,17,18,16,33,32,31,48.1,48.9,37.3,60.4,0.0,0.0,0.0,0,0.0,0.0
Trae Young,1,O,PG,9500,ATL,LAC,1,111,36,24,105,105,-1%,18,19,22,33,34,36,53.0,52.5,39.0,66.0,0.0,0.0,0.0,0,0.0,0.0
Andre Drummond,2,O,C,9400,DET,SAC,1,110,24,22,100,109,-5%,13,14,14,31,34,34,50.1,49.0,37.1,60.8,0.0,0.0,0.0,0,0.0,0.0
Ben Simmons,7,,PG/SF,9300,PHI,@TOR,1,105,22,21,103,101,-2%,15,15,12,41,40,37,54.5,44.4,32.9,56.0,39.0,49.4,5.3,38,43.0,4.6
