Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,,O,PG,11100,DAL,MEM,1,114,39,29,106,108,3%,20,23,21,29,33,34,50.1,58.5,44.3,72.7,0.0,0.0,0.0,0,0.0,0.0
Karl-Anthony Towns,14,,C,10600,MIN,ATL,1,122,30,27,106,111,5%,20,21,19,37,35,34,53.0,52.9,41.5,64.3,36.5,61.0,5.8,38.3,42.8,4.0
Trae Young,12,,PG,10100,ATL,@MIN,1,117,36,24,105,108,4%,17,18,21,31,34,36,52.5,52.6,37.9,67.3,36.0,54.2,5.4,37.2,64.5,6.4
Kawhi Leonard,9,,SF,9800,LAC,MIA,1,116,35,27,100,106,-3%,19,22,21,28,33,33,58.4,49.9,39.4,60.4,33.5,49.3,5.0,30.7,43.8,4.5
Nikola Jokic,12,,C,9700,DEN,@UTA,0,102,28,25,101,106,0%,20,18,15,35,35,32,60.0,47.9,34.8,60.9,37.5,54.2,5.6,39.8,79.3,8.2
Andre Drummond,11,,C,9300,DET,PHO,1,107,25,22,104,108,2%,20,16,14,33,34,34,46.9,48.8,37.6,60.1,35.0,52.0,5.6,38.1,66.8,7.2
Domantas Sabonis,2,,PF/C,9200,IND,@TOR,1,105,24,21,103,102,-10%,17,15,14,36,37,35,48.4,44.2,34.9,53.5,35.0,43.6,4.7,37.9,46.3,5.0
Kyrie Irving,,O,PG,8900,BKN,GSW,1,114,33,26,103,110,7%,18,20,21,30,33,34,46.4,48.4,33.4,63.4,0.0,0.0,0.0,0,0.0,0.0
John Collins,4,,PF/C,8600,ATL,@MIN,1,117,22,22,105,108,-2%,16,14,15,36,32,31,41.4,39.9,29.9,49.8,33.5,44.2,5.1,40.8,48.0,5.6
Jimmy Butler,4,,SG/SF,8500,MIA,@LAC,1,109,26,24,105,105,0%,18,15,14,31,32,35,40.8,43.0,33.2,52.7,35.5,42.2,5.0,25.7,27.3,3.2
