Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,1,O,SF/PF,11300,MIL,@ATL,1,121,38,34,106,111,6%,22,21,21,31,31,31,62.5,61.5,50.3,72.6,0.0,0.0,0.0,0,0.0,0.0
Trae Young,12,,PG,10800,ATL,MIL,3,114,36,23,107,100,4%,26,26,22,38,39,36,58.5,51.2,38.2,64.2,37.0,54.5,5.0,15.2,14.0,1.3
Joel Embiid,8,,C,9700,PHI,@ORL,1,107,31,26,100,105,-6%,15,18,16,28,31,31,52.9,49.3,37.0,61.5,31.5,48.1,5.0,31.9,44.3,4.6
Bam Adebayo,11,,C,8900,MIA,IND,3,108,21,21,101,102,7%,12,13,10,34,37,34,49.1,41.3,29.5,53.0,35.5,43.1,4.8,36,46.8,5.3
Stephen Curry,,O,PG,8500,GSW,PHO,1,111,,,105,109,5%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
Ben Simmons,5,,PG/SF,8400,PHI,@ORL,1,107,22,19,100,105,-3%,12,11,11,38,37,36,47.1,42.0,33.1,50.9,36.0,40.3,4.8,39.1,41.3,4.9
Domantas Sabonis,12,,PF/C,8100,IND,@MIA,3,103,24,20,102,104,-8%,15,14,14,36,35,34,43.3,43.3,35.7,50.9,34.5,42.5,5.2,31.1,26.8,3.3
Jimmy Butler,10,,SG/SF,7800,MIA,IND,3,108,26,23,101,102,-3%,9,13,14,31,36,35,38.0,43.6,33.1,54.1,34.5,40.4,5.2,32.9,40.3,5.2
Nikola Vucevic,11,,C,7700,ORL,PHI,3,103,25,22,102,103,-13%,19,17,16,32,32,32,40.7,42.0,31.2,52.8,32.5,40.0,5.2,32.2,44.0,5.7
John Collins,15,,PF/C,7600,ATL,MIL,3,114,20,22,107,100,1%,16,13,14,34,33,33,38.9,39.1,29.7,48.5,34.0,43.8,5.8,26.1,37.5,4.9
Devonte' Graham,12,,PG,7500,CHA,OKC,4,105,28,18,101,105,-1%,20,18,16,35,37,35,35.7,38.7,28.5,48.8,35.0,38.1,5.1,46.4,48.3,6.4
D'Angelo Russell,17,,PG/SG,7400,GSW,PHO,1,111,33,18,105,109,5%,19,18,19,32,31,32,36.5,39.4,24.9,53.9,32.5,43.7,5.9,35.1,49.8,6.7
Chris Paul,11,,PG,7300,OKC,@CHA,0,104,22,21,100,110,-3%,14,12,12,35,33,32,41.6,36.0,26.5,45.5,33.5,37.6,5.2,34.9,35.3,4.8
Deandre Ayton,,O,C,7200,PHO,@GSW,3,114,,,103,109,-1%,17,17,17,29,29,29,41.6,41.6,39.3,43.9,0.0,0.0,0.0,0,0.0,0.0
Ricky Rubio,13,,PG,7100,PHO,@GSW,3,114,24,17,103,109,7%,12,14,13,32,32,33,41.9,38.3,28.6,48.0,33.5,38.0,5.4,30.1,20.5,2.9
Khris Middleton,21,,SG/SF,7000,MIL,@ATL,1,121,25,21,106,111,23%,17,14,14,31,29,28,34.9,33.2,25.4,41.0,32.0,47.4,6.8,25.3,43.5,6.2
Devin Booker,19,,PG/SG,6900,PHO,@GSW,3,114,28,19,103,109,9%,14,15,17,34,34,35,34.4,39.6,27.3,51.8,34.5,39.2,5.7,37.6,44.3,6.4
Shai Gilgeous-Alexander,9,,PG/SG,6800,OKC,@CHA,0,104,24,16,100,110,-4%,22,16,16,36,36,35,35.5,32.9,22.8,42.9,36.0,35.1,5.2,36,37.5,5.5
Malcolm Brogdon,2,O,PG/SG,6700,IND,@MIA,3,103,28,20,102,104,-12%,16,15,15,31,30,32,32.5,38.6,29.5,47.6,0.0,0.0,0.0,0,0.0,0.0
Tobias Harris,8,,SF/PF,6600,PHI,@ORL,1,107,24,18,100,105,-8%,19,15,16,35,34,35,32.6,36.3,27.0,45.7,34.5,34.9,5.3,36.2,44.3,6.7
Dennis Schroder,6,,PG/SG,6600,OKC,@CHA,0,104,28,16,100,110,-3%,19,18,15,33,32,30,39.4,30.2,19.8,40.5,32.0,32.5,4.9,35,31.0,4.7
Terry Rozier,5,,PG/SG,6500,CHA,OKC,4,105,25,14,101,105,-1%,21,19,16,37,34,34,32.5,32.5,21.9,43.1,35.0,33.6,5.2,36,37.5,5.8
Aaron Gordon,1,,SF/PF,6400,ORL,PHI,3,103,21,14,102,103,-9%,16,13,13,31,32,32,27.6,30.5,21.0,40.0,32.0,28.0,4.4,34.1,39.3,6.1
PJ Washington,2,,PF/C,6400,CHA,OKC,4,105,18,14,101,105,-11%,12,12,10,38,37,30,31.1,26.0,17.1,34.8,31.5,25.9,4.0,37.1,21.8,3.4
Kelly Oubre Jr.,12,,SF/PF,6300,PHO,@GSW,3,114,22,15,103,109,2%,16,15,15,38,35,34,31.4,33.3,23.9,42.6,35.5,34.6,5.5,22.8,15.8,2.5
Draymond Green,9,,PG/SF,6300,GSW,PHO,1,111,18,14,105,109,-2%,10,8,8,33,31,29,29.1,30.1,18.2,42.0,32.5,33.4,5.3,32.5,32.3,5.1
Steven Adams,12,,C,6200,OKC,@CHA,0,104,18,21,100,110,7%,13,9,8,30,29,28,33.8,31.8,22.4,41.2,28.5,33.8,5.5,33.6,42.0,6.8
Danilo Gallinari,,O,SF/PF,6200,OKC,@CHA,0,104,23,19,100,110,2%,15,14,13,30,31,31,30.4,31.0,23.6,38.4,0.0,0.0,0.0,0,0.0,0.0
Alec Burks,4,,PG/SG,6100,GSW,PHO,1,111,23,17,105,109,3%,11,13,13,29,29,30,33.0,30.2,19.6,40.9,27.5,28.4,4.7,25.4,23.3,3.8
Victor Oladipo,,O,PG/SG,6100,IND,@MIA,3,103,,,102,104,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jonathan Isaac,4,,SF/PF,6000,ORL,PHI,3,103,18,17,102,103,-9%,9,8,10,32,31,31,30.9,31.9,21.1,42.6,32.0,28.6,4.8,29.7,18.5,3.1
Josh Richardson,2,,SG/SF,5900,PHI,@ORL,1,107,22,13,100,105,-8%,16,15,13,35,34,32,29.1,28.5,20.0,37.0,34.0,29.0,4.9,36.2,35.3,6.0
Damion Lee,12,,SG/SF,5900,GSW,PHO,1,111,21,15,105,109,3%,9,11,10,30,31,25,32.7,23.6,11.1,36.2,32.0,31.1,5.3,36,34.5,5.8
Eric Bledsoe,,O,PG,5800,MIL,@ATL,1,121,25,19,106,111,0%,11,9,12,29,25,28,30.4,32.8,23.1,42.4,0.0,0.0,0.0,0,0.0,0.0
T.J. Warren,3,,SF/PF,5800,IND,@MIA,3,103,21,15,102,104,-4%,16,14,15,34,31,33,27.3,27.3,17.0,37.7,33.0,26.8,4.6,31,26.5,4.6
Al Horford,8,,PF/C,5700,PHI,@ORL,1,107,19,17,100,105,0%,10,10,12,32,30,31,27.1,32.0,23.9,40.2,31.0,31.6,5.5,33.5,24.0,4.2
Evan Fournier,5,,SG/SF,5700,ORL,PHI,3,103,25,18,102,103,-2%,11,13,14,31,31,31,23.9,30.1,21.4,38.8,31.5,27.6,4.8,32.4,36.5,6.4
Myles Turner,3,,C,5600,IND,@MIA,3,103,17,15,102,104,-8%,10,10,10,29,28,31,34.3,28.0,18.5,37.5,27.5,25.5,4.6,26.4,23.5,4.2
Justise Winslow,,O,PG/SF,5500,MIA,IND,3,108,21,9,101,102,-24%,14,11,13,33,31,34,25.3,29.2,17.3,41.1,0.0,0.0,0.0,0,0.0,0.0
Cody Zeller,1,,PF/C,5500,CHA,OKC,4,105,20,19,101,105,4%,5,9,8,20,26,24,28.6,25.4,15.1,35.7,21.5,23.3,4.2,23.8,22.5,4.1
Kendrick Nunn,1,,PG/SG,5400,MIA,IND,3,108,24,13,101,102,0%,14,15,14,26,32,31,27.1,27.5,18.0,37.0,28.0,23.4,4.3,28.3,29.5,5.5
Aaron Holiday,4,,PG/SG,5400,IND,@MIA,3,103,21,14,102,104,-12%,14,10,9,32,29,23,28.4,20.7,8.9,32.5,29.5,25.6,4.7,29.6,34.8,6.4
Goran Dragic,4,,PG,5300,MIA,IND,3,108,25,17,101,102,0%,14,14,12,27,29,29,30.2,30.3,23.4,37.2,28.0,27.6,5.2,29.4,28.3,5.3
Brook Lopez,15,,C,5200,MIL,@ATL,1,121,16,14,106,111,2%,10,9,9,30,28,27,27.9,25.6,15.9,35.3,28.5,31.0,6.0,23.5,35.0,6.7
Kevin Huerter,9,,PG/SG,5200,ATL,MIL,3,114,18,12,107,100,-4%,13,12,8,34,31,25,27.8,21.8,14.9,28.6,32.0,28.5,5.5,27.1,20.3,3.9
Donte DiVincenzo,9,,PG/SF,5100,MIL,@ATL,1,121,17,14,106,111,7%,6,7,8,26,27,23,26.3,22.1,13.7,30.4,27.0,29.1,5.7,22.7,23.0,4.5
Jeremy Lamb,2,,SG/SF,5000,IND,@MIA,3,103,20,15,102,104,-5%,9,9,12,30,27,31,21.3,28.0,20.3,35.6,30.0,26.4,5.3,30.1,26.5,5.3
Markelle Fultz,1,,PG/SG,5000,ORL,PHI,3,103,23,15,102,103,-8%,9,9,10,27,28,26,23.6,23.8,18.2,29.5,28.0,24.1,4.8,27.8,25.3,5.1
Dario Saric,4,,SF/PF,4900,PHO,@GSW,3,114,17,14,103,109,-1%,10,9,10,18,25,28,24.0,27.0,15.8,38.2,23.0,21.5,4.4,22.4,27.5,5.6
Aron Baynes,14,,C,4800,PHO,@GSW,3,114,21,18,103,109,-1%,13,9,10,31,25,24,18.4,26.3,15.1,37.5,29.5,29.6,6.2,28.4,23.0,4.8
Miles Bridges,,,SF/PF,4800,CHA,OKC,4,105,18,12,101,105,1%,9,8,11,29,27,31,19.0,24.6,16.2,33.0,28.0,22.3,4.6,28.8,24.0,5.0
Tyler Herro,1,,SG,4700,MIA,IND,3,108,22,12,101,102,0%,12,14,12,26,31,29,28.9,24.7,14.0,35.4,25.0,20.7,4.4,22.4,26.8,5.7
De'Andre Hunter,8,,SF/PF,4700,ATL,MIL,3,114,18,9,107,100,4%,16,13,12,39,34,32,23.8,22.8,13.1,32.5,35.5,26.1,5.6,22.7,9.5,2.0
Jabari Parker,,O,SF/PF,4600,ATL,MIL,3,114,24,18,107,100,1%,6,9,13,15,20,27,21.4,28.9,16.1,41.7,0.0,0.0,0.0,0,0.0,0.0
Bismack Biyombo,1,,C,4600,CHA,OKC,4,105,17,18,101,105,4%,8,7,6,25,24,19,23.8,18.0,7.2,28.8,21.5,21.0,4.6,27.5,29.5,6.4
Willie Cauley-Stein,16,,C,4500,GSW,PHO,1,111,15,17,105,109,4%,8,8,7,31,28,24,28.3,23.5,17.2,29.7,28.0,30.2,6.7,25.1,19.5,4.3
Terrence Ross,1,,SG/SF,4500,ORL,PHI,3,103,22,14,102,103,-8%,14,11,11,27,25,25,19.4,20.9,13.6,28.2,25.5,21.9,4.9,27.8,27.3,6.1
Glenn Robinson III,9,,SG/SF,4400,GSW,PHO,1,111,15,12,105,109,3%,11,10,10,33,30,32,21.4,22.9,14.6,31.3,32.0,23.2,5.3,34.8,26.0,5.9
D.J. Augustin,1,,PG,4400,ORL,PHI,3,103,20,14,102,103,-8%,13,10,9,29,27,26,28.3,22.0,14.3,29.6,26.0,21.7,4.9,24.5,6.8,1.5
T.J. McConnell,0,,PG,4300,IND,@MIA,3,103,22,18,102,104,-12%,8,8,6,19,20,18,23.9,19.0,11.1,26.9,22.5,21.4,5.0,18.4,21.5,5.0
