Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,7,,PG/SG,10600,HOU,@POR,1,123,38,29,103,110,9%,13,17,24,33,36,38,42.8,61.8,47.8,75.9,35.5,57.0,5.4,38.3,36.3,3.4
Damian Lillard,20,,PG,10500,POR,HOU,2,119,31,26,106,107,1%,26,27,20,40,40,38,70.0,49.9,36.5,63.3,37.5,52.9,5.0,39.2,70.5,6.7
Russell Westbrook,23,,PG,10400,HOU,@POR,1,123,34,21,103,110,9%,28,26,23,38,38,36,64.3,51.8,40.0,63.6,36.5,55.1,5.3,41.7,65.5,6.3
Andre Drummond,9,P,C,9700,DET,@BKN,1,110,24,22,104,106,8%,16,13,14,36,35,34,49.0,48.8,37.2,60.5,34.5,52.9,5.5,35.1,41.3,4.3
Domantas Sabonis,15,,PF/C,9400,IND,CHI,2,112,24,21,102,105,9%,15,14,14,39,36,35,47.9,44.3,35.0,53.5,36.0,48.6,5.2,37.9,37.3,4.0
Kyrie Irving,21,,PG,9100,BKN,DET,2,116,33,26,101,109,2%,24,20,22,37,35,34,47.6,49.3,35.7,62.9,33.5,48.5,5.3,32.8,36.8,4.0
Rudy Gobert,15,,C,8700,UTA,@SAS,1,113,16,23,102,110,0%,7,10,9,37,34,35,49.3,42.7,33.3,52.1,35.5,45.6,5.2,32.3,40.3,4.6
Zach LaVine,9,P,SG,8600,CHI,@IND,1,103,31,20,101,105,0%,26,22,20,37,35,34,43.0,40.7,28.4,53.1,35.5,42.5,4.9,44.4,39.0,4.5
Hassan Whiteside,14,,C,8500,POR,HOU,2,119,19,25,106,107,-1%,10,10,11,35,36,31,44.5,42.0,30.4,53.7,33.5,46.3,5.4,28.2,38.5,4.5
DeMar DeRozan,9,,SG/SF,8400,SAS,UTA,1,108,27,22,101,105,-9%,15,15,16,35,36,35,40.9,39.6,31.2,48.0,35.5,41.0,4.9,37.3,51.3,6.1
Julius Randle,8,,PF/C,8300,NYK,MEM,0,110,28,17,106,109,-1%,21,18,16,35,33,33,38.0,37.7,28.9,46.5,34.0,41.5,5.0,35.6,42.5,5.1
Clint Capela,4,,C,8200,HOU,@POR,1,123,16,21,103,110,5%,10,10,10,31,31,34,33.1,39.9,28.9,50.9,33.0,40.1,4.9,17.1,10.8,1.3
De'Aaron Fox,14,,PG,8100,SAC,OKC,1,108,31,20,101,106,2%,16,17,15,31,32,32,38.8,39.7,28.6,50.9,33.0,42.5,5.2,27.6,31.3,3.9
Donovan Mitchell,9,,PG/SG,8000,UTA,@SAS,1,113,31,21,102,110,0%,25,24,21,37,36,35,45.8,40.7,31.9,49.6,35.0,39.6,5.0,33.6,40.3,5.0
Derrick Rose,12,,PG/SG,7600,DET,@BKN,1,110,32,22,104,106,10%,22,20,15,35,32,27,41.6,32.7,24.3,41.1,31.5,38.5,5.1,30.8,36.5,4.8
Spencer Dinwiddie,4,,PG/SG,7500,BKN,DET,2,116,31,18,101,109,2%,13,13,17,35,32,32,31.4,38.4,28.4,48.5,31.5,35.7,4.8,29.2,42.3,5.6
Chris Paul,11,,PG,7400,OKC,@SAC,1,111,24,21,100,109,-4%,16,15,13,30,30,32,43.1,37.0,27.7,46.3,32.0,36.6,4.9,26.3,33.8,4.6
Shai Gilgeous-Alexander,8,,PG/SG,7300,OKC,@SAC,1,111,24,17,100,109,6%,17,14,16,33,36,36,38.5,35.9,25.6,46.3,35.0,36.5,5.0,38.6,42.8,5.9
