Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,,O,PG/SF,11700,DAL,@PHI,1,102,39,32,102,102,-8%,24,21,20,34,31,33,55.3,60.7,46.6,74.7,0.0,0.0,0.0,0,0.0,0.0
Karl-Anthony Towns,,O,C,10800,MIN,@DEN,1,103,29,29,100,101,-1%,19,17,18,36,36,34,52.4,55.0,43.9,66.1,0.0,0.0,0.0,0,0.0,0.0
Joel Embiid,10,,C,10000,PHI,DAL,1,110,31,25,102,106,0%,18,16,16,33,33,31,50.6,48.8,36.1,61.6,33.0,52.9,5.3,33,63.8,6.4
Andre Drummond,7,,C,9600,DET,@BOS,1,101,24,23,101,102,-4%,15,15,14,36,34,34,50.6,49.6,36.7,62.4,36.0,53.8,5.6,30.9,42.3,4.4
Pascal Siakam,,O,PF/C,9500,TOR,WAS,1,118,29,19,106,114,-2%,24,22,21,35,36,37,46.8,45.2,34.9,55.5,0.0,0.0,0.0,0,0.0,0.0
Nikola Jokic,7,,C,9400,DEN,MIN,1,114,27,22,106,110,-2%,18,15,14,33,33,31,52.0,43.5,31.4,55.6,32.0,46.8,5.0,32.7,58.0,6.2
Bradley Beal,11,,SG,9100,WAS,@TOR,1,112,32,20,104,100,-2%,22,21,21,39,37,37,44.7,47.3,35.5,59.1,36.5,48.7,5.4,39.1,57.3,6.3
Jimmy Butler,3,,SG/SF,9000,MIA,NYK,1,113,26,24,100,111,-5%,12,17,14,36,39,36,43.7,44.3,33.7,54.9,35.5,43.6,4.8,27.9,34.3,3.8
Bam Adebayo,6,,C,8900,MIA,NYK,1,113,20,20,100,111,-4%,14,14,10,39,39,34,52.0,41.0,29.2,52.8,35.5,42.6,4.8,30.1,34.5,3.9
Damian Lillard,6,,PG,8800,POR,ORL,1,110,29,24,100,105,-3%,21,19,19,37,36,37,43.9,46.9,36.6,57.2,36.5,44.0,5.0,36.4,51.8,5.9
Brandon Ingram,11,,SF/PF,8700,NOR,@GSW,1,113,29,22,102,110,4%,23,20,19,38,34,35,43.2,44.0,35.5,52.5,34.5,41.0,4.7,36.8,37.8,4.3
Jrue Holiday,5,,PG/SG,8600,NOR,@GSW,1,113,27,16,102,110,6%,24,19,18,36,37,36,40.1,41.0,31.2,50.8,35.0,39.6,4.6,36.7,41.0,4.8
Kyle Lowry,16,,PG,8500,TOR,WAS,1,118,23,17,106,114,8%,15,13,14,38,38,39,38.8,41.3,33.0,49.6,38.0,46.2,5.4,40.8,45.5,5.4
Stephen Curry,,O,PG,8500,GSW,NOR,1,111,,,106,111,12%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
Kristaps Porzingis,5,,PF/C,8500,DAL,@PHI,1,102,25,17,102,102,-10%,19,18,16,35,35,32,44.0,37.6,26.1,49.0,34.5,41.6,4.9,37.1,54.0,6.4
Domantas Sabonis,6,,PF/C,8400,IND,SAC,2,108,23,20,99,107,-4%,13,13,14,34,34,34,43.3,43.0,35.7,50.3,34.5,44.3,5.3,32.7,37.8,4.5
Devin Booker,1,,PG/SG,8400,PHO,@OKC,2,110,28,20,101,105,-10%,19,19,18,38,37,36,46.3,40.7,28.4,53.1,35.0,36.9,4.4,27.9,27.5,3.3
Hassan Whiteside,4,,C,8400,POR,ORL,1,110,20,26,100,105,-5%,11,12,11,32,31,29,47.4,40.0,29.7,50.2,31.5,43.1,5.1,32.6,41.8,5.0
