Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,14,,PG/SG,11200,HOU,LAL,2,119,38,31,103,102,-2%,25,25,25,38,38,38,63.5,63.8,50.8,76.8,36.5,60.3,5.4,39.2,52.0,4.6
Giannis Antetokounmpo,,,PF,11000,MIL,@BKN,1,123,37,33,105,105,-3%,23,19,20,32,32,31,56.0,60.0,48.7,71.3,31.5,59.8,5.4,25.4,50.5,4.6
LeBron James,13,,PG/SF,11000,LAL,@HOU,2,117,34,27,106,107,8%,18,20,20,35,34,35,55.7,56.1,45.3,66.9,35.0,62.3,5.7,35.4,58.8,5.3
Kawhi Leonard,,,SF,10300,LAC,@NOR,1,121,34,26,105,110,3%,21,23,20,29,33,32,52.4,48.0,38.6,57.4,35.5,55.2,5.4,34.4,65.5,6.4
Anthony Davis,5,,PF/C,10100,LAL,@HOU,2,117,29,28,106,107,4%,12,15,19,33,36,35,51.2,52.3,40.7,63.9,0.0,0.0,0.0,0,0.0,0.0
Trae Young,7,,PG,10100,ATL,DET,0,113,36,23,101,110,3%,21,21,22,36,36,36,57.4,52.3,39.2,65.5,35.0,51.7,5.1,27.4,37.5,3.7
Karl-Anthony Towns,2,,C,9900,MIN,TOR,0,111,29,28,103,102,-8%,22,18,18,32,34,34,47.5,54.1,42.5,65.7,30.5,46.3,4.7,27,29.0,2.9
Joel Embiid,,O,C,9500,PHI,@NYK,0,112,31,26,102,112,-2%,17,18,16,33,32,31,48.1,48.9,37.3,60.4,0.0,0.0,0.0,0,0.0,0.0
Andre Drummond,10,,C,9500,DET,@ATL,2,114,24,22,106,110,3%,10,14,14,30,38,34,50.4,48.8,36.7,60.8,34.5,53.9,5.7,27,53.8,5.7
Russell Westbrook,10,,PG,9300,HOU,LAL,2,119,34,19,103,102,-2%,23,23,22,37,36,36,50.3,49.9,38.7,61.0,36.5,50.7,5.5,40.3,60.3,6.5
Zach LaVine,6,,SG,9200,CHI,CLE,0,111,31,20,101,113,6%,21,21,19,35,36,34,45.5,39.8,28.5,51.1,36.0,47.2,5.1,39.3,68.5,7.4
Brandon Ingram,1,,SF/PF,9000,NOR,LAC,1,115,29,22,105,104,0%,20,21,19,36,38,35,53.8,44.9,35.1,54.6,36.0,47.7,5.3,40.5,39.8,4.4
Ben Simmons,6,,PG/SF,9000,PHI,@NYK,0,112,22,20,102,112,3%,15,15,12,39,39,36,44.3,43.4,33.5,53.4,37.0,48.0,5.3,39.7,45.8,5.1
Devin Booker,6,,PG/SG,8400,PHO,@BOS,1,108,30,21,102,103,-4%,18,18,18,36,37,36,46.3,42.1,30.6,53.6,36.5,41.9,5.0,40.6,69.0,8.2
Nikola Vucevic,12,,C,8300,ORL,@GSW,1,110,26,23,103,109,1%,16,19,17,31,32,32,44.1,43.2,34.0,52.5,32.0,45.3,5.5,33.3,36.8,4.4
