Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,3,O,PF,12100,MIL,WAS,3,127,37,33,105,114,4%,20,21,20,32,30,31,61.5,59.9,48.9,71.0,0.0,0.0,0.0,0,0.0,0.0
Luka Doncic,7,,PG,12000,DAL,PHO,0,117,39,29,104,108,3%,25,25,21,35,35,34,55.8,59.2,45.4,72.9,34.5,61.6,5.1,25.3,32.0,2.7
Trae Young,11,,PG,10300,ATL,@TOR,1,111,36,25,103,102,-2%,22,19,22,36,35,36,60.1,53.2,39.5,66.9,36.5,53.3,5.2,28.4,38.5,3.7
Nikola Jokic,13,,C,10200,DEN,@MEM,1,111,28,24,106,109,5%,19,18,15,37,35,32,55.5,46.5,34.3,58.7,34.5,53.8,5.3,38.7,50.3,4.9
Ben Simmons,6,,PG/SF,10000,PHI,GSW,2,115,22,21,103,110,9%,11,14,12,40,40,37,55.8,44.8,33.2,56.3,38.0,48.9,4.9,27.3,30.5,3.1
Joel Embiid,1,,C,9800,PHI,GSW,2,115,31,26,103,110,2%,17,18,16,33,32,31,48.1,48.9,37.3,60.4,28.5,46.9,4.8,26.3,39.5,4.0
Devin Booker,5,,PG/SG,9100,PHO,@DAL,1,110,30,21,101,108,-6%,22,20,18,40,38,37,50.0,43.1,30.8,55.4,37.5,43.5,4.8,30.7,57.5,6.3
Julius Randle,8,,PF/C,8600,NYK,@CHA,1,103,28,17,99,111,9%,19,17,16,34,33,33,38.5,37.8,28.9,46.7,34.0,41.9,4.9,36.6,33.8,3.9
Bam Adebayo,1,,C,8400,MIA,BOS,0,110,20,20,102,104,-2%,13,11,11,35,36,35,41.8,41.4,30.7,52.2,34.5,40.5,4.8,33,34.5,4.1
Bradley Beal,11,,SG/SF,8300,WAS,@MIL,1,115,33,22,107,99,-4%,22,20,22,34,33,36,47.5,46.9,35.5,58.2,35.0,45.7,5.5,37.6,60.5,7.3
Deandre Ayton,10,,PF/C,8200,PHO,@DAL,1,110,22,20,101,108,0%,15,16,15,38,36,33,41.0,40.8,31.7,49.9,36.0,42.7,5.2,29.2,49.3,6.0
John Collins,2,,PF/C,8200,ATL,@TOR,1,111,22,22,103,102,4%,14,15,14,25,30,30,40.2,38.5,27.9,49.2,31.5,39.9,4.9,33,44.5,5.4
Fred VanVleet,5,,PG/SG,8200,TOR,ATL,1,123,24,17,106,111,0%,14,14,15,40,35,37,39.8,39.2,29.4,49.0,36.0,40.4,4.9,29.2,27.3,3.3
Jimmy Butler,4,,SG/SF,8100,MIA,BOS,0,110,26,24,102,104,-4%,13,12,13,30,32,35,41.4,43.0,33.4,52.7,34.0,41.7,5.1,36.5,35.0,4.3
Pascal Siakam,18,,PF/C,8000,TOR,ATL,1,123,29,19,106,111,6%,19,18,20,35,33,36,40.5,43.6,33.3,53.9,34.0,42.9,5.4,26.9,41.3,5.2
Jrue Holiday,7,,PG/SG,7900,NOR,@CLE,1,121,26,17,101,114,6%,19,17,18,36,35,36,39.0,40.5,31.3,49.6,35.5,41.0,5.2,33.2,57.5,7.3
Kemba Walker,14,,PG,7800,BOS,@MIA,1,109,29,23,101,106,-9%,24,18,18,37,34,33,48.4,40.2,28.4,52.0,35.0,41.0,5.3,37.9,35.5,4.6
Kevin Love,6,,PF,7700,CLE,NOR,0,112,24,18,106,110,5%,14,16,13,29,31,32,37.5,37.7,26.7,48.6,32.5,40.8,5.3,26,24.0,3.1
Brandon Ingram,4,,SF/PF,7600,NOR,@CLE,1,121,29,20,101,114,6%,12,16,19,32,35,35,33.1,43.5,33.2,53.7,34.5,39.7,5.2,31.6,38.8,5.1
D'Angelo Russell,9,,PG/SG,7600,GSW,@PHI,3,102,33,20,101,103,-7%,21,22,20,32,35,33,46.7,41.5,28.2,54.7,34.0,39.7,5.2,36.9,50.3,6.6
Jayson Tatum,,O,SF/PF,7500,BOS,@MIA,1,109,27,19,101,106,-2%,19,19,18,34,34,34,45.1,39.1,28.6,49.6,0.0,0.0,0.0,0,0.0,0.0
Devonte' Graham,6,,PG,7400,CHA,NYK,3,104,27,16,101,111,1%,15,15,16,34,35,35,36.5,38.3,28.1,48.4,0.0,0.0,0.0,35,18.5,2.5
Tobias Harris,3,,SF/PF,7400,PHI,GSW,2,115,23,17,103,110,4%,19,16,16,40,37,35,34.0,36.2,27.1,45.4,35.0,37.3,5.0,36.8,28.3,3.8
Lonzo Ball,1,,PG,7400,NOR,@CLE,1,121,21,13,101,114,6%,10,10,12,36,37,31,40.9,32.5,19.9,45.0,34.5,35.8,4.8,32.4,30.0,4.1
Stephen Curry,,O,PG,7300,GSW,@PHI,3,102,,,101,103,-7%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
Kyle Lowry,6,,PG,7200,TOR,ATL,1,123,24,18,106,111,0%,13,13,15,36,33,38,34.8,41.3,32.3,50.2,34.0,39.6,5.5,32.8,40.5,5.6
Zion Williamson,8,,PF/C,7200,NOR,@CLE,1,121,,,101,114,0%,13,12,12,24,22,22,33.3,33.3,26.6,40.1,28.0,36.7,5.1,29.8,26.8,3.7
Kristaps Porzingis,1,,PF/C,7100,DAL,PHO,0,117,25,16,104,108,-1%,15,13,15,26,27,31,29.1,37.3,26.4,48.2,27.0,32.4,4.6,20.3,13.8,1.9
Gordon Hayward,3,,SF/PF,7100,BOS,@MIA,1,109,21,18,101,106,-2%,17,15,13,37,35,33,37.0,33.3,22.4,44.1,35.5,35.1,4.9,37.8,44.8,6.3
Khris Middleton,19,,SF,7000,MIL,WAS,3,127,26,21,105,114,4%,13,12,14,33,29,29,35.6,35.2,27.4,42.9,31.5,45.8,6.5,35.9,76.5,10.9
Ja Morant,3,,PG,7000,MEM,DEN,1,112,28,18,100,106,-4%,15,12,14,33,32,30,32.3,34.4,23.8,45.0,33.0,36.7,5.2,29.8,38.5,5.5
Kelly Oubre Jr.,4,,SF/PF,6900,PHO,@DAL,1,110,21,15,101,108,1%,17,16,15,36,36,35,31.4,34.6,24.2,45.1,37.0,35.0,5.1,30.7,30.5,4.4
Terry Rozier,5,,PG/SG,6800,CHA,NYK,3,104,25,15,101,111,1%,9,12,15,34,34,35,27.7,32.8,21.8,43.8,36.5,37.0,5.4,34.5,46.5,6.8
