Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,8,,PG/SG,12400,HOU,POR,0,123,39,32,104,109,6%,36,28,25,39,39,38,71.4,64.6,52.2,76.9,36.5,61.2,4.9,36.4,37.0,3.0
Luka Doncic,7,,PG/SF,12100,DAL,@SAC,0,115,39,31,100,108,-5%,17,20,21,30,33,34,50.9,59.3,44.9,73.8,34.5,59.2,4.9,34.1,70.8,5.9
Karl-Anthony Towns,,O,C,10700,MIN,IND,1,107,29,28,101,104,1%,19,17,18,36,36,34,52.4,55.0,43.9,66.1,0.0,0.0,0.0,0,0.0,0.0
LeBron James,17,,PG/SF,10400,LAL,ORL,1,110,34,27,100,103,-8%,21,20,20,33,34,35,56.0,56.2,45.3,67.1,35.0,59.7,5.7,36.3,53.3,5.1
Nikola Jokic,8,,C,10100,DEN,CHA,2,110,28,25,99,111,7%,13,16,15,33,33,31,51.8,45.4,33.0,57.8,32.5,50.4,5.0,29,38.0,3.8
Anthony Davis,1,O,PF/C,10000,LAL,ORL,1,110,29,29,100,103,-1%,12,15,19,33,36,35,51.2,52.3,40.7,63.9,0.0,0.0,0.0,0,0.0,0.0
Russell Westbrook,6,,PG,9600,HOU,POR,0,123,34,19,104,109,6%,25,24,22,33,35,36,45.6,49.2,38.5,60.0,35.0,50.9,5.3,42,69.8,7.3
Andre Drummond,7,,C,9400,DET,@BOS,1,105,24,22,102,103,-4%,19,15,14,36,36,34,51.1,48.8,36.6,61.1,33.5,48.2,5.1,37.6,46.8,5.0
Zach LaVine,9,,PG/SG,9300,CHI,WAS,1,118,31,19,106,113,7%,20,22,19,35,37,34,47.5,39.6,28.2,51.0,36.5,47.7,5.1,32.6,52.8,5.7
Joel Embiid,,O,C,9200,PHI,BKN,1,114,31,26,105,105,5%,17,18,16,33,32,31,48.1,48.9,37.3,60.4,0.0,0.0,0.0,0,0.0,0.0
Damian Lillard,11,,PG,9000,POR,@HOU,1,114,30,25,106,106,2%,18,17,19,35,36,37,45.6,46.8,37.2,56.4,36.0,45.5,5.1,37.8,48.3,5.4
Ben Simmons,16,,PG/SF,8700,PHI,BKN,1,114,22,20,105,105,12%,14,15,11,39,39,36,51.2,43.2,33.0,53.4,37.5,51.8,6.0,41.1,47.5,5.5
Jimmy Butler,7,,SG/SF,8600,MIA,SAS,2,113,26,24,103,110,1%,17,12,14,35,34,35,44.0,43.8,34.0,53.6,35.5,44.6,5.2,33.7,25.3,2.9
Nikola Vucevic,6,,C,8500,ORL,@LAL,1,100,26,23,103,102,-12%,22,19,17,35,32,32,48.8,43.7,34.5,52.9,33.5,45.2,5.3,32.5,30.0,3.5
Bradley Beal,5,,SG/SF,8400,WAS,@CHI,2,113,33,21,102,105,-2%,23,26,22,29,34,37,47.3,46.8,35.1,58.5,30.5,38.4,4.6,27.4,34.0,4.0
Domantas Sabonis,3,,PF/C,8300,IND,@MIN,1,111,23,21,105,107,0%,13,13,14,35,36,34,46.8,43.4,35.7,51.1,32.5,43.0,5.2,35.9,58.3,7.0
Bam Adebayo,6,,C,8300,MIA,SAS,2,113,20,21,103,110,1%,10,10,10,35,34,35,37.3,40.4,29.2,51.5,35.0,41.1,5.0,36,46.3,5.6
Kyle Lowry,3,,PG,8200,TOR,@OKC,2,106,24,18,101,105,0%,14,17,16,41,41,39,43.0,42.7,34.4,51.0,37.5,39.9,4.9,32.8,35.0,4.3
Hassan Whiteside,3,,C,8200,POR,@HOU,1,114,20,25,106,106,-2%,9,11,11,26,31,30,45.5,41.6,30.2,53.0,32.0,42.6,5.2,37,45.5,5.5
Clint Capela,6,,C,8100,HOU,POR,0,123,15,22,104,109,5%,8,11,10,31,33,34,43.5,40.9,29.5,52.2,34.0,41.9,5.2,36.1,43.5,5.4
De'Aaron Fox,8,,PG,8000,SAC,DAL,1,110,30,20,101,108,-8%,20,18,15,38,35,32,45.5,39.2,27.3,51.0,35.5,43.9,5.5,37.5,56.8,7.1
Kyrie Irving,7,,PG,7900,BKN,@PHI,0,107,35,27,101,104,-6%,20,22,23,34,34,34,44.8,51.2,37.8,64.5,31.0,40.8,5.2,36.8,33.0,4.2
DeMar DeRozan,3,,SG/SF,7900,SAS,@MIA,2,108,27,21,101,106,-2%,15,15,16,36,34,35,45.6,38.6,30.5,46.6,34.0,37.4,4.7,35.3,49.8,6.3
Pascal Siakam,3,,PF/C,7800,TOR,@OKC,2,106,29,19,101,105,-12%,20,22,21,33,34,37,45.3,44.6,33.9,55.2,31.5,35.2,4.5,30.3,37.0,4.7
Fred VanVleet,,O,PG/SG,7700,TOR,@OKC,2,106,24,16,101,105,0%,18,17,15,37,36,37,39.0,39.1,28.8,49.4,0.0,0.0,0.0,0,0.0,0.0
Jayson Tatum,,O,SF/PF,7600,BOS,DET,1,114,27,18,101,110,3%,20,18,18,30,32,34,39.0,38.6,27.8,49.5,0.0,0.0,0.0,0,0.0,0.0
Serge Ibaka,,,PF/C,7500,TOR,@OKC,2,106,24,18,101,105,-12%,18,17,13,36,33,27,39.7,31.2,21.8,40.5,30.0,32.5,4.3,29.5,24.0,3.2
Kristaps Porzingis,2,,PF/C,7400,DAL,@SAC,0,115,25,17,100,108,-10%,11,14,16,28,33,33,38.7,39.1,28.9,49.4,0.0,0.0,0.0,0,0.0,0.0
Shai Gilgeous-Alexander,4,,PG/SG,7400,OKC,TOR,1,107,24,18,102,101,-1%,15,15,16,36,36,36,39.1,34.8,23.9,45.7,35.5,35.5,4.8,37.7,45.0,6.1
Devonte' Graham,1,,PG,7300,CHA,@DEN,1,98,27,17,100,106,-5%,18,16,16,36,38,35,43.2,39.0,28.9,49.0,36.0,35.9,4.9,36.6,22.5,3.1
Kemba Walker,8,,PG,7200,BOS,DET,1,114,29,22,101,110,3%,11,17,17,28,32,33,37.3,39.3,28.4,50.2,33.5,42.0,5.8,33.1,28.0,3.9
LaMarcus Aldridge,3,,PF/C,7100,SAS,@MIA,2,108,22,21,101,106,2%,11,11,15,34,33,34,31.9,38.6,28.4,48.9,33.0,36.3,5.1,33.7,20.3,2.9
Will Barton,5,,PG/SF,7000,DEN,CHA,2,110,20,16,99,111,1%,14,13,13,35,34,34,33.0,33.0,22.9,43.0,34.5,33.5,4.8,31.3,28.8,4.1
Tobias Harris,12,,SF/PF,6900,PHI,BKN,1,114,24,17,105,105,-15%,19,18,16,37,37,35,32.1,36.0,27.1,44.8,35.5,39.5,5.7,35.4,56.5,8.2
Andrew Wiggins,1,,SG/SF,6800,MIN,IND,1,107,29,17,101,104,-17%,14,16,20,29,33,35,31.6,38.5,29.1,47.9,32.0,34.9,5.1,32.3,22.8,3.4
CJ McCollum,11,,PG/SG,6800,POR,@HOU,1,114,26,17,106,106,8%,21,19,20,36,35,37,35.0,36.9,25.8,47.9,36.0,36.8,5.4,38.1,40.8,6.0
Jamal Murray,2,,PG/SG,6800,DEN,CHA,2,110,26,17,99,111,-5%,17,17,16,37,35,33,36.7,34.0,23.2,44.8,34.5,34.9,5.1,14.7,10.3,1.5
Victor Oladipo,,O,PG/SG,6800,IND,@MIN,1,111,,,105,107,4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Malcolm Brogdon,14,,PG/SG,6700,IND,@MIN,1,111,28,20,105,107,2%,17,15,15,32,31,32,32.3,38.9,29.8,47.9,32.5,37.2,5.6,30.7,37.0,5.5
Terry Rozier,2,,PG/SG,6700,CHA,@DEN,1,98,25,15,100,106,-5%,14,17,16,33,37,35,33.6,33.0,22.0,44.0,36.0,31.8,4.7,36.1,42.3,6.3
Steven Adams,4,,C,6700,OKC,TOR,1,107,18,23,102,101,-8%,9,9,8,29,31,29,38.7,33.0,23.7,42.2,31.0,33.6,5.0,6.5,7.5,1.1
Derrick Rose,3,,PG/SG,6700,DET,@BOS,1,105,33,22,102,103,-7%,17,20,15,33,32,26,39.0,31.4,23.3,39.4,30.0,35.8,5.3,28.7,34.0,5.1
Al Horford,13,,PF/C,6700,PHI,BKN,1,114,19,16,105,105,-4%,14,11,12,34,34,31,31.4,30.7,21.8,39.6,33.0,38.9,5.8,32.7,39.5,5.9
Spencer Dinwiddie,3,,PG/SG,6600,BKN,@PHI,0,107,33,19,101,104,-6%,12,17,18,31,32,32,33.2,38.7,27.9,49.5,32.0,34.0,5.2,36.6,41.0,6.2
Chris Paul,3,,PG,6600,OKC,TOR,1,107,23,21,102,101,-2%,14,15,13,31,32,32,36.5,36.2,27.0,45.5,32.0,37.0,5.6,34,46.8,7.1
Jordan McRae,,,PG/SG,6600,WAS,@CHI,2,113,25,17,102,105,-2%,20,18,12,31,30,24,30.9,26.1,12.7,39.4,26.0,26.7,4.0,25.5,27.0,4.1
Jaylen Brown,12,,SG/SF,6500,BOS,DET,1,114,24,18,101,110,-4%,14,15,15,30,31,34,26.6,35.1,25.2,45.0,35.0,38.3,5.9,36.9,43.5,6.7
Buddy Hield,11,,SG/SF,6500,SAC,DAL,1,110,27,15,101,108,-4%,15,17,18,36,36,35,37.5,35.3,25.3,45.3,35.5,36.0,5.5,37.5,31.8,4.9
Danilo Gallinari,3,,SF/PF,6500,OKC,TOR,1,107,23,20,102,101,1%,15,15,13,32,30,31,37.0,31.6,24.1,39.1,31.5,33.8,5.2,30.7,33.5,5.2
Myles Turner,2,,C,6500,IND,@MIN,1,111,18,16,105,107,0%,14,12,10,33,32,30,35.7,28.8,18.9,38.6,31.5,30.7,4.7,23,15.8,2.4
Lauri Markkanen,6,,PF/C,6400,CHI,WAS,1,118,21,15,106,113,4%,10,12,12,27,31,30,26.4,28.8,19.1,38.5,30.0,31.5,4.9,31.2,26.5,4.1
Josh Richardson,8,,SG/SF,6400,PHI,BKN,1,114,22,13,105,105,-15%,17,15,14,35,36,33,29.6,29.1,20.8,37.5,35.0,34.8,5.4,36.7,31.8,5.0
Gordon Hayward,10,,SF/PF,6300,BOS,DET,1,114,21,19,101,110,3%,11,12,13,29,33,32,27.5,32.9,22.1,43.8,34.5,36.2,5.7,32.1,38.8,6.2
Nemanja Bjelica,11,,PF,6300,SAC,DAL,1,110,19,17,101,108,-1%,14,12,10,36,32,27,35.5,27.3,16.9,37.7,33.0,33.0,5.2,36.1,39.5,6.3
Carmelo Anthony,7,,SF/PF,6200,POR,@HOU,1,114,22,14,106,106,4%,15,14,15,35,33,33,29.4,29.7,19.4,40.0,35.0,32.3,5.2,34,36.0,5.8
Wendell Carter Jr.,,O,C,6100,CHI,WAS,1,118,16,16,106,113,4%,11,9,9,36,31,31,31.7,30.1,22.5,37.8,0.0,0.0,0.0,0,0.0,0.0
Troy Brown Jr.,2,,SF/PF,6100,WAS,@CHI,2,113,18,14,102,105,1%,10,12,9,33,35,26,36.1,24.1,13.3,34.8,30.0,27.8,4.6,17.3,7.3,1.2
Evan Fournier,3,,SG/SF,6000,ORL,@LAL,1,100,25,18,103,102,-5%,19,14,14,37,33,32,30.4,30.2,22.1,38.2,0.0,0.0,0.0,0,0.0,0.0
Tomas Satoransky,4,,PG/SF,6000,CHI,WAS,1,118,18,14,106,113,7%,7,9,8,26,30,29,24.4,25.7,15.9,35.5,30.0,28.5,4.8,27.6,31.3,5.2
Jonathan Isaac,,O,SF/PF,5900,ORL,@LAL,1,100,18,17,103,102,-6%,13,10,10,31,31,31,35.1,31.5,20.2,42.9,0.0,0.0,0.0,0,0.0,0.0
Richaun Holmes,,O,PF/C,5900,SAC,DAL,1,110,15,21,101,108,-1%,8,10,9,27,30,30,31.3,30.6,19.2,42.0,0.0,0.0,0.0,0,0.0,0.0
Aaron Gordon,7,,SF/PF,5800,ORL,@LAL,1,100,21,13,103,102,-6%,13,12,13,27,31,32,31.2,30.9,22.1,39.7,34.0,32.3,5.6,37.6,35.5,6.1
T.J. Warren,4,,SF/PF,5800,IND,@MIN,1,111,22,16,105,107,6%,14,16,15,33,35,33,36.4,28.6,18.5,38.6,33.0,28.8,5.0,31,24.5,4.2
Robert Covington,2,,SF/PF,5800,MIN,IND,1,107,17,15,101,104,-17%,12,12,10,29,29,29,33.1,27.9,19.0,36.8,30.5,28.5,4.9,30.6,29.3,5.1
Norman Powell,1,,SG/SF,5800,TOR,@OKC,2,106,19,16,101,105,-2%,11,12,11,32,33,29,33.6,25.3,14.5,36.0,28.0,23.6,4.1,26.6,26.5,4.6
Ish Smith,2,,PG,5800,WAS,@CHI,2,113,21,14,102,105,-13%,14,16,11,28,29,27,34.3,24.5,13.8,35.2,26.5,23.6,4.1,22.6,16.0,2.8
Kyle Kuzma,9,,SF/PF,5800,LAL,ORL,1,110,23,12,100,103,-1%,19,16,11,33,28,25,27.7,21.2,11.3,31.2,31.5,29.6,5.1,26.9,21.8,3.8
Marvin Bagley III,2,,PF/C,5700,SAC,DAL,1,110,,,101,108,-1%,14,12,13,21,24,24,27.1,26.1,21.3,30.8,26.0,30.4,5.3,30,21.3,3.7
PJ Washington,1,,PF/C,5700,CHA,@DEN,1,98,18,13,100,106,-3%,11,9,10,28,31,31,27.4,26.5,17.0,35.9,32.0,25.5,4.5,31.3,28.5,5.0
Enes Kanter,5,,C,5700,BOS,DET,1,114,20,25,101,110,0%,11,7,7,25,21,20,26.6,26.1,16.5,35.7,22.5,29.5,5.2,15.6,11.8,2.1
Gorgui Dieng,,,C,5700,MIN,IND,1,107,18,19,101,104,1%,7,9,6,18,21,18,31.1,21.2,7.3,35.1,19.5,23.3,4.1,28.7,35.8,6.3
Jusuf Nurkic,,O,C,5700,POR,@HOU,1,114,,,106,106,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jarrett Allen,2,,C,5600,BKN,@PHI,0,107,15,21,101,104,-10%,7,6,7,24,27,27,24.9,30.2,18.9,41.4,27.0,25.3,4.5,31.4,32.0,5.7
Luke Kennard,,O,SG/SF,5600,DET,@BOS,1,105,20,15,102,103,-3%,10,11,12,32,34,33,25.1,28.3,19.5,37.1,0.0,0.0,0.0,0,0.0,0.0
Markelle Fultz,8,,PG/SG,5600,ORL,@LAL,1,100,22,14,103,102,-2%,12,12,10,31,30,27,29.4,24.6,18.3,31.0,34.5,31.5,5.6,33.2,55.8,10.0
Dennis Schroder,2,,PG/SG,5500,OKC,TOR,1,107,27,15,102,101,-2%,15,14,15,32,33,31,25.0,29.6,20.3,38.9,31.0,30.0,5.5,36.8,41.8,7.6
Goran Dragic,2,,PG,5500,MIA,SAS,2,113,26,16,103,110,6%,10,11,12,26,26,28,27.3,29.1,19.9,38.2,29.0,29.4,5.3,24.6,26.8,4.9
Davis Bertans,6,,SF/PF,5500,WAS,@CHI,2,113,18,17,102,105,1%,12,13,11,24,32,30,29.9,28.2,18.7,37.6,27.5,27.4,5.0,26,25.8,4.7
Bruce Brown,1,,PG/SF,5500,DET,@BOS,1,105,17,12,102,103,-3%,8,10,8,28,30,28,28.5,23.8,13.5,34.1,28.5,23.2,4.2,23.7,16.3,3.0
Dwight Howard,8,,C,5500,LAL,ORL,1,110,14,19,100,103,-8%,10,6,4,26,23,20,31.3,21.2,11.7,30.6,25.5,28.9,5.3,25.9,29.0,5.3
Thomas Bryant,2,,C,5400,WAS,@CHI,2,113,19,20,102,105,10%,9,9,10,26,27,28,27.4,31.5,22.2,40.8,18.0,20.4,3.8,12.4,10.3,1.9
Dejounte Murray,1,,PG,5400,SAS,@MIA,2,108,22,18,101,106,-9%,8,9,9,23,25,24,24.2,27.0,18.1,35.9,25.0,25.7,4.8,25.7,18.3,3.4
Marcus Smart,5,,PG/SG,5400,BOS,DET,1,114,19,14,101,110,3%,6,10,11,27,29,32,27.8,27.8,19.4,36.2,32.5,29.8,5.5,34.3,16.3,3.0
Dwight Powell,,,C,5300,DAL,@SAC,0,115,13,16,100,108,-10%,10,7,6,30,29,28,29.4,22.3,13.5,31.0,28.5,24.3,4.6,34.5,29.8,5.6
Taurean Prince,2,,SF/PF,5200,BKN,@PHI,0,107,20,10,101,104,-3%,9,12,12,26,30,31,26.2,27.1,17.7,36.5,29.0,22.7,4.4,32.8,29.3,5.6
Tim Hardaway Jr.,2,,SG/SF,5200,DAL,@SAC,0,115,22,15,100,108,4%,11,11,12,27,28,26,26.6,22.8,12.2,33.4,29.5,26.9,5.2,30.5,32.0,6.2
Caris LeVert,1,,PG/SF,5100,BKN,@PHI,0,107,29,11,101,104,-5%,14,13,15,24,22,28,21.6,26.8,18.2,35.3,26.0,23.8,4.7,22.6,22.3,4.4
Kendrick Nunn,6,,PG/SG,5100,MIA,SAS,2,113,23,13,103,110,6%,13,11,14,27,26,30,20.8,26.4,17.4,35.4,31.5,27.9,5.5,31.4,48.3,9.5
Rui Hachimura,,O,PF/C,5100,WAS,@CHI,2,113,19,14,102,105,10%,7,12,12,23,31,29,24.4,25.2,14.7,35.6,0.0,0.0,0.0,0,0.0,0.0
Kris Dunn,4,,PG/SF,5100,CHI,WAS,1,118,16,12,106,113,7%,8,8,7,32,29,25,21.1,21.2,12.8,29.6,30.5,26.4,5.2,29.7,23.0,4.5
Maxi Kleber,,,PF/C,5100,DAL,@SAC,0,115,14,14,100,108,-10%,5,6,7,28,26,25,21.6,20.2,12.1,28.2,26.0,21.4,4.2,30.2,23.0,4.5
Moritz Wagner,,O,PF/C,5000,WAS,@CHI,2,113,21,19,102,105,10%,5,8,8,22,24,20,23.2,23.5,13.9,33.1,0.0,0.0,0.0,0,0.0,0.0
Otto Porter Jr.,,O,SF/PF,5000,CHI,WAS,1,118,,,106,113,5%,11,11,10,27,29,27,22.8,20.1,11.0,29.2,0.0,0.0,0.0,0,0.0,0.0
Thaddeus Young,2,,SF/PF,5000,CHI,WAS,1,118,21,12,106,113,4%,8,10,9,22,26,22,23.3,19.8,12.2,27.4,24.0,23.1,4.6,20.9,33.5,6.7
Eric Gordon,1,,SG/SF,5000,HOU,POR,0,123,21,6,104,109,-4%,18,14,13,29,29,29,23.3,19.5,12.1,26.9,28.0,21.5,4.3,30.7,27.0,5.4
Jerami Grant,6,,PF/C,5000,DEN,CHA,2,110,17,13,99,111,1%,9,7,8,30,26,24,18.3,17.6,10.4,24.8,31.5,24.8,5.0,30.9,26.8,5.4
Sekou Doumbouya,1,,SF/PF,5000,DET,@BOS,1,105,,,102,103,-3%,10,9,6,32,30,17,20.9,13.4,0.1,26.6,30.0,22.4,4.5,27.7,31.0,6.2
Bogdan Bogdanovic,,O,SG/SF,4900,SAC,DAL,1,110,24,14,101,108,-4%,11,14,12,24,30,28,25.9,26.6,15.5,37.8,0.0,0.0,0.0,0,0.0,0.0
Harrison Barnes,4,,SF/PF,4900,SAC,DAL,1,110,18,14,101,108,1%,11,10,12,37,35,35,23.4,26.6,17.2,35.9,35.0,25.5,5.2,38.5,41.0,8.4
Miles Bridges,1,,SF/PF,4900,CHA,@DEN,1,98,19,12,100,106,-9%,10,10,11,26,30,31,28.1,25.1,15.8,34.4,30.0,23.3,4.8,31.1,25.0,5.1
Paul Millsap,,O,PF/C,4900,DEN,CHA,2,110,20,17,99,111,10%,6,7,9,23,23,25,19.1,24.3,15.3,33.4,0.0,0.0,0.0,0,0.0,0.0
Shabazz Napier,3,,PG/SG,4900,MIN,IND,1,107,23,14,101,104,0%,9,8,8,24,24,22,21.8,21.1,9.8,32.4,24.5,23.8,4.9,28.7,18.0,3.7
Daniel Gafford,1,,C,4900,CHI,WAS,1,118,13,18,106,113,4%,7,5,3,22,22,13,19.3,11.6,2.7,20.5,23.5,22.6,4.6,1.4,5.3,1.1
Joe Harris,2,,SG/SF,4800,BKN,@PHI,0,107,18,13,101,104,-3%,10,10,12,34,34,32,24.5,25.7,17.7,33.6,32.0,22.3,4.6,26.2,15.5,3.2
Tyler Herro,1,,SG,4800,MIA,SAS,2,113,22,12,103,110,6%,11,11,12,26,26,29,22.9,24.1,14.3,33.9,0.0,0.0,0.0,0,0.0,0.0
Ian Mahinmi,2,,C,4800,WAS,@CHI,2,113,16,16,102,105,10%,9,5,6,29,22,22,23.3,21.3,11.8,30.7,26.0,26.4,5.5,30.1,24.3,5.1
Jarrett Culver,3,,PG/SG,4800,MIN,IND,1,107,20,10,101,104,0%,15,13,10,33,30,24,29.8,20.0,9.7,30.2,30.5,26.7,5.6,31.3,30.8,6.4
DeAndre Jordan,,,C,4700,BKN,@PHI,0,107,15,21,101,104,-10%,6,5,5,24,22,21,22.3,25.8,16.3,35.2,20.5,21.7,4.6,10.2,13.8,2.9
Marc Gasol,1,,C,4700,TOR,@OKC,2,106,13,10,101,105,2%,10,8,7,31,30,30,31.6,25.1,15.9,34.2,23.0,20.1,4.3,31.9,33.3,7.1
Gary Harris,1,O,SG,4700,DEN,CHA,2,110,15,10,99,111,1%,10,10,10,29,32,34,18.4,22.1,15.0,29.2,0.0,0.0,0.0,0,0.0,0.0
Coby White,1,,PG/SG,4700,CHI,WAS,1,118,23,10,106,113,7%,8,11,11,22,25,25,21.1,21.4,11.9,30.8,24.5,22.8,4.9,22.5,17.0,3.6
Dorian Finney-Smith,1,,SF/PF,4700,DAL,@SAC,0,115,13,13,100,108,4%,8,9,7,30,31,29,21.6,20.7,14.0,27.5,31.0,22.4,4.8,39.1,27.5,5.9
Christian Wood,1,Q,PF/C,4700,DET,@BOS,1,105,21,22,102,103,-3%,12,8,6,26,22,17,26.3,19.9,7.4,32.4,20.5,22.4,4.8,7.5,5.3,1.1
Jeff Teague,1,,PG,4600,MIN,IND,1,107,22,16,101,104,0%,8,8,10,22,23,28,20.2,27.6,16.8,38.3,22.5,23.0,5.0,19.3,19.8,4.3
Jeremy Lamb,2,,SG/SF,4600,IND,@MIN,1,111,20,15,105,107,4%,10,11,12,25,29,30,28.2,27.7,19.5,36.0,25.0,23.1,5.0,28.3,21.5,4.7
OG Anunoby,1,,SF/PF,4600,TOR,@OKC,2,106,15,13,101,105,-2%,9,9,9,33,32,31,23.6,25.1,14.5,35.8,30.0,22.3,4.8,38.6,41.8,9.1
Rudy Gay,,,SF/PF,4600,SAS,@MIA,2,108,21,16,101,106,-3%,11,10,9,23,23,23,23.5,23.5,15.6,31.5,22.0,21.3,4.6,19.5,15.5,3.4
D.J. Augustin,,O,PG,4500,ORL,@LAL,1,100,20,15,103,102,-2%,8,8,9,24,26,26,20.9,22.4,13.6,31.2,0.0,0.0,0.0,0,0.0,0.0
Aaron Holiday,,,PG/SG,4500,IND,@MIN,1,111,21,14,105,107,2%,6,10,10,25,27,25,24.6,22.5,11.6,33.5,22.0,19.3,4.3,18.4,0.0,0.0
Delon Wright,1,,PG/SG,4500,DAL,@SAC,0,115,16,18,100,108,-5%,8,6,6,22,25,22,20.6,21.5,12.8,30.3,23.0,22.7,5.0,14,19.8,4.4
JaVale McGee,6,,C,4500,LAL,ORL,1,110,15,21,100,103,-8%,4,4,5,22,20,17,22.2,19.4,10.2,28.6,22.0,25.2,5.6,22.1,31.3,7.0
Justise Winslow,,O,PG/SF,4400,MIA,SAS,2,113,21,9,103,110,0%,14,11,13,33,31,34,25.3,29.2,17.3,41.1,0.0,0.0,0.0,0,0.0,0.0
