Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,11,,PG,11900,DAL,@OKC,1,114,39,30,101,106,1%,25,23,21,36,35,34,59.0,59.3,45.4,73.2,34.5,60.8,5.1,33.3,54.3,4.6
James Harden,,O,PG/SG,10500,HOU,@UTA,0,104,38,29,101,104,-2%,13,17,24,33,36,38,42.8,61.8,47.8,75.9,0.0,0.0,0.0,0,0.0,0.0
Russell Westbrook,,O,PG,10400,HOU,@UTA,0,104,34,21,101,104,-2%,28,26,23,38,38,36,64.3,51.8,40.0,63.6,0.0,0.0,0.0,0,0.0,0.0
Karl-Anthony Towns,16,,C,10300,MIN,SAC,1,113,30,28,100,109,-5%,23,20,19,32,31,34,49.9,53.4,41.6,65.1,34.0,54.4,5.3,40.2,39.5,3.8
Zach LaVine,9,,SG,9800,CHI,SAS,1,107,31,20,102,110,5%,26,24,20,36,36,34,49.3,40.8,28.3,53.3,36.0,46.8,4.8,35.1,37.0,3.8
Andre Drummond,19,,C,9600,DET,CLE,1,110,24,22,101,114,0%,16,13,14,38,33,34,48.5,49.1,37.4,60.8,35.0,53.5,5.6,32.2,39.0,4.1
Rudy Gobert,10,,C,9000,UTA,HOU,1,118,16,23,106,107,-1%,11,11,9,34,34,35,51.5,42.9,33.4,52.3,34.5,45.6,5.1,37.1,36.5,4.1
Bam Adebayo,4,,C,8700,MIA,ORL,2,107,20,20,100,104,-7%,9,10,11,36,36,35,38.9,41.1,30.4,51.8,35.0,40.1,4.6,32.3,53.5,6.1
Nikola Vucevic,5,,C,8600,ORL,@MIA,0,101,26,22,101,106,-7%,16,18,17,31,32,32,41.1,42.9,33.6,52.2,32.5,41.9,4.9,32.8,40.5,4.7
Clint Capela,,O,C,8500,HOU,@UTA,0,104,16,21,101,104,0%,10,10,10,31,31,34,33.1,39.9,28.9,50.9,0.0,0.0,0.0,0,0.0,0.0
DeMar DeRozan,14,,SG/SF,8200,SAS,@CHI,0,106,27,22,102,105,-4%,12,14,16,36,36,35,39.5,39.2,31.0,47.5,35.0,43.6,5.3,35.6,53.0,6.5
De'Aaron Fox,16,,PG,8100,SAC,@MIN,2,110,31,20,105,108,3%,16,17,15,28,32,32,40.8,39.5,28.2,50.8,33.0,42.6,5.3,37.1,46.8,5.8
Jimmy Butler,5,,SG/SF,8000,MIA,ORL,2,107,26,24,100,104,1%,13,12,13,32,33,35,39.0,43.2,33.4,53.0,34.5,42.7,5.3,30.4,37.3,4.7
Donovan Mitchell,12,,PG/SG,7900,UTA,HOU,1,118,31,21,106,107,8%,22,23,21,34,36,35,42.0,40.5,31.7,49.2,34.0,41.3,5.2,36.4,51.8,6.6
Kevin Love,6,,PF,7900,CLE,@DET,1,104,24,18,101,109,4%,18,16,13,33,33,32,37.1,37.7,26.7,48.8,32.5,39.1,4.9,24.3,34.3,4.3
Derrick Rose,3,O,PG/SG,7800,DET,CLE,1,110,32,22,101,114,6%,22,20,15,35,32,27,41.6,32.7,24.3,41.1,0.0,0.0,0.0,0,0.0,0.0
