Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,10,,PF,11700,MIL,DEN,2,119,37,33,100,106,-3%,20,21,20,32,30,31,61.5,59.9,48.9,71.0,31.5,62.3,5.3,31.9,71.5,6.1
Luka Doncic,,O,PG,11500,DAL,@HOU,2,115,39,29,106,107,2%,20,23,21,29,33,34,50.1,58.5,44.3,72.7,0.0,0.0,0.0,0,0.0,0.0
James Harden,14,,PG/SG,10600,HOU,DAL,1,123,38,29,101,109,-6%,16,19,24,36,37,38,42.6,61.2,46.8,75.6,37.0,59.8,5.6,37.4,75.0,7.1
Russell Westbrook,14,,PG,10500,HOU,DAL,1,123,34,21,101,109,-6%,29,27,23,40,38,36,65.4,52.2,40.3,64.1,37.5,58.4,5.6,39.7,58.5,5.6
LeBron James,18,,PG/SF,10300,LAL,POR,5,123,34,26,104,110,7%,19,18,20,35,34,35,51.9,55.6,45.0,66.2,35.5,60.4,5.9,38,49.5,4.8
Damian Lillard,16,,PG,9900,POR,@LAL,1,110,31,26,103,103,-1%,22,26,20,39,40,38,73.0,50.4,36.8,64.0,38.0,51.6,5.2,40.3,82.8,8.4
Anthony Davis,14,,PF/C,9600,LAL,POR,5,123,29,28,104,110,0%,16,14,18,33,32,35,45.2,51.4,40.1,62.8,35.0,54.1,5.6,38.8,78.3,8.2
Nikola Jokic,10,,C,9400,DEN,@MIL,0,107,28,24,107,100,0%,18,18,15,37,36,32,56.8,46.8,34.8,58.7,35.0,51.5,5.5,33.3,43.5,4.6
Andre Drummond,7,,C,9300,DET,TOR,1,110,25,22,103,102,-8%,14,15,14,34,34,34,48.0,48.7,37.1,60.2,34.5,48.9,5.3,35.2,47.5,5.1
Devin Booker,7,,PG/SG,9100,PHO,OKC,2,112,30,22,101,106,-7%,22,20,19,35,36,36,47.8,43.4,31.1,55.8,37.5,45.2,5.0,39.5,35.3,3.9
Kyrie Irving,11,,PG,9000,BKN,CHI,1,113,33,26,102,106,-14%,23,20,22,36,35,34,42.3,48.6,35.1,62.1,33.0,44.5,4.9,31.9,71.3,7.9
Zach LaVine,12,,SG,8500,CHI,@BKN,1,107,31,20,104,106,10%,23,23,20,40,37,35,43.3,40.7,28.5,52.9,36.0,43.5,5.1,36.1,38.0,4.5
Hassan Whiteside,6,,C,8400,POR,@LAL,1,110,19,25,103,103,-11%,10,10,11,32,35,31,40.8,41.9,30.4,53.4,33.0,42.5,5.1,33.8,63.5,7.6
Deandre Ayton,3,,C,8300,PHO,OKC,2,112,22,21,101,106,0%,17,14,15,34,35,33,40.5,41.3,32.3,50.4,36.0,42.6,5.1,39.6,30.0,3.6
Pascal Siakam,4,,PF/C,8200,TOR,@DET,0,114,29,19,101,110,5%,16,19,20,30,33,36,42.7,43.4,33.3,53.4,34.0,40.0,4.9,35.7,46.3,5.6
Jrue Holiday,8,,PG/SG,8100,NOR,MEM,2,125,26,17,106,109,3%,18,16,18,34,35,36,43.0,40.9,31.4,50.4,35.0,40.5,5.0,25.8,42.5,5.2
Khris Middleton,2,,SF,8000,MIL,DEN,2,119,26,22,100,106,-7%,19,15,15,35,32,29,45.5,36.3,26.1,46.4,31.5,39.3,4.9,36.5,40.5,5.1
Clint Capela,1,O,C,7800,HOU,DAL,1,123,16,21,101,109,1%,10,10,10,31,31,34,33.1,39.9,28.9,50.9,0.0,0.0,0.0,0,0.0,0.0
Derrick Rose,3,,PG/SG,7600,DET,TOR,1,110,32,22,103,102,-2%,19,19,16,34,33,27,40.0,33.1,24.9,41.2,30.5,37.6,4.9,29.8,26.0,3.4
Spencer Dinwiddie,2,,PG/SG,7500,BKN,CHI,1,113,31,18,102,106,-14%,15,13,17,31,33,32,36.0,38.5,28.6,48.5,30.5,35.1,4.7,29.9,34.3,4.6
Brandon Ingram,10,,SF/PF,7400,NOR,MEM,2,125,29,21,106,109,4%,13,15,19,31,33,35,33.0,43.3,33.2,53.5,34.0,41.2,5.6,24.1,36.8,5.0
Fred VanVleet,1,,PG/SG,7300,TOR,@DET,0,114,24,17,101,110,2%,15,15,15,33,37,37,36.1,38.8,29.1,48.5,35.5,36.3,5.0,35.2,44.0,6.0
Kyle Lowry,5,,PG,7200,TOR,@DET,0,114,24,18,101,110,2%,12,12,15,35,35,38,37.5,41.3,32.6,50.0,34.5,37.1,5.2,31.3,20.0,2.8
Eric Bledsoe,1,,PG,7100,MIL,DEN,2,119,25,20,100,106,-4%,18,11,12,31,28,27,30.5,31.8,21.1,42.6,30.5,35.8,5.0,31.6,31.8,4.5
Lonzo Ball,3,,PG,7000,NOR,MEM,2,125,21,13,106,109,3%,10,9,11,34,36,31,35.5,32.4,20.0,44.8,34.5,37.3,5.3,33.1,40.0,5.7
Zion Williamson,11,,PF/C,7000,NOR,MEM,2,125,,,106,109,-1%,15,12,12,29,24,24,31.7,31.7,25.3,38.1,29.5,39.5,5.6,28.7,35.5,5.1
Ja Morant,14,,PG,6900,MEM,@NOR,1,117,27,19,106,110,5%,12,12,14,29,29,30,34.0,34.8,24.3,45.2,32.5,40.1,5.8,26.8,21.3,3.1
Serge Ibaka,8,,C,6900,TOR,@DET,0,114,23,18,101,110,5%,14,12,12,30,26,27,33.5,30.7,21.6,39.8,33.0,38.2,5.5,28.7,32.0,4.6
Chris Paul,10,,PG,6800,OKC,@PHO,1,112,24,21,104,108,3%,15,15,13,29,30,32,40.6,36.9,27.7,46.1,31.5,36.5,5.4,34.4,50.0,7.4
Kristaps Porzingis,16,,PF/C,6800,DAL,@HOU,2,115,25,16,106,107,6%,12,13,15,23,25,31,27.1,36.2,24.7,47.8,28.0,37.4,5.5,35.5,56.0,8.2
Shai Gilgeous-Alexander,6,,PG/SG,6700,OKC,@PHO,1,112,24,17,104,108,1%,17,15,16,35,36,36,39.8,36.1,25.8,46.4,35.5,37.3,5.6,34,30.8,4.6
Eric Gordon,,,SG/SF,6700,HOU,DAL,1,123,22,11,101,109,-6%,16,15,14,34,34,30,37.7,23.3,10.1,36.5,31.0,25.6,3.8,30.9,27.8,4.1
Dennis Schroder,6,,PG/SG,6600,OKC,@PHO,1,112,27,17,104,108,3%,15,16,15,36,33,31,42.5,31.4,21.8,41.1,31.0,30.9,4.7,29.5,42.5,6.4
Carmelo Anthony,,O,PF,6500,POR,@LAL,1,110,22,13,103,103,-6%,12,14,14,34,36,33,29.6,29.8,20.0,39.6,0.0,0.0,0.0,0,0.0,0.0
CJ McCollum,5,,PG/SG,6400,POR,@LAL,1,110,26,17,103,103,1%,20,20,19,37,37,37,39.6,36.8,26.4,47.2,36.5,36.1,5.6,40,35.0,5.5
Jonas Valanciunas,18,,C,6300,MEM,@NOR,1,117,22,22,106,110,2%,16,12,11,32,29,26,35.4,34.2,22.4,46.0,33.0,46.7,7.4,26.7,38.0,6.0
Kelly Oubre Jr.,7,,SF/PF,6300,PHO,OKC,2,112,21,15,101,106,-4%,18,16,15,34,34,35,33.9,34.5,24.2,44.9,36.0,34.1,5.4,39.1,46.8,7.4
Danilo Gallinari,3,,SF/PF,6200,OKC,@PHO,1,112,23,20,104,108,2%,13,13,14,30,31,31,34.4,32.6,25.1,40.1,31.0,32.8,5.3,32.3,32.0,5.2
Jarrett Allen,1,,C,6100,BKN,CHI,1,113,15,20,102,106,9%,5,8,7,30,32,28,30.3,30.2,19.0,41.4,27.5,31.0,5.1,29.2,31.3,5.1
Dillon Brooks,8,,SG,6000,MEM,@NOR,1,117,24,13,106,110,2%,18,15,14,32,30,29,29.6,27.2,16.9,37.5,32.5,32.6,5.4,26.8,22.8,3.8
Tim Hardaway Jr.,3,,SG/SF,6000,DAL,@HOU,2,115,21,14,106,107,6%,11,11,12,31,30,27,18.6,22.9,12.7,33.1,31.5,28.9,4.8,31.7,25.8,4.3
Ricky Rubio,5,,PG,5900,PHO,OKC,2,112,22,15,101,106,2%,8,9,12,29,30,33,23.4,35.6,24.1,47.1,32.5,33.1,5.6,29.6,24.0,4.1
Jaren Jackson Jr.,,O,PF/C,5900,MEM,@NOR,1,117,23,17,106,110,6%,11,13,14,25,28,29,29.4,31.4,21.7,41.1,0.0,0.0,0.0,0,0.0,0.0
Will Barton,5,,PG/SF,5800,DEN,@MIL,0,107,20,16,107,100,-3%,13,12,13,34,33,34,26.1,32.5,22.7,42.4,33.5,30.4,5.2,33.7,48.3,8.3
Jerami Grant,2,,PF/C,5700,DEN,@MIL,0,107,18,14,107,100,-8%,14,14,8,36,35,25,35.3,20.1,11.1,29.2,34.0,28.5,5.0,32.4,36.0,6.3
Lauri Markkanen,,O,PF/C,5600,CHI,@BKN,1,107,21,15,104,106,-4%,13,11,12,33,32,31,25.8,28.4,18.9,37.8,0.0,0.0,0.0,0,0.0,0.0
Jamal Murray,,O,PG,5500,DEN,@MIL,0,107,26,17,107,100,1%,17,17,16,37,35,33,36.7,34.0,23.2,44.8,0.0,0.0,0.0,0,0.0,0.0
Derrick Favors,7,,C,5500,NOR,MEM,2,125,16,21,106,109,-1%,8,8,8,25,26,26,30.6,30.3,19.2,41.4,26.5,31.7,5.8,19.6,22.5,4.1
Wendell Carter Jr.,,O,C,5400,CHI,@BKN,1,107,16,16,104,106,-4%,11,9,9,36,31,31,31.7,30.1,22.5,37.8,0.0,0.0,0.0,0,0.0,0.0
Michael Porter Jr.,4,,SF/PF,5400,DEN,@MIL,0,107,22,20,107,100,2%,10,12,6,24,25,14,34.0,16.1,3.1,29.1,24.5,26.5,4.9,25.1,37.8,7.0
Luke Kennard,,O,SG,5300,DET,TOR,1,110,20,14,103,102,-1%,10,11,12,32,34,33,25.1,28.3,19.5,37.1,0.0,0.0,0.0,0,0.0,0.0
Norman Powell,1,,SG/SF,5300,TOR,@DET,0,114,20,17,101,110,0%,11,11,11,25,25,28,22.8,26.1,15.6,36.5,25.5,22.8,4.3,28.9,29.3,5.5
Taurean Prince,3,,PF,5200,BKN,CHI,1,113,20,10,102,106,3%,13,11,12,28,28,30,29.8,27.3,17.9,36.6,28.5,27.0,5.2,30.1,30.5,5.9
Kris Dunn,3,,PG/SF,5100,CHI,@BKN,1,107,16,12,104,106,10%,6,6,7,26,29,26,29.0,22.0,13.3,30.6,29.0,25.6,5.0,0.2,0.0,0.0
Thaddeus Young,4,,PF,5000,CHI,@BKN,1,107,20,13,104,106,-4%,11,9,9,32,30,23,23.1,20.4,12.5,28.3,30.0,26.8,5.4,30.8,24.0,4.8
Delon Wright,2,,PG/SG,5000,DAL,@HOU,2,115,16,18,106,107,2%,7,6,6,21,23,22,20.6,20.9,11.6,30.2,21.5,23.1,4.6,25.2,16.5,3.3
Trevor Ariza,2,,SF/PF,5000,POR,@LAL,1,110,15,10,103,103,-6%,11,8,6,35,31,26,20.4,18.3,8.1,28.4,34.5,24.4,4.9,39.1,23.5,4.7
Monte Morris,1,,PG,5000,DEN,@MIL,0,107,20,15,107,100,1%,7,9,7,33,29,20,23.4,17.1,8.8,25.5,32.5,27.1,5.4,29.4,17.3,3.5
Steven Adams,6,,C,4900,OKC,@PHO,1,112,17,21,104,108,1%,5,5,8,25,25,28,23.7,31.2,21.3,41.2,26.0,27.1,5.5,22.9,21.3,4.3
Reggie Jackson,4,,PG,4800,DET,TOR,1,110,,,103,102,-2%,14,13,11,26,22,22,28.6,26.2,15.7,36.7,25.5,26.8,5.6,30.3,13.3,2.8
Brandon Clarke,1,O,PF/C,4800,MEM,@NOR,1,117,19,22,106,110,6%,10,9,8,24,24,22,26.1,24.7,17.7,31.6,0.0,0.0,0.0,0,0.0,0.0
Seth Curry,5,,SG,4800,DAL,@HOU,2,115,18,14,106,107,7%,6,8,8,25,26,23,19.1,17.9,7.5,28.3,26.0,23.3,4.9,24.8,25.0,5.2
Marc Gasol,,O,C,4700,TOR,@DET,0,114,14,12,101,110,0%,7,7,7,27,26,29,25.2,25.7,16.8,34.6,0.0,0.0,0.0,0,0.0,0.0
Otto Porter Jr.,,O,SF/PF,4700,CHI,@BKN,1,107,,,104,106,-12%,11,11,10,27,29,27,22.8,20.1,11.0,29.2,0.0,0.0,0.0,0,0.0,0.0
Brook Lopez,2,,C,4600,MIL,DEN,2,119,16,14,100,106,-2%,9,10,9,29,28,27,26.4,25.5,16.4,34.5,27.0,24.6,5.3,24.1,17.5,3.8
Tomas Satoransky,3,,PG,4600,CHI,@BKN,1,107,18,14,104,106,10%,9,8,8,32,28,29,25.9,25.5,16.0,35.0,29.0,25.1,5.5,30.8,34.5,7.5
Dwight Howard,1,,C,4600,LAL,POR,5,123,14,19,104,110,4%,6,4,4,19,22,20,25.4,21.8,12.3,31.3,19.5,23.2,5.0,14.2,12.5,2.7
Danuel House Jr.,1,,SF/PF,4600,HOU,DAL,1,123,13,11,101,109,-1%,11,8,8,35,30,31,24.6,21.4,11.8,30.9,30.0,21.3,4.6,38.5,27.8,6.0
Jae Crowder,11,,SF,4500,MEM,@NOR,1,117,16,11,106,110,6%,4,5,9,28,28,30,26.1,25.9,15.0,36.9,30.5,27.9,6.2,27.8,26.3,5.8
OG Anunoby,,,SF/PF,4500,TOR,@DET,0,114,15,13,101,110,0%,6,6,9,29,26,30,17.2,24.1,13.0,35.2,28.5,21.7,4.8,23.8,10.0,2.2
Donte DiVincenzo,3,O,PG/SG,4500,MIL,DEN,2,119,17,15,100,106,-4%,7,8,8,24,25,24,26.3,22.8,15.5,30.1,0.0,0.0,0.0,0,0.0,0.0
Christian Wood,0,,PF/C,4500,DET,TOR,1,110,21,23,103,102,4%,7,8,6,21,23,17,26.4,20.4,8.3,32.4,19.0,21.1,4.7,12.8,15.3,3.4
P.J. Tucker,3,,PF/C,4400,HOU,DAL,1,123,9,9,101,109,1%,6,5,6,33,35,36,26.4,23.1,13.6,32.6,35.5,23.6,5.4,36.3,13.8,3.1
Dorian Finney-Smith,6,,SF/PF,4400,DAL,@HOU,2,115,13,12,106,107,6%,4,6,7,26,30,30,20.9,20.8,13.9,27.7,30.0,24.1,5.5,35,29.0,6.6
DeAndre Jordan,1,,C,4300,BKN,CHI,1,113,15,21,102,106,9%,4,5,5,22,22,21,23.7,25.7,16.4,35.0,20.0,24.3,5.7,16.5,14.5,3.4
Austin Rivers,1,,PG/SG,4300,HOU,DAL,1,123,15,10,101,109,-6%,16,11,8,35,29,24,26.4,16.4,8.0,24.8,24.0,16.3,3.8,27.6,19.3,4.5
Nerlens Noel,1,,C,4200,OKC,@PHO,1,112,15,23,104,108,1%,6,7,5,20,23,20,25.9,22.8,15.7,29.8,19.5,20.5,4.9,25.1,29.3,7.0
Markieff Morris,,,PF/C,4200,DET,TOR,1,110,21,13,103,102,4%,9,10,9,28,28,23,21.3,20.2,11.8,28.6,21.0,18.5,4.4,18.7,19.0,4.5
Mikal Bridges,2,,SG/SF,4200,PHO,OKC,2,112,12,13,101,106,-4%,6,7,5,30,32,24,21.6,18.3,9.0,27.6,33.5,23.5,5.6,34.4,12.0,2.9
