Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Anthony Davis,9,,PF/C,10600,LAL,@ATL,1,121,30,30,105,112,6%,20,22,20,38,37,35,57.5,52.7,41.7,63.7,34.5,57.1,5.4,35.5,52.8,5.0
LeBron James,9,,PG/SF,10300,LAL,@ATL,1,121,35,27,105,112,21%,23,22,20,38,33,35,56.0,55.6,44.2,67.0,34.5,59.4,5.8,36.9,68.3,6.6
Joel Embiid,,O,C,9900,PHI,@BKN,1,112,32,25,105,107,4%,19,15,16,34,33,31,49.9,48.4,35.5,61.3,0.0,0.0,0.0,0,0.0,0.0
Trae Young,3,,PG,9600,ATL,LAL,1,109,35,23,103,101,-3%,22,21,21,35,37,36,47.5,49.7,36.2,63.2,35.0,50.1,5.2,36.5,50.5,5.3
Ben Simmons,7,,PG/SF,9300,PHI,@BKN,1,112,22,18,105,107,13%,11,10,11,37,35,36,41.6,41.2,32.7,49.6,36.0,47.1,5.1,28.8,36.3,3.9
Kyrie Irving,,O,PG,9000,BKN,PHI,0,108,35,26,102,102,-8%,25,24,24,36,36,35,49.5,52.3,40.6,64.0,0.0,0.0,0.0,0,0.0,0.0
Nikola Jokic,7,,C,8900,DEN,NYK,0,110,26,21,100,111,-2%,14,17,14,33,33,31,52.4,42.8,30.4,55.2,32.5,47.3,5.3,35.8,50.5,5.7
Nikola Vucevic,,,C,8500,ORL,@NOR,1,109,25,22,106,112,1%,15,16,16,35,34,32,51.8,42.5,30.9,54.2,28.0,37.1,4.4,29.4,36.3,4.3
Domantas Sabonis,1,,PF/C,8400,IND,CHA,1,111,24,20,100,110,9%,11,13,14,33,35,34,45.7,43.3,35.9,50.6,34.5,47.4,5.6,34.1,34.5,4.1
Buddy Hield,4,,SG/SF,8400,SAC,@GSW,1,107,28,17,103,110,9%,24,22,19,37,36,35,43.5,37.2,26.8,47.5,35.0,39.6,4.7,33.3,33.5,4.0
Stephen Curry,,O,PG,8300,GSW,SAC,1,103,,,100,108,-5%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
Spencer Dinwiddie,3,,PG/SG,8200,BKN,PHI,0,108,31,19,102,102,-8%,17,17,16,33,34,31,40.4,37.2,26.0,48.4,33.5,41.1,5.0,29.7,34.5,4.2
Malcolm Brogdon,1,,PG/SG,8100,IND,CHA,1,111,28,22,100,110,-1%,13,14,15,31,31,33,37.3,40.4,31.7,49.1,32.0,38.8,4.8,25.3,24.8,3.1
De'Aaron Fox,,O,PG,8000,SAC,@GSW,1,107,31,16,103,110,6%,13,15,15,32,34,34,39.8,36.9,27.3,46.5,0.0,0.0,0.0,0,0.0,0.0
Brandon Ingram,0,,SF/PF,7900,NOR,ORL,1,109,29,22,100,104,-9%,20,16,19,33,32,35,35.8,43.8,35.1,52.4,34.5,41.4,5.2,26.9,39.5,5.0
D'Angelo Russell,5,,PG/SG,7900,GSW,SAC,1,103,33,19,100,108,-5%,24,18,19,33,31,31,32.9,38.4,21.3,55.5,32.0,39.0,4.9,27.2,18.5,2.3
Devonte' Graham,,,PG,7700,CHA,@IND,1,99,28,19,102,102,0%,18,18,16,37,36,34,44.8,38.7,27.9,49.5,36.5,31.5,4.1,37.3,33.5,4.4
Tobias Harris,6,,SF/PF,7700,PHI,@BKN,1,112,24,18,105,107,-15%,20,21,16,35,37,35,44.5,37.3,29.2,45.4,35.5,40.4,5.2,32.6,31.0,4.0
Julius Randle,2,,PF/C,7500,NYK,@DEN,1,99,27,16,100,101,-6%,17,15,14,34,31,32,37.6,35.3,26.8,43.8,31.5,33.2,4.4,36.3,36.3,4.8
John Collins,,O,PF/C,7400,ATL,LAL,1,109,19,20,103,101,-7%,14,12,12,34,32,32,36.9,36.9,28.2,45.6,0.0,0.0,0.0,0,0.0,0.0
Aaron Gordon,1,,SF/PF,7300,ORL,@NOR,1,109,21,15,106,112,3%,13,13,12,33,34,32,37.4,31.2,22.2,40.1,33.0,32.0,4.4,33.2,18.5,2.5
Jrue Holiday,1,,PG/SG,7200,NOR,ORL,1,109,26,16,100,104,-5%,15,17,17,36,37,36,39.6,41.0,30.9,51.0,35.0,38.8,5.4,40.1,50.0,6.9
Will Barton,3,,PG/SF,7100,DEN,NYK,0,110,20,17,100,111,-4%,13,12,13,32,32,33,31.5,32.9,23.1,42.7,33.5,32.9,4.6,34.8,39.3,5.5
Zion Williamson,,O,PF/C,6900,NOR,ORL,1,109,,,100,104,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jarrett Allen,1,,C,6900,BKN,PHI,0,108,16,24,102,102,-13%,6,9,8,26,26,27,37.2,32.7,21.9,43.6,26.5,29.6,4.3,22,19.5,2.8
Evan Fournier,1,,SG/SF,6800,ORL,@NOR,1,109,26,20,106,112,2%,18,16,15,29,30,31,32.3,31.4,22.4,40.3,32.0,30.4,4.5,28.1,26.8,3.9
Victor Oladipo,,O,PG/SG,6700,IND,CHA,1,111,,,100,110,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jamal Murray,6,,PG/SG,6700,DEN,NYK,0,110,26,17,100,111,3%,13,13,16,31,30,33,27.6,33.9,23.1,44.7,32.5,35.2,5.3,32.6,28.0,4.2
Terry Rozier,,,PG/SG,6600,CHA,@IND,1,99,25,15,102,102,0%,15,14,15,36,36,34,31.5,32.5,22.7,42.4,36.0,35.1,5.3,25.3,11.5,1.7
Draymond Green,7,,PG/SF,6500,GSW,SAC,1,103,19,14,100,108,-11%,12,8,8,36,30,29,34.4,30.4,17.7,43.0,33.0,34.3,5.3,26.2,15.5,2.4
Jonathan Isaac,,,SF/PF,6400,ORL,@NOR,1,109,18,17,106,112,3%,11,10,11,31,30,31,26.1,31.4,20.9,41.9,32.0,30.9,4.8,32.8,46.8,7.3
Marcus Morris Sr.,1,,SF/PF,6400,NYK,@DEN,1,99,,,100,101,-6%,15,14,15,33,30,33,30.3,32.4,19.6,45.3,30.5,26.6,4.2,34.8,30.3,4.7
Al Horford,7,,PF/C,6200,PHI,@BKN,1,112,20,18,105,107,-1%,13,11,12,31,32,31,30.4,33.0,24.8,41.1,30.5,35.3,5.7,27.3,36.3,5.9
PJ Washington,,O,PF/C,6100,CHA,@IND,1,99,17,14,102,102,-7%,12,12,10,38,37,30,31.1,26.0,17.1,34.8,0.0,0.0,0.0,0,0.0,0.0
Alec Burks,1,,PG/SG,6100,GSW,SAC,1,103,22,16,100,108,3%,15,11,12,31,31,30,32.6,28.8,17.8,39.8,29.5,27.9,4.6,22.1,20.0,3.3
Jabari Parker,1,,SF/PF,6000,ATL,LAL,1,109,24,18,103,101,-7%,12,11,13,24,27,28,26.3,30.3,18.1,42.6,28.0,29.7,4.9,26.8,24.3,4.0
Miles Bridges,,,SF/PF,5900,CHA,@IND,1,99,19,12,102,102,-25%,13,12,11,36,34,32,25.2,25.6,17.7,33.5,36.5,34.5,5.8,35,16.5,2.8
Mitchell Robinson,1,,C,5900,NYK,@DEN,1,99,15,24,100,101,0%,8,8,6,28,28,23,28.8,24.4,17.1,31.6,26.0,27.4,4.6,24.6,20.3,3.4
Taurean Prince,2,,SF/PF,5800,BKN,PHI,0,108,20,11,102,102,-3%,13,13,12,32,32,31,32.1,28.2,17.7,38.8,32.0,28.6,4.9,25,24.0,4.1
Marvin Bagley III,2,,PF/C,5700,SAC,@GSW,1,107,,,103,110,0%,12,13,13,22,24,24,24.4,24.4,18.2,30.6,24.0,27.6,4.8,22.1,27.0,4.7
T.J. Warren,,,SF/PF,5600,IND,CHA,1,111,22,15,100,110,3%,14,14,15,30,32,33,26.9,27.3,17.5,37.2,30.5,25.9,4.6,26.3,14.0,2.5
Harrison Barnes,3,,SF/PF,5600,SAC,@GSW,1,107,19,15,103,110,5%,12,13,12,36,37,36,29.8,28.8,21.4,36.1,34.5,26.0,4.6,33.8,28.3,5.1
Caris LeVert,,O,PG/SF,5500,BKN,PHI,0,108,27,11,102,102,-10%,12,15,16,28,30,32,28.4,29.6,21.0,38.1,0.0,0.0,0.0,0,0.0,0.0
RJ Barrett,2,,PG/SG,5400,NYK,@DEN,1,99,24,11,100,101,-6%,15,12,13,39,31,32,25.8,28.2,17.0,39.3,31.5,26.4,4.9,35.8,11.8,2.2
Jeremy Lamb,,,SG/SF,5300,IND,CHA,1,111,20,15,100,110,-4%,8,11,12,25,28,32,20.6,28.0,19.9,36.1,27.0,25.2,4.8,24.7,27.5,5.2
Nemanja Bjelica,5,,PF,5300,SAC,@GSW,1,107,20,18,103,110,0%,9,12,9,25,26,26,31.1,27.3,17.0,37.5,26.0,26.6,5.0,22.6,12.8,2.4
JJ Redick,1,,SG/SF,5200,NOR,ORL,1,109,20,15,100,104,-9%,16,12,11,33,29,29,26.9,25.1,15.0,35.1,32.0,26.9,5.2,35.9,34.5,6.6
DeAndre Jordan,1,,C,5200,BKN,PHI,0,108,14,22,102,102,-13%,8,5,5,21,21,21,27.1,25.7,15.6,35.8,20.5,22.6,4.3,21.7,32.3,6.2
Myles Turner,,,C,5100,IND,CHA,1,111,17,12,100,110,9%,10,9,10,25,29,31,21.6,26.1,16.8,35.5,27.0,25.6,5.0,25.9,41.5,8.1
Marquese Chriss,1,P,PF/C,5100,GSW,SAC,1,103,19,18,100,108,-11%,8,6,6,24,18,19,22.4,20.6,11.1,30.0,22.5,22.7,4.5,10.6,9.0,1.8
Markelle Fultz,1,,PG/SG,5000,ORL,@NOR,1,109,23,15,106,112,15%,11,12,10,26,27,26,26.0,23.5,17.2,29.8,27.5,26.2,5.2,29.6,25.5,5.1
Garrett Temple,2,,SG/SF,5000,BKN,PHI,0,108,16,12,102,102,-10%,15,14,9,32,33,28,26.5,21.4,12.1,30.8,32.5,24.0,4.8,29.2,20.5,4.1
Cody Zeller,1,,C,4900,CHA,@IND,1,99,20,19,102,102,6%,8,8,8,22,22,23,27.6,24.7,14.9,34.5,24.0,21.6,4.4,29.3,40.5,8.3
Joe Harris,2,,SG/SF,4900,BKN,PHI,0,108,17,14,102,102,-3%,13,12,12,30,30,32,24.6,25.7,17.1,34.3,31.0,25.4,5.2,24.8,20.5,4.2
Lonzo Ball,,,PG,4800,NOR,ORL,1,109,21,11,100,104,-5%,8,8,10,23,29,28,25.5,26.8,15.6,38.0,25.5,24.1,5.0,27.1,26.3,5.5
Richaun Holmes,6,,PF/C,4800,SAC,@GSW,1,107,14,21,103,110,0%,5,7,8,26,33,29,29.6,28.7,16.6,40.8,26.5,26.9,5.6,25.9,19.8,4.1
Alex Len,1,,C,4700,ATL,LAL,1,109,19,19,103,101,-16%,9,9,6,21,20,18,31.0,19.2,9.3,29.1,21.0,21.6,4.6,23.4,22.3,4.7
Jerami Grant,3,,PF/C,4700,DEN,NYK,0,110,18,13,100,111,-2%,10,8,8,32,25,23,21.3,18.2,10.7,25.6,31.5,27.0,5.7,26.7,17.5,3.7
Josh Richardson,5,,SG/SF,4600,PHI,@BKN,1,112,22,14,105,107,-15%,11,13,13,26,27,31,26.1,27.8,17.7,37.9,29.0,28.0,6.1,24.1,16.5,3.6
Eric Paschall,,O,SF/PF,4600,GSW,SAC,1,103,21,15,100,108,-11%,10,12,12,26,32,32,25.8,26.8,15.6,38.0,0.0,0.0,0.0,0,0.0,0.0
Rajon Rondo,1,,PG,4600,LAL,@ATL,1,121,21,16,105,112,-2%,4,6,7,20,23,21,24.4,22.8,12.7,32.9,23.0,22.1,4.8,26,30.8,6.7
Terrence Ross,1,,SG/SF,4500,ORL,@NOR,1,109,23,14,106,112,4%,11,13,11,28,27,25,25.7,21.2,14.5,27.9,26.5,24.2,5.4,23.6,23.3,5.2
Glenn Robinson III,3,,SG/SF,4500,GSW,SAC,1,103,15,12,100,108,3%,12,11,10,34,33,33,22.8,23.2,14.8,31.6,32.0,23.3,5.2,24.4,11.3,2.5
De'Andre Hunter,5,,SF/PF,4500,ATL,LAL,1,109,18,9,103,101,-3%,13,13,11,30,32,32,27.6,22.6,12.8,32.4,33.0,25.0,5.6,36.8,21.5,4.8
Bismack Biyombo,0,,C,4400,CHA,@IND,1,99,17,19,102,102,6%,5,5,5,24,20,17,19.7,16.9,6.5,27.4,24.0,21.9,5.0,27.7,37.8,8.6
Bogdan Bogdanovic,8,,SG/SF,4400,SAC,@GSW,1,107,25,15,103,110,9%,11,11,12,29,28,28,18.6,26.6,15.0,38.3,27.5,26.0,5.9,29.5,39.8,9.0
Willie Cauley-Stein,1,,C,4400,GSW,SAC,1,103,15,16,100,108,-5%,6,6,6,23,22,23,23.5,22.4,16.2,28.6,22.5,21.7,4.9,29.7,33.8,7.7
Elfrid Payton,10,,PG,4400,NYK,@DEN,1,99,22,16,100,101,-10%,14,9,8,28,20,22,21.4,21.7,10.9,32.4,26.5,24.6,5.6,25.4,38.8,8.8
Derrick Favors,,,PF/C,4300,NOR,ORL,1,109,17,19,100,104,0%,6,8,7,12,23,20,30.8,23.6,8.9,38.3,19.0,21.6,5.0,19.5,15.8,3.7
Paul Millsap,,O,PF/C,4300,DEN,NYK,0,110,20,18,100,111,6%,8,8,9,22,22,25,18.9,25.2,15.8,34.5,0.0,0.0,0.0,0,0.0,0.0
Danny Green,2,,SG/SF,4300,LAL,@ATL,1,121,14,11,105,112,9%,9,6,7,28,25,26,19.6,18.8,10.3,27.3,26.0,21.0,4.9,20.9,21.5,5.0
D.J. Augustin,,,PG,4200,ORL,@NOR,1,109,20,13,106,112,15%,4,8,8,26,26,26,20.6,20.4,13.6,27.2,24.5,21.9,5.2,24.9,32.8,7.8
Gary Harris,4,,SG,4200,DEN,NYK,0,110,15,10,100,111,-4%,12,11,10,37,34,33,21.1,21.2,13.9,28.6,33.5,22.8,5.4,38.5,25.8,6.1
Josh Hart,,,SG/SF,4100,NOR,ORL,1,109,16,13,100,104,1%,7,9,9,28,26,28,19.1,25.4,15.8,35.0,27.5,21.5,5.2,30.5,32.8,8.0
JaVale McGee,,,C,4100,LAL,@ATL,1,121,16,22,105,112,2%,4,5,5,16,15,16,20.3,19.5,8.6,30.3,16.0,18.6,4.5,15.4,12.3,3.0
Kyle Kuzma,,O,SF/PF,4100,LAL,@ATL,1,121,21,10,105,112,6%,10,9,10,25,25,24,16.6,18.6,10.5,26.6,0.0,0.0,0.0,0,0.0,0.0
Monte Morris,2,,PG,4100,DEN,NYK,0,110,21,15,100,111,3%,6,7,7,21,21,18,17.1,16.0,7.1,25.0,19.0,17.9,4.4,15.4,7.3,1.8
Khem Birch,,,C,4000,ORL,@NOR,1,109,9,10,106,112,1%,5,4,4,28,29,26,18.6,17.6,11.1,24.1,0.0,0.0,0.0,0,0.0,0.0
Kevin Huerter,7,,SG/SF,4000,ATL,LAL,1,109,18,12,103,101,2%,8,6,7,27,24,23,19.9,19.8,14.0,25.5,28.5,25.3,6.3,23.5,16.0,4.0
