Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,,O,PG,11200,DAL,@CHA,0,108,39,29,99,111,-4%,20,23,21,29,33,34,50.1,58.5,44.3,72.7,0.0,0.0,0.0,0,0.0,0.0
LeBron James,8,,PG/SF,10900,LAL,@GSW,1,119,34,26,103,110,4%,20,19,20,35,36,35,53.4,55.4,45.1,65.7,34.0,56.0,5.1,33.6,50.0,4.6
Karl-Anthony Towns,5,,C,10500,MIN,LAC,2,112,29,27,105,105,4%,16,19,18,38,38,34,50.8,52.6,41.2,64.0,36.0,59.3,5.6,34.2,57.3,5.5
Anthony Davis,6,,PF/C,10300,LAL,@GSW,1,119,29,28,103,110,0%,17,17,18,35,35,35,51.7,51.6,39.0,64.1,34.0,52.0,5.0,35.2,54.0,5.2
Nikola Jokic,11,,C,10200,DEN,@PHO,2,110,29,25,104,108,2%,21,20,16,35,36,33,65.8,48.5,34.8,62.1,34.5,53.0,5.2,33.9,48.3,4.7
Kawhi Leonard,5,,SF,9800,LAC,@MIN,2,122,34,27,105,109,6%,15,19,20,31,32,32,54.3,49.7,39.4,60.1,33.5,50.5,5.2,27.6,41.5,4.2
Domantas Sabonis,4,,PF/C,9500,IND,NOR,0,114,24,21,106,109,-1%,10,13,14,39,37,35,43.8,44.2,35.1,53.3,35.5,46.8,4.9,33.6,38.0,4.0
Deandre Ayton,4,,C,9100,PHO,DEN,0,107,23,21,100,106,-3%,13,18,16,32,34,33,43.3,41.8,31.8,51.8,35.5,42.5,4.7,42.4,61.8,6.8
Kyrie Irving,,O,PG,9000,BKN,@TOR,2,106,33,26,103,102,-3%,18,20,21,30,33,34,46.4,48.4,33.4,63.4,0.0,0.0,0.0,0,0.0,0.0
D'Angelo Russell,1,O,PG,8800,MIN,LAC,2,112,33,19,105,105,0%,17,19,20,31,33,32,42.6,41.3,28.7,53.9,0.0,0.0,0.0,0,0.0,0.0
Kristaps Porzingis,1,O,PF/C,8700,DAL,@CHA,0,108,26,18,99,111,7%,15,15,15,25,29,31,43.9,37.8,25.3,50.3,0.0,0.0,0.0,0,0.0,0.0
Julius Randle,2,,PF/C,8500,NYK,@DET,1,106,28,17,101,110,4%,16,16,16,34,35,33,40.6,38.4,29.9,46.9,34.0,42.4,5.0,34.1,32.8,3.9
Paul George,5,,SF,8400,LAC,@MIN,2,122,31,21,105,109,6%,13,14,17,29,26,31,39.8,41.1,28.1,54.0,32.5,45.1,5.4,26,38.8,4.6
Devin Booker,5,,PG/SG,8300,PHO,DEN,0,107,30,21,100,106,-4%,17,16,18,36,35,36,38.8,42.9,30.7,55.2,37.0,42.1,5.1,36.8,40.8,4.9
Pascal Siakam,6,,PF/C,8200,TOR,BKN,0,112,29,19,104,106,-5%,19,16,20,37,34,35,37.8,42.8,32.5,53.1,35.5,43.3,5.3,33.6,36.8,4.5
DeMar DeRozan,3,,SG/SF,8100,SAS,@SAC,1,113,27,22,100,109,6%,19,19,16,35,35,35,44.1,40.2,32.0,48.4,35.0,42.1,5.2,29.7,25.3,3.1
Stephen Curry,,O,PG,8000,GSW,LAL,2,106,,,103,104,1%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
De'Aaron Fox,6,,PG,8000,SAC,SAS,0,111,31,21,102,110,3%,16,17,16,35,33,33,42.0,40.1,29.0,51.2,34.0,45.0,5.6,26,22.0,2.8
Andrew Wiggins,1,,SG/SF,7900,GSW,LAL,2,106,28,16,103,104,-7%,16,16,19,36,35,35,37.4,38.0,27.4,48.7,31.0,36.0,4.6,30.9,42.5,5.4
Spencer Dinwiddie,2,,PG/SG,7800,BKN,@TOR,2,106,31,18,103,102,-3%,10,14,17,27,29,32,32.6,37.8,27.7,47.9,33.0,38.8,5.0,36.4,49.5,6.3
