Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,22,,PG/SG,11100,HOU,@MIN,1,120,38,30,105,108,2%,21,22,25,35,37,38,49.3,62.7,49.5,75.8,37.0,61.6,5.5,34.5,29.0,2.6
Russell Westbrook,12,,PG,10400,HOU,@MIN,1,120,34,20,105,108,2%,25,23,22,36,37,36,65.3,51.3,39.6,63.1,37.0,55.1,5.3,37.7,69.5,6.7
Kawhi Leonard,10,,SF,10300,LAC,@MIA,1,110,35,27,100,106,-3%,29,25,21,35,33,33,57.9,49.0,39.0,59.0,35.0,52.4,5.1,38.9,72.0,7.0
Karl-Anthony Towns,9,,C,10200,MIN,HOU,1,115,29,28,106,107,-2%,22,19,18,33,31,34,46.0,52.9,40.9,64.9,34.5,53.0,5.2,27.6,54.0,5.3
Nikola Jokic,13,,C,9700,DEN,@NOR,1,113,28,24,106,110,2%,17,16,15,34,35,32,48.5,45.3,33.1,57.5,34.0,52.0,5.4,35.5,63.5,6.5
Andre Drummond,3,O,C,9500,DET,MEM,1,115,24,22,106,110,4%,13,14,14,31,34,34,50.1,49.0,37.1,60.8,0.0,0.0,0.0,0,0.0,0.0
Trae Young,13,,PG,9400,ATL,@OKC,1,112,36,24,101,106,1%,18,19,22,33,34,36,53.0,52.5,39.0,66.0,35.0,50.6,5.4,33.7,56.5,6.0
Zach LaVine,13,,SG,8800,CHI,SAC,1,110,31,20,100,109,-3%,19,22,20,35,35,34,45.6,40.3,28.5,52.0,36.0,48.7,5.5,33.2,33.0,3.8
Devin Booker,11,,PG/SG,8700,PHO,@SAS,1,111,30,21,103,110,-1%,18,18,18,35,37,36,46.4,42.6,30.2,55.0,37.5,44.2,5.1,40.7,57.0,6.6
Domantas Sabonis,17,,PF/C,8600,IND,@GSW,1,110,23,21,103,110,2%,12,14,14,31,34,34,44.5,43.7,34.9,52.6,35.0,47.2,5.5,36.5,45.0,5.2
Paul George,,O,SG/SF,8500,LAC,@MIA,1,110,31,21,100,106,-3%,20,19,18,33,35,31,40.7,41.4,28.4,54.5,0.0,0.0,0.0,0,0.0,0.0
Deandre Ayton,12,,PF/C,8500,PHO,@SAS,1,111,22,20,103,110,0%,13,15,15,35,35,33,44.4,40.9,31.9,49.9,35.5,43.7,5.1,36,30.8,3.6
Jimmy Butler,6,,SG/SF,8400,MIA,LAC,1,109,26,24,105,104,-1%,12,12,13,34,34,35,40.9,43.3,33.4,53.2,36.0,44.9,5.3,29.8,40.0,4.8
Nikola Vucevic,7,,C,8400,ORL,BOS,1,108,26,23,102,103,-4%,21,18,17,33,32,32,42.0,43.5,34.4,52.6,32.0,44.5,5.3,34.5,41.0,4.9
John Collins,3,,PF/C,8400,ATL,@OKC,1,112,22,21,101,106,-11%,17,16,15,36,31,31,42.3,39.6,28.5,50.7,32.0,39.2,4.7,27.4,37.5,4.5
Brandon Ingram,5,,SF/PF,8300,NOR,DEN,1,117,29,21,100,106,-8%,18,19,19,35,36,35,42.8,44.4,34.7,54.0,35.0,43.6,5.3,33.5,25.5,3.1
Bam Adebayo,5,,C,8200,MIA,LAC,1,109,20,20,105,104,4%,9,11,11,37,36,35,39.8,40.8,29.9,51.7,35.0,42.4,5.2,38.2,41.5,5.1
De'Aaron Fox,5,,PG,8100,SAC,@CHI,1,108,30,20,102,105,-14%,20,18,15,34,35,33,44.9,39.5,27.9,51.0,34.5,41.4,5.1,24.9,40.0,4.9
Julius Randle,4,,PF/C,8000,NYK,TOR,1,105,28,17,103,101,3%,17,18,16,31,32,33,39.5,37.5,28.5,46.5,33.5,42.3,5.3,34,45.3,5.7
DeMar DeRozan,14,,SG/SF,7900,SAS,PHO,1,116,27,22,104,108,2%,16,16,16,36,36,35,44.3,39.3,31.0,47.5,35.0,42.2,5.3,36.4,46.5,5.9
D'Angelo Russell,16,,PG/SG,7800,GSW,IND,1,104,33,19,101,104,-2%,24,21,20,34,35,32,41.5,41.1,27.7,54.4,34.0,42.2,5.4,35.8,51.5,6.6
Shai Gilgeous-Alexander,7,,PG/SG,7800,OKC,ATL,1,120,23,18,106,110,4%,10,12,16,38,37,36,41.8,35.9,25.3,46.5,36.0,40.3,5.2,37.2,43.3,5.6
Pascal Siakam,11,,PF/C,7700,TOR,@NYK,1,113,28,19,101,111,9%,18,18,20,32,32,36,37.6,43.5,33.0,54.0,32.5,38.0,4.9,32.5,37.8,4.9
Fred VanVleet,4,,PG/SG,7700,TOR,@NYK,1,113,24,17,101,111,2%,14,16,15,34,34,37,41.0,39.3,29.3,49.4,34.0,36.0,4.7,39.1,33.0,4.3
Clint Capela,5,,C,7600,HOU,@MIN,1,120,16,21,105,108,0%,11,10,10,30,32,34,36.2,40.3,29.1,51.4,33.5,40.3,5.3,34,38.8,5.1
