Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,13,,PG/SG,11500,HOU,@NOR,1,125,42,30,110,110,23%,25,25,24,36,34,35,63.0,60.4,44.8,76.0,35.0,62.5,5.4,38.3,62.0,5.4
Luka Doncic,15,,PG/SG,10400,DAL,@BOS,1,109,36,29,104,100,-9%,21,21,19,32,35,35,64.8,58.8,43.0,74.5,34.5,51.6,5.0,33.8,56.0,5.4
Karl-Anthony Towns,12,,C,10000,MIN,@DET,0,110,28,30,103,108,-6%,20,17,18,38,34,33,47.3,56.0,38.0,74.0,34.0,54.1,5.4,30.3,49.5,5.0
Andre Drummond,6,,C,9800,DET,MIN,2,114,26,26,111,106,-12%,15,17,16,34,36,36,59.8,55.8,41.8,69.8,34.5,50.0,5.1,29,41.5,4.2
Kawhi Leonard,11,,SF/PF,9400,LAC,TOR,3,115,40,32,106,100,-1%,25,24,23,34,33,31,57.2,53.6,45.7,61.5,33.0,53.1,5.6,35,42.3,4.5
Kemba Walker,8,,PG,8900,BOS,DAL,1,112,30,24,104,108,-2%,16,18,18,31,34,34,44.8,41.6,28.8,54.3,34.0,40.6,4.6,33.1,47.3,5.3
Russell Westbrook,18,,PG,8800,HOU,@NOR,1,125,32,21,110,110,23%,19,18,18,31,32,33,43.0,49.1,35.1,63.1,34.5,56.4,6.4,35.4,43.8,5.0
Pascal Siakam,7,,PF/C,8700,TOR,@LAC,0,106,31,25,105,104,-3%,27,21,21,41,36,35,48.4,47.4,34.0,60.7,37.0,45.9,5.3,43.6,41.0,4.7
D'Angelo Russell,5,,PG/SG,8300,GSW,UTA,1,102,33,24,101,95,-19%,28,23,20,37,34,32,51.3,42.8,20.6,65.0,34.5,38.3,4.6,32.3,50.5,6.1
Paul George,,O,SF/PF,8200,LAC,TOR,3,115,,,106,100,-1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Brandon Ingram,14,O,SF/PF,7800,NOR,HOU,1,118,30,25,110,109,14%,19,16,18,34,31,32,38.1,44.1,30.0,58.1,0.0,0.0,0.0,0,0.0,0.0
Andrew Wiggins,3,,SG/SF,7700,MIN,@DET,0,110,28,20,103,108,-6%,28,23,21,43,35,35,45.3,38.8,27.6,50.0,34.5,35.0,4.5,36,52.5,6.8
Rudy Gobert,10,,C,7600,UTA,@GSW,2,110,14,15,105,114,11%,5,6,6,36,36,34,35.4,32.0,21.8,42.3,34.5,40.6,5.3,34.5,51.5,6.8
Jayson Tatum,10,,SF/PF,7500,BOS,DAL,1,112,26,19,104,108,-1%,15,17,18,31,34,34,37.8,39.7,34.1,45.2,34.0,39.8,5.3,34.9,22.5,3.0
Jrue Holiday,16,,PG/SG,7400,NOR,HOU,1,118,22,14,110,109,-9%,13,15,14,33,34,35,38.0,35.4,29.8,41.0,35.0,40.4,5.5,38.3,48.3,6.5
Donovan Mitchell,11,,PG/SG,7300,UTA,@GSW,2,110,31,23,105,114,10%,23,20,19,37,36,35,41.1,40.5,30.8,50.2,35.0,40.4,5.5,33,43.5,6.0
Clint Capela,5,,C,7300,HOU,@NOR,1,125,17,21,110,110,-9%,12,9,10,39,30,29,35.0,35.5,21.4,49.5,33.0,36.4,5.0,36.4,44.5,6.1
Kristaps Porzingis,15,,PF/C,7200,DAL,@BOS,1,109,27,17,104,100,19%,18,16,17,35,34,33,35.9,39.2,27.4,51.0,33.5,41.3,5.7,19.8,13.8,1.9
Blake Griffin,2,,PF,7200,DET,MIN,2,114,,,111,106,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27.5,35.7,5.0,24,35.3,4.9
Lou Williams,5,,PG/SG,7100,LAC,TOR,3,115,33,20,106,100,-5%,22,19,17,34,32,32,37.3,36.5,25.3,47.8,29.0,35.1,4.9,35.8,34.0,4.8
DeMar DeRozan,11,,SG/SF,7000,SAS,MEM,1,118,28,18,109,109,5%,14,13,15,31,32,33,34.0,34.6,28.6,40.7,34.0,39.6,5.7,34.5,30.3,4.3
Fred VanVleet,9,,PG/SG,6900,TOR,@LAC,0,106,20,14,105,104,5%,17,12,13,37,36,37,36.5,36.6,25.4,47.7,37.5,34.7,5.0,45.4,33.5,4.9
Kyle Lowry,,O,PG,6800,TOR,@LAC,0,106,24,20,105,104,5%,10,14,14,28,34,36,38.6,39.9,29.9,50.0,0.0,0.0,0.0,0,0.0,0.0
Gordon Hayward,,O,SF/PF,6700,BOS,DAL,1,112,23,23,104,108,-1%,13,15,14,22,30,31,41.3,36.2,21.7,50.7,0.0,0.0,0.0,0,0.0,0.0
Draymond Green,1,,PF/C,6600,GSW,UTA,1,102,17,15,101,95,-5%,8,8,8,29,29,29,30.4,30.4,14.0,46.7,31.0,35.2,5.3,22.3,18.3,2.8
