Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,11,,PF,11400,MIL,IND,1,116,37,32,101,105,-6%,23,18,20,33,31,32,55.9,60.7,49.5,71.9,32.0,59.8,5.2,28.3,55.5,4.9
Luka Doncic,23,,PG,10900,DAL,NOR,1,124,39,28,106,109,6%,19,20,21,38,35,34,51.5,57.8,44.0,71.6,36.0,64.9,6.0,41,73.3,6.7
Karl-Anthony Towns,,O,C,10700,MIN,CHI,0,117,29,27,102,108,7%,13,16,18,36,37,34,51.5,52.7,41.6,63.7,0.0,0.0,0.0,0,0.0,0.0
Bradley Beal,11,,SG/SF,10600,WAS,@POR,0,118,34,23,103,111,-2%,24,28,23,37,39,36,59.4,49.2,37.6,60.7,37.5,53.4,5.0,37.5,48.5,4.6
Damian Lillard,5,,PG,10000,POR,WAS,1,126,32,27,106,113,6%,21,23,21,37,37,38,49.6,51.2,37.0,65.4,33.5,50.5,5.0,31.8,41.0,4.1
Jayson Tatum,10,,SF/PF,9900,BOS,@CLE,0,110,28,21,101,114,6%,24,22,19,42,38,35,55.8,42.0,30.9,53.1,36.5,51.6,5.2,39.7,58.8,5.9
Hassan Whiteside,13,,C,9500,POR,WAS,1,126,19,25,106,113,4%,13,13,11,29,33,31,47.0,43.0,31.6,54.5,33.0,49.2,5.2,34.6,55.5,5.8
D'Angelo Russell,4,,PG,9100,MIN,CHI,0,117,33,20,102,108,-11%,20,20,20,34,33,33,44.5,42.4,30.8,54.1,34.0,46.2,5.1,31.4,29.8,3.3
Kristaps Porzingis,14,,C,9000,DAL,NOR,1,124,26,20,106,109,7%,23,18,16,38,33,31,54.0,40.1,26.4,53.8,33.5,47.0,5.2,45.3,66.5,7.4
Zach LaVine,,O,SG,8900,CHI,@MIN,1,115,32,20,106,110,3%,30,24,20,38,37,35,45.0,41.5,29.6,53.3,0.0,0.0,0.0,0,0.0,0.0
Kyrie Irving,,O,PG,8800,BKN,MEM,0,112,33,26,105,108,2%,18,20,21,30,33,34,46.4,48.4,33.4,63.4,0.0,0.0,0.0,0,0.0,0.0
Domantas Sabonis,8,,PF/C,8700,IND,@MIL,1,105,24,21,107,99,0%,12,13,14,39,33,35,45.8,44.3,35.2,53.4,35.5,46.3,5.3,36.7,37.0,4.3
CJ McCollum,7,,PG/SG,8600,POR,WAS,1,126,27,17,106,113,6%,25,26,20,37,39,37,57.3,38.0,26.1,50.0,36.0,41.6,4.8,33.3,39.5,4.6
Nikola Vucevic,4,,C,8500,ORL,@MIA,1,106,26,22,101,107,-5%,20,18,17,34,34,33,41.5,43.3,34.1,52.4,34.0,43.0,5.1,39.9,56.0,6.6
Bam Adebayo,6,,C,8400,MIA,ORL,1,113,21,21,100,106,-5%,14,13,11,35,35,35,47.0,42.5,31.8,53.1,34.0,42.7,5.1,30.9,25.8,3.1
Aaron Gordon,1,,PF,8400,ORL,@MIA,1,106,21,15,101,107,-1%,9,12,13,39,39,34,46.6,33.2,22.6,43.9,34.5,35.1,4.2,35.7,35.5,4.2
Jrue Holiday,1,,PG/SG,8300,NOR,@DAL,0,118,26,17,101,109,-3%,13,16,17,38,37,36,43.9,41.0,30.5,51.5,36.5,40.4,4.9,37.3,39.5,4.8
Andre Drummond,,O,C,8100,CLE,BOS,1,105,28,22,102,104,-5%,18,12,14,30,26,33,34.7,47.8,35.4,60.3,0.0,0.0,0.0,0,0.0,0.0
Donovan Mitchell,3,,PG/SG,8100,UTA,@NYK,1,114,31,20,101,111,-2%,18,22,21,34,35,35,45.8,39.8,30.6,49.0,35.0,39.1,4.8,33.8,39.8,4.9
Jaylen Brown,,O,SG,8100,BOS,@CLE,0,110,24,17,101,114,9%,20,19,16,40,38,34,37.0,35.0,26.0,44.0,0.0,0.0,0.0,0,0.0,0.0
Rudy Gobert,4,,C,8000,UTA,@NYK,1,114,16,22,101,111,-6%,7,6,9,34,35,35,32.0,41.1,32.0,50.3,35.0,40.5,5.1,34.4,42.0,5.3
Zion Williamson,12,,PF/C,8000,NOR,@DAL,0,118,30,26,101,109,0%,18,18,16,33,33,30,41.1,37.9,30.9,44.9,32.5,41.8,5.2,34.9,32.0,4.0
Brandon Ingram,12,,SF/PF,7900,NOR,@DAL,0,118,29,20,101,109,1%,20,19,18,37,36,35,38.8,42.7,32.6,52.8,35.5,40.7,5.2,41.4,43.3,5.5
Jimmy Butler,7,,SG/SF,7800,MIA,ORL,1,113,26,23,100,106,-2%,14,14,14,36,35,35,39.3,42.6,33.3,51.9,34.0,41.1,5.3,33.7,36.3,4.7
Spencer Dinwiddie,7,,PG/SG,7800,BKN,MEM,0,112,31,18,105,108,2%,13,15,17,28,31,32,38.8,38.2,28.4,48.1,33.0,40.0,5.1,26.6,18.5,2.4
Jonas Valanciunas,13,,C,7800,MEM,@BKN,1,111,21,22,104,106,8%,11,11,11,28,27,26,37.5,34.7,22.7,46.7,30.0,42.0,5.4,26.4,33.0,4.2
Julius Randle,5,,PF/C,7700,NYK,UTA,1,106,28,17,101,107,-8%,15,15,16,31,31,33,42.5,38.6,29.5,47.8,33.0,41.1,5.3,32.2,46.8,6.1
Chris Paul,6,,PG,7700,OKC,@DET,0,109,24,22,100,110,4%,14,13,13,29,31,32,35.1,37.3,28.5,46.2,33.0,37.2,4.8,34.3,33.5,4.4
Kevin Love,7,,PF,7700,CLE,BOS,1,105,23,18,102,104,-2%,12,11,13,35,33,32,39.0,37.4,25.9,48.8,34.0,39.6,5.1,37.3,55.0,7.1
Christian Wood,11,,PF/C,7700,DET,OKC,2,101,22,23,101,107,-10%,14,14,8,35,32,20,40.6,23.9,10.3,37.4,34.0,41.1,5.3,39,46.3,6.0
Gordon Hayward,,O,SF/PF,7600,BOS,@CLE,0,110,21,18,101,114,6%,14,13,14,38,37,34,31.6,34.5,23.6,45.5,0.0,0.0,0.0,0,0.0,0.0
Kemba Walker,,O,PG,7500,BOS,@CLE,0,110,28,21,101,114,7%,17,16,17,34,31,33,33.0,39.1,27.7,50.4,0.0,0.0,0.0,0,0.0,0.0
Lonzo Ball,7,,PG,7500,NOR,@DAL,0,118,20,13,101,109,-3%,14,10,11,35,33,33,41.5,34.1,22.4,45.8,35.0,37.3,5.0,39.7,57.8,7.7
Shai Gilgeous-Alexander,2,,SG/SF,7400,OKC,@DET,0,109,23,17,100,110,-7%,14,13,15,36,35,36,38.2,36.0,26.2,45.7,35.5,35.3,4.8,34.5,42.5,5.7
Khris Middleton,3,,SF,7200,MIL,IND,1,116,26,22,101,105,-15%,15,18,15,30,33,30,40.9,37.9,27.2,48.5,32.0,37.9,5.3,29.1,33.0,4.6
Ja Morant,3,,PG,7200,MEM,@BKN,1,111,27,18,104,106,3%,13,14,14,29,30,30,35.0,34.1,22.6,45.7,32.5,36.0,5.0,28.9,33.8,4.7
Caris LeVert,16,,PG/SG,7200,BKN,MEM,0,112,29,13,105,108,5%,22,20,16,36,33,29,43.8,30.4,17.0,43.8,33.5,40.1,5.6,27.1,30.0,4.2
Malcolm Brogdon,4,,PG,7000,IND,@MIL,1,105,27,18,107,99,-1%,14,14,15,35,33,33,35.1,36.8,27.8,45.7,35.0,36.5,5.2,10.8,11.5,1.6
Marcus Smart,10,,PG/SG,7000,BOS,@CLE,0,110,20,14,101,114,7%,19,16,12,40,37,33,41.3,30.6,19.5,41.6,36.5,40.0,5.7,32,25.5,3.6
John Wall,,O,PG,6800,WAS,@POR,0,118,,,103,111,6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Steven Adams,2,,C,6700,OKC,@DET,0,109,17,21,100,110,2%,6,8,8,22,26,28,29.9,31.2,21.0,41.4,28.0,31.6,4.7,32,26.8,4.0
Collin Sexton,13,,PG/SG,6600,CLE,BOS,1,105,27,16,102,104,-5%,17,16,17,38,35,33,35.0,30.6,23.1,38.2,38.5,35.8,5.4,44.8,55.3,8.4
Derrick Rose,,O,PG,6500,DET,OKC,2,101,33,21,101,107,0%,19,16,16,29,25,27,25.6,31.9,22.8,40.9,0.0,0.0,0.0,0,0.0,0.0
Elfrid Payton,4,,PG,6500,NYK,UTA,1,106,22,15,101,107,0%,6,9,10,26,29,28,30.4,30.3,19.6,41.0,29.0,31.4,4.8,28.2,41.8,6.4
Larry Nance Jr.,9,,PF/C,6500,CLE,BOS,1,105,16,17,102,104,-2%,11,9,8,32,29,26,28.6,24.8,13.6,35.9,37.5,34.7,5.3,39.3,53.3,8.2
Tim Hardaway Jr.,2,,SG/SF,6500,DAL,NOR,1,124,22,15,106,109,4%,19,15,13,34,34,29,28.6,25.3,15.1,35.5,35.0,31.9,4.9,39.4,26.3,4.0
Tristan Thompson,,O,C,6400,CLE,BOS,1,105,18,17,102,104,-5%,13,11,10,32,29,31,30.8,31.1,19.9,42.4,0.0,0.0,0.0,0,0.0,0.0
Danilo Gallinari,2,,SF/PF,6200,OKC,@DET,0,109,24,20,100,110,-4%,15,14,14,31,30,31,26.9,32.1,24.8,39.3,31.5,32.0,5.2,33.2,38.8,6.3
Bojan Bogdanovic,4,,SF/PF,6200,UTA,@NYK,1,114,25,16,101,111,1%,18,13,15,33,34,34,25.9,30.6,21.5,39.7,33.5,30.8,5.0,33.2,33.0,5.3
Coby White,18,,PG/SG,6200,CHI,@MIN,1,115,24,12,106,110,3%,19,20,12,30,32,25,42.6,22.9,12.3,33.6,32.0,36.1,5.8,34.6,37.3,6.0
Evan Fournier,2,,SG/SF,6100,ORL,@MIA,1,106,24,17,101,107,0%,15,14,15,30,31,32,32.4,29.9,21.7,38.2,31.5,28.3,4.6,31.1,28.0,4.6
T.J. Warren,3,,SF/PF,6100,IND,@MIL,1,105,22,18,107,99,-10%,17,14,14,38,34,33,30.0,29.3,17.9,40.6,36.0,32.2,5.3,32.9,25.0,4.1
Seth Curry,2,,SG,6000,DAL,NOR,1,124,19,16,106,109,-1%,16,14,9,33,33,25,33.9,20.7,9.2,32.3,30.5,27.2,4.5,37.3,34.3,5.7
Malik Beasley,11,,SG,6000,MIN,CHI,0,117,20,12,102,108,0%,14,16,9,33,34,22,31.9,18.4,6.6,30.2,33.5,33.0,5.5,34,31.3,5.2
Eric Bledsoe,9,,PG,5900,MIL,IND,1,116,25,18,101,105,-3%,7,9,12,22,27,28,25.9,32.0,21.0,42.9,29.0,32.7,5.5,27.1,32.8,5.6
Dennis Schroder,5,,PG/SG,5900,OKC,@DET,0,109,27,17,100,110,4%,16,13,15,31,30,31,27.3,31.3,21.8,40.8,30.0,28.8,4.9,30.2,40.3,6.8
Jonathan Isaac,,O,SF/PF,5800,ORL,@MIA,1,106,18,17,101,107,-1%,13,10,10,31,31,31,35.1,31.5,20.2,42.9,0.0,0.0,0.0,0,0.0,0.0
