Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
LeBron James,12,,PG/SF,11000,LAL,DET,1,118,34,26,102,110,4%,19,17,20,38,37,36,58.4,56.2,44.9,67.4,34.5,57.4,5.2,35,58.0,5.3
Anthony Davis,7,,PF/C,10900,LAL,DET,1,118,30,29,102,110,5%,19,16,20,38,37,36,49.6,52.7,41.5,63.8,35.0,54.2,5.0,38,64.8,5.9
Karl-Anthony Towns,2,O,C,10100,MIN,@CLE,2,111,29,29,101,113,0%,19,17,18,36,36,34,52.4,55.0,43.9,66.1,0.0,0.0,0.0,0,0.0,0.0
Andre Drummond,2,,C,9400,DET,@LAL,0,103,24,22,103,102,-11%,12,12,14,28,31,33,44.1,48.5,36.2,60.9,32.5,45.3,4.8,40.5,45.0,4.8
Damian Lillard,5,,PG,8800,POR,@MIA,1,105,30,25,101,104,-10%,20,20,20,35,37,38,48.6,47.1,37.2,56.9,38.5,46.2,5.3,41.6,62.3,7.1
Hassan Whiteside,4,,C,8500,POR,@MIA,1,105,20,26,101,104,-6%,14,11,11,33,32,30,45.0,41.6,30.2,53.0,33.5,44.3,5.2,32.1,48.5,5.7
Devin Booker,11,,PG/SG,8200,PHO,MEM,1,121,29,20,106,110,6%,25,23,18,38,38,36,49.0,41.5,29.7,53.2,36.5,43.3,5.3,37.2,51.0,6.2
Jimmy Butler,6,,SG/SF,7900,MIA,POR,1,110,26,24,104,109,-3%,11,13,14,34,36,35,44.5,43.8,33.7,53.8,0.0,0.0,0.0,0,0.0,0.0
Bam Adebayo,8,,C,7600,MIA,POR,1,110,20,20,104,109,6%,8,10,10,35,36,34,35.5,40.5,29.0,51.9,36.0,45.5,6.0,35.5,41.5,5.5
Kevin Love,,O,PF/C,7400,CLE,MIN,0,105,23,18,105,107,-1%,12,13,12,31,32,31,34.6,36.7,24.4,49.0,0.0,0.0,0.0,0,0.0,0.0
Andrew Wiggins,4,,SG/SF,7300,MIN,@CLE,2,111,29,18,101,113,3%,23,22,21,41,39,36,39.5,40.0,31.0,48.9,34.0,39.6,5.4,30.9,32.8,4.5
Kelly Oubre Jr.,6,,SF/PF,7100,PHO,MEM,1,121,21,16,106,110,6%,15,14,15,38,36,34,41.8,34.5,24.0,45.1,36.5,35.9,5.1,38.5,36.5,5.1
CJ McCollum,2,,PG/SG,7000,POR,@MIA,1,105,26,17,101,104,-3%,17,19,20,34,36,37,34.2,37.0,25.6,48.4,0.0,0.0,0.0,0,0.0,0.0
Deandre Ayton,8,,C,6900,PHO,MEM,1,121,,,106,110,5%,12,13,13,35,29,29,37.2,37.2,27.5,46.9,35.0,43.0,6.2,31.7,41.5,6.0
Ricky Rubio,4,,PG,6800,PHO,MEM,1,121,23,17,106,110,6%,7,10,12,29,31,32,34.0,37.5,27.6,47.5,33.0,38.1,5.6,36.9,28.3,4.2
