Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,20,,SF/PF,10600,MIL,CLE,1,120,32,31,99,115,4%,19,19,19,32,32,32,71.0,71.0,70.6,71.4,31.0,58.4,5.5,29.2,41.5,3.9
James Harden,13,,PG/SG,10100,HOU,OKC,1,119,41,31,105,105,-1%,21,21,21,36,36,36,45.9,45.9,38.3,53.5,35.0,57.8,5.7,36.9,57.8,5.7
Nikola Jokic,14,,C,9600,DEN,@SAC,2,112,29,26,106,109,5%,16,16,16,32,32,32,53.4,53.4,34.8,71.9,32.0,50.8,5.3,28.4,33.3,3.5
Stephen Curry,20,,PG/SG,9500,GSW,@NOR,0,117,30,24,106,110,7%,19,19,19,30,30,30,36.8,36.8,31.4,42.1,33.5,52.4,5.5,31,55.3,5.8
Russell Westbrook,24,,PG,9400,HOU,OKC,1,119,33,21,105,105,-1%,17,17,17,33,33,33,63.5,63.5,61.4,65.6,34.0,54.7,5.8,35.5,50.5,5.4
Andre Drummond,18,,C,9300,DET,IND,1,106,22,23,100,104,-2%,11,13,13,31,34,34,53.6,53.6,31.0,76.1,36.0,55.2,5.9,38.3,44.5,4.8
Kawhi Leonard,9,,SF/PF,9200,LAC,CHA,1,122,30,26,101,110,-1%,20,20,20,27,28,28,50.3,50.3,39.8,60.7,32.0,48.8,5.3,29.7,57.8,6.3
Joel Embiid,6,,C,9100,PHI,@ATL,1,114,33,26,106,111,3%,14,14,14,23,23,23,43.8,43.8,43.8,43.8,30.5,50.1,5.5,32.7,66.8,7.3
Trae Young,9,,PG,9000,ATL,PHI,1,107,30,17,104,107,-1%,23,23,23,37,37,37,63.8,63.8,61.6,65.9,35.0,46.7,5.2,34.5,41.0,4.6
Damian Lillard,5,,PG,8900,POR,@SAS,0,109,31,24,100,108,2%,20,20,20,36,37,37,49.5,49.5,43.4,55.6,36.5,44.8,5.0,38.8,54.8,6.2
Ben Simmons,11,,PG/SF,8800,PHI,@ATL,1,114,24,20,106,111,11%,15,15,15,35,35,35,45.8,45.8,45.4,46.1,35.0,47.1,5.4,37.8,31.5,3.6
Pascal Siakam,9,,PF/C,8700,TOR,ORL,1,107,21,19,100,106,-6%,19,21,21,32,34,34,48.5,48.5,31.6,65.4,35.0,43.3,5.0,36,38.8,4.5
Jrue Holiday,1,O,PG/SG,8600,NOR,GSW,1,119,27,19,103,107,-3%,13,13,13,37,37,37,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0,0.0,0.0
Devin Booker,4,,PG/SG,8500,PHO,UTA,1,104,33,20,103,103,-13%,21,19,19,40,37,37,42.4,42.4,35.8,49.0,35.5,40.1,4.7,29,27.3,3.2
Kevin Love,5,,PF/C,8400,CLE,@MIL,1,105,27,20,105,103,-2%,9,9,9,35,35,35,48.1,48.1,37.3,58.9,32.5,42.3,5.0,33.1,39.0,4.6
Julius Randle,8,,PF/C,8300,NYK,CHI,1,111,28,21,101,111,1%,13,15,15,34,35,35,38.5,38.5,23.8,53.2,34.0,43.3,5.2,32.7,35.5,4.3
Nikola Vucevic,3,,C,8200,ORL,@TOR,1,103,28,26,103,104,-5%,18,18,18,33,33,33,36.6,36.6,33.6,39.6,32.0,42.2,5.1,25,23.5,2.9
Rudy Gobert,2,,C,8000,UTA,@PHO,1,109,17,25,103,112,12%,6,6,6,29,32,32,22.4,22.4,17.2,27.6,33.0,39.7,5.0,35.5,44.0,5.5
Paul George,,O,SF/PF,7900,LAC,CHA,1,122,30,23,101,110,-1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
LaMarcus Aldridge,7,,PF/C,7800,SAS,POR,1,115,26,23,102,108,-1%,16,16,16,34,34,34,41.1,41.1,33.9,48.4,33.0,39.5,5.1,33.7,39.8,5.1
Donovan Mitchell,7,,PG/SG,7800,UTA,@PHO,1,109,31,17,103,112,7%,12,15,15,30,32,32,40.8,40.8,25.9,55.8,34.0,38.6,4.9,37.1,36.0,4.6
