Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,5,,SF/PF,11000,MIL,IND,0,114,38,35,102,102,-7%,15,21,20,29,29,32,60.0,61.8,50.5,73.1,32.5,60.5,5.5,30.9,63.3,5.8
LeBron James,,O,PG/SF,10200,LAL,DEN,2,106,35,27,100,101,-9%,20,21,20,36,37,36,57.1,55.8,44.3,67.2,0.0,0.0,0.0,0,0.0,0.0
Anthony Davis,8,,PF/C,10100,LAL,DEN,2,106,31,29,100,101,-7%,24,23,20,39,39,35,60.0,53.2,42.3,64.0,37.0,59.9,5.9,33.7,54.8,5.4
Nikola Jokic,1,,C,9200,DEN,@LAL,1,103,27,22,103,101,-15%,15,16,14,32,33,31,55.0,44.0,31.8,56.2,32.5,43.0,4.7,27.4,37.0,4.0
Kawhi Leonard,,O,SF/PF,8700,LAC,@OKC,0,112,34,25,101,105,1%,18,17,20,32,32,32,46.1,47.7,38.4,56.9,0.0,0.0,0.0,0,0.0,0.0
Paul George,5,,SF,8500,LAC,@OKC,0,112,32,23,101,105,1%,17,20,18,32,32,31,45.4,41.0,27.2,54.7,34.5,47.7,5.6,34.5,27.5,3.2
Kemba Walker,,,PG,8200,BOS,CHA,1,111,30,23,100,110,-2%,12,17,18,33,33,33,43.5,40.9,29.3,52.6,34.5,42.3,5.2,30.1,31.8,3.9
Domantas Sabonis,3,,PF/C,8000,IND,@MIL,1,106,24,20,107,100,1%,14,12,14,34,34,34,39.5,42.8,35.6,50.0,33.5,43.5,5.4,31,59.0,7.4
Devonte' Graham,1,,PG,7600,CHA,@BOS,0,99,28,18,102,102,-11%,19,17,16,38,38,35,33.5,38.4,28.2,48.6,36.0,36.2,4.8,32.1,47.5,6.3
Jayson Tatum,6,,SF/PF,7400,BOS,CHA,1,111,28,18,100,110,3%,20,17,18,32,33,34,36.6,38.0,29.5,46.6,34.0,38.8,5.2,35.9,67.5,9.1
Jaylen Brown,4,,SG/SF,7300,BOS,CHA,1,111,23,19,100,110,-4%,16,13,15,32,34,34,36.5,36.1,26.3,45.9,35.0,35.8,4.9,32.3,34.3,4.7
Chris Paul,4,,PG,7200,OKC,LAC,1,113,22,22,106,103,0%,9,9,11,29,33,32,41.6,35.5,26.4,44.7,33.0,37.2,5.2,36,30.3,4.2
Malcolm Brogdon,6,,PG/SG,7100,IND,@MIL,1,106,28,21,107,100,4%,14,13,15,33,30,32,36.2,38.9,29.8,48.0,33.0,38.3,5.4,29.9,29.8,4.2
Shai Gilgeous-Alexander,3,,PG/SG,7000,OKC,LAC,1,113,24,15,106,103,-3%,17,12,15,37,37,35,30.0,32.3,22.3,42.4,36.0,33.7,4.8,34.5,47.3,6.8
Terry Rozier,1,,PG/SG,6900,CHA,@BOS,0,99,25,14,102,102,-11%,26,19,16,37,34,34,33.5,32.7,22.0,43.4,34.5,31.7,4.6,38,26.5,3.8
Jamal Murray,4,,PG/SG,6800,DEN,@LAL,1,103,26,18,103,101,-2%,19,16,16,36,33,33,35.3,34.5,23.8,45.3,34.0,33.2,4.9,31.8,18.3,2.7
Danilo Gallinari,2,,SF/PF,6700,OKC,LAC,1,113,23,19,106,103,-4%,15,14,13,30,31,31,30.4,31.0,23.6,38.4,31.0,33.5,5.0,0,0.0,0.0
Montrezl Harrell,3,,PF/C,6600,LAC,@OKC,0,112,24,23,101,105,-13%,14,16,14,26,28,30,32.5,35.2,24.0,46.4,30.5,35.1,5.3,30.9,29.0,4.4
Lou Williams,3,,PG/SG,6500,LAC,@OKC,0,112,30,17,101,105,-9%,13,15,16,23,28,31,30.3,34.0,24.0,44.1,30.5,35.9,5.5,36.1,34.8,5.4
Khris Middleton,3,,SG/SF,6400,MIL,IND,0,114,25,20,102,102,-25%,14,14,14,26,28,28,33.8,32.7,25.5,39.8,29.5,33.6,5.3,29.7,28.0,4.4
PJ Washington,,O,PF/C,6400,CHA,@BOS,0,99,18,14,102,102,1%,12,12,10,38,37,30,31.1,26.0,17.1,34.8,0.0,0.0,0.0,0,0.0,0.0
Victor Oladipo,,O,PG/SG,6300,IND,@MIL,1,106,,,107,100,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Will Barton,2,,PG/SF,6200,DEN,@LAL,1,103,20,16,103,101,-1%,11,13,13,37,34,33,31.4,32.4,22.7,42.1,34.0,30.5,4.9,31.8,42.8,6.9
Dennis Schroder,2,,PG/SG,6200,OKC,LAC,1,113,27,16,106,103,0%,19,16,15,33,32,30,36.4,29.6,19.4,39.9,31.5,31.4,5.1,32.7,45.8,7.4
Gordon Hayward,1,O,SF/PF,6100,BOS,CHA,1,111,23,21,100,110,3%,12,14,14,31,30,32,36.4,35.0,21.4,48.6,0.0,0.0,0.0,0,0.0,0.0
Cody Zeller,1,,PF/C,6100,CHA,@BOS,0,99,20,20,102,102,-4%,8,9,9,27,28,24,33.1,26.0,16.2,35.8,25.5,25.8,4.2,16.8,6.3,1.0
Steven Adams,6,,C,6000,OKC,LAC,1,113,17,21,106,103,4%,7,9,8,28,29,28,32.1,30.9,22.1,39.8,28.5,32.9,5.5,31.4,51.3,8.6
Eric Bledsoe,,O,PG,5900,MIL,IND,0,114,25,19,102,102,-1%,11,9,12,29,25,28,30.4,32.8,23.1,42.4,0.0,0.0,0.0,0,0.0,0.0
Donte DiVincenzo,2,,PG/SF,5700,MIL,IND,0,114,17,14,102,102,-4%,8,7,8,26,25,23,28.0,21.8,13.0,30.6,26.5,23.7,4.2,24.7,21.5,3.8
Patrick Beverley,,O,PG/SG,5200,LAC,@OKC,0,112,13,11,101,105,-1%,9,8,7,26,27,29,28.7,24.8,14.4,35.2,0.0,0.0,0.0,0,0.0,0.0
Myles Turner,3,,C,5100,IND,@MIL,1,106,17,14,107,100,1%,9,10,10,28,26,31,28.9,27.5,18.1,36.9,27.5,25.5,5.0,22,23.8,4.7
Marcus Smart,,O,PG/SG,5000,BOS,CHA,1,111,18,14,100,110,-2%,9,10,11,31,33,32,26.6,27.9,20.3,35.6,0.0,0.0,0.0,0,0.0,0.0
T.J. Warren,3,,SF/PF,5000,IND,@MIL,1,106,21,15,107,100,-11%,14,13,14,31,30,33,24.5,27.1,17.3,36.8,30.5,24.1,4.8,26.3,14.8,3.0
Bismack Biyombo,1,,C,5000,CHA,@BOS,0,99,18,19,102,102,-4%,4,6,5,20,23,18,23.4,17.7,6.9,28.4,23.0,21.7,4.3,27.4,28.8,5.8
Brook Lopez,6,,C,4900,MIL,IND,0,114,16,13,102,102,6%,10,8,9,30,26,27,26.5,25.3,15.5,35.2,26.5,25.3,5.2,26.7,35.5,7.2
Enes Kanter,3,,C,4900,BOS,CHA,1,111,19,23,100,110,8%,10,8,6,21,20,17,25.5,20.2,11.0,29.5,20.5,25.0,5.1,24.4,25.8,5.3
George Hill,1,,PG/SG,4800,MIL,IND,0,114,16,19,102,102,-1%,9,8,7,20,23,21,21.9,20.5,13.9,27.1,23.5,21.0,4.4,22,37.3,7.8
Paul Millsap,2,,PF/C,4700,DEN,@LAL,1,103,20,18,103,101,-5%,9,8,9,25,23,25,22.8,25.5,16.4,34.6,24.5,21.8,4.6,20.9,23.8,5.1
