Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,16,,PG,10600,DAL,@ORL,8,113,39,29,100,105,-2%,17,21,21,28,32,34,49.0,58.6,44.5,72.6,33.5,57.5,5.4,34.4,62.0,5.8
LeBron James,15,,PG/SF,10500,LAL,MEM,8,122,34,25,106,108,2%,23,20,20,36,35,35,55.7,55.4,45.0,65.8,34.5,57.2,5.4,35.6,50.3,4.8
Karl-Anthony Towns,,O,C,10400,MIN,BOS,8,109,29,27,102,104,-6%,13,16,18,36,37,34,51.5,52.7,41.6,63.7,0.0,0.0,0.0,0,0.0,0.0
Damian Lillard,,O,PG,10200,POR,NOR,8,117,32,27,106,110,5%,21,23,21,37,37,38,49.6,51.2,37.0,65.4,0.0,0.0,0.0,0,0.0,0.0
Anthony Davis,15,P,PF/C,9900,LAL,MEM,8,122,29,28,106,108,0%,20,17,18,36,36,35,50.8,51.7,39.6,63.9,35.0,55.1,5.6,30.6,66.8,6.7
Nikola Jokic,9,,C,9800,DEN,@OKC,8,107,29,25,101,106,0%,13,17,16,38,36,33,60.1,48.6,35.3,61.8,34.0,50.2,5.1,34,51.8,5.3
Domantas Sabonis,6,,PF/C,9600,IND,@NYK,8,110,24,21,101,110,-4%,15,12,14,34,36,35,43.1,44.1,34.8,53.4,35.0,42.7,4.4,37.1,48.8,5.1
Bradley Beal,10,,SG,9400,WAS,CLE,8,121,34,23,101,114,10%,23,26,22,34,36,36,47.5,47.8,36.9,58.8,35.0,51.0,5.4,34.3,34.8,3.7
Hassan Whiteside,10,,C,9200,POR,NOR,8,117,19,25,106,110,-1%,10,9,11,31,31,31,38.5,42.5,30.6,54.5,34.0,52.1,5.7,31.8,49.5,5.4
Andre Drummond,6,,C,9100,CLE,@WAS,8,115,33,22,106,113,4%,14,17,14,26,31,34,51.6,48.9,37.6,60.2,30.0,44.0,4.8,21.9,36.0,4.0
