Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,13,,PG/SG,11700,HOU,LAC,1,118,42,30,105,102,1%,26,23,24,37,35,36,64.8,60.5,45.9,75.2,37.5,62.9,5.4,44.5,71.5,6.1
LeBron James,18,,PG/SF,10700,LAL,GSW,0,113,34,28,105,114,-5%,17,19,19,36,36,35,54.9,55.4,38.7,72.1,35.5,60.9,5.7,26.5,52.5,4.9
Kawhi Leonard,10,,SF/PF,9700,LAC,@HOU,1,116,39,28,110,108,16%,17,22,21,34,33,31,53.4,52.2,43.9,60.5,33.5,52.5,5.4,40.9,56.5,5.8
Anthony Davis,,O,PF/C,9400,LAL,GSW,0,113,31,28,105,114,10%,19,18,19,38,36,35,48.8,52.5,42.7,62.3,0.0,0.0,0.0,0,0.0,0.0
Karl-Anthony Towns,8,,C,9300,MIN,SAS,1,114,29,29,105,107,-7%,20,17,18,36,33,33,47.0,55.2,38.4,72.0,33.5,53.6,5.8,30.1,53.8,5.8
Damian Lillard,14,,PG,9200,POR,TOR,0,110,31,31,106,100,-6%,14,22,21,41,40,39,53.3,53.2,44.2,62.1,37.5,50.0,5.4,37,29.3,3.2
Joel Embiid,2,O,C,9100,PHI,@ORL,0,103,34,28,100,99,-11%,15,15,16,30,29,29,46.3,48.8,36.3,61.4,0.0,0.0,0.0,0,0.0,0.0
Russell Westbrook,11,,PG,8900,HOU,LAC,1,118,32,21,105,102,1%,21,19,18,34,32,33,40.5,48.5,35.3,61.7,35.5,49.5,5.6,29.6,22.5,2.5
Pascal Siakam,21,,PF/C,8700,TOR,@POR,1,108,29,22,106,106,-10%,21,20,20,43,39,36,47.0,46.7,34.0,59.5,39.0,50.3,5.8,41.4,52.0,6.0
Kemba Walker,10,,PG,8600,BOS,WAS,1,118,30,25,107,111,0%,19,17,18,33,33,34,44.4,42.2,30.1,54.3,34.5,44.7,5.2,35,45.8,5.3
Bradley Beal,7,,SG,8500,WAS,@BOS,4,111,34,18,103,101,-14%,25,21,22,40,36,36,44.8,44.2,31.1,57.3,36.0,43.9,5.2,39,62.8,7.4
Nikola Vucevic,7,,C,8300,ORL,PHI,2,105,26,21,106,102,-5%,17,16,16,33,34,32,45.6,40.5,29.3,51.6,32.5,43.7,5.3,33.7,45.0,5.4
Paul George,1,O,SF/PF,8200,LAC,@HOU,1,116,,,110,108,16%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
D'Angelo Russell,16,,PG/SG,8100,GSW,@LAL,1,105,34,24,103,96,-8%,22,23,22,33,34,34,52.4,48.6,31.8,65.4,33.5,46.9,5.8,31,37.0,4.6
Andrew Wiggins,7,,SG/SF,7900,MIN,SAS,1,114,28,21,105,107,-1%,21,23,21,38,37,35,47.8,40.2,28.8,51.6,34.5,37.3,4.7,31.8,57.5,7.3
Montrezl Harrell,2,,PF/C,7700,LAC,@HOU,1,116,24,27,110,108,16%,13,14,12,30,32,30,40.4,35.4,22.9,47.9,30.5,35.4,4.6,37.7,19.8,2.6
Jayson Tatum,16,,SF/PF,7500,BOS,WAS,1,118,26,16,107,111,5%,16,16,18,34,33,35,35.0,37.8,30.0,45.5,35.0,41.7,5.6,34.5,32.8,4.4
Clint Capela,6,,C,7400,HOU,LAC,1,118,16,21,105,102,-2%,8,9,10,39,33,30,40.6,36.4,22.8,49.9,34.0,42.0,5.7,31.9,42.0,5.7
Jaylen Brown,7,,SG/SF,7300,BOS,WAS,1,118,23,22,107,111,11%,17,15,14,35,34,31,37.8,34.6,21.6,47.6,36.5,38.2,5.2,35,35.3,4.8
Lou Williams,7,,PG/SG,7200,LAC,@HOU,1,116,32,20,110,108,22%,16,19,17,32,34,32,37.7,36.3,25.6,46.9,32.0,36.6,5.1,41,34.3,4.8
Fred VanVleet,16,,PG/SG,7100,TOR,@POR,1,108,21,14,106,106,10%,19,14,14,42,39,38,36.3,36.3,25.7,46.8,39.0,37.4,5.3,40.5,52.5,7.4
DeMar DeRozan,7,,SG/SF,7000,SAS,@MIN,1,113,27,17,109,104,2%,15,15,15,31,33,33,33.9,34.2,28.3,40.1,34.0,36.8,5.3,33.5,44.3,6.3
Kyle Lowry,,O,PG,6900,TOR,@POR,1,108,24,20,106,106,10%,10,14,14,28,34,36,38.6,39.9,29.9,50.0,0.0,0.0,0.0,0,0.0,0.0
Devonte' Graham,11,,PG/SG,6900,CHA,MEM,2,111,26,21,108,109,4%,15,14,13,32,34,31,40.1,36.5,24.6,48.4,33.5,37.0,5.4,34.3,27.8,4.0
Ben Simmons,14,,PG/SF,6800,PHI,@ORL,0,103,23,16,100,99,-5%,6,10,11,23,30,32,32.5,35.7,23.0,48.4,35.0,41.4,6.1,35.3,34.5,5.1
Tobias Harris,6,,SF/PF,6700,PHI,@ORL,0,103,22,17,100,99,-10%,13,14,14,31,33,35,33.5,36.0,27.5,44.4,35.5,36.1,5.4,31.4,34.0,5.1
LaMarcus Aldridge,10,,PF/C,6600,SAS,@MIN,1,113,23,19,109,104,1%,10,13,14,30,32,32,30.6,32.7,19.0,46.4,33.0,33.8,5.1,32,33.0,5.0
Thomas Bryant,8,,PF/C,6500,WAS,@BOS,4,111,20,20,103,101,-5%,13,10,11,34,30,30,35.2,35.2,24.9,45.5,32.0,37.1,5.7,29,28.3,4.4
