Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,,O,PF,10800,MIL,@DEN,0,108,37,32,100,107,-4%,22,22,20,32,31,32,57.9,60.5,49.6,71.5,0.0,0.0,0.0,0,0.0,0.0
Trae Young,9,,PG,10300,ATL,CHA,1,114,36,24,98,110,-3%,17,19,21,29,32,36,43.6,52.5,37.8,67.1,36.0,51.6,5.0,43.5,61.5,6.0
Nikola Jokic,10,,C,9500,DEN,MIL,1,113,28,25,107,99,0%,11,12,15,31,31,33,44.6,48.1,35.0,61.2,32.5,50.3,5.3,29.7,33.3,3.5
John Collins,6,,PF,9000,ATL,CHA,1,114,22,24,98,110,7%,16,14,15,34,34,33,44.4,41.9,30.8,53.0,35.0,46.4,5.2,45.6,46.3,5.1
Pascal Siakam,10,,PF,8700,TOR,@UTA,0,110,28,19,101,107,-9%,16,19,19,38,40,36,43.4,42.9,32.4,53.4,37.5,42.5,4.9,38.9,52.8,6.1
Kyle Lowry,11,,PG,8400,TOR,@UTA,0,110,24,18,101,107,0%,15,15,15,35,37,37,47.1,42.0,31.9,52.1,35.0,38.7,4.6,42.7,44.3,5.3
Rudy Gobert,6,,C,7900,UTA,TOR,1,115,16,22,103,102,-8%,4,6,8,34,34,35,37.5,41.1,32.0,50.2,34.5,41.1,5.2,31.5,17.0,2.2
Khris Middleton,13,,SF,7600,MIL,@DEN,0,108,26,21,100,107,-6%,23,18,16,36,32,31,33.1,37.7,27.2,48.3,28.0,38.8,5.1,0,0.0,0.0
Donovan Mitchell,4,,PG/SG,7500,UTA,TOR,1,115,31,19,103,102,-1%,15,17,20,33,34,35,35.5,39.4,30.1,48.7,34.0,40.0,5.3,34.3,26.3,3.5
Jamal Murray,4,,PG,7000,DEN,MIL,1,113,26,18,107,99,-1%,14,14,16,33,33,34,29.1,34.6,24.1,45.1,35.0,35.3,5.0,38.5,39.8,5.7
Norman Powell,13,,SG/SF,6800,TOR,@UTA,0,110,21,17,101,107,-8%,21,18,12,40,39,30,40.6,27.8,16.7,38.9,37.0,33.6,4.9,1.6,0.0,0.0
