Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,10,,SF/PF,11200,MIL,@OKC,1,115,35,34,103,100,-18%,22,20,18,36,33,33,67.8,63.9,51.4,76.5,33.5,59.8,5.3,36.4,62.5,5.6
LeBron James,11,,PG/SF,10300,LAL,TOR,1,111,34,29,106,100,-1%,19,20,19,36,36,35,60.3,56.4,37.8,75.0,35.0,57.1,5.5,35.3,57.3,5.6
Damian Lillard,5,,PG,10100,POR,ATL,1,118,32,32,103,104,-17%,28,23,23,39,39,38,57.3,54.4,45.1,63.8,37.0,51.4,5.1,44.3,51.3,5.1
Anthony Davis,9,,PF/C,9900,LAL,TOR,1,111,31,29,106,100,20%,16,19,19,33,35,35,52.9,52.5,41.4,63.7,35.0,54.6,5.5,37.7,52.0,5.3
Kyrie Irving,8,,PG,9700,BKN,@PHO,1,115,35,31,106,101,-8%,24,21,23,37,34,34,52.1,55.2,43.8,66.6,34.0,49.5,5.1,25.1,27.5,2.8
Pascal Siakam,3,,PF/C,9400,TOR,@LAL,1,101,30,25,103,95,-28%,21,19,20,38,35,35,45.7,46.8,32.6,60.9,37.0,45.0,4.8,42.2,52.3,5.6
Trae Young,12,,PG,9200,ATL,@POR,1,109,37,27,106,108,6%,17,16,18,34,29,31,37.4,44.9,22.1,67.7,35.0,50.4,5.5,43,65.5,7.1
Joel Embiid,13,,C,9100,PHI,CHA,1,114,35,27,103,108,9%,17,16,16,32,28,28,48.0,48.0,34.5,61.5,32.5,58.5,6.4,25.8,40.8,4.5
Kevin Love,1,,PF/C,8800,CLE,@NYK,1,106,23,23,101,109,3%,10,13,12,31,33,33,45.9,45.6,38.1,53.1,32.5,44.9,5.1,31.6,28.5,3.2
Nikola Vucevic,3,,C,8500,ORL,IND,1,104,26,21,102,102,10%,16,15,15,33,32,31,41.5,39.3,28.1,50.4,32.0,44.4,5.2,34.8,51.3,6.0
Domantas Sabonis,5,,PF/C,8300,IND,@ORL,1,99,24,22,100,98,-15%,13,15,15,33,36,35,46.9,43.7,34.9,52.6,36.0,43.1,5.2,37.5,56.0,6.7
