Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,3,,PG/SF,11700,DAL,SAC,0,113,39,32,100,108,-6%,19,20,20,29,31,34,57.0,59.8,46.1,73.6,34.5,59.5,5.1,35,46.3,4.0
Trae Young,1,,PG,10500,ATL,@CHA,3,111,36,25,101,111,-2%,21,22,21,36,36,36,51.1,50.8,36.4,65.1,35.5,49.9,4.8,35,52.0,5.0
LeBron James,12,,PG/SF,10500,LAL,MIN,1,119,34,27,106,107,1%,22,20,20,32,35,35,51.3,55.1,43.0,67.1,35.5,59.3,5.6,27.9,60.5,5.8
Kyrie Irving,,O,PG,10300,BKN,DEN,1,105,35,26,100,100,-10%,25,24,24,36,36,35,49.5,52.3,40.6,64.0,0.0,0.0,0.0,0,0.0,0.0
Karl-Anthony Towns,4,,C,10200,MIN,@LAL,1,109,28,29,103,100,-16%,18,18,18,37,35,34,53.6,55.9,45.2,66.7,34.5,50.7,5.0,35.6,37.5,3.7
Joel Embiid,1,,C,10000,PHI,TOR,0,108,31,25,104,101,-8%,13,16,16,33,33,30,53.9,47.4,34.4,60.4,33.0,52.7,5.3,30.5,29.5,2.9
Anthony Davis,9,,PF/C,9800,LAL,MIN,1,119,30,29,106,107,-5%,20,21,19,34,34,35,53.9,51.6,41.2,61.9,35.0,54.5,5.6,39.3,77.3,7.9
Nikola Jokic,1,,C,9200,DEN,@BKN,1,109,26,20,105,106,4%,14,12,14,28,30,31,38.1,41.1,29.2,53.1,32.0,47.2,5.1,33.6,47.8,5.2
Bradley Beal,3,,SG,9200,WAS,LAC,1,113,32,22,105,103,0%,21,21,22,39,37,37,46.4,47.9,36.2,59.6,38.0,51.1,5.6,36.2,29.0,3.2
Devonte' Graham,1,,PG,9000,CHA,ATL,1,113,27,18,105,112,-3%,21,18,15,35,35,34,44.9,37.8,26.9,48.7,36.0,40.5,4.5,34.1,36.0,4.0
Jimmy Butler,6,,SG/SF,8800,MIA,CHI,1,109,26,26,104,105,-1%,17,16,14,37,36,34,51.2,44.5,33.3,55.7,36.5,45.4,5.2,44.2,43.5,4.9
Damian Lillard,7,,PG,8500,POR,OKC,1,114,29,25,101,107,0%,15,16,19,39,35,37,43.0,47.7,37.3,58.0,36.5,46.6,5.5,38.6,41.8,4.9
Kawhi Leonard,8,,SG/SF,8400,LAC,@WAS,1,122,35,24,107,114,9%,15,19,20,29,29,32,41.3,47.5,38.5,56.5,32.0,46.1,5.5,31.6,58.3,6.9
Spencer Dinwiddie,1,,PG/SG,8300,BKN,DEN,1,105,31,19,100,100,-10%,18,19,16,34,33,30,45.2,36.6,24.7,48.5,33.5,39.2,4.7,34.3,39.5,4.8
Ben Simmons,2,,PG/SF,8300,PHI,TOR,0,108,22,18,104,101,-3%,12,12,11,31,34,35,46.0,41.9,34.5,49.2,35.5,43.3,5.2,39.2,42.3,5.1
Pascal Siakam,2,,PF/C,8200,TOR,@PHI,2,105,29,19,102,102,-10%,18,20,21,38,36,37,42.9,45.6,35.7,55.6,36.0,38.7,4.7,36.5,29.3,3.6
Bam Adebayo,7,,C,8100,MIA,CHI,1,109,20,19,104,105,17%,13,12,9,37,34,33,33.4,38.0,27.5,48.5,34.0,42.6,5.3,40.9,52.3,6.5
Zach LaVine,1,,PG/SG,7900,CHI,@MIA,1,102,30,18,102,102,-8%,17,19,18,34,35,32,44.3,36.9,24.1,49.8,33.0,35.1,4.4,40.5,31.0,3.9
Paul George,9,,SF/PF,7800,LAC,@WAS,1,122,31,21,107,114,9%,13,15,16,30,30,31,31.1,37.1,26.8,47.4,33.0,43.2,5.5,25.6,52.5,6.7
Terry Rozier,2,,PG/SG,7700,CHA,ATL,1,113,25,16,105,112,-3%,17,15,15,36,34,33,38.3,32.5,22.3,42.8,35.0,38.9,5.1,34.7,21.3,2.8
Tobias Harris,2,,SF/PF,7700,PHI,TOR,0,108,24,17,104,101,1%,26,20,16,38,36,35,36.6,36.1,28.1,44.1,34.5,36.8,4.8,38.9,41.0,5.3
Andrew Wiggins,,,SG/SF,7600,MIN,@LAL,1,109,29,20,103,100,-6%,21,19,21,33,35,35,39.8,40.8,30.7,50.9,34.5,37.1,4.9,29.4,25.0,3.3
Hassan Whiteside,12,,C,7500,POR,OKC,1,114,20,25,101,107,4%,11,12,10,33,29,28,46.1,38.1,28.3,47.9,30.5,42.1,5.6,31.9,42.0,5.6
Al Horford,3,,PF/C,7400,PHI,TOR,0,108,20,19,104,101,9%,10,9,12,32,32,31,32.4,33.4,24.9,41.8,31.5,35.4,4.8,31.1,29.5,4.0
Buddy Hield,3,,SG/SF,7300,SAC,@DAL,1,104,28,15,102,107,-3%,26,23,19,40,39,35,39.9,35.5,25.4,45.5,36.0,38.0,5.2,34.3,41.0,5.6
Jarrett Allen,1,,C,7200,BKN,DEN,1,105,16,23,100,100,-3%,11,9,7,26,26,27,36.6,32.6,21.4,43.8,26.0,30.5,4.2,29.8,38.3,5.3
Kyle Lowry,3,,PG,7200,TOR,@PHI,2,105,24,19,102,102,-7%,13,14,15,41,40,40,42.5,42.3,37.3,47.3,35.5,36.0,5.0,37.8,45.0,6.3
Richaun Holmes,2,,PF/C,7200,SAC,@DAL,1,104,15,21,102,107,0%,12,10,8,39,33,29,35.9,29.5,17.2,41.8,32.5,32.9,4.6,32.3,27.8,3.9
CJ McCollum,2,,PG/SG,7100,POR,OKC,1,114,26,17,101,107,-10%,18,17,20,36,36,37,38.4,37.6,25.0,50.2,36.5,35.7,5.0,37.6,34.3,4.8
Chris Paul,3,,PG,7100,OKC,@POR,1,110,22,20,105,109,5%,15,12,12,35,32,32,31.6,34.0,25.5,42.4,33.0,34.7,4.9,31.2,35.0,4.9
Marvin Bagley III,,O,PF/C,7000,SAC,@DAL,1,104,,,102,107,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Fred VanVleet,3,,PG/SG,6900,TOR,@PHI,2,105,23,17,102,102,-7%,15,14,15,41,37,38,40.6,39.2,29.7,48.6,37.0,34.3,5.0,12.1,7.8,1.1
Kristaps Porzingis,,,PF/C,6800,DAL,SAC,0,113,25,16,100,108,-14%,13,12,15,25,28,31,28.7,36.0,24.9,47.0,31.0,34.9,5.1,37.2,26.5,3.9
Steven Adams,2,,C,6800,OKC,@POR,1,110,17,21,105,109,8%,11,9,8,33,28,27,37.7,30.4,20.9,39.9,30.0,33.3,4.9,28,22.8,3.4
Danilo Gallinari,2,,SF/PF,6700,OKC,@POR,1,110,23,21,105,109,10%,15,13,13,34,31,31,35.6,31.6,24.7,38.5,32.0,34.8,5.2,32.3,20.8,3.1
Taurean Prince,1,,SF/PF,6600,BKN,DEN,1,105,20,12,100,100,-8%,12,13,12,32,31,31,29.1,28.1,17.3,39.0,31.0,28.9,4.4,32.6,32.8,5.0
