Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,9,,PF,11200,MIL,CHI,1,121,37,33,102,105,10%,21,18,20,30,28,31,54.8,59.7,48.6,70.8,29.5,61.4,5.5,31,65.5,5.8
James Harden,11,,PG/SG,11000,HOU,OKC,1,119,38,31,101,106,-1%,16,25,25,38,39,38,63.0,63.5,50.5,76.5,36.5,60.2,5.5,38.9,51.8,4.7
LeBron James,11,,PG/SF,10800,LAL,@BOS,1,115,34,27,102,104,-2%,22,21,20,36,34,35,55.9,56.2,45.5,66.8,35.5,55.4,5.1,29.2,42.8,4.0
Anthony Davis,6,,PF/C,10200,LAL,@BOS,1,115,29,28,102,104,2%,12,15,19,33,36,35,51.2,52.3,40.7,63.9,28.0,42.0,4.1,22.6,22.0,2.2
Karl-Anthony Towns,4,,C,9900,MIN,DEN,1,112,29,27,100,105,-3%,16,17,18,28,32,34,45.9,53.1,40.6,65.5,31.5,47.1,4.8,35.2,50.5,5.1
Russell Westbrook,11,,PG,9800,HOU,OKC,1,119,34,19,101,106,-1%,23,23,22,41,37,36,53.4,50.2,39.0,61.3,37.0,52.4,5.3,37.8,70.8,7.2
Joel Embiid,,O,C,9700,PHI,@BKN,1,111,31,26,105,105,7%,17,18,16,33,32,31,48.1,48.9,37.3,60.4,0.0,0.0,0.0,0,0.0,0.0
Andre Drummond,11,,C,9600,DET,@WAS,1,116,24,22,106,114,8%,11,14,14,32,35,34,52.1,48.9,36.9,60.8,32.5,50.3,5.2,35.3,51.5,5.4
Trae Young,5,,PG,9500,ATL,TOR,1,111,36,24,103,101,-3%,16,21,22,31,34,36,54.5,51.9,38.7,65.2,34.5,49.9,5.3,39,73.0,7.7
Nikola Jokic,17,,C,9400,DEN,@MIN,0,109,28,24,105,107,0%,18,14,15,38,34,32,48.3,45.2,32.8,57.6,33.0,49.2,5.2,34.3,41.8,4.4
Ben Simmons,12,,PG/SF,9100,PHI,@BKN,1,111,22,20,105,105,10%,16,15,12,38,39,37,46.4,43.5,33.6,53.3,37.5,48.8,5.4,42.3,84.0,9.2
Brandon Ingram,13,,SF/PF,8800,NOR,@MEM,1,119,29,21,106,109,6%,22,19,19,41,38,35,50.4,44.8,35.1,54.4,36.5,47.3,5.4,35,43.5,4.9
Zach LaVine,4,,SG,8700,CHI,@MIL,1,105,31,20,107,100,2%,26,22,20,38,36,34,48.0,40.5,28.5,52.5,35.0,42.7,4.9,35.8,37.8,4.3
De'Aaron Fox,3,,PG,8600,SAC,@MIA,1,109,30,21,101,106,-9%,17,19,15,34,36,32,51.2,39.9,28.0,51.8,35.0,40.2,4.7,37.7,32.0,3.7
Devin Booker,14,,PG/SG,8600,PHO,SAS,1,117,30,21,103,110,0%,22,18,18,37,38,36,49.9,42.9,30.7,55.0,36.5,44.9,5.2,38.7,52.8,6.1
Bam Adebayo,6,,C,8500,MIA,SAC,0,112,20,21,100,109,-5%,12,12,11,34,35,35,42.5,41.4,30.8,52.0,35.0,43.9,5.2,39.7,40.3,4.7
Nikola Vucevic,11,,C,8400,ORL,@CHA,1,105,26,22,99,111,7%,16,19,17,31,33,32,41.5,43.0,33.9,52.2,32.5,45.9,5.5,31.1,46.0,5.5
Damian Lillard,27,,PG,8400,POR,GSW,1,114,30,25,103,109,8%,24,21,20,38,37,38,46.8,47.3,37.9,56.8,37.0,52.6,6.3,45.1,95.0,11.3
Jimmy Butler,9,O,SG/SF,8300,MIA,SAC,0,112,26,24,100,109,7%,11,13,13,34,34,35,40.5,43.1,33.1,53.0,0.0,0.0,0.0,0,0.0,0.0
Deandre Ayton,15,,PF/C,8300,PHO,SAS,1,117,23,21,103,110,0%,19,16,15,35,32,32,43.1,41.8,33.7,49.8,35.0,44.2,5.3,38.6,48.0,5.8
Ja Morant,6,,PG,8200,MEM,NOR,2,122,28,19,106,110,6%,13,15,14,35,33,30,44.2,34.9,24.6,45.1,32.5,40.8,5.0,34.6,34.8,4.2
