Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,10,,SF/PF,10800,MIL,@BOS,1,114,32,31,102,105,-1%,18,18,18,33,31,31,61.2,61.2,44.1,78.2,32.5,57.8,5.4,34.6,53.0,4.9
James Harden,14,,PG/SG,10100,HOU,@WAS,1,121,41,31,104,111,5%,25,21,21,37,37,37,49.8,49.8,41.1,58.5,35.5,57.4,5.7,37.5,79.3,7.9
Joel Embiid,10,,C,10000,PHI,MIN,1,115,33,26,103,110,-1%,17,17,17,28,28,28,55.3,55.3,39.0,71.5,32.0,54.9,5.5,20,32.3,3.2
Karl-Anthony Towns,15,,C,9900,MIN,@PHI,2,108,29,26,104,107,-1%,20,20,20,31,34,34,69.0,69.0,53.0,85.0,34.0,56.1,5.7,22.6,28.0,2.8
Russell Westbrook,15,,PG,9600,HOU,@WAS,1,121,33,21,104,111,5%,17,17,17,35,34,34,59.2,59.2,51.5,66.8,34.0,54.1,5.6,34.7,56.5,5.9
Stephen Curry,11,,PG/SG,9500,GSW,PHO,1,118,30,24,103,112,5%,18,18,18,31,30,30,42.9,42.9,31.6,54.2,33.0,51.2,5.4,21.1,28.8,3.0
Andre Drummond,4,,C,9400,DET,@TOR,1,102,22,23,103,104,-5%,13,14,14,32,35,35,51.3,51.3,32.3,70.3,36.0,49.8,5.3,35.3,54.0,5.7
Damian Lillard,7,,PG,9100,POR,@OKC,1,112,31,24,105,105,-1%,24,22,22,39,37,37,50.8,50.8,45.2,56.5,36.5,48.4,5.3,38.2,58.3,6.4
Bradley Beal,12,,SG,8900,WAS,HOU,3,114,28,21,100,108,-1%,24,24,24,37,35,35,43.3,43.3,33.9,52.6,35.0,47.7,5.4,40.5,72.5,8.1
Kawhi Leonard,0,O,SF/PF,8800,LAC,@UTA,1,105,30,26,103,103,-3%,21,19,19,31,29,29,52.1,52.1,42.8,61.5,0.0,0.0,0.0,0,0.0,0.0
Kyrie Irving,10,,PG,8700,BKN,IND,2,112,30,24,100,104,-8%,23,26,26,33,35,35,60.3,60.3,42.5,78.0,32.5,45.8,5.3,31,50.3,5.8
Ben Simmons,4,,PG/SF,8700,PHI,MIN,1,115,24,20,103,110,-1%,12,13,13,37,36,36,41.0,41.0,32.8,49.2,35.0,45.8,5.3,32.7,37.3,4.3
Pascal Siakam,6,,PF/C,8400,TOR,DET,1,112,21,19,100,107,-8%,16,20,20,32,35,35,46.1,46.1,31.4,60.7,35.0,44.0,5.2,30.3,48.3,5.8
Kemba Walker,4,,PG,8300,BOS,MIL,3,111,32,22,105,103,-4%,20,19,19,33,34,34,36.3,36.3,18.2,54.3,34.5,40.3,4.9,38.1,49.0,5.9
Kevin Love,12,,PF/C,8200,CLE,CHI,1,108,27,20,101,111,1%,10,10,10,33,34,34,45.1,45.1,35.8,54.4,33.0,43.8,5.3,31.2,53.5,6.5
Julius Randle,5,,PF/C,8100,NYK,@ORL,1,100,28,21,100,106,-6%,12,14,14,31,34,34,37.8,37.8,25.7,49.8,33.5,37.3,4.6,36.7,41.0,5.1
Nikola Vucevic,7,,C,8000,ORL,NYK,1,110,28,26,102,111,5%,16,16,16,28,30,30,32.3,32.3,24.4,40.1,31.5,44.0,5.5,33.9,49.3,6.2
Rudy Gobert,3,,C,8000,UTA,LAC,1,111,17,25,104,109,12%,4,5,5,30,33,33,27.8,27.8,16.2,39.4,33.0,40.7,5.1,32.6,27.3,3.4
Paul George,,O,SF/PF,8000,LAC,@UTA,1,105,30,23,103,103,-3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Devin Booker,15,,PG/SG,7900,PHO,@GSW,1,113,33,20,103,107,-1%,18,19,19,34,35,35,38.6,38.6,29.3,47.9,35.0,41.9,5.3,35.9,47.0,5.9
Domantas Sabonis,7,,PF/C,7900,IND,@BKN,1,109,24,22,103,107,11%,16,15,15,36,36,36,37.7,37.7,26.2,49.2,34.5,42.1,5.3,36.4,46.5,5.9
D'Angelo Russell,10,,PG/SG,7900,GSW,PHO,1,118,33,19,103,112,5%,16,16,16,28,30,30,29.3,29.3,11.5,47.2,33.5,43.6,5.5,29.8,31.8,4.0
Donovan Mitchell,3,,PG/SG,7800,UTA,LAC,1,111,31,17,104,109,-6%,17,18,18,31,33,33,39.6,39.6,27.2,52.0,34.5,39.6,5.1,35,36.3,4.7
De'Aaron Fox,5,,PG,7800,SAC,CHA,1,115,26,18,101,110,0%,13,13,13,28,29,29,28.8,28.8,14.4,43.2,33.0,41.1,5.3,36.3,45.3,5.8
Zach LaVine,7,,PG/SG,7700,CHI,@CLE,1,110,30,19,99,115,6%,16,18,18,33,32,32,37.5,37.5,20.4,54.6,33.5,37.9,4.9,31.9,22.5,2.9
Lauri Markkanen,4,,PF/C,7600,CHI,@CLE,1,110,24,17,99,115,4%,12,16,16,30,31,31,36.3,36.3,18.4,54.2,33.0,37.2,4.9,27.4,33.5,4.4
Draymond Green,10,,PF/C,7500,GSW,PHO,1,118,15,13,103,112,1%,11,9,9,29,29,29,35.0,35.0,14.4,55.6,32.5,40.2,5.4,23.8,17.8,2.4
Kyle Lowry,5,,PG,7400,TOR,DET,1,112,22,17,100,107,-3%,15,16,16,36,39,39,42.1,42.1,36.6,47.6,35.5,41.0,5.5,37.8,42.3,5.7
Malcolm Brogdon,9,,PG/SG,7300,IND,@BKN,1,109,21,18,103,107,-4%,18,16,16,35,35,35,48.9,48.9,44.1,53.8,34.5,39.1,5.4,32.5,57.5,7.9
Clint Capela,4,,C,7200,HOU,@WAS,1,121,18,24,104,111,3%,10,10,10,27,29,29,32.9,32.9,28.9,36.9,32.0,38.4,5.3,29.8,45.5,6.3
Blake Griffin,,O,PF,7200,DET,@TOR,1,102,31,21,103,104,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Chris Paul,1,,PG,7100,OKC,POR,1,110,25,20,102,108,-1%,10,11,11,27,28,28,25.4,25.4,13.2,37.5,30.5,34.0,4.8,31.4,37.3,5.3
Myles Turner,2,,C,7000,IND,@BKN,1,109,19,18,103,107,11%,10,12,12,39,39,39,33.9,33.9,23.1,44.7,35.5,37.5,5.4,9.7,10.0,1.4
Shai Gilgeous-Alexander,10,,PG/SG,6900,OKC,POR,1,110,19,13,102,108,-8%,18,19,19,33,35,35,41.3,41.3,33.0,49.6,36.0,37.6,5.4,35.8,27.5,4.0
Marvin Bagley III,,O,PF/C,6900,SAC,CHA,1,115,23,19,101,110,2%,16,16,16,28,28,28,31.5,31.5,31.5,31.5,0.0,0.0,0.0,0,0.0,0.0
Jayson Tatum,11,,SF/PF,6800,BOS,MIL,3,111,22,15,105,103,1%,20,20,20,34,35,35,42.8,42.8,35.8,49.9,35.0,38.4,5.6,38.6,36.5,5.4
Lou Williams,7,,PG/SG,6800,LAC,@UTA,1,105,33,21,103,103,-13%,17,15,15,29,31,31,35.6,35.6,29.8,41.4,33.0,38.8,5.7,27.5,31.8,4.7
Khris Middleton,4,,SG/SF,6800,MIL,@BOS,1,114,25,17,102,105,-4%,15,15,15,33,33,33,34.3,34.3,30.4,38.2,32.0,34.8,5.1,33.9,39.0,5.7
PJ Washington,3,,PF/C,6800,CHA,@SAC,1,108,,,106,109,2%,8,10,10,33,33,33,27.4,27.4,19.2,35.7,33.5,31.5,4.6,35.8,38.5,5.7
Tobias Harris,8,,SF/PF,6700,PHI,MIN,1,115,23,17,103,110,8%,16,14,14,37,37,37,38.9,38.9,30.1,47.7,35.5,36.5,5.4,33.7,33.3,5.0
Hassan Whiteside,5,,C,6700,POR,@OKC,1,112,22,24,105,105,-3%,7,8,8,25,26,26,31.3,31.3,18.6,44.0,26.0,34.8,5.2,24.8,35.5,5.3
Danilo Gallinari,4,,SF/PF,6700,OKC,POR,1,110,23,21,102,108,4%,14,13,13,28,29,29,29.5,29.5,25.1,33.9,32.0,34.7,5.2,30.5,25.0,3.7
Thomas Bryant,5,,PF/C,6600,WAS,HOU,3,114,17,21,100,108,-3%,14,12,12,31,31,31,35.3,35.3,22.0,48.5,31.5,36.5,5.5,34.3,46.5,7.0
CJ McCollum,7,,PG/SG,6600,POR,@OKC,1,112,26,17,105,105,5%,24,21,21,39,37,37,35.4,35.4,21.4,49.4,35.5,34.8,5.3,35.8,34.5,5.2
Tristan Thompson,12,,C,6500,CLE,CHI,1,108,18,18,101,111,6%,17,15,15,34,34,34,41.4,41.4,33.9,48.9,33.0,35.1,5.4,35,49.5,7.6
RJ Barrett,11,,PG/SG,6500,NYK,@ORL,1,100,,,100,106,-6%,18,16,16,38,37,37,38.6,38.6,32.1,45.1,36.5,34.2,5.3,30.8,14.0,2.2
Montrezl Harrell,8,,PF/C,6500,LAC,@UTA,1,105,23,23,103,103,-10%,11,11,11,29,30,30,34.6,34.6,27.9,41.2,30.5,35.7,5.5,13.7,14.0,2.2
Caris LeVert,5,,SG/SF,6300,BKN,IND,2,112,25,15,100,104,-5%,15,16,16,32,34,34,32.8,32.8,23.3,42.2,31.5,33.1,5.3,33,26.0,4.1
Andrew Wiggins,2,,SG/SF,6300,MIN,@PHI,2,108,24,12,104,107,-4%,16,19,19,34,35,35,30.3,30.3,27.6,33.1,34.5,30.7,4.9,33,32.3,5.1
Gordon Hayward,4,,SF/PF,6300,BOS,MIL,3,111,20,16,105,103,1%,11,12,12,32,33,33,27.8,27.8,21.6,33.9,34.5,33.7,5.3,37.7,50.0,7.9
Kelly Oubre Jr.,20,,SF/PF,6200,PHO,@GSW,1,113,24,15,103,107,0%,15,15,15,28,31,31,37.2,37.2,33.9,40.5,32.5,33.6,5.4,32.6,21.3,3.4
Ricky Rubio,8,,PG,6200,PHO,@GSW,1,113,24,14,103,107,-3%,8,9,9,32,31,31,37.2,37.2,32.5,41.8,30.5,32.1,5.2,33,30.8,5.0
Terry Rozier,4,,PG,6200,CHA,@SAC,1,108,19,13,106,109,5%,16,12,12,33,29,29,27.9,27.9,21.7,34.0,32.0,32.7,5.3,34.9,46.8,7.5
Buddy Hield,9,,SG/SF,6200,SAC,CHA,1,115,25,18,101,110,6%,10,14,14,27,29,29,23.1,23.1,9.3,36.9,32.5,35.1,5.7,37.7,36.8,5.9
Mike Conley,3,,PG,6200,UTA,LAC,1,111,28,21,104,109,4%,9,11,11,22,26,26,17.4,17.4,8.6,26.3,30.0,32.2,5.2,32,43.3,7.0
Fred VanVleet,4,,PG/SG,6100,TOR,DET,1,112,19,14,100,107,-3%,14,14,14,35,39,39,36.7,36.7,23.4,50.0,35.5,34.1,5.6,30.3,34.3,5.6
Al Horford,4,,PF/C,6100,PHI,MIN,1,115,20,20,103,110,1%,11,12,12,33,32,32,33.0,33.0,22.6,43.4,31.0,31.5,5.2,33.7,39.5,6.5
Aaron Gordon,4,,SF/PF,6100,ORL,NYK,1,110,22,15,102,111,5%,8,8,8,30,30,30,22.3,22.3,18.1,26.6,30.5,30.9,5.1,28.2,37.3,6.1
Cody Zeller,5,,C,6000,CHA,@SAC,1,108,16,17,106,109,5%,12,11,11,28,30,30,39.3,39.3,28.2,50.3,29.0,30.1,5.0,34.9,38.3,6.4
Steven Adams,,O,C,6000,OKC,POR,1,110,16,19,102,108,-6%,8,8,8,26,27,27,24.5,24.5,21.3,27.7,0.0,0.0,0.0,0,0.0,0.0
Wendell Carter Jr.,2,,PF/C,5900,CHI,@CLE,1,110,19,15,99,115,4%,12,10,10,26,27,27,29.3,29.3,18.9,39.7,28.0,27.7,4.7,27.2,27.5,4.7
Derrick Rose,2,,PG/SG,5800,DET,@TOR,1,102,28,20,103,104,-1%,19,16,16,26,26,26,32.1,32.1,20.4,43.7,26.5,28.6,4.9,20.5,31.5,5.4
Jeff Teague,1,,PG,5700,MIN,@PHI,2,108,22,15,104,107,-1%,6,7,7,27,29,29,26.0,26.0,16.5,35.5,30.0,27.1,4.8,24.6,23.3,4.1
Robert Covington,3,,SF/PF,5700,MIN,@PHI,2,108,16,13,104,107,-4%,10,10,10,23,26,26,24.8,24.8,17.3,32.2,30.0,26.2,4.6,25.9,18.3,3.2
