Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,9,,PG/SG,12200,HOU,@OKC,0,116,38,32,101,105,-1%,29,24,25,40,38,38,70.6,64.6,52.1,77.2,37.5,58.8,4.8,26.6,27.8,2.3
Karl-Anthony Towns,2,O,C,11100,MIN,POR,1,112,29,28,104,109,6%,19,17,18,36,36,34,52.4,55.0,43.9,66.1,0.0,0.0,0.0,0,0.0,0.0
Andre Drummond,7,,C,10200,DET,CLE,1,115,24,22,101,113,3%,13,13,14,40,34,34,47.9,48.8,36.6,61.0,36.5,57.9,5.7,49,62.3,6.1
Joel Embiid,0,O,C,9400,PHI,BOS,2,110,31,26,102,102,-4%,17,18,16,33,32,31,48.1,48.9,37.3,60.4,0.0,0.0,0.0,0,0.0,0.0
Hassan Whiteside,7,,C,9300,POR,@MIN,1,113,20,26,105,107,0%,13,13,11,35,35,30,52.5,42.2,30.8,53.5,32.5,45.8,4.9,28,37.0,4.0
Ben Simmons,9,,PG/SF,9000,PHI,BOS,2,110,22,20,102,102,-8%,16,13,11,40,39,36,51.0,43.3,32.8,53.8,36.5,47.6,5.3,38.7,35.3,3.9
Damian Lillard,4,,PG,8900,POR,@MIN,1,113,30,25,105,107,3%,17,19,20,39,37,38,48.5,47.9,38.3,57.5,37.0,46.4,5.2,29.6,38.5,4.3
Russell Westbrook,18,,PG,8400,HOU,@OKC,0,116,34,18,101,105,-1%,22,25,22,35,37,36,46.1,49.3,38.3,60.2,36.0,48.4,5.8,34,41.0,4.9
Kevin Love,8,,PF/C,7700,CLE,@DET,1,107,23,19,102,110,7%,13,13,12,33,33,31,36.4,37.1,24.8,49.5,34.5,41.5,5.4,37.9,33.8,4.4
Clint Capela,12,,C,7500,HOU,@OKC,0,116,15,21,101,105,2%,15,13,10,37,35,34,44.5,41.5,30.2,52.8,35.5,40.6,5.4,28.9,25.3,3.4
Chris Paul,16,,PG,7400,OKC,HOU,1,111,23,21,106,107,0%,16,14,12,35,34,32,36.7,36.5,27.3,45.7,32.5,38.6,5.2,27.6,42.0,5.7
