Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Karl-Anthony Towns,1,O,C,10600,MIN,OKC,1,108,29,28,101,105,2%,19,17,18,36,36,34,52.4,55.0,43.9,66.1,0.0,0.0,0.0,0,0.0,0.0
Andre Drummond,15,,C,10300,DET,NOR,1,113,24,22,105,110,0%,18,15,14,44,37,34,50.4,49.1,36.9,61.4,35.5,55.8,5.4,22.5,36.5,3.5
LeBron James,27,,PG/SF,9500,LAL,CLE,1,118,34,27,101,113,0%,22,21,20,32,35,36,61.4,56.5,45.5,67.4,34.0,62.3,6.6,32.7,46.5,4.9
Anthony Davis,9,,PF/C,9400,LAL,CLE,1,118,29,29,101,113,2%,12,15,19,33,36,35,51.2,52.3,40.7,63.9,0.0,0.0,0.0,0,0.0,0.0
Joel Embiid,,O,C,9100,PHI,@IND,1,106,31,26,101,105,2%,17,18,16,33,32,31,48.1,48.9,37.3,60.4,0.0,0.0,0.0,0,0.0,0.0
Damian Lillard,10,,PG,8800,POR,CHA,1,113,30,25,99,111,-5%,19,18,19,32,36,37,45.3,46.8,37.1,56.5,37.0,45.7,5.2,35.6,47.8,5.4
Domantas Sabonis,4,,PF/C,8600,IND,PHI,2,110,23,21,102,104,-10%,12,13,14,38,36,34,49.2,43.6,35.9,51.3,34.0,43.3,5.0,32,35.5,4.1
Zach LaVine,9,,PG/SG,8500,CHI,@BOS,1,104,31,19,102,103,-7%,22,22,19,37,37,34,50.1,39.6,28.1,51.1,36.5,41.5,4.9,34.9,39.8,4.7
Nikola Vucevic,12,,C,8300,ORL,@SAC,2,106,26,23,100,108,-6%,21,18,17,30,31,32,47.4,43.3,34.2,52.4,32.0,43.6,5.3,36.9,54.8,6.6
Ben Simmons,14,,PG/SF,8200,PHI,@IND,1,106,22,19,101,105,0%,13,14,11,38,38,36,48.6,43.1,32.8,53.4,37.0,44.8,5.5,40.3,48.5,5.9
Hassan Whiteside,23,,C,8200,POR,CHA,1,113,20,26,99,111,7%,13,13,11,32,33,30,49.0,42.0,30.8,53.2,32.5,49.4,6.0,24.2,25.8,3.1
Brandon Ingram,6,,SF/PF,8100,NOR,@DET,1,109,29,21,101,110,3%,17,18,19,35,36,35,46.3,44.2,35.3,53.1,0.0,0.0,0.0,0,0.0,0.0
Jayson Tatum,12,,SF/PF,7700,BOS,CHI,1,113,27,18,102,105,1%,18,17,18,33,33,35,40.9,38.6,27.6,49.7,35.0,41.5,5.4,29.7,38.0,4.9
Jrue Holiday,,,PG/SG,7600,NOR,@DET,1,109,27,17,101,110,4%,16,17,18,35,33,36,38.6,40.6,31.5,49.7,0.0,0.0,0.0,0,0.0,0.0
