Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,8,,PG/SG,12000,HOU,SAC,1,119,39,31,100,108,-6%,19,24,25,40,39,38,64.8,63.7,51.7,75.7,37.5,63.7,5.3,39.9,52.0,4.3
Giannis Antetokounmpo,5,,SF/PF,11300,MIL,ORL,2,116,38,34,100,103,-4%,21,21,20,27,29,32,53.8,61.9,50.2,73.6,31.5,59.0,5.2,34.7,68.3,6.0
Andre Drummond,9,,C,10100,DET,@NOR,2,114,24,23,107,112,0%,17,14,14,37,34,34,53.6,50.4,37.6,63.1,35.0,52.1,5.2,24.5,26.5,2.6
Russell Westbrook,6,,PG,9600,HOU,SAC,1,119,33,17,100,108,-6%,23,21,20,36,37,34,53.2,47.5,33.6,61.3,35.5,48.6,5.1,36.1,51.8,5.4
Karl-Anthony Towns,17,,C,9300,MIN,@PHO,0,114,28,29,105,107,3%,16,17,18,36,35,34,49.0,55.0,43.7,66.2,34.5,55.4,6.0,34.7,60.3,6.5
Devin Booker,11,,PG/SG,8500,PHO,MIN,1,119,29,20,106,107,5%,22,18,18,40,37,36,44.8,40.7,27.9,53.6,36.0,44.3,5.2,36.3,43.5,5.1
Kawhi Leonard,,O,SG/SF,8300,LAC,@IND,0,107,35,24,101,102,-27%,16,18,20,31,29,32,43.8,48.1,39.0,57.2,0.0,0.0,0.0,0,0.0,0.0
Kemba Walker,4,,PG,8100,BOS,CLE,2,115,29,22,102,112,10%,17,19,18,30,31,33,42.9,40.3,29.4,51.2,32.5,40.0,4.9,29.2,38.5,4.8
Jayson Tatum,2,,SF/PF,8000,BOS,CLE,2,115,28,18,102,112,9%,20,20,19,32,35,35,44.2,38.4,29.4,47.4,34.0,38.8,4.8,29.6,45.3,5.7
Pascal Siakam,12,,PF/C,7900,TOR,@CHI,0,110,29,19,104,105,13%,20,20,20,36,37,37,39.3,44.9,34.5,55.2,36.5,46.7,5.9,38.8,35.0,4.4
