Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
LeBron James,4,,PG/SF,11100,LAL,@MEM,1,120,34,26,106,109,3%,23,22,20,35,35,35,55.0,55.3,45.0,65.5,34.5,54.3,4.9,34.3,48.0,4.3
James Harden,13,,PG/SG,10900,HOU,@BOS,2,115,37,29,102,104,-6%,24,21,24,36,36,38,63.4,61.5,47.4,75.6,37.0,58.9,5.4,41,43.5,4.0
Trae Young,16,,PG,10300,ATL,POR,0,121,36,25,103,111,8%,23,23,22,35,37,36,56.5,53.4,39.3,67.5,36.5,57.9,5.6,34.6,53.5,5.2
Anthony Davis,10,,PF/C,10200,LAL,@MEM,1,120,29,28,106,109,0%,17,20,18,31,35,35,55.7,52.0,40.0,64.0,35.5,54.9,5.4,24.7,36.3,3.6
Russell Westbrook,12,,PG,10100,HOU,@BOS,2,115,35,22,102,104,-6%,25,25,23,36,36,36,54.2,52.4,41.2,63.6,37.0,53.8,5.3,43.3,62.0,6.1
Damian Lillard,,O,PG,9600,POR,@ATL,1,118,32,27,106,112,-1%,21,23,21,37,37,38,49.6,51.2,37.0,65.4,0.0,0.0,0.0,0,0.0,0.0
Jayson Tatum,24,,SF/PF,9400,BOS,HOU,2,116,28,21,106,107,8%,21,21,19,36,39,35,54.0,41.6,30.9,52.3,36.0,49.8,5.3,44.6,64.8,6.9
Hassan Whiteside,15,,C,9300,POR,@ATL,1,118,19,25,106,112,8%,14,13,11,35,35,31,46.5,43.0,31.4,54.7,35.0,55.3,5.9,31.1,47.8,5.1
CJ McCollum,13,,PG/SG,9200,POR,@ATL,1,118,26,17,106,112,4%,26,26,20,38,39,37,52.5,37.4,25.7,49.0,38.0,47.9,5.2,38.9,53.3,5.8
Domantas Sabonis,2,,PF/C,9100,IND,@CLE,1,113,24,21,101,113,0%,13,14,14,29,31,35,42.9,44.2,35.1,53.4,34.5,43.7,4.8,41.9,55.3,6.1
John Collins,10,,PF,8900,ATL,POR,0,121,22,23,103,111,4%,17,15,15,34,35,33,47.6,41.5,30.6,52.5,35.0,46.4,5.2,36.1,50.0,5.6
Nikola Vucevic,8,,C,8800,ORL,@SAS,0,109,26,22,102,111,2%,17,19,17,33,35,33,47.5,43.5,34.5,52.4,33.5,45.7,5.2,35.8,26.3,3.0
Kyrie Irving,,O,PG,8700,BKN,@MIA,0,106,33,26,101,107,-8%,18,20,21,30,33,34,46.4,48.4,33.4,63.4,0.0,0.0,0.0,0,0.0,0.0
Bam Adebayo,9,,C,8600,MIA,BKN,0,114,21,21,104,106,8%,12,13,11,31,33,35,50.4,42.4,31.6,53.3,34.0,45.6,5.3,32.3,42.5,4.9
Aaron Gordon,5,,PF,8500,ORL,@SAS,0,109,21,15,102,111,0%,14,14,13,41,40,33,52.8,33.4,22.7,44.1,37.5,39.3,4.6,36,24.0,2.8
Deandre Ayton,10,,PF/C,8400,PHO,GSW,0,116,24,21,103,111,2%,17,18,16,36,37,34,49.5,43.3,32.8,53.8,35.5,48.2,5.7,33,34.8,4.1
Stephen Curry,,O,PG,8300,GSW,@PHO,1,107,,,104,108,2%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
Caris LeVert,2,,PG/SG,8200,BKN,@MIA,0,106,29,13,101,107,-1%,19,21,15,31,33,29,41.3,29.4,17.3,41.5,33.5,37.1,4.5,35.2,25.3,3.1
