Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,22,,PG/SG,12200,HOU,@MIN,0,114,42,30,109,104,11%,26,25,26,43,39,38,70.8,64.5,52.0,76.9,40.0,73.9,6.1,38.7,66.3,5.4
Giannis Antetokounmpo,9,,SF/PF,12000,MIL,@IND,1,114,35,34,102,101,-13%,22,21,19,36,34,33,67.5,64.5,53.0,76.0,34.5,61.3,5.1,28.4,55.8,4.6
Luka Doncic,13,,PG/SG,10300,DAL,TOR,1,111,36,31,105,100,-7%,22,22,20,35,35,36,64.0,60.0,44.3,75.7,34.5,57.1,5.5,35.6,57.8,5.6
Karl-Anthony Towns,16,,C,10100,MIN,HOU,0,116,29,30,110,106,1%,17,18,18,32,34,33,53.1,55.0,40.2,69.9,34.5,60.4,6.0,32.3,56.3,5.6
Kawhi Leonard,3,O,SF/PF,9900,LAC,ATL,1,117,38,27,104,106,19%,18,23,22,38,35,34,53.1,54.2,47.2,61.1,0.0,0.0,0.0,0,0.0,0.0
Trae Young,10,,PG,9400,ATL,@LAC,1,106,37,26,105,104,5%,20,21,21,39,38,36,51.0,53.4,36.4,70.5,36.0,51.4,5.5,28.8,36.8,3.9
Pascal Siakam,6,,PF/C,9200,TOR,@DAL,2,107,30,22,102,109,9%,23,22,21,43,41,37,52.1,47.2,35.0,59.4,38.5,49.2,5.3,41.2,31.8,3.5
Damian Lillard,13,,PG,8700,POR,@SAS,2,113,30,29,105,109,8%,11,19,20,37,40,38,48.8,51.2,40.2,62.2,37.0,49.5,5.7,40.3,40.0,4.6
Jrue Holiday,6,,PG/SG,8600,NOR,@MIA,1,109,25,15,105,98,-5%,23,17,16,37,35,35,46.1,40.1,28.9,51.3,38.0,44.1,5.1,36.4,25.5,3.0
Domantas Sabonis,9,,PF/C,8500,IND,MIL,0,106,25,23,109,101,4%,16,15,15,33,34,35,46.9,44.4,35.9,52.8,34.5,46.3,5.4,29.9,34.5,4.1
Andrew Wiggins,2,O,SG/SF,8400,MIN,HOU,0,116,29,22,110,106,16%,22,24,21,34,37,35,52.5,41.8,29.8,53.8,0.0,0.0,0.0,0,0.0,0.0
Russell Westbrook,,O,PG,8300,HOU,@MIN,0,114,32,19,109,104,11%,21,20,19,32,32,34,36.1,47.2,33.8,60.6,0.0,0.0,0.0,0,0.0,0.0
Paul George,12,,SF/PF,7900,LAC,ATL,1,117,,,104,106,19%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28.5,42.7,5.4,20.2,54.0,6.8
Clint Capela,,O,C,7700,HOU,@MIN,0,114,15,21,109,104,-8%,7,9,9,34,35,30,45.5,36.9,23.9,49.8,0.0,0.0,0.0,0,0.0,0.0
Jimmy Butler,10,Q,SG/SF,7600,MIA,NOR,1,117,24,24,110,111,10%,12,14,13,39,36,34,40.0,41.8,34.2,49.4,37.0,46.0,6.1,37.7,50.5,6.6
Bam Adebayo,11,,C,7500,MIA,NOR,1,117,19,20,110,111,-6%,12,10,8,34,33,32,39.0,38.6,30.6,46.5,34.5,40.3,5.4,34.2,51.5,6.9
Lou Williams,3,,PG/SG,7400,LAC,ATL,1,117,31,20,104,106,19%,21,20,18,39,36,33,44.8,37.3,26.8,47.8,36.0,44.1,6.0,22.6,40.0,5.4
Eric Bledsoe,3,,PG,7300,MIL,@IND,1,114,27,22,102,101,-9%,15,15,14,30,29,28,42.7,36.0,26.6,45.4,30.0,37.5,5.1,26.1,21.8,3.0
Devonte' Graham,2,,PG/SG,7200,CHA,@NYK,0,105,27,19,101,109,-1%,21,17,14,36,34,32,39.1,36.2,25.0,47.3,33.0,34.0,4.7,36.3,39.0,5.4
DeMar DeRozan,7,,SG/SF,7200,SAS,POR,0,114,27,18,106,107,-6%,17,15,16,35,35,34,37.1,35.3,29.1,41.5,34.0,38.1,5.3,36.9,32.8,4.6
Fred VanVleet,11,,PG/SG,7100,TOR,@DAL,2,107,21,16,102,109,0%,18,16,14,43,39,38,40.7,37.7,26.6,48.9,38.0,36.3,5.1,38.6,43.3,6.1
Kristaps Porzingis,11,,PF/C,7000,DAL,TOR,1,111,27,16,105,100,20%,20,17,17,34,34,33,37.3,39.8,28.6,50.9,32.5,39.8,5.7,35.7,45.3,6.5
Jabari Parker,3,,SF/PF,7000,ATL,@LAC,1,106,25,22,105,104,-6%,17,17,14,33,33,28,41.4,31.3,18.0,44.7,33.0,35.8,5.1,23.7,26.0,3.7
Brandon Ingram,3,O,SF/PF,6900,NOR,@MIA,1,109,30,24,105,98,-5%,19,19,20,34,34,35,46.1,47.7,38.3,57.1,0.0,0.0,0.0,0,0.0,0.0
Malcolm Brogdon,1,O,PG/SG,6900,IND,MIL,0,106,30,23,109,101,8%,17,16,16,27,32,33,36.7,42.7,33.2,52.3,0.0,0.0,0.0,0,0.0,0.0
Montrezl Harrell,2,,PF/C,6900,LAC,ATL,1,117,23,23,104,106,-8%,12,15,13,37,35,32,40.0,36.6,25.5,47.7,32.0,36.2,5.2,23.5,26.0,3.8
Kyle Lowry,,O,PG,6800,TOR,@DAL,2,107,24,20,102,109,0%,17,15,15,39,38,39,42.1,43.0,37.5,48.5,0.0,0.0,0.0,0,0.0,0.0
Terry Rozier,4,,PG,6700,CHA,@NYK,0,105,26,14,101,109,-1%,20,15,15,35,31,33,30.9,32.2,20.1,44.3,34.0,34.4,5.1,36,28.0,4.2
LaMarcus Aldridge,14,,PF/C,6600,SAS,POR,0,114,23,19,106,107,-6%,15,14,14,32,31,32,33.4,32.9,20.4,45.3,33.0,40.2,6.1,34.8,54.8,8.3
CJ McCollum,6,,PG/SG,6500,POR,@SAS,2,113,26,12,105,109,-4%,20,21,20,37,39,38,34.3,32.7,22.2,43.2,36.0,34.1,5.2,38.8,54.0,8.3
Julius Randle,15,,PF/C,6400,NYK,CHA,1,109,26,12,103,109,15%,17,16,14,37,35,35,35.0,35.8,27.8,43.9,34.0,41.2,6.4,25.6,29.3,4.6
Hassan Whiteside,7,,C,6300,POR,@SAS,2,113,21,24,105,109,-5%,11,12,11,25,30,28,38.0,35.6,25.7,45.4,28.0,36.4,5.8,35.1,43.0,6.8
Derrick Favors,6,,PF/C,6200,NOR,@MIA,1,109,17,19,105,98,14%,11,7,7,32,24,23,29.8,26.0,10.5,41.5,32.0,35.6,5.7,8.2,10.0,1.6
Myles Turner,2,,C,6100,IND,MIL,0,106,17,18,109,101,4%,8,10,10,24,32,32,27.9,27.9,13.1,42.8,29.0,29.4,4.8,33.3,44.8,7.3
Jeremy Lamb,,O,SG/SF,6000,IND,MIL,0,106,22,18,109,101,10%,13,14,14,35,33,33,33.0,33.0,25.0,41.0,0.0,0.0,0.0,0,0.0,0.0
Marcus Morris,4,,SF/PF,6000,NYK,CHA,1,109,,,103,109,15%,18,17,15,33,34,34,32.5,31.5,19.7,43.3,33.5,30.2,5.0,30,26.5,4.4
Justise Winslow,,O,PG/SF,5900,MIA,NOR,1,117,23,9,110,111,8%,9,14,14,30,36,36,33.2,33.2,17.9,48.5,0.0,0.0,0.0,0,0.0,0.0
Lonzo Ball,,O,PG,5800,NOR,@MIA,1,109,20,15,105,98,-5%,9,9,10,22,28,29,27.1,29.9,20.3,39.6,0.0,0.0,0.0,0,0.0,0.0
Kendrick Nunn,9,,PG/SG,5800,MIA,NOR,1,117,25,16,110,111,20%,16,13,15,37,30,30,28.1,29.4,19.2,39.6,35.5,34.4,5.9,39.4,29.5,5.1
Goran Dragic,2,O,PG,5700,MIA,NOR,1,117,25,17,110,111,20%,12,12,11,29,30,28,31.3,29.7,19.6,39.8,0.0,0.0,0.0,0,0.0,0.0
T.J. Warren,5,,SF/PF,5700,IND,MIL,0,106,21,16,109,101,-9%,15,16,15,33,34,34,33.6,28.0,15.2,40.7,34.0,29.3,5.1,35.2,27.3,4.8
Marc Gasol,0,,C,5700,TOR,@DAL,2,107,14,6,102,109,-6%,9,6,7,34,31,30,22.1,21.7,14.2,29.2,32.0,28.7,5.0,26.5,22.3,3.9
RJ Barrett,7,,PG/SG,5600,NYK,CHA,1,109,25,11,103,109,15%,13,13,15,31,34,36,31.2,32.7,21.7,43.6,33.5,31.9,5.7,30.7,30.3,5.4
Miles Bridges,,,SF/PF,5600,CHA,@NYK,0,105,18,12,101,109,-4%,9,10,11,29,31,33,25.6,24.5,16.8,32.3,31.0,24.7,4.4,14.8,6.0,1.1
Cody Zeller,1,,C,5500,CHA,@NYK,0,105,19,20,101,109,-6%,9,9,9,31,27,27,26.5,28.8,17.2,40.5,27.5,27.9,5.1,25.4,15.5,2.8
Josh Hart,,O,SG/SF,5400,NOR,@MIA,1,109,17,16,105,98,-17%,7,8,9,27,28,29,29.0,29.8,20.8,38.7,0.0,0.0,0.0,0,0.0,0.0
Rondae Hollis-Jefferson,1,,SF/PF,5400,TOR,@DAL,2,107,20,20,102,109,2%,10,6,6,27,19,19,20.3,20.3,5.1,35.5,20.0,19.5,3.6,25.3,16.0,3.0
Serge Ibaka,,O,PF/C,5300,TOR,@DAL,2,107,25,18,102,109,9%,11,11,11,18,22,23,25.6,26.3,18.8,33.7,0.0,0.0,0.0,0,0.0,0.0
Kenrich Williams,4,,SF/PF,5300,NOR,@MIA,1,109,12,14,105,98,14%,7,6,5,35,23,21,22.1,19.3,7.7,30.9,36.0,29.7,5.6,39.4,20.3,3.8
Dejounte Murray,,O,PG,5200,SAS,POR,0,114,25,19,106,107,7%,6,7,8,21,22,23,25.3,29.7,17.8,41.6,0.0,0.0,0.0,0,0.0,0.0
Jeff Teague,10,,PG,5100,MIN,HOU,0,116,22,21,110,106,-12%,12,11,9,26,24,26,31.0,29.1,19.6,38.7,31.0,33.0,6.5,33,28.0,5.5
Malik Monk,,,PG/SG,5000,CHA,@NYK,0,105,21,12,101,109,8%,13,9,8,26,24,20,22.9,17.6,6.2,28.9,21.5,19.5,3.9,26.1,27.5,5.5
Dennis Smith Jr.,,,PG,5000,NYK,CHA,1,109,,,103,109,-1%,8,5,5,22,14,14,9.9,9.9,-2.7,22.6,21.0,20.0,4.0,10.5,1.5,0.3
Brook Lopez,5,,C,4900,MIL,@IND,1,114,17,12,102,101,8%,13,11,10,26,27,28,26.6,24.4,14.1,34.8,27.0,25.7,5.2,27,37.5,7.7
JJ Redick,,O,SG/SF,4900,NOR,@MIA,1,109,19,11,105,98,-5%,15,10,10,36,28,26,24.1,20.0,10.0,29.9,0.0,0.0,0.0,0,0.0,0.0
Dwight Powell,2,,C,4900,DAL,TOR,1,111,14,14,105,100,20%,8,7,7,30,30,29,22.4,20.9,13.5,28.2,28.5,25.1,5.1,14.4,8.0,1.6
Aaron Holiday,12,,PG/SG,4900,IND,MIL,0,106,19,12,109,101,8%,11,9,8,30,29,22,24.8,17.9,8.9,26.9,33.0,30.5,6.2,33.6,29.0,5.9
OG Anunoby,3,,SF/PF,4800,TOR,@DAL,2,107,14,17,102,109,2%,10,9,9,28,32,33,28.9,29.7,19.1,40.4,31.5,24.7,5.1,31.9,15.3,3.2
PJ Washington,1,,PF/C,4800,CHA,@NYK,0,105,16,15,101,109,1%,7,8,9,23,27,30,23.9,26.5,19.6,33.3,26.5,23.3,4.9,37,34.3,7.1
Robert Covington,12,,SF/PF,4800,MIN,HOU,0,116,18,14,110,106,16%,8,9,9,25,28,26,27.9,26.2,17.0,35.3,29.0,30.7,6.4,33.4,30.3,6.3
Rudy Gay,4,,SF/PF,4800,SAS,POR,0,114,20,19,106,107,11%,10,8,9,21,21,22,21.6,24.2,16.9,31.5,23.5,26.8,5.6,23.1,26.5,5.5
Bobby Portis,,,PF/C,4700,NYK,CHA,1,109,21,14,103,109,15%,9,10,11,18,22,25,21.2,24.8,12.9,36.6,17.0,18.7,4.0,22.3,21.0,4.5
De'Andre Hunter,1,,SF/PF,4700,ATL,@LAC,1,106,16,7,105,104,5%,12,10,9,37,32,30,20.3,19.4,11.6,27.1,33.0,23.8,5.1,25.7,17.5,3.7
Tyler Herro,4,,SG,4600,MIA,NOR,1,117,20,12,110,111,20%,8,11,11,23,28,30,23.8,25.5,16.7,34.4,29.0,25.9,5.6,32.4,21.8,4.7
Patrick Beverley,,O,PG/SG,4600,LAC,ATL,1,117,15,8,104,106,-14%,8,7,8,25,30,30,24.6,22.8,13.9,31.6,0.0,0.0,0.0,0,0.0,0.0
Rodney Hood,0,,SG/SF,4600,POR,@SAS,2,113,14,13,105,109,-4%,10,10,10,31,33,32,21.9,22.5,14.6,30.4,31.0,20.4,4.4,31,24.5,5.3
Mitchell Robinson,6,,C,4500,NYK,CHA,1,109,18,31,103,109,9%,6,6,6,24,20,20,23.9,24.9,20.6,29.1,21.5,27.2,6.0,26.7,38.5,8.6
Josh Okogie,3,O,SG/SF,4500,MIN,HOU,0,116,16,13,110,106,17%,9,9,7,27,30,25,24.4,21.6,13.8,29.5,0.0,0.0,0.0,0,0.0,0.0
Derrick White,6,,PG/SG,4500,SAS,POR,0,114,19,16,106,107,7%,6,8,8,23,24,24,19.1,20.2,12.2,28.2,29.5,28.6,6.4,33.9,28.3,6.3
Kevin Huerter,,O,SG/SF,4500,ATL,@LAC,1,106,19,13,105,104,-2%,8,9,8,23,25,23,23.3,19.7,14.6,24.7,0.0,0.0,0.0,0,0.0,0.0
Anfernee Simons,0,,PG/SG,4500,POR,@SAS,2,113,21,15,105,109,-4%,11,12,9,28,28,22,22.4,17.8,9.6,25.9,25.0,20.9,4.6,16.9,11.3,2.5
Alex Len,2,,C,4500,ATL,@LAC,1,106,17,14,105,104,3%,10,6,6,24,19,19,21.9,17.7,9.3,26.0,21.5,22.6,5.0,17.8,9.3,2.1
Meyers Leonard,1,,PF/C,4500,MIA,NOR,1,117,13,14,110,111,-6%,4,4,5,23,18,20,11.3,16.8,4.8,28.9,20.5,18.5,4.1,18.4,9.3,2.1
E'Twaun Moore,1,,SG/SF,4500,NOR,@MIA,1,109,20,12,105,98,-17%,14,9,8,27,20,19,15.6,15.0,8.0,22.1,31.5,24.4,5.4,39.6,34.5,7.7
Nicolas Batum,,,SG/SF,4500,CHA,@NYK,0,105,,,101,109,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.0,9.2,2.0,29.1,26.8,6.0
P.J. Tucker,6,,SF/PF,4400,HOU,@MIN,0,114,10,12,109,104,5%,6,7,7,39,36,36,25.5,26.5,16.7,36.2,38.0,26.6,6.0,38,19.0,4.3
Elfrid Payton,,O,PG,4400,NYK,CHA,1,109,18,14,103,109,-1%,5,7,7,26,25,25,22.1,22.1,9.6,34.6,0.0,0.0,0.0,0,0.0,0.0
DeAndre' Bembry,2,,PG/SF,4400,ATL,@LAC,1,106,15,13,105,104,-9%,4,5,6,25,28,26,17.2,20.7,11.9,29.4,29.0,23.9,5.4,25.2,16.5,3.8
JaMychal Green,,,SF/PF,4400,LAC,ATL,1,117,16,12,104,106,-8%,8,8,7,25,25,22,21.4,19.9,9.3,30.6,22.5,20.6,4.7,21.6,23.8,5.4
Norman Powell,,,SG/SF,4400,TOR,@DAL,2,107,16,10,102,109,2%,9,9,8,32,28,26,20.8,18.6,11.5,25.7,26.5,19.7,4.5,32.4,39.0,8.9
Jake Layman,3,,SF/PF,4300,MIN,HOU,0,116,17,10,110,106,16%,8,10,9,29,29,27,20.6,17.8,12.4,23.2,31.5,25.6,6.0,36.2,34.8,8.1
Frank Ntilikina,,,PG/SG,4300,NYK,CHA,1,109,13,9,103,109,-1%,4,6,5,24,32,24,25.1,16.9,3.9,29.9,26.0,18.7,4.3,35.8,23.8,5.5
Taj Gibson,,,PF/C,4300,NYK,CHA,1,109,16,14,103,109,15%,7,6,4,20,21,16,20.4,13.1,3.8,22.4,14.5,13.2,3.1,21.3,17.8,4.1
Kent Bazemore,,,SG/SF,4200,POR,@SAS,2,113,18,8,105,109,-4%,9,8,8,27,24,24,20.4,20.2,13.6,26.8,22.0,17.1,4.1,17,10.5,2.5
Frank Jackson,4,,PG/SG,4200,NOR,@MIA,1,109,25,14,105,98,-5%,11,9,9,18,19,19,16.8,17.0,8.5,25.5,28.5,24.3,5.8,5.4,2.8,0.7
Tyson Chandler,1,,C,4200,HOU,@MIN,0,114,7,18,109,104,-8%,2,1,1,21,12,9,8.8,7.9,0.6,15.2,20.5,17.2,4.1,17.4,13.0,3.1
Bryn Forbes,3,,PG/SG,4100,SAS,POR,0,114,21,13,106,107,-6%,12,11,12,27,25,27,19.9,21.5,16.2,26.8,29.0,22.3,5.4,27.6,22.3,5.4
Ivica Zubac,0,,C,4100,LAC,ATL,1,117,20,28,104,106,-2%,6,7,6,11,13,15,20.9,20.9,11.3,30.4,15.5,18.0,4.4,17,31.3,7.6
Kelly Olynyk,2,,PF/C,4100,MIA,NOR,1,117,17,10,110,111,-6%,6,7,7,22,24,22,20.9,19.2,9.9,28.5,23.5,21.7,5.3,28.3,25.8,6.3
Tim Hardaway Jr.,1,,SG/SF,4100,DAL,TOR,1,111,22,11,105,100,6%,11,12,11,23,24,23,20.4,18.0,12.8,23.3,22.5,18.5,4.5,19.1,9.8,2.4
Wesley Matthews,,,SG/SF,4100,MIL,@IND,1,114,11,9,102,101,5%,6,4,6,29,24,26,11.3,14.2,5.2,23.1,25.0,15.2,3.7,20.1,12.8,3.1
Damian Jones,0,,C,4100,ATL,@LAC,1,106,13,17,105,104,3%,7,5,4,19,18,15,16.4,12.8,4.6,20.9,20.5,17.2,4.2,23.4,23.8,5.8
