Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,19,,SF/PF,11700,MIL,@LAC,1,117,35,34,103,104,-11%,20,17,17,32,31,32,58.3,61.9,49.6,74.3,32.5,59.1,5.1,35.7,81.5,7.0
James Harden,12,,PG/SG,11200,HOU,GSW,1,123,42,27,105,115,7%,21,25,24,32,35,35,60.5,56.3,40.9,71.6,35.5,61.4,5.5,35.3,74.5,6.7
Andre Drummond,20,,C,10800,DET,NYK,1,105,26,27,101,108,-2%,18,17,16,39,37,36,59.7,57.4,42.2,72.6,36.5,58.6,5.4,34.9,54.0,5.0
Karl-Anthony Towns,23,,C,10000,MIN,@MEM,1,114,29,36,109,105,-10%,14,17,17,29,31,31,58.8,58.8,34.4,83.1,34.0,59.6,6.0,33.5,49.8,5.0
Luka Doncic,20,,PG/SG,9800,DAL,ORL,2,107,34,28,100,98,-1%,20,19,19,36,36,36,60.1,58.9,41.2,76.6,34.5,53.7,5.5,37.4,43.8,4.5
Kawhi Leonard,,O,SF/PF,9600,LAC,MIL,2,111,41,35,108,100,-7%,29,23,23,34,30,31,54.6,53.6,45.0,62.2,0.0,0.0,0.0,0,0.0,0.0
Joel Embiid,9,,C,9500,PHI,@UTA,1,104,35,34,101,95,-7%,17,16,16,26,25,25,47.6,47.6,30.0,65.1,32.0,49.5,5.2,35.8,56.0,5.9
Russell Westbrook,15,,PG,9400,HOU,GSW,1,123,31,23,105,115,7%,18,17,17,31,33,33,50.9,52.7,38.3,67.2,34.0,53.0,5.6,30.3,40.0,4.3
Trae Young,7,,PG,9100,ATL,CHI,0,110,38,29,104,107,-13%,14,19,19,20,30,30,47.6,47.6,25.6,69.6,33.5,48.2,5.3,29.2,15.3,1.7
Paul George,,O,SF/PF,8800,LAC,MIL,2,111,,,108,100,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Bradley Beal,5,,SG,8600,WAS,@IND,1,112,35,21,103,100,4%,18,21,21,30,35,34,45.2,45.3,30.0,60.5,34.5,44.1,5.1,41.5,42.8,5.0
Kyle Lowry,3,,PG,8400,TOR,SAC,3,113,25,21,102,108,6%,16,16,16,38,38,39,44.3,43.7,37.9,49.4,37.0,42.6,5.1,39.9,39.0,4.6
Domantas Sabonis,6,,PF/C,8300,IND,WAS,0,115,24,22,108,109,13%,17,16,16,37,36,36,41.9,41.9,31.8,51.9,32.5,42.4,5.1,28,50.3,6.1
D'Angelo Russell,,O,PG/SG,8200,GSW,@HOU,1,107,31,17,111,112,-1%,18,17,17,31,30,30,33.7,33.7,18.5,48.9,0.0,0.0,0.0,0,0.0,0.0
Malcolm Brogdon,19,,PG/SG,8100,IND,WAS,0,115,30,28,108,109,2%,17,17,17,35,34,34,46.8,47.8,40.9,54.6,34.5,46.0,5.7,35,38.3,4.7
Pascal Siakam,6,,PF/C,8000,TOR,SAC,3,113,31,22,102,108,-15%,20,19,20,31,33,33,38.5,43.1,29.1,57.2,34.5,42.3,5.3,37,50.8,6.3
Nikola Vucevic,3,,C,7900,ORL,@DAL,0,101,26,20,103,107,-10%,16,15,15,34,30,31,34.5,35.1,27.1,43.1,32.0,40.4,5.1,33.4,48.3,6.1
Donovan Mitchell,4,,PG/SG,7800,UTA,PHI,2,106,29,28,109,100,-9%,20,18,18,35,33,34,38.2,41.2,30.4,51.9,35.0,38.9,5.0,35.4,42.8,5.5
Kristaps Porzingis,4,,PF/C,7700,DAL,ORL,2,107,28,19,100,98,14%,15,17,17,34,33,32,41.5,40.3,30.2,50.3,32.5,38.1,4.9,33.8,21.0,2.7
