Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,10,,PG/SG,11300,HOU,@GSW,8,122,37,29,103,110,6%,21,19,24,39,37,38,59.0,61.5,47.0,76.0,37.5,62.0,5.5,30.2,60.3,5.3
Giannis Antetokounmpo,8,,PF,11100,MIL,@DET,7,120,38,32,100,109,3%,21,21,20,34,33,32,67.9,61.0,50.1,71.8,32.0,61.3,5.5,31.8,67.5,6.1
Trae Young,5,,PG,10500,ATL,MIA,7,112,36,24,100,107,-9%,18,22,21,35,38,36,56.9,53.1,38.6,67.6,36.0,51.5,4.9,39.5,71.0,6.8
Russell Westbrook,14,,PG,10200,HOU,@GSW,8,122,35,21,103,110,6%,28,27,23,37,38,37,54.4,52.4,41.1,63.8,36.5,58.8,5.8,30.4,44.3,4.3
Ben Simmons,2,O,PG/SF,9500,PHI,BKN,8,111,23,21,104,106,6%,18,12,12,40,38,37,49.3,45.0,33.7,56.3,0.0,0.0,0.0,0,0.0,0.0
Zach LaVine,6,,SG,9200,CHI,CHA,8,108,31,20,99,111,-4%,21,18,20,39,35,35,45.6,41.2,29.0,53.3,38.0,48.0,5.2,38.9,45.3,4.9
Joel Embiid,11,,C,9000,PHI,BKN,8,111,32,25,104,106,8%,17,17,16,30,30,31,44.8,48.0,36.2,59.8,31.0,53.8,6.0,41.1,69.5,7.7
John Collins,3,,PF,8700,ATL,MIA,7,112,22,23,100,107,0%,13,17,15,34,39,32,46.0,40.5,30.4,50.7,34.0,41.9,4.8,30.4,31.3,3.6
Kyrie Irving,,O,PG,8600,BKN,@PHI,7,104,33,26,101,104,-6%,18,20,21,30,33,34,46.4,48.4,33.4,63.4,0.0,0.0,0.0,0,0.0,0.0
Khris Middleton,3,,SF,8300,MIL,@DET,7,120,26,22,100,109,-3%,19,18,15,34,34,30,44.9,37.5,27.1,47.9,32.0,38.9,4.7,32.4,46.5,5.6
Jimmy Butler,12,,PG/SG,7900,MIA,@ATL,7,118,26,24,106,112,4%,18,17,14,33,33,35,42.5,43.0,33.3,52.7,33.5,43.5,5.5,34.4,45.5,5.8
Bam Adebayo,16,,C,7800,MIA,@ATL,7,118,20,21,106,112,6%,9,13,11,30,34,35,43.7,41.6,31.6,51.7,34.5,43.6,5.6,36.2,70.3,9.0
Stephen Curry,,O,PG,7700,GSW,HOU,7,112,,,106,108,0%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
Andrew Wiggins,10,,SG/SF,7600,GSW,HOU,7,112,25,17,106,108,8%,14,14,19,34,34,35,38.3,38.2,27.5,48.9,34.0,41.7,5.5,28.9,32.3,4.2
Devonte' Graham,3,,PG,7500,CHA,@CHI,7,104,27,16,102,107,-11%,19,16,16,35,36,36,41.5,38.1,27.9,48.4,35.5,34.7,4.6,32.7,15.0,2.0
De'Aaron Fox,17,,PG,7400,SAC,MEM,7,114,31,20,106,108,3%,18,15,16,33,32,32,35.5,39.5,28.2,50.7,34.0,43.3,5.9,33.8,37.0,5.0
Spencer Dinwiddie,5,,PG/SG,7300,BKN,@PHI,7,104,31,18,101,104,-6%,14,13,17,34,32,32,36.2,38.3,28.2,48.3,34.5,38.7,5.3,37.1,41.8,5.7
Eric Bledsoe,3,,PG,7200,MIL,@DET,7,120,25,19,100,109,3%,14,15,12,30,31,28,37.4,32.6,22.2,43.0,30.5,35.2,4.9,26.6,39.5,5.5
Jonas Valanciunas,3,,C,7100,MEM,@SAC,7,115,21,22,101,109,-4%,10,10,11,29,29,26,39.5,34.8,22.9,46.8,28.0,35.7,5.0,20.3,22.8,3.2
Ja Morant,7,,PG,7000,MEM,@SAC,7,115,27,18,101,109,-1%,20,15,14,34,31,30,36.0,34.6,23.5,45.6,31.0,35.3,5.0,30.3,20.8,3.0
Christian Wood,9,,PF/C,6900,DET,MIL,7,107,21,23,107,100,3%,12,14,7,31,33,19,39.5,22.3,9.3,35.3,30.0,38.3,5.6,27,37.3,5.4
Caris LeVert,7,,PG/SF,6700,BKN,@PHI,7,104,28,12,101,104,-4%,17,18,14,35,32,27,40.0,26.7,15.8,37.6,34.5,33.7,5.0,39,42.0,6.3
Buddy Hield,6,,SG/SF,6600,SAC,MEM,7,114,27,16,106,108,4%,17,16,18,32,32,34,39.1,35.4,25.1,45.7,31.5,35.7,5.4,26.8,36.8,5.6
Draymond Green,1,,PG/SF,6500,GSW,HOU,7,112,18,13,106,108,6%,5,6,8,31,28,29,32.9,29.7,18.5,41.0,30.5,34.9,5.4,18.2,19.0,2.9
Tobias Harris,5,,SF/PF,6400,PHI,BKN,8,111,23,16,104,106,-14%,14,16,16,34,34,35,34.3,35.9,26.8,45.0,34.5,35.7,5.6,46.2,50.0,7.8
Clint Capela,,O,C,6300,ATL,MIA,7,112,16,21,100,107,-5%,10,10,10,31,31,34,33.1,39.9,28.9,50.9,0.0,0.0,0.0,0,0.0,0.0
Marquese Chriss,7,,C,6200,GSW,HOU,7,112,19,19,106,108,6%,11,10,6,29,28,19,33.9,21.3,11.3,31.3,29.0,34.5,5.6,17.9,20.8,3.4
Reggie Jackson,,,PG,6100,DET,MIL,7,107,28,15,107,100,0%,14,17,14,32,33,27,34.0,28.0,16.4,39.6,0.0,0.0,0.0,0,0.0,0.0
