Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,4,,PG/SF,11600,DAL,@LAL,1,108,38,33,103,100,-4%,19,22,20,36,34,35,65.7,61.5,47.6,75.4,35.5,60.2,5.2,32.7,59.3,5.1
Karl-Anthony Towns,2,,C,10800,MIN,MEM,3,122,29,29,106,110,2%,17,17,18,31,33,34,54.5,56.8,45.5,68.1,33.5,56.6,5.2,35.7,44.5,4.1
LeBron James,3,,PG/SF,10600,LAL,DAL,1,115,34,28,103,108,7%,21,22,20,36,37,35,56.0,56.3,43.4,69.2,35.5,57.1,5.4,36.4,53.3,5.0
Anthony Davis,1,,PF/C,10400,LAL,DAL,1,115,30,28,103,108,-1%,23,19,19,32,33,35,55.5,51.6,40.9,62.2,34.5,53.6,5.2,35.8,49.5,4.8
Andre Drummond,4,,C,9400,DET,SAS,1,110,24,22,103,111,-4%,12,11,14,38,34,35,45.0,50.3,37.4,63.1,35.5,46.9,5.0,26,38.0,4.0
Kyrie Irving,,O,PG,9300,BKN,MIA,1,106,35,26,103,101,-10%,25,24,24,36,36,35,49.5,52.3,40.6,64.0,0.0,0.0,0.0,0,0.0,0.0
Brandon Ingram,2,,SF/PF,9200,NOR,OKC,1,116,30,23,102,106,3%,19,21,20,38,36,35,46.0,46.7,39.4,54.0,35.5,43.8,4.8,40.5,39.3,4.3
Pascal Siakam,6,,PF/C,8700,TOR,UTA,1,106,29,20,103,101,-1%,22,20,20,35,37,37,44.5,45.4,35.1,55.7,38.5,45.1,5.2,34.6,53.3,6.1
D'Angelo Russell,1,O,PG/SG,8400,GSW,@ORL,1,98,34,22,100,102,-3%,12,21,19,28,33,32,48.7,41.2,21.9,60.5,0.0,0.0,0.0,0,0.0,0.0
Donovan Mitchell,2,,PG/SG,8200,UTA,@TOR,1,104,31,21,103,99,1%,23,22,21,34,35,35,39.6,41.5,33.1,49.9,34.5,39.4,4.8,30.8,26.3,3.2
Kemba Walker,1,,PG,8100,BOS,@NYK,1,109,29,21,100,109,0%,22,18,18,31,33,34,35.0,40.0,28.5,51.4,32.5,38.7,4.8,33.3,40.3,5.0
Jrue Holiday,2,,PG/SG,8100,NOR,OKC,1,116,26,17,102,106,-2%,19,19,17,41,38,36,46.0,41.6,30.5,52.7,35.5,40.6,5.0,35.8,37.3,4.6
Blake Griffin,,,PF,8000,DET,SAS,1,110,30,17,103,111,3%,17,15,16,31,31,31,30.7,31.3,26.4,36.2,32.0,39.0,4.9,21.9,20.5,2.6
Andrew Wiggins,1,,SG/SF,7900,MIN,MEM,3,122,29,20,106,110,10%,18,21,21,36,35,36,42.0,40.9,30.0,51.7,35.5,41.5,5.3,35,41.0,5.2
Jayson Tatum,,,SF/PF,7800,BOS,@NYK,1,109,27,16,100,109,-4%,18,19,19,36,36,35,37.2,36.9,28.7,45.0,34.5,37.2,4.8,37.4,58.0,7.4
Rudy Gobert,2,,C,7800,UTA,@TOR,1,104,15,19,103,99,-8%,10,9,8,33,35,35,40.7,39.4,29.8,49.1,34.0,38.2,4.9,28.4,29.3,3.8
Spencer Dinwiddie,,,PG/SG,7700,BKN,MIA,1,106,31,20,103,101,-10%,19,19,15,32,32,29,45.3,35.0,22.0,48.0,33.5,39.2,5.1,34.2,44.5,5.8
Jimmy Butler,2,,SG/SF,7600,MIA,@BKN,1,110,25,24,106,106,3%,11,12,13,29,31,33,39.0,41.4,33.0,49.8,33.5,38.8,5.1,35.3,35.3,4.6
Kyle Lowry,,O,PG,7600,TOR,UTA,1,106,24,20,103,101,-5%,17,15,15,39,38,39,42.1,43.0,37.5,48.5,0.0,0.0,0.0,0,0.0,0.0
Ja Morant,,O,PG,7500,MEM,@MIN,1,110,31,19,107,105,6%,15,16,16,32,32,29,40.4,35.4,24.1,46.7,0.0,0.0,0.0,0,0.0,0.0
