Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Kawhi Leonard,5,,SF,9100,LAC,@BOS,1,114,34,27,102,104,-3%,20,18,20,32,30,32,46.4,49.7,39.4,59.9,35.0,48.3,5.3,45.6,52.3,5.7
Jayson Tatum,6,,SF/PF,8200,BOS,LAC,1,115,28,19,105,105,-2%,17,19,18,35,36,34,49.0,40.2,29.7,50.7,35.0,43.7,5.3,47.9,56.3,6.9
Paul George,3,,SF,7900,LAC,@BOS,1,114,31,21,102,104,-3%,14,15,17,30,29,30,42.3,40.8,28.5,53.1,34.5,42.1,5.3,14.8,8.3,1.1
Zion Williamson,5,,PF/C,7800,NOR,OKC,1,119,,,101,106,-12%,14,15,14,27,29,27,38.5,35.5,28.0,42.9,31.5,41.4,5.3,31.4,41.5,5.3
Jrue Holiday,2,,PG/SG,7400,NOR,OKC,1,119,26,17,101,106,2%,17,16,18,30,31,35,42.0,40.6,30.3,50.9,33.5,39.8,5.4,37.1,38.5,5.2
Kemba Walker,3,,PG,7300,BOS,LAC,1,115,29,21,105,105,0%,17,16,17,29,31,33,31.7,39.2,27.7,50.7,32.5,40.5,5.5,45.6,42.3,5.8
Brandon Ingram,0,Q,SF/PF,7200,NOR,OKC,1,119,29,21,101,106,-4%,21,16,19,37,32,35,39.9,43.4,33.5,53.4,31.0,36.2,5.0,0,0.0,0.0
Chris Paul,7,,PG,7100,OKC,@NOR,1,116,24,22,106,109,5%,17,14,13,33,33,32,41.5,37.4,28.2,46.6,33.0,39.5,5.6,34.3,48.0,6.8
Lonzo Ball,4,,PG,7000,NOR,OKC,1,119,20,13,101,106,2%,12,9,11,36,36,32,37.3,33.3,21.4,45.1,34.0,37.2,5.3,34.9,35.5,5.1
Gordon Hayward,5,,SF/PF,6700,BOS,LAC,1,115,21,19,105,105,-2%,12,13,13,35,35,33,37.5,34.5,23.7,45.3,34.0,36.5,5.4,47.7,50.3,7.5
Shai Gilgeous-Alexander,3,,PG/SG,6500,OKC,@NOR,1,116,23,18,106,109,-1%,12,14,15,33,35,36,35.4,36.0,25.9,46.1,34.5,36.8,5.7,37.2,34.3,5.3
Lou Williams,3,,PG/SG,6100,LAC,@BOS,1,114,30,17,102,104,0%,15,12,15,31,28,30,26.8,33.3,23.8,42.8,33.0,31.1,5.1,44.2,60.5,9.9
Jaylen Brown,1,O,SG,6000,BOS,LAC,1,115,24,17,105,105,0%,15,17,15,34,35,34,30.4,34.7,25.2,44.2,0.0,0.0,0.0,0,0.0,0.0
Dennis Schroder,3,,PG/SG,5800,OKC,@NOR,1,116,27,17,106,109,5%,17,17,15,34,32,31,34.0,31.8,21.8,41.7,31.5,33.3,5.7,29.3,31.8,5.5
Marcus Smart,3,,PG/SG,5700,BOS,LAC,1,115,19,14,105,105,0%,7,9,11,26,29,32,27.4,28.8,18.4,39.1,32.0,30.2,5.3,45.9,49.5,8.7
Josh Hart,0,,SG/SF,5600,NOR,OKC,1,119,15,12,101,106,-8%,10,9,9,28,28,29,30.6,25.8,17.6,33.9,30.0,27.3,4.9,27.2,21.5,3.8
Danilo Gallinari,4,,SF/PF,5500,OKC,@NOR,1,116,24,20,106,109,4%,15,15,14,31,31,31,31.9,32.5,25.4,39.7,31.0,34.7,6.3,32.8,37.5,6.8
Steven Adams,5,,C,5300,OKC,@NOR,1,116,17,20,106,109,0%,10,8,8,31,29,28,25.8,30.6,20.9,40.4,30.0,30.7,5.8,27.9,37.3,7.0
Marcus Morris Sr.,0,,SF/PF,5000,LAC,@BOS,1,114,19,16,102,104,0%,14,17,15,36,34,33,30.4,31.6,20.7,42.6,34.0,26.2,5.2,41.9,27.0,5.4
Derrick Favors,3,,C,4900,NOR,OKC,1,119,15,20,101,106,-12%,6,5,7,23,23,25,23.1,29.0,18.2,39.8,22.5,25.1,5.1,20.2,21.8,4.4
Landry Shamet,0,,SG/SF,4800,LAC,@BOS,1,114,13,10,102,104,0%,10,8,8,32,31,30,20.6,18.4,10.7,26.2,34.5,19.2,4.0,47.6,22.0,4.6
Daniel Theis,7,,C,4600,BOS,LAC,1,115,14,17,105,105,-4%,8,5,6,30,26,24,22.3,23.2,15.9,30.5,28.5,29.7,6.5,24.2,23.3,5.1
Montrezl Harrell,3,,C,4500,LAC,@BOS,1,114,25,22,102,104,0%,10,11,14,22,24,29,24.9,33.5,23.1,43.9,25.0,25.7,5.7,44.3,55.3,12.3
JJ Redick,0,,SG/SF,4400,NOR,OKC,1,119,20,16,101,106,-4%,13,11,11,24,22,27,27.2,24.2,15.0,33.4,21.0,17.8,4.0,31.4,36.0,8.2
Ivica Zubac,,,C,4200,LAC,@BOS,1,114,17,21,102,104,-6%,4,4,6,19,20,18,22.9,21.0,13.4,28.7,20.5,20.4,4.9,13.5,15.0,3.6
Brad Wanamaker,,,PG/SG,4000,BOS,LAC,1,115,17,12,105,105,0%,6,7,6,18,22,20,21.2,16.0,9.6,22.4,21.0,17.3,4.3,25.9,16.8,4.2
Nicolo Melli,0,,PF/C,4000,NOR,OKC,1,119,15,12,101,106,-12%,9,7,5,26,21,16,21.4,13.1,3.0,23.3,17.5,15.0,3.8,24.5,15.8,4.0
Enes Kanter,0,,C,3900,BOS,LAC,1,115,19,23,105,105,6%,3,6,7,13,19,20,20.1,24.7,14.6,34.7,16.0,19.8,5.1,19.9,22.0,5.6
Patrick Beverley,,O,PG,3800,LAC,@BOS,1,114,15,13,102,104,-8%,7,8,7,24,26,28,25.1,25.7,16.1,35.4,0.0,0.0,0.0,0,0.0,0.0
Grant Williams,,,SF/PF,3400,BOS,LAC,1,115,13,9,105,105,-4%,2,5,3,12,20,16,17.9,10.5,2.9,18.1,14.5,11.2,3.3,15.8,6.3,1.9
E'Twaun Moore,,,SG/SF,3300,NOR,OKC,1,119,21,12,101,106,-8%,8,8,9,20,17,20,10.5,17.2,8.8,25.7,0.0,0.0,0.0,19.6,13.5,4.1
Nerlens Noel,1,,C,3200,OKC,@NOR,1,116,15,23,106,109,0%,2,4,5,13,18,20,15.9,22.0,14.2,29.7,17.0,18.6,5.8,10.7,5.8,1.8
JaMychal Green,,,PF,3200,LAC,@BOS,1,114,14,11,102,104,0%,4,5,6,18,18,21,15.2,18.2,9.6,26.9,15.5,12.2,3.8,19.5,12.0,3.8
Luguentz Dort,,,SF,3100,OKC,@NOR,1,116,13,6,106,109,5%,5,6,5,16,20,21,8.3,10.0,3.1,16.9,20.0,11.2,3.6,23.4,13.3,4.3
Terrance Ferguson,,,SG/SF,3100,OKC,@NOR,1,116,9,4,106,109,-1%,1,2,5,22,18,26,5.3,10.5,4.5,16.4,20.5,8.9,2.9,19.8,9.8,3.2
Jaxson Hayes,,,C,3000,NOR,OKC,1,119,15,18,101,106,-12%,3,2,5,10,8,18,9.1,17.4,8.3,26.6,10.5,9.9,3.3,8.4,11.0,3.7
Jahlil Okafor,,,C,3000,NOR,OKC,1,119,20,18,101,106,0%,3,7,5,9,14,16,19.1,16.7,4.4,29.1,0.0,0.0,0.0,0,0.0,0.0
Kenrich Williams,,O,PF,3000,NOR,OKC,1,119,10,8,101,106,-12%,2,1,4,10,9,22,4.7,15.1,5.3,24.9,0.0,0.0,0.0,0,0.0,0.0
Robert Williams,,O,PF/C,3000,BOS,LAC,1,115,,,105,105,-4%,2,2,3,16,12,14,11.1,15.0,7.3,22.6,0.0,0.0,0.0,0,0.0,0.0
Hamidou Diallo,,,SG/SF,3000,OKC,@NOR,1,116,17,9,106,109,-1%,2,3,6,10,14,19,5.8,13.5,5.8,21.1,12.0,8.6,2.9,0,0.0,0.0
Darius Bazley,,O,PF,3000,OKC,@NOR,1,116,14,8,106,109,7%,5,4,4,16,17,17,10.6,12.1,4.9,19.3,0.0,0.0,0.0,0,0.0,0.0
Nickeil Alexander-Walker,,,PG/SG,3000,NOR,OKC,1,119,24,8,101,106,2%,1,1,6,3,3,12,1.4,11.2,1.2,21.2,0.0,0.0,0.0,0,0.0,0.0
Mike Muscala,1,,PF/C,3000,OKC,@NOR,1,116,16,11,106,109,7%,2,4,4,4,12,13,11.7,10.1,1.9,18.3,0.0,0.0,0.0,9.5,17.5,5.8
Patrick Patterson,,,PF/C,3000,LAC,@BOS,1,114,15,12,102,104,0%,1,2,4,5,11,13,7.8,9.9,1.8,17.9,0.0,0.0,0.0,0,0.0,0.0
Abdel Nader,1,,SF,3000,OKC,@NOR,1,116,16,10,106,109,4%,4,3,4,10,10,15,6.7,9.6,2.4,16.7,0.0,0.0,0.0,15.2,18.0,6.0
Frank Jackson,,,PG,3000,NOR,OKC,1,119,20,8,101,106,2%,7,4,5,22,13,13,11.6,9.6,0.5,18.7,0.0,0.0,0.0,5.3,7.0,2.3
Rodney McGruder,,,SG/SF,3000,LAC,@BOS,1,114,10,6,102,104,0%,5,3,4,24,16,17,10.3,9.7,2.9,16.6,0.0,0.0,0.0,5.7,3.5,1.2
Javonte Green,,,PG/SG,3000,BOS,LAC,1,115,14,13,105,105,-4%,1,1,2,8,11,9,7.3,7.1,1.2,13.0,0.0,0.0,0.0,0,0.0,0.0
Semi Ojeleye,,,PF,3000,BOS,LAC,1,115,9,7,105,105,-4%,4,3,3,13,14,15,9.3,7.3,1.5,13.0,10.0,5.6,1.9,16.9,4.8,1.6
Tremont Waters,,O,PG,3000,BOS,LAC,1,115,,,105,105,0%,1,3,3,1,8,8,6.4,7.0,0.2,13.7,0.0,0.0,0.0,0,0.0,0.0
Amir Coffey,,,PG/SF,3000,LAC,@BOS,1,114,,,102,104,0%,4,3,3,13,8,8,6.9,6.9,-1.1,14.9,0.0,0.0,0.0,12.6,1.3,0.4
Carsen Edwards,,,PG,3000,BOS,LAC,1,115,,,105,105,0%,1,2,3,4,6,9,3.6,6.5,-0.3,13.3,0.0,0.0,0.0,0.2,0.0,0.0
Romeo Langford,,,SG/SF,3000,BOS,LAC,1,115,,,105,105,0%,0,3,2,5,14,10,8.7,5.6,-2.0,13.2,11.0,7.0,2.3,0,0.0,0.0
Tacko Fall,,O,C,3000,BOS,LAC,1,115,,,105,105,6%,1,2,2,2,4,4,6.0,6.2,2.6,9.9,0.0,0.0,0.0,0,0.0,0.0
Mfiondu Kabengele,,,C,3000,LAC,@BOS,1,114,,,102,104,0%,5,3,3,10,6,5,7.4,5.9,1.0,10.7,0.0,0.0,0.0,0,0.0,0.0
Vincent Poirier,,,C,3000,BOS,LAC,1,115,,,105,105,6%,2,1,2,8,8,6,6.5,5.6,1.0,10.2,0.0,0.0,0.0,0,0.0,0.0
Deonte Burton,,,SG,3000,OKC,@NOR,1,116,,,106,109,5%,6,4,3,12,10,9,7.3,5.6,0.1,11.0,0.0,0.0,0.0,0,0.0,0.0
Terance Mann,,,PG/SG,3000,LAC,@BOS,1,114,,,102,104,-8%,1,1,2,6,7,8,5.1,5.3,-1.6,12.2,0.0,0.0,0.0,0.2,0.0,0.0
