Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,6,,PG/SG,11300,HOU,ORL,0,119,37,29,100,107,1%,22,22,23,42,38,38,55.3,60.9,47.0,74.9,37.0,60.0,5.3,32.3,46.3,4.1
LeBron James,2,,PG/SF,11000,LAL,@LAC,1,112,34,26,104,105,-1%,19,21,20,35,35,35,61.1,55.7,45.3,66.1,35.5,55.1,5.0,34.5,54.3,4.9
Giannis Antetokounmpo,,O,PF,11000,MIL,@PHO,1,118,37,32,104,108,0%,22,22,20,32,31,32,57.9,60.5,49.6,71.5,0.0,0.0,0.0,0,0.0,0.0
Luka Doncic,3,,PG,10800,DAL,IND,1,113,39,28,101,105,-2%,20,20,21,36,37,34,52.3,57.8,43.8,71.7,35.5,57.3,5.3,36.3,64.5,6.0
Karl-Anthony Towns,,O,C,10300,MIN,NOR,1,120,29,27,106,109,-1%,13,16,18,36,37,34,51.5,52.7,41.6,63.7,0.0,0.0,0.0,0,0.0,0.0
Bradley Beal,7,,SG/SF,10300,WAS,MIA,1,114,34,23,101,107,-1%,25,26,23,38,38,37,57.2,49.2,37.9,60.6,38.0,51.9,5.0,35.9,39.8,3.9
Russell Westbrook,6,,PG,10000,HOU,ORL,0,119,35,22,100,107,1%,23,25,23,35,37,36,54.1,52.5,41.4,63.6,37.0,56.2,5.6,30.3,39.0,3.9
Anthony Davis,1,P,PF/C,9900,LAL,@LAC,1,112,29,28,104,105,-4%,22,18,18,34,31,35,49.4,51.9,39.7,64.1,35.5,51.7,5.2,34.3,49.0,4.9
Jayson Tatum,6,,SF/PF,9500,BOS,OKC,1,112,28,20,101,107,-2%,22,22,19,36,38,35,52.5,42.2,31.0,53.3,36.5,47.2,5.0,38.1,35.8,3.8
Kristaps Porzingis,3,,C,9300,DAL,IND,1,113,26,20,101,105,-5%,24,21,16,37,36,31,62.3,41.1,26.8,55.5,36.5,48.8,5.2,38.3,24.0,2.6
Kawhi Leonard,3,,SF,9200,LAC,LAL,2,115,34,27,103,103,-6%,18,17,20,31,31,33,44.1,49.1,39.2,58.9,34.5,46.7,5.1,37.2,32.0,3.5
Nikola Vucevic,6,,C,8900,ORL,@HOU,1,111,26,22,106,107,-1%,19,19,17,38,36,33,47.0,43.7,34.5,52.9,34.5,47.6,5.3,32.7,46.0,5.2
Pascal Siakam,5,,PF,8800,TOR,@SAC,2,116,28,19,101,109,-9%,19,19,19,41,40,36,41.3,42.8,32.2,53.4,37.0,43.9,5.0,38.4,47.0,5.3
Kyrie Irving,,O,PG,8700,BKN,CHI,1,113,33,26,102,108,-12%,18,20,21,30,33,34,46.4,48.4,33.4,63.4,0.0,0.0,0.0,0,0.0,0.0
Domantas Sabonis,5,,PF/C,8700,IND,@DAL,1,107,24,21,101,108,-3%,15,14,14,37,36,35,43.5,44.2,35.2,53.2,36.0,45.9,5.3,41.3,53.8,6.2
Zach LaVine,1,O,SG,8600,CHI,@BKN,1,107,32,20,104,106,3%,30,24,20,38,37,35,45.0,41.5,29.6,53.3,0.0,0.0,0.0,0,0.0,0.0
Kyle Lowry,1,,PG,8600,TOR,@SAC,2,116,24,18,101,109,-1%,17,15,15,35,38,37,40.8,41.7,31.7,51.7,35.0,41.4,4.8,35.7,56.3,6.5
Andre Drummond,2,,C,8500,CLE,SAS,0,111,28,22,102,111,2%,18,12,14,30,26,33,34.7,47.8,35.4,60.3,25.5,35.7,4.2,33.1,57.8,6.8
D'Angelo Russell,3,,PG,8400,MIN,NOR,1,120,33,19,106,109,6%,17,18,19,31,33,33,41.9,41.7,29.8,53.5,32.5,47.2,5.6,35,35.5,4.2
Devin Booker,4,,PG/SG,8400,PHO,MIL,1,111,30,20,107,99,-3%,17,17,18,38,39,36,38.5,42.3,30.4,54.1,38.5,46.3,5.5,39.2,59.3,7.1
Deandre Ayton,,O,PF/C,8300,PHO,MIL,1,111,23,21,107,99,0%,15,17,16,36,36,34,45.1,42.8,32.6,53.1,0.0,0.0,0.0,0,0.0,0.0
Aaron Gordon,4,,PF,8200,ORL,@HOU,1,111,21,15,106,107,7%,13,11,13,36,38,34,42.4,33.4,22.9,43.9,36.5,41.3,5.0,35.6,47.5,5.8
Jimmy Butler,7,,SG/SF,8100,MIA,@WAS,1,119,26,24,106,113,6%,13,14,14,36,35,35,40.3,42.7,33.4,52.0,35.0,44.5,5.5,24.4,10.5,1.3
Lonzo Ball,4,,PG,8000,NOR,@MIN,1,127,20,14,106,110,4%,16,13,11,38,36,33,49.2,34.7,22.8,46.7,35.5,40.8,5.1,35,38.8,4.8
Bam Adebayo,7,,C,8000,MIA,@WAS,1,119,21,20,106,113,4%,10,11,11,34,33,35,38.0,42.2,31.5,52.9,34.0,44.2,5.5,33.3,54.5,6.8
Brandon Ingram,2,,SF/PF,7900,NOR,@MIN,1,127,29,19,106,110,6%,21,20,19,36,36,35,36.0,42.4,32.3,52.6,36.0,43.3,5.5,40,41.5,5.3
Christian Wood,8,,PF/C,7900,DET,@NYK,0,103,22,23,101,111,8%,20,17,8,39,36,21,43.0,24.6,10.7,38.5,35.5,43.6,5.5,33.1,38.5,4.9
Zion Williamson,2,,PF/C,7800,NOR,@MIN,1,127,29,25,106,110,0%,14,16,16,34,33,30,37.3,37.2,30.3,44.0,32.5,44.3,5.7,31.7,34.3,4.4
Kevin Love,2,,PF,7800,CLE,SAS,0,111,23,18,102,111,0%,17,14,13,37,34,32,42.0,37.8,26.3,49.3,33.0,40.3,5.2,40.1,41.0,5.3
Jrue Holiday,2,,PG/SG,7700,NOR,@MIN,1,127,26,17,106,110,4%,16,15,17,37,37,36,42.9,41.0,30.8,51.3,36.5,44.3,5.8,35.5,65.3,8.5
De'Aaron Fox,3,,PG,7700,SAC,TOR,0,110,31,20,103,102,-3%,14,16,16,32,32,32,40.7,39.4,29.2,49.6,32.5,40.2,5.2,30.7,38.5,5.0
Caris LeVert,4,,SG/SF,7600,BKN,CHI,1,113,29,15,102,108,0%,18,19,16,29,31,29,41.8,31.2,17.3,45.2,33.5,40.0,5.3,36.7,41.5,5.5
Jaylen Brown,,O,SG,7600,BOS,OKC,1,112,24,17,101,107,-7%,20,19,16,40,38,34,37.0,35.0,26.0,44.0,0.0,0.0,0.0,0,0.0,0.0
Chris Paul,3,,PG,7500,OKC,@BOS,1,106,24,22,102,104,-5%,12,12,13,32,31,32,36.3,37.5,28.6,46.4,32.5,36.9,4.9,37.5,48.0,6.4
Paul George,1,,SF,7400,LAC,LAL,2,115,30,20,103,103,-6%,12,13,17,28,28,30,32.1,39.1,27.0,51.3,31.5,37.4,5.1,36.9,50.5,6.8
