Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,7,,PG/SF,11700,DAL,@GSW,1,115,39,31,103,109,7%,24,22,21,33,32,33,52.5,60.3,46.4,74.1,34.0,60.5,5.2,30.1,78.0,6.7
Giannis Antetokounmpo,,O,SF/PF,11400,MIL,ORL,0,111,38,34,100,105,0%,22,21,21,31,31,31,62.5,61.5,50.3,72.6,0.0,0.0,0.0,0,0.0,0.0
James Harden,10,,PG/SG,11200,HOU,BKN,2,122,38,32,105,105,11%,19,22,25,38,37,38,57.2,63.4,51.2,75.6,36.5,63.8,5.7,39,76.5,6.8
Trae Young,,O,PG,10600,ATL,@CHI,0,104,36,23,103,104,-14%,26,26,22,38,39,36,58.5,51.2,38.2,64.2,0.0,0.0,0.0,0,0.0,0.0
Karl-Anthony Towns,2,O,C,10300,MIN,CLE,1,112,29,29,101,113,-1%,19,17,18,36,36,34,52.4,55.0,43.9,66.1,0.0,0.0,0.0,0,0.0,0.0
Anthony Davis,9,P,PF/C,10200,LAL,@POR,2,114,31,29,104,108,-1%,20,22,20,37,38,35,54.3,52.9,42.3,63.5,36.0,55.4,5.4,35.7,42.3,4.1
LeBron James,8,,PG/SF,10000,LAL,@POR,2,114,35,26,104,108,7%,22,21,20,38,37,36,56.5,55.8,44.5,67.1,35.5,54.5,5.5,36.7,61.3,6.1
Kyrie Irving,,O,PG,9600,BKN,@HOU,1,113,35,26,106,107,-4%,25,24,24,36,36,35,49.5,52.3,40.6,64.0,0.0,0.0,0.0,0,0.0,0.0
Bradley Beal,2,O,SG,9500,WAS,NYK,1,112,33,21,101,111,-2%,31,26,22,37,38,37,53.5,47.5,35.8,59.2,0.0,0.0,0.0,0,0.0,0.0
Joel Embiid,4,,C,9400,PHI,@MIA,0,105,31,26,102,104,-8%,21,18,16,30,30,31,50.2,49.1,37.1,61.1,32.0,46.4,4.9,36.3,54.8,5.8
Andre Drummond,5,P,C,9300,DET,@SAS,1,109,24,23,103,109,0%,11,13,14,29,32,34,44.2,48.6,35.9,61.2,34.5,47.8,5.1,37.4,59.5,6.4
Russell Westbrook,13,,PG,9200,HOU,BKN,2,122,34,19,105,105,11%,27,26,21,40,39,36,53.9,49.4,38.0,60.8,37.0,56.9,6.2,38,46.8,5.1
Kawhi Leonard,5,,SF/PF,9000,LAC,UTA,2,115,34,26,102,104,-5%,18,18,20,33,33,32,50.1,48.3,38.8,57.8,33.5,48.8,5.4,36,36.5,4.1
Pascal Siakam,,O,PF/C,9000,TOR,@BOS,2,105,29,19,101,101,0%,24,22,21,35,36,37,46.8,45.2,34.9,55.5,0.0,0.0,0.0,0,0.0,0.0
Damian Lillard,6,,PG,8700,POR,LAL,1,109,30,24,103,102,-3%,21,22,20,37,37,37,49.9,47.0,36.8,57.1,37.0,44.8,5.1,39.3,51.5,5.9
Ben Simmons,1,,PG/SF,8600,PHI,@MIA,0,105,22,19,102,104,-11%,11,11,11,39,37,36,47.8,42.0,33.3,50.7,36.0,38.8,4.5,43.5,49.3,5.7
Domantas Sabonis,7,,PF/C,8500,IND,@NOR,0,109,24,20,106,110,1%,13,14,14,36,34,34,41.8,42.7,34.7,50.8,33.5,43.7,5.1,31.1,43.0,5.1
Rudy Gobert,5,,C,8500,UTA,@LAC,1,107,16,22,106,103,5%,9,9,9,36,37,35,46.6,41.6,32.6,50.5,35.5,43.2,5.1,36.3,23.5,2.8
Kyle Lowry,2,,PG,8400,TOR,@BOS,2,105,24,18,101,101,-10%,17,18,15,41,41,39,50.6,42.9,33.9,51.9,38.5,42.2,5.0,38.6,49.0,5.8
Stephen Curry,,O,PG,8400,GSW,DAL,0,104,,,102,106,-10%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
John Collins,11,,PF/C,8400,ATL,@CHI,0,104,20,22,103,104,8%,17,14,14,30,32,32,39.9,38.9,30.2,47.5,33.0,46.5,5.5,33,55.0,6.5
Kristaps Porzingis,2,P,PF/C,8300,DAL,@GSW,1,115,25,17,103,109,-1%,15,17,16,35,36,33,47.1,39.7,29.5,49.9,33.5,40.1,4.8,26.4,38.8,4.7
Donovan Mitchell,3,,PG/SG,8200,UTA,@LAC,1,107,31,20,106,103,-3%,19,20,21,39,37,35,41.5,40.2,32.0,48.4,36.0,39.8,4.9,35.8,53.8,6.6
Zach LaVine,8,P,PG/SG,8200,CHI,ATL,4,114,31,18,106,111,0%,21,22,19,38,38,34,45.3,38.1,26.2,50.0,36.0,44.0,5.4,30,38.3,4.7
Khris Middleton,7,,SG/SF,8200,MIL,ORL,0,111,25,21,100,105,-7%,20,16,14,29,28,28,38.6,33.6,25.7,41.5,32.0,43.2,5.3,33,40.3,4.9
Bam Adebayo,2,,C,8100,MIA,PHI,0,106,21,21,102,103,-13%,12,12,10,37,36,34,46.8,41.5,29.9,53.0,36.0,41.8,5.2,39.6,21.8,2.7
Brandon Ingram,4,,SF/PF,8000,NOR,IND,2,110,29,22,101,102,-24%,18,20,19,37,37,35,46.4,44.1,35.9,52.3,36.0,41.6,5.2,34,44.8,5.6
Spencer Dinwiddie,8,,PG/SG,8000,BKN,@HOU,1,113,32,20,106,107,-4%,21,24,18,33,34,31,45.0,39.5,29.4,49.6,34.5,43.8,5.5,33.3,35.0,4.4
Jimmy Butler,2,,SG/SF,7900,MIA,PHI,0,106,26,23,102,103,-8%,13,10,14,34,34,35,37.3,43.5,33.2,53.8,35.0,40.3,5.1,41.6,55.8,7.1
Andrew Wiggins,3,O,SG/SF,7900,MIN,CLE,1,112,29,18,101,113,6%,23,22,21,41,39,36,39.5,40.0,31.0,48.9,0.0,0.0,0.0,0,0.0,0.0
Nikola Vucevic,8,,C,7800,ORL,@MIL,0,105,25,22,107,100,2%,17,17,16,32,33,32,42.3,42.1,31.6,52.6,32.5,43.4,5.6,31.7,49.0,6.3
