Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
LeBron James,,O,PG/SF,11000,LAL,@GSW,1,117,34,26,103,111,4%,23,22,20,35,35,35,55.0,55.3,45.0,65.5,0.0,0.0,0.0,0,0.0,0.0
Joel Embiid,,O,C,10700,PHI,NYK,0,109,32,26,101,110,-6%,21,19,17,33,33,31,59.3,48.7,35.7,61.7,0.0,0.0,0.0,0,0.0,0.0
Anthony Davis,15,,PF/C,10300,LAL,@GSW,1,117,29,28,103,111,1%,23,21,18,38,36,35,57.7,52.3,40.3,64.3,34.0,56.2,5.5,25.2,39.0,3.8
Damian Lillard,,O,PG,9500,POR,@IND,1,104,32,27,101,105,-2%,21,23,21,37,37,38,49.6,51.2,37.0,65.4,0.0,0.0,0.0,0,0.0,0.0
Domantas Sabonis,15,,PF/C,9100,IND,POR,1,114,24,21,103,111,5%,13,14,14,31,33,35,46.1,44.3,35.1,53.5,35.0,47.0,5.2,27.6,42.3,4.6
CJ McCollum,14,,PG/SG,9000,POR,@IND,1,104,26,17,101,105,-1%,27,24,20,40,38,37,49.1,37.3,25.5,49.0,39.0,44.8,5.0,38.2,43.3,4.8
Hassan Whiteside,16,,C,8800,POR,@IND,1,104,19,25,101,105,4%,13,12,11,37,34,31,45.0,42.9,31.2,54.6,34.5,47.2,5.4,34.7,49.0,5.6
Ben Simmons,,O,PG/SF,8700,PHI,NYK,0,109,23,21,101,110,1%,18,12,12,40,38,37,49.3,45.0,33.7,56.3,0.0,0.0,0.0,0,0.0,0.0
Stephen Curry,,O,PG,8400,GSW,LAL,1,106,,,103,104,0%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
Chris Paul,7,,PG,7900,OKC,SAC,1,114,24,22,101,109,-2%,14,15,13,31,33,32,42.5,37.6,28.6,46.6,33.5,41.0,5.2,32.2,36.0,4.6
Julius Randle,8,,PF/C,7800,NYK,@PHI,0,102,28,17,102,104,-7%,14,16,16,27,33,33,40.8,38.3,29.1,47.4,31.5,35.9,4.6,38,52.0,6.7
De'Aaron Fox,5,O,PG,7600,SAC,@OKC,1,107,31,20,101,106,0%,16,16,16,33,33,32,36.9,39.2,28.4,50.0,0.0,0.0,0.0,0,0.0,0.0
Tobias Harris,13,,SF/PF,7500,PHI,NYK,0,109,23,16,101,110,2%,16,16,16,36,37,35,36.5,35.8,26.4,45.3,36.0,41.8,5.6,35.4,58.3,7.8
Shai Gilgeous-Alexander,7,,PG/SG,7400,OKC,SAC,1,114,23,18,101,109,4%,13,13,15,33,35,36,38.4,36.3,26.5,46.2,35.0,37.3,5.0,38,29.8,4.0
Malcolm Brogdon,9,,PG,7300,IND,POR,1,114,27,18,103,111,8%,12,12,15,28,31,32,29.2,36.6,27.4,45.8,33.0,36.8,5.0,38.2,38.5,5.3
Andrew Wiggins,7,O,SG/SF,7200,GSW,LAL,1,106,24,17,103,104,-5%,15,15,18,32,32,35,31.9,37.5,26.8,48.2,0.0,0.0,0.0,0,0.0,0.0
Elfrid Payton,5,,PG,7000,NYK,@PHI,0,102,22,16,102,104,-5%,9,11,10,29,31,28,36.6,30.5,19.9,41.1,27.5,28.0,4.0,35.6,45.0,6.4
Steven Adams,8,,C,6800,OKC,SAC,1,114,17,21,101,109,-3%,10,11,8,28,30,28,42.5,31.7,21.5,42.0,29.5,33.3,4.9,27.7,24.8,3.6
Danilo Gallinari,5,,SF/PF,6300,OKC,SAC,1,114,24,20,101,109,3%,12,14,14,29,31,31,28.9,32.2,24.9,39.5,32.0,33.3,5.3,33.5,35.5,5.6
Victor Oladipo,2,,PG/SG,6200,IND,POR,1,114,,,103,111,-2%,8,11,12,27,27,25,20.4,18.3,13.4,23.2,28.5,25.5,4.1,25.8,27.3,4.4
Buddy Hield,7,,SG/SF,6100,SAC,@OKC,1,107,27,16,101,106,-7%,14,15,17,26,30,34,38.4,35.4,25.3,45.5,30.0,33.6,5.5,26.5,25.8,4.2
T.J. Warren,9,,SF/PF,6000,IND,POR,1,114,22,17,103,111,5%,12,15,14,28,32,32,34.0,28.9,17.5,40.3,33.5,30.7,5.1,38,26.8,4.5
Marquese Chriss,5,,C,5900,GSW,LAL,1,106,19,19,103,104,-6%,9,11,6,22,26,19,36.5,21.6,11.5,31.7,26.5,31.2,5.3,23.1,20.3,3.4
RJ Barrett,2,,PG/SG,5800,NYK,@PHI,0,102,24,10,102,104,-7%,14,14,13,28,27,31,21.1,25.8,14.6,37.0,29.5,23.5,4.1,35.4,28.5,4.9
Marvin Bagley III,,O,C,5700,SAC,@OKC,1,107,,,101,106,-12%,16,14,13,34,28,26,29.4,27.3,21.2,33.3,0.0,0.0,0.0,0,0.0,0.0
Richaun Holmes,,O,C,5600,SAC,@OKC,1,107,15,21,101,106,-12%,8,10,9,27,30,30,31.3,30.6,19.2,42.0,0.0,0.0,0.0,0,0.0,0.0
Carmelo Anthony,5,,PF,5600,POR,@IND,1,104,21,12,101,105,-6%,15,16,14,36,33,33,28.4,28.6,18.4,38.7,34.0,28.9,5.2,36.4,25.3,4.5
Dennis Schroder,9,,PG/SG,5500,OKC,SAC,1,114,27,17,101,109,-2%,12,12,15,31,30,31,26.3,31.5,21.9,41.2,29.5,31.3,5.7,31.8,28.8,5.2
Draymond Green,6,,PG/SF,5500,GSW,LAL,1,106,18,13,103,104,-6%,5,6,8,31,28,29,32.9,29.7,18.5,41.0,29.0,31.8,5.8,9.7,9.8,1.8
Harry Giles III,2,,C,5500,SAC,@OKC,1,107,20,16,101,106,-12%,10,7,5,28,23,14,23.9,14.3,5.4,23.2,25.5,25.7,4.7,24.4,30.0,5.5
Damion Lee,5,,SG,5400,GSW,LAL,1,106,19,13,103,104,-2%,12,12,10,33,31,29,30.9,25.5,15.5,35.4,32.5,30.8,5.7,33.6,29.0,5.4
Nemanja Bjelica,1,,PF,5300,SAC,@OKC,1,107,18,16,101,106,-12%,7,9,10,26,28,29,23.1,28.2,18.0,38.5,27.5,25.6,4.8,34.3,33.8,6.4
Josh Richardson,7,,SG,5300,PHI,NYK,0,109,22,12,101,110,2%,12,12,13,36,34,32,27.1,27.3,18.1,36.4,34.5,30.1,5.7,34.2,30.3,5.7
Harrison Barnes,4,,SF/PF,5300,SAC,@OKC,1,107,17,14,101,106,-4%,11,12,11,38,36,35,30.9,26.1,16.6,35.6,36.0,26.4,5.0,38.1,31.3,5.9
Al Horford,19,,PF/C,5200,PHI,NYK,0,109,18,15,101,110,8%,9,7,11,32,30,31,22.6,30.2,21.5,38.8,33.5,33.5,6.4,33.6,42.8,8.2
Myles Turner,11,,C,5200,IND,POR,1,114,17,15,103,111,5%,10,10,9,28,29,30,30.5,27.6,18.2,37.0,30.5,29.8,5.7,32.4,33.0,6.3
Bogdan Bogdanovic,5,,SG/SF,5200,SAC,@OKC,1,107,23,14,101,106,-7%,14,12,12,33,30,28,23.6,25.9,15.6,36.2,31.5,28.0,5.4,27.9,24.0,4.6
Mitchell Robinson,7,,C,5000,NYK,@PHI,0,102,13,23,102,104,-10%,6,6,5,28,25,23,34.5,24.5,15.5,33.4,26.0,27.2,5.4,31.6,27.0,5.4
Eric Paschall,,,SF/PF,5000,GSW,LAL,1,106,21,14,103,104,-6%,9,8,11,34,28,28,19.7,23.5,13.0,34.0,27.0,23.8,4.8,26.6,30.3,6.1
Jordan Poole,8,,PG/SG,4900,GSW,LAL,1,106,21,6,103,104,0%,14,13,9,32,32,22,25.0,15.7,7.2,24.3,31.5,26.5,5.4,32.3,28.3,5.8
Aaron Holiday,2,,PG/SG,4800,IND,POR,1,114,21,13,103,111,8%,10,8,9,31,24,24,16.8,21.0,10.0,31.9,20.0,17.8,3.7,14.1,11.8,2.5
Trevor Ariza,5,,SF,4800,POR,@IND,1,104,12,11,101,105,-14%,5,6,6,37,34,28,24.6,19.5,9.2,29.9,35.0,23.9,5.0,37.2,18.3,3.8
Justin Holiday,1,,SG/SF,4800,IND,POR,1,114,13,13,103,111,-2%,10,7,7,25,26,26,18.4,19.3,11.3,27.3,25.0,17.8,3.7,23.5,18.0,3.8
Kent Bazemore,2,,SG/SF,4700,SAC,@OKC,1,107,16,9,101,106,-7%,9,9,8,31,25,25,27.4,19.4,11.6,27.1,28.0,21.7,4.6,17.5,17.8,3.8
Shake Milton,14,,PG,4700,PHI,NYK,0,109,19,11,101,110,-4%,11,7,6,32,20,16,18.0,13.5,2.0,25.1,31.0,27.2,5.8,31.6,36.8,7.8
Jeremy Lamb,,O,SF,4500,IND,POR,1,114,19,14,103,111,-2%,9,9,11,24,27,29,24.5,25.2,15.5,34.8,0.0,0.0,0.0,0,0.0,0.0
Furkan Korkmaz,1,,SG/SF,4400,PHI,NYK,0,109,18,12,101,110,-4%,10,9,8,28,25,22,17.3,16.9,6.7,27.1,25.5,22.1,5.0,25.5,15.3,3.5
Alec Burks,,,PG/SG,4200,PHI,NYK,0,109,24,16,101,110,-4%,9,12,12,17,23,29,24.2,29.0,17.8,40.2,18.0,18.4,4.4,17.9,15.5,3.7
Ky Bowman,,,PG,4200,GSW,LAL,1,106,18,9,103,104,0%,11,7,7,29,21,22,17.8,17.1,6.0,28.1,23.5,20.5,4.9,30.8,20.8,5.0
Dennis Smith Jr.,2,,PG,4200,NYK,@PHI,0,102,24,8,102,104,-5%,12,7,6,25,16,16,17.7,14.5,4.1,24.9,20.5,18.3,4.4,6.8,4.3,1.0
Dwight Howard,4,,C,4100,LAL,@GSW,1,117,14,19,103,111,2%,3,4,4,17,21,20,22.0,21.6,12.4,30.8,17.5,20.7,5.0,24.4,34.3,8.4
Bobby Portis,5,,PF/C,4100,NYK,@PHI,0,102,21,14,102,104,-7%,11,10,9,24,22,21,24.2,20.7,11.1,30.2,25.0,23.1,5.6,21.9,8.3,2.0
Gary Trent Jr.,4,,SG/SF,4100,POR,@IND,1,104,14,12,101,105,-1%,9,8,6,32,29,19,14.2,12.9,2.4,23.4,33.0,22.6,5.5,40.8,30.3,7.4
Kyle Kuzma,8,,PF/C,3900,LAL,@GSW,1,117,22,12,103,111,1%,13,9,11,25,23,25,21.3,21.9,12.3,31.5,22.0,22.0,5.6,28.6,26.8,6.9
Juan Toscano-Anderson,,,SF/PF,3900,GSW,LAL,1,106,,,103,104,-6%,7,5,5,25,20,20,19.7,18.4,6.1,30.6,23.5,21.7,5.6,20.4,11.0,2.8
Danny Green,7,,SG/SF,3700,LAL,@GSW,1,117,14,12,103,111,8%,7,5,7,27,25,25,16.3,19.0,9.7,28.2,25.5,21.5,5.8,18.5,1.5,0.4
Kentavious Caldwell-Pope,5,,SG/SF,3600,LAL,@GSW,1,117,15,12,103,111,8%,8,9,8,29,28,27,20.3,18.0,11.5,24.6,26.0,19.5,5.4,22.7,18.8,5.2
Anfernee Simons,2,,PG/SG,3600,POR,@IND,1,104,19,9,101,105,-1%,10,10,8,20,23,23,19.3,15.6,7.8,23.5,21.0,15.7,4.4,21.8,10.3,2.9
Rajon Rondo,20,,PG,3500,LAL,@GSW,1,117,21,14,103,111,7%,3,5,7,17,18,21,17.9,20.6,9.3,31.8,28.0,30.2,8.6,25.8,29.0,8.3
T.J. McConnell,,,PG,3400,IND,POR,1,114,20,17,103,111,8%,3,5,6,18,17,19,13.3,19.1,11.0,27.2,16.5,15.9,4.7,18.2,13.3,3.9
Frank Ntilikina,,O,PG/SG,3400,NYK,@PHI,0,102,16,9,102,104,-5%,7,5,6,22,19,21,13.6,15.7,5.5,25.8,0.0,0.0,0.0,0,0.0,0.0
Alex Caruso,3,,PG/SG,3400,LAL,@GSW,1,117,14,11,103,111,8%,6,5,5,13,16,19,17.7,14.1,6.7,21.4,19.0,16.5,4.9,15.4,13.0,3.8
Nerlens Noel,,,C,3300,OKC,SAC,1,114,15,22,101,109,-3%,4,4,5,18,14,19,10.9,21.2,13.1,29.3,17.5,18.4,5.6,20.3,26.3,8.0
