Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
LeBron James,15,,PG/SF,11200,LAL,NOR,1,118,34,27,105,109,1%,16,18,20,36,37,36,58.8,56.2,44.8,67.6,36.0,59.7,5.3,37.2,54.5,4.9
James Harden,14,,PG/SG,10900,HOU,PHI,2,116,38,32,102,103,-9%,22,22,25,37,37,38,62.5,63.6,51.4,75.7,36.5,58.0,5.3,40.8,83.3,7.6
Anthony Davis,15,P,PF/C,10300,LAL,NOR,1,118,30,28,105,109,3%,14,17,20,37,37,36,45.9,52.0,41.4,62.6,36.0,54.2,5.3,38,73.3,7.1
Damian Lillard,13,,PG,9700,POR,@WAS,1,120,30,24,106,114,9%,20,20,20,37,37,38,46.4,47.1,37.1,57.1,37.5,49.8,5.1,34.3,45.8,4.7
Hassan Whiteside,11,,C,9500,POR,@WAS,1,120,20,25,106,114,7%,13,10,11,35,32,30,41.4,41.0,30.0,52.0,33.5,48.7,5.1,33.1,61.8,6.5
Joel Embiid,6,,C,9400,PHI,@HOU,2,112,31,26,106,107,-3%,19,16,16,34,31,31,48.4,49.3,37.4,61.1,32.0,48.2,5.1,32.9,45.5,4.8
Trae Young,2,,PG,9200,ATL,@BOS,3,107,36,23,101,102,-9%,26,26,22,38,39,36,58.5,51.2,38.2,64.2,35.0,45.4,4.9,36.7,50.3,5.5
Russell Westbrook,6,,PG,9000,HOU,PHI,2,116,34,19,102,103,-9%,25,25,22,36,37,36,49.5,49.6,38.7,60.6,36.5,48.0,5.3,35.3,39.3,4.4
Bradley Beal,1,O,SG,8500,WAS,POR,1,113,33,21,104,109,-4%,29,25,22,33,37,37,49.8,47.3,35.7,58.8,0.0,0.0,0.0,0,0.0,0.0
Kemba Walker,,O,PG,8300,BOS,ATL,2,117,29,22,106,111,-1%,21,18,18,35,32,33,35.3,40.0,28.8,51.1,0.0,0.0,0.0,0,0.0,0.0
Jayson Tatum,13,,SF/PF,8200,BOS,ATL,2,117,28,18,106,111,22%,13,18,19,36,35,35,42.1,38.6,28.3,49.0,35.0,43.6,5.3,36.9,28.3,3.5
Ben Simmons,10,,PG/SF,8100,PHI,@HOU,2,112,22,19,106,107,-2%,12,12,11,38,38,36,48.3,42.0,33.4,50.6,36.5,42.5,5.2,42.2,78.8,9.7
Nikola Vucevic,3,,C,8000,ORL,MIA,1,104,25,23,101,105,-7%,20,18,16,33,32,32,42.8,42.4,32.5,52.2,32.0,41.4,5.2,32.9,47.8,6.0
Devin Booker,12,,PG/SG,7900,PHO,NYK,1,115,29,20,101,110,-3%,21,20,18,38,38,36,43.8,41.1,29.3,53.0,36.5,41.6,5.3,38.5,51.3,6.5
Jimmy Butler,3,,SG/SF,7800,MIA,@ORL,0,103,26,24,100,105,2%,10,13,14,35,36,35,41.7,43.5,33.4,53.7,35.5,40.3,5.2,34.7,50.5,6.5
Brandon Ingram,6,,SF/PF,7800,NOR,@LAL,4,108,29,22,103,102,-3%,17,17,19,35,36,35,45.1,44.2,36.3,52.1,36.0,41.1,5.3,35.1,33.8,4.3
Julius Randle,8,,PF/C,7700,NYK,@PHO,1,109,27,18,105,109,-1%,18,20,15,34,34,32,48.2,37.0,27.3,46.6,34.0,39.8,5.2,34.6,39.8,5.2
Jaylen Brown,9,P,SG/SF,7700,BOS,ATL,2,117,24,20,106,111,6%,16,14,15,33,32,34,41.2,36.6,27.0,46.2,35.0,40.5,5.3,35.3,42.5,5.5
Bam Adebayo,6,,C,7600,MIA,@ORL,0,103,20,20,100,105,-7%,10,11,10,36,37,34,39.6,40.6,29.0,52.2,36.0,40.4,5.3,34.8,34.5,4.5
John Collins,2,,PF/C,7500,ATL,@BOS,3,107,22,21,101,102,-1%,18,16,14,33,32,32,40.5,39.6,29.7,49.5,32.5,40.3,5.4,22.1,28.5,3.8
Jrue Holiday,5,,PG/SG,7400,NOR,@LAL,4,108,27,17,103,102,-3%,17,19,18,32,34,36,41.6,41.1,32.1,50.2,35.5,39.3,5.3,35.6,27.3,3.7
Deandre Ayton,5,,C,7300,PHO,NYK,1,115,,,101,110,-6%,11,14,14,26,27,27,36.1,36.1,25.3,46.9,32.0,38.5,5.3,37.4,41.8,5.7
Ricky Rubio,7,,PG,7200,PHO,NYK,1,115,24,17,101,110,3%,10,11,12,30,32,32,36.6,37.8,27.8,47.8,33.0,38.1,5.3,32.6,30.5,4.2
CJ McCollum,10,,PG/SG,7100,POR,@WAS,1,120,26,17,106,114,9%,19,20,20,35,37,37,32.7,36.9,25.4,48.4,37.5,38.2,5.4,35.6,40.0,5.6
Gordon Hayward,16,,SF/PF,7000,BOS,ATL,2,117,22,21,106,111,22%,14,12,13,35,32,32,34.8,34.8,22.9,46.7,33.5,39.4,5.6,37,30.0,4.3
Clint Capela,6,,C,6900,HOU,PHI,2,116,15,21,102,103,-11%,11,10,10,29,35,34,36.6,40.2,29.6,50.8,34.5,37.4,5.4,36.9,59.5,8.6
Jusuf Nurkic,,O,C,6900,POR,@WAS,1,120,,,106,114,7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kelly Oubre Jr.,6,,SF/PF,6800,PHO,NYK,1,115,21,16,101,110,2%,18,14,14,38,36,34,37.9,34.2,23.7,44.7,36.0,34.8,5.1,39.6,45.3,6.7
Carmelo Anthony,6,,SF/PF,6700,POR,@WAS,1,120,23,13,106,114,5%,17,15,15,34,35,33,27.6,29.7,20.1,39.4,34.5,32.4,4.8,30.6,30.0,4.5
Tobias Harris,11,,SF/PF,6600,PHI,@HOU,2,112,24,17,106,107,10%,17,16,16,36,34,35,37.9,36.1,26.8,45.5,34.5,36.1,5.5,41.5,32.5,4.9
Elfrid Payton,3,,PG,6500,NYK,@PHO,1,109,21,14,105,109,4%,9,9,8,28,29,24,28.9,24.4,14.7,34.2,28.0,29.2,4.5,31.6,29.3,4.5
Zion Williamson,,O,PF/C,6400,NOR,@LAL,4,108,,,103,102,-6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jonathan Isaac,,O,SF/PF,6300,ORL,MIA,1,104,18,17,101,105,2%,13,10,10,31,31,31,35.1,31.5,20.2,42.9,0.0,0.0,0.0,0,0.0,0.0
Derrick Favors,4,,PF/C,6200,NOR,@LAL,4,108,16,18,103,102,-6%,9,9,7,31,30,23,36.7,26.9,14.1,39.7,31.0,32.9,5.3,33.9,45.0,7.3
Evan Fournier,5,,SG/SF,6100,ORL,MIA,1,104,25,18,101,105,-3%,19,14,15,37,34,31,29.1,30.3,22.1,38.5,34.0,30.3,5.0,28.5,24.5,4.0
Lonzo Ball,4,,PG,6000,NOR,@LAL,4,108,21,12,103,102,-3%,16,13,11,35,29,28,33.1,27.9,16.6,39.2,33.5,30.3,5.0,33.4,37.5,6.3
Josh Richardson,11,,SG/SF,5900,PHI,@HOU,2,112,22,13,106,107,10%,12,14,13,35,35,33,31.1,29.0,20.9,37.2,35.5,31.7,5.4,38.5,20.5,3.5
Al Horford,5,,PF/C,5800,PHI,@HOU,2,112,19,16,106,107,6%,9,9,12,28,31,31,23.4,30.6,21.6,39.6,30.5,29.8,5.1,34.1,20.5,3.5
Mitchell Robinson,4,,C,5800,NYK,@PHO,1,109,15,25,105,109,3%,8,6,6,20,23,23,28.6,25.8,17.7,33.9,26.0,29.0,5.0,21.3,23.3,4.0
Jordan McRae,11,,PG/SG,5800,WAS,POR,1,113,22,18,104,109,-4%,13,12,9,33,27,21,31.9,23.0,11.2,34.9,32.0,35.6,6.1,33.1,50.3,8.7
Aaron Gordon,1,,SF/PF,5700,ORL,MIA,1,104,21,13,101,105,2%,13,14,13,28,30,32,31.1,30.1,20.2,40.1,31.5,29.5,5.2,31.2,30.5,5.4
Marcus Morris Sr.,3,,SF/PF,5600,NYK,@PHO,1,109,,,105,109,-1%,14,13,14,28,29,32,25.3,31.1,19.2,43.0,30.0,27.7,4.9,35,39.8,7.1
Enes Kanter,2,,C,5500,BOS,ATL,2,117,19,25,106,111,2%,6,8,6,20,21,18,31.6,23.2,13.0,33.5,20.5,25.2,4.6,23.6,34.3,6.2
Goran Dragic,3,,PG,5400,MIA,@ORL,0,103,25,16,100,105,-2%,13,14,12,23,28,29,25.8,29.4,22.3,36.6,26.5,24.1,4.5,20.6,18.5,3.4
Troy Brown,7,,SG/SF,5400,WAS,POR,1,113,17,14,104,109,8%,10,13,8,28,31,25,28.7,22.2,12.7,31.6,31.0,30.3,5.6,31,21.3,3.9
Isaiah Thomas,3,,PG,5300,WAS,POR,1,113,25,13,104,109,5%,11,13,12,21,25,25,22.2,23.9,15.2,32.6,26.0,27.9,5.3,1.5,1.5,0.3
Davis Bertans,,O,SF/PF,5200,WAS,POR,1,113,17,17,104,109,8%,14,13,11,38,35,30,29.0,28.2,18.4,38.0,0.0,0.0,0.0,0,0.0,0.0
Kevin Huerter,,,PG/SG,5200,ATL,@BOS,3,107,19,11,101,102,-5%,13,12,9,31,31,26,26.4,22.0,14.3,29.6,32.0,25.3,4.9,38.8,38.3,7.4
