Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,16,,PG/SG,12100,HOU,@PHO,0,119,37,29,104,108,4%,18,21,24,38,38,38,60.0,61.6,46.9,76.4,37.5,66.7,5.5,30.3,46.0,3.8
Luka Doncic,,O,PG,11100,DAL,@WAS,1,119,39,29,105,114,6%,20,23,21,29,33,34,50.1,58.5,44.3,72.7,0.0,0.0,0.0,0,0.0,0.0
Trae Young,3,O,PG,10200,ATL,@BOS,1,107,36,24,102,103,-9%,22,18,21,36,33,36,49.9,52.8,38.2,67.5,0.0,0.0,0.0,0,0.0,0.0
Bradley Beal,5,,SG/SF,10100,WAS,DAL,3,116,34,23,101,109,-4%,27,24,22,38,37,36,58.3,48.1,36.7,59.6,36.5,51.5,5.1,38.6,48.8,4.8
Damian Lillard,10,,PG,9900,POR,@UTA,0,109,31,27,101,106,-3%,22,25,21,34,37,38,63.0,51.3,36.8,65.9,37.0,50.0,5.1,43.5,66.5,6.7
Russell Westbrook,,O,PG,9800,HOU,@PHO,0,119,34,21,104,108,4%,26,28,23,37,39,36,55.0,52.2,40.6,63.8,0.0,0.0,0.0,0,0.0,0.0
Domantas Sabonis,5,,PF/C,9000,IND,TOR,1,110,24,21,103,102,-9%,13,14,14,37,38,35,48.6,44.3,35.1,53.5,35.5,45.4,5.0,39.4,42.0,4.7
Kristaps Porzingis,10,,PF/C,8800,DAL,@WAS,1,119,26,18,105,114,5%,20,17,15,33,30,31,45.3,38.0,25.4,50.6,34.5,49.8,5.7,21.3,30.8,3.5
Deandre Ayton,12,,C,8600,PHO,HOU,1,116,23,21,106,107,0%,20,19,16,38,35,34,47.5,42.5,32.7,52.2,36.0,44.4,5.2,23.6,28.0,3.3
Joel Embiid,15,,C,8500,PHI,MEM,0,114,31,25,105,108,5%,20,16,16,33,30,31,40.6,47.7,35.9,59.5,32.5,51.5,6.1,15.9,33.5,3.9
John Collins,6,,PF/C,8400,ATL,@BOS,1,107,22,22,102,103,0%,16,16,14,40,36,31,44.9,39.8,29.8,49.7,37.0,47.0,5.6,38.4,49.0,5.8
Jimmy Butler,,O,PG/SG,8300,MIA,@SAC,1,109,26,24,100,109,6%,14,13,13,27,31,34,38.2,42.6,32.7,52.5,0.0,0.0,0.0,0,0.0,0.0
Bam Adebayo,8,,C,8200,MIA,@SAC,1,109,20,21,100,109,-4%,15,13,11,38,36,35,45.5,41.6,31.2,52.0,37.0,45.1,5.5,36.4,40.8,5.0
Jayson Tatum,14,,SF/PF,8100,BOS,ATL,1,119,28,19,106,111,18%,22,20,18,37,32,34,46.9,39.9,29.3,50.5,36.0,49.4,6.1,37.9,51.0,6.3
Ben Simmons,13,,PG/SF,8000,PHI,MEM,0,114,22,21,105,108,3%,7,11,12,38,37,37,41.4,44.4,33.2,55.7,38.0,46.7,5.8,34.9,48.0,6.0
Devin Booker,20,,PG/SG,7900,PHO,HOU,1,116,30,21,106,107,6%,16,17,18,37,36,36,40.1,42.8,30.5,55.1,38.0,48.3,6.1,29.6,50.8,6.4
De'Aaron Fox,10,,PG,7800,SAC,MIA,3,110,31,21,100,107,-11%,17,18,16,34,33,32,44.5,40.3,29.0,51.6,34.0,43.0,5.5,36.2,34.5,4.4
