Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,9,,SF/PF,11800,MIL,UTA,1,118,37,32,103,99,-9%,25,21,20,32,31,33,60.0,63.1,51.7,74.4,33.5,62.9,5.3,38.5,83.5,7.1
LeBron James,12,,PG/SF,11200,LAL,@SAS,1,114,34,27,104,111,5%,24,22,20,37,37,36,57.4,56.1,42.0,70.2,36.0,55.3,4.9,35.1,61.8,5.5
Karl-Anthony Towns,14,,C,10400,MIN,@ATL,1,120,28,29,105,111,5%,15,17,18,36,34,34,54.3,56.8,44.7,68.9,34.0,54.1,5.2,31.8,60.8,5.8
Trae Young,13,,PG,9800,ATL,MIN,1,116,35,23,107,106,4%,18,19,21,37,35,36,44.3,50.2,34.2,66.2,35.5,54.2,5.5,34.6,57.0,5.8
Anthony Davis,14,P,PF/C,9700,LAL,@SAS,1,114,30,27,104,111,1%,17,17,18,35,34,35,47.2,50.7,39.3,62.1,35.0,51.6,5.3,32.6,53.0,5.5
Pascal Siakam,3,,PF/C,9200,TOR,PHI,1,105,29,20,103,102,-12%,18,20,20,37,38,37,43.9,45.8,34.6,57.0,38.5,45.0,4.9,39.8,44.8,4.9
Damian Lillard,7,,PG,8900,POR,@CHI,1,113,30,25,105,105,-11%,18,15,20,36,37,38,39.5,49.2,38.5,60.0,37.0,45.2,5.1,27.3,39.0,4.4
Joel Embiid,13,,C,8800,PHI,@TOR,1,107,33,27,104,101,-5%,14,17,16,27,29,29,45.0,47.2,35.5,58.9,32.0,50.3,5.7,31.9,17.3,2.0
Andre Drummond,9,,C,8700,DET,ORL,1,106,25,23,100,103,-8%,13,12,15,32,33,35,41.4,51.5,38.3,64.7,35.0,47.0,5.4,30.3,31.5,3.6
Rudy Gobert,1,O,C,8600,UTA,@MIL,1,109,15,19,109,100,3%,8,9,8,35,36,36,46.7,39.8,29.5,50.0,0.0,0.0,0.0,0,0.0,0.0
Kyrie Irving,,O,PG,8500,BKN,@CLE,0,108,35,26,102,110,7%,25,24,24,36,36,35,49.5,52.3,40.6,64.0,0.0,0.0,0.0,0,0.0,0.0
Donovan Mitchell,5,,PG/SG,8400,UTA,@MIL,1,109,31,22,109,100,5%,25,24,22,36,36,36,44.9,43.2,35.2,51.2,35.0,40.9,4.9,34.1,28.8,3.4
CJ McCollum,2,,PG/SG,8300,POR,@CHI,1,113,27,15,105,105,-1%,24,23,21,38,38,38,49.4,37.6,24.5,50.7,37.0,35.8,4.3,32.3,31.8,3.8
D'Angelo Russell,,O,PG/SG,8200,GSW,OKC,2,104,34,22,102,105,-2%,12,21,19,28,33,32,48.7,41.2,21.9,60.5,0.0,0.0,0.0,0,0.0,0.0
Domantas Sabonis,10,,PF/C,8100,IND,MEM,1,113,25,21,107,109,2%,16,15,15,32,32,34,40.7,43.5,35.5,51.5,34.0,45.5,5.6,33,43.3,5.3
Fred VanVleet,4,,PG/SG,8000,TOR,PHI,1,105,23,16,103,102,-5%,20,17,15,39,38,38,42.6,38.4,28.8,48.0,39.0,40.5,5.1,37.8,43.8,5.5
Jonathan Isaac,6,,SF/PF,7900,ORL,@DET,1,101,18,20,103,108,9%,16,12,10,31,32,31,36.5,33.7,21.6,45.8,34.0,34.9,4.4,30.8,29.5,3.7
Kevin Love,2,O,PF/C,7800,CLE,BKN,1,109,23,20,107,106,2%,11,12,12,29,31,32,32.2,39.6,27.7,51.5,0.0,0.0,0.0,0,0.0,0.0
Jimmy Butler,9,,SG/SF,7700,MIA,CHA,1,112,25,24,102,110,-3%,12,12,13,32,35,34,41.3,42.3,33.5,51.1,34.5,41.7,5.4,31.1,37.8,4.9
DeMar DeRozan,6,,SG/SF,7700,SAS,LAL,1,109,27,20,103,99,1%,19,17,16,32,35,34,42.3,37.5,30.2,44.7,34.0,36.9,4.8,35.2,38.5,5.0
Andrew Wiggins,14,,SG/SF,7600,MIN,@ATL,1,120,29,20,105,111,22%,23,22,21,35,36,35,44.3,40.7,29.4,52.0,35.0,41.3,5.4,36.5,38.5,5.1
Spencer Dinwiddie,12,,PG/SG,7600,BKN,@CLE,0,108,30,18,102,110,7%,16,16,14,31,33,28,41.3,32.4,21.1,43.7,34.5,40.9,5.4,33.4,43.8,5.8
Zach LaVine,8,,PG/SG,7500,CHI,POR,1,112,30,17,106,109,11%,21,19,18,32,30,32,33.6,35.1,21.6,48.7,32.0,36.0,4.8,29.9,30.3,4.0
Ja Morant,3,,PG,7400,MEM,@IND,1,103,32,18,102,101,-7%,18,16,15,34,30,28,38.2,33.5,22.9,44.1,31.5,36.5,4.9,30.1,44.0,5.9
Ben Simmons,8,,PG/SF,7300,PHI,@TOR,1,107,22,18,104,101,-3%,8,8,11,29,34,35,42.6,40.4,33.2,47.6,34.5,39.1,5.4,40.7,44.3,6.1
LaMarcus Aldridge,4,,PF/C,7200,SAS,LAL,1,109,23,20,103,99,-12%,14,15,15,35,34,34,39.0,36.4,25.6,47.1,33.5,34.3,4.8,36,40.3,5.6
Bogdan Bogdanovic,3,P,SG/SF,7200,SAC,@BOS,0,100,24,18,103,101,-6%,15,15,12,32,33,28,42.4,29.9,16.5,43.4,32.0,31.5,4.4,29.1,28.3,3.9
Bam Adebayo,15,,C,7100,MIA,CHA,1,112,19,21,102,110,8%,10,10,8,29,33,32,39.6,38.5,28.6,48.3,33.0,40.9,5.8,34.1,46.8,6.6
Blake Griffin,5,,PF,7100,DET,ORL,1,106,33,17,100,103,2%,16,16,16,31,29,29,32.9,32.9,29.6,36.3,32.0,37.8,5.3,31.3,25.3,3.6
Buddy Hield,4,,SG/SF,7100,SAC,@BOS,0,100,27,14,103,101,-6%,15,16,17,34,35,33,34.7,32.3,23.0,41.6,34.0,33.6,4.7,41.9,57.3,8.1
Kyle Lowry,,O,PG,7000,TOR,PHI,1,105,24,20,103,102,-5%,17,15,15,39,38,39,42.1,43.0,37.5,48.5,0.0,0.0,0.0,0,0.0,0.0
Devonte' Graham,,,PG/SG,7000,CHA,@MIA,1,101,27,17,104,100,-12%,14,14,14,37,35,33,34.1,35.6,25.6,45.6,35.5,33.5,4.8,34.2,28.8,4.1
Eric Bledsoe,2,,PG,7000,MIL,UTA,1,118,28,20,103,99,-4%,17,15,14,30,28,28,33.2,35.1,25.3,44.8,30.0,38.2,5.5,26.8,24.3,3.5
Jayson Tatum,13,,SF/PF,6900,BOS,SAC,2,106,27,17,101,109,7%,20,18,18,36,34,34,38.3,37.6,28.8,46.3,34.0,38.8,5.6,34.5,30.5,4.4
Chris Paul,12,,PG,6900,OKC,@GSW,2,110,23,21,104,113,9%,9,10,11,31,32,31,37.0,34.5,26.6,42.4,30.5,35.2,5.1,34.9,38.8,5.6
Mike Conley,,,PG,6900,UTA,@MIL,1,109,25,14,109,100,8%,12,14,14,30,32,31,32.8,29.4,19.6,39.1,31.0,31.3,4.5,28.8,20.5,3.0
Tristan Thompson,10,,C,6800,CLE,BKN,1,109,20,21,107,106,7%,14,12,13,31,30,32,31.4,37.0,27.0,47.0,33.0,38.9,5.7,31.9,25.0,3.7
Jaylen Brown,10,,SG/SF,6800,BOS,SAC,2,106,24,17,101,109,1%,15,16,16,38,35,34,34.4,36.0,25.9,46.1,35.5,36.9,5.4,34.1,32.0,4.7
Marvin Bagley III,,O,PF/C,6800,SAC,@BOS,0,100,,,103,101,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Shai Gilgeous-Alexander,11,,PG/SG,6700,OKC,@GSW,2,110,25,17,104,113,9%,17,16,17,36,36,35,33.0,34.5,24.1,44.9,35.5,34.7,5.2,31.5,27.3,4.1
Bojan Bogdanovic,4,,SF/PF,6600,UTA,@MIL,1,109,25,17,109,100,-9%,17,17,16,36,35,34,33.0,32.0,23.2,40.9,34.0,31.4,4.8,34.4,37.8,5.7
Tobias Harris,7,,SF/PF,6500,PHI,@TOR,1,107,22,18,104,101,0%,15,14,14,33,33,34,37.3,36.4,28.0,44.8,33.5,33.8,5.2,38.3,29.8,4.6
Wendell Carter Jr.,5,,PF/C,6500,CHI,POR,1,112,16,19,106,109,1%,7,7,9,30,32,29,30.9,30.9,21.7,40.0,31.0,34.7,5.3,31.4,27.8,4.3
Evan Fournier,5,,SG/SF,6400,ORL,@DET,1,101,25,19,103,108,0%,19,15,13,31,31,30,34.8,29.2,19.1,39.3,33.0,30.6,4.8,37.4,26.0,4.1
Alec Burks,4,,PG/SG,6400,GSW,OKC,2,104,22,17,102,105,-11%,15,14,11,32,32,28,31.1,26.6,14.3,38.8,33.5,32.1,5.0,33,17.5,2.7
Kemba Walker,,O,PG,6300,BOS,SAC,2,106,28,20,101,109,1%,18,17,18,34,34,34,34.2,39.3,28.2,50.5,0.0,0.0,0.0,0,0.0,0.0
Khris Middleton,,O,SG/SF,6300,MIL,UTA,1,118,23,17,103,99,-10%,15,14,14,30,31,31,30.9,32.0,24.1,39.8,0.0,0.0,0.0,0,0.0,0.0
Jabari Parker,9,,SF/PF,6300,ATL,MIN,1,116,25,19,107,106,-2%,13,13,13,25,26,27,28.8,30.5,19.3,41.8,29.5,34.0,5.4,33.7,38.3,6.1
Jeff Teague,9,,PG,6300,MIN,@ATL,1,120,22,18,105,111,-5%,7,11,10,34,33,29,32.0,30.1,21.3,38.9,28.0,29.7,4.7,30.9,26.0,4.1
Justise Winslow,,O,PG/SF,6200,MIA,CHA,1,112,23,9,102,110,8%,9,14,14,30,36,36,33.2,33.2,17.9,48.5,0.0,0.0,0.0,0,0.0,0.0
Terry Rozier,1,,PG,6200,CHA,@MIA,1,101,26,15,104,100,-12%,15,14,15,34,33,33,28.2,31.0,20.3,41.6,33.5,30.1,4.9,32.4,37.8,6.1
Josh Richardson,2,,SG/SF,6200,PHI,@TOR,1,107,22,14,104,101,0%,14,13,13,31,32,33,29.1,28.4,20.7,36.1,33.0,27.5,4.4,36.7,38.0,6.1
Richaun Holmes,6,,PF/C,6200,SAC,@BOS,0,100,15,20,103,101,8%,8,9,8,31,31,27,33.9,27.8,15.6,40.0,30.5,30.7,5.0,27.5,23.3,3.8
Hassan Whiteside,14,,C,6100,POR,@CHI,1,113,20,23,105,105,16%,8,10,10,28,28,28,32.1,35.4,26.3,44.5,27.5,38.9,6.4,22.9,36.0,5.9
Myles Turner,1,,C,6100,IND,MEM,1,113,18,16,107,109,2%,10,11,12,30,34,35,30.4,33.0,23.2,42.8,32.0,32.0,5.2,30.4,25.0,4.1
Jarrett Allen,4,,C,6100,BKN,@CLE,0,108,14,19,102,110,-1%,8,8,7,29,26,27,34.3,29.3,21.1,37.5,30.5,34.1,5.6,34.3,62.3,10.2
Aaron Holiday,1,,PG/SG,6100,IND,MEM,1,113,22,13,107,109,6%,16,14,10,29,30,24,32.9,22.0,9.3,34.7,17.0,16.1,2.6,17.9,26.8,4.4
Malcolm Brogdon,20,,PG/SG,6000,IND,MEM,1,113,30,23,107,109,6%,17,16,16,27,32,33,36.7,42.7,33.2,52.3,30.0,36.8,6.1,30.1,35.0,5.8
Al Horford,4,,PF/C,6000,PHI,@TOR,1,107,22,18,104,101,13%,12,10,13,30,30,31,31.1,33.7,24.6,42.9,30.5,32.7,5.5,31.8,35.0,5.8
Marcus Smart,5,,PG/SG,6000,BOS,SAC,2,106,18,14,101,109,1%,16,14,11,36,34,32,31.5,28.5,22.2,34.7,35.0,31.2,5.2,36.7,43.8,7.3
Danilo Gallinari,12,,SF/PF,5900,OKC,@GSW,2,110,23,20,104,113,0%,12,11,13,31,31,31,28.9,29.9,23.8,36.1,30.5,33.0,5.6,33.6,35.3,6.0
Jonas Valanciunas,1,,C,5900,MEM,@IND,1,103,21,17,102,101,1%,5,8,10,26,25,24,25.4,28.6,20.2,37.1,26.0,30.3,5.1,26.2,35.8,6.1
Eric Paschall,5,,SF/PF,5900,GSW,OKC,2,104,21,16,102,105,-6%,17,16,13,35,32,31,32.0,26.8,15.0,38.5,34.0,29.3,5.0,31.4,28.0,4.7
Robert Covington,4,,SF/PF,5900,MIN,@ATL,1,120,18,16,105,111,22%,8,9,9,31,29,27,27.8,26.7,18.4,35.0,29.0,29.4,5.0,24.1,20.3,3.4
Jeremy Lamb,5,,SG/SF,5800,IND,MEM,1,113,22,17,107,109,7%,15,14,13,33,33,32,33.9,31.6,23.7,39.6,29.0,28.8,5.0,30.9,33.0,5.7
Dejounte Murray,2,,PG,5800,SAS,LAL,1,109,25,20,103,99,-3%,10,8,9,21,22,23,23.4,28.5,17.6,39.4,23.0,27.5,4.7,21.5,18.0,3.1
Aaron Gordon,,O,SF/PF,5800,ORL,@DET,1,101,21,14,103,108,9%,16,13,12,36,34,32,31.7,29.3,20.6,38.1,0.0,0.0,0.0,0,0.0,0.0
Ky Bowman,2,,PG,5800,GSW,OKC,2,104,17,13,102,105,-2%,13,11,7,34,27,21,24.4,16.6,4.1,29.1,33.5,28.4,4.9,38.5,43.8,7.6
Harrison Barnes,1,,SF/PF,5700,SAC,@BOS,0,100,18,16,103,101,-1%,10,10,11,34,35,35,26.2,28.3,22.1,34.5,34.5,25.2,4.4,34.7,28.3,5.0
Jae Crowder,,,SF/PF,5700,MEM,@IND,1,103,15,12,102,101,-7%,12,8,9,34,31,31,27.8,26.1,16.6,35.6,31.5,23.8,4.2,31.8,17.3,3.0
Larry Nance Jr.,5,,PF/C,5700,CLE,BKN,1,109,15,18,107,106,2%,7,8,7,26,28,25,26.9,23.6,15.6,31.7,30.0,31.5,5.5,33.5,45.3,7.9
Draymond Green,5,O,PG/SF,5600,GSW,OKC,2,104,17,12,102,105,-6%,11,9,9,34,30,30,29.1,29.8,16.9,42.6,0.0,0.0,0.0,0,0.0,0.0
Derrick Rose,1,,PG/SG,5600,DET,ORL,1,106,33,23,100,103,-3%,14,12,14,25,24,25,28.9,30.4,21.6,39.3,25.5,26.9,4.8,20,15.0,2.7
Luke Kennard,,,SG,5600,DET,ORL,1,106,21,15,100,103,-4%,11,12,13,31,35,34,25.6,29.3,20.1,38.5,33.5,26.0,4.6,34.1,40.5,7.2
Collin Sexton,2,,PG/SG,5600,CLE,BKN,1,109,26,15,107,106,11%,13,14,15,32,29,30,23.9,26.4,20.4,32.4,30.5,28.3,5.1,33,25.3,4.5
Nemanja Bjelica,6,,PF,5600,SAC,@BOS,0,100,16,18,103,101,8%,10,10,8,30,29,26,30.1,25.6,16.2,35.0,30.5,29.6,5.3,26.2,20.0,3.6
De'Andre Hunter,8,,SF/PF,5600,ATL,MIN,1,116,18,10,107,106,4%,17,14,11,35,32,31,29.1,22.4,12.5,32.4,33.0,28.9,5.2,37.3,13.8,2.5
Lauri Markkanen,5,,PF/C,5500,CHI,POR,1,112,22,12,106,109,1%,11,11,12,24,28,30,25.6,28.3,16.7,40.0,28.0,28.7,5.2,27.1,18.8,3.4
Kendrick Nunn,2,,PG/SG,5500,MIA,CHA,1,112,25,15,102,110,-3%,12,13,14,23,29,29,27.9,27.8,18.2,37.5,28.0,24.7,4.5,31.2,31.5,5.7
Miles Bridges,1,,SF/PF,5500,CHA,@MIA,1,101,18,12,104,100,-5%,16,12,11,35,31,33,27.7,26.3,17.6,35.1,33.0,26.6,4.8,30.6,17.0,3.1
Norman Powell,2,,SG/SF,5500,TOR,PHI,1,105,18,12,103,102,-6%,13,12,9,36,31,28,26.3,21.4,12.8,30.1,33.0,24.7,4.5,28.3,19.8,3.6
Caris LeVert,,O,PG/SF,5400,BKN,@CLE,0,108,27,11,102,110,5%,12,15,16,28,30,32,28.4,29.6,21.0,38.1,0.0,0.0,0.0,0,0.0,0.0
Steven Adams,8,,C,5400,OKC,@GSW,2,110,17,16,104,113,8%,7,7,7,26,27,27,28.1,26.4,20.0,32.8,27.0,28.3,5.2,27.6,38.5,7.1
Jaren Jackson Jr.,2,,PF/C,5400,MEM,@IND,1,103,22,14,102,101,-7%,12,11,11,26,27,27,25.1,25.4,13.7,37.1,29.0,26.8,5.0,22.7,38.3,7.1
Coby White,4,,PG/SG,5400,CHI,POR,1,112,25,12,106,109,11%,15,13,13,28,26,25,24.9,23.9,12.7,35.0,25.5,24.5,4.5,28.3,19.3,3.6
Joe Harris,2,,SG/SF,5400,BKN,@CLE,0,108,16,12,102,110,12%,12,12,11,29,32,33,25.1,23.9,14.7,33.1,32.0,25.4,4.7,33,33.5,6.2
Marc Gasol,1,,C,5400,TOR,PHI,1,105,13,8,103,102,-11%,5,6,6,30,30,29,26.3,22.6,15.9,29.4,30.0,26.1,4.8,34.6,28.0,5.2
Brook Lopez,3,,C,5300,MIL,UTA,1,118,16,15,103,99,-1%,6,8,9,27,27,28,32.0,27.0,15.8,38.1,27.5,27.0,5.1,32.9,26.3,5.0
DeAndre' Bembry,4,,PG/SG,5300,ATL,MIN,1,116,15,13,107,106,5%,10,6,6,33,27,26,23.4,21.5,11.2,31.9,25.0,23.6,4.5,15.9,13.8,2.6
Rondae Hollis-Jefferson,1,,SF/PF,5300,TOR,PHI,1,105,17,19,103,102,-6%,5,7,7,25,24,24,24.8,24.0,16.2,31.9,24.5,22.1,4.2,30.9,34.5,6.5
