Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Karl-Anthony Towns,,O,C,10400,MIN,@DEN,1,104,29,27,100,106,-2%,13,16,18,36,37,34,51.5,52.7,41.6,63.7,0.0,0.0,0.0,0,0.0,0.0
Nikola Jokic,4,,C,10200,DEN,MIN,1,118,29,26,105,109,1%,17,17,16,36,37,33,56.5,48.6,35.5,61.8,33.5,54.5,5.3,30.9,48.3,4.7
Damian Lillard,,O,PG,10100,POR,DET,1,114,32,27,101,110,3%,21,23,21,37,37,38,49.6,51.2,37.0,65.4,0.0,0.0,0.0,0,0.0,0.0
Domantas Sabonis,2,,PF/C,9800,IND,@TOR,1,107,24,21,103,102,-9%,16,14,14,34,36,35,43.6,44.2,35.0,53.4,35.5,43.8,4.5,31,37.8,3.9
Hassan Whiteside,9,,C,9700,POR,DET,1,114,19,25,101,110,2%,12,11,11,33,33,31,45.3,42.7,30.8,54.5,34.0,54.5,5.6,38.4,50.3,5.2
Bradley Beal,5,,SG,9600,WAS,@CHI,1,117,34,22,102,107,-2%,26,25,23,34,35,36,42.8,47.5,36.5,58.6,34.5,45.3,4.7,39.4,70.3,7.3
Pascal Siakam,4,,PF/C,9200,TOR,IND,1,112,28,19,101,106,-7%,18,20,20,38,36,36,42.8,43.3,32.5,54.1,36.0,41.3,4.5,30.5,29.0,3.2
Zach LaVine,8,,SG,9100,CHI,WAS,0,114,31,20,106,113,7%,21,21,20,37,36,35,45.5,41.1,29.1,53.1,36.5,47.2,5.2,36,48.0,5.3
D'Angelo Russell,,O,PG,8800,MIN,@DEN,1,104,33,19,100,106,-5%,20,17,19,35,33,33,41.3,41.6,29.1,54.1,0.0,0.0,0.0,0,0.0,0.0
Zion Williamson,5,,PF/C,8500,NOR,@GSW,1,124,,,103,111,1%,18,17,15,30,29,29,39.2,36.3,29.0,43.5,31.5,42.6,5.0,33.1,41.8,4.9
CJ McCollum,5,,PG/SG,8400,POR,DET,1,114,26,16,101,110,-6%,24,20,19,39,38,36,35.5,36.1,25.9,46.4,38.0,43.3,5.2,43.3,76.3,9.1
Kyle Lowry,3,,PG,8300,TOR,IND,1,112,24,18,101,106,-2%,12,14,15,35,35,37,48.9,41.5,31.6,51.3,35.5,39.4,4.7,31.7,55.3,6.7
Chris Paul,2,,PG,8200,OKC,SAS,1,114,24,22,102,111,2%,15,15,13,34,34,32,42.5,37.5,28.4,46.7,33.5,40.1,4.9,28,41.8,5.1
Andrew Wiggins,7,,SG/SF,8000,GSW,NOR,2,114,25,17,106,110,3%,16,15,19,31,33,35,39.4,38.1,27.6,48.5,34.0,42.6,5.3,34.3,32.5,4.1
