Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Luka Doncic,12,,PG,11000,DAL,DEN,0,109,39,28,100,107,-5%,26,22,21,36,36,34,56.8,58.0,44.3,71.7,36.0,59.6,5.4,39.5,53.0,4.8
Joel Embiid,1,,C,10500,PHI,DET,3,111,32,26,100,110,1%,21,19,17,33,33,31,59.3,48.7,35.7,61.7,29.0,49.2,4.7,26.7,54.5,5.2
Trae Young,13,,PG,10400,ATL,NYK,1,119,36,24,101,111,1%,21,19,21,36,33,36,43.4,52.6,38.1,67.2,36.5,55.4,5.3,37.8,62.5,6.0
Nikola Jokic,6,,C,9700,DEN,@DAL,1,112,28,25,101,108,-3%,12,12,15,31,32,33,44.1,47.8,34.7,60.9,31.5,47.5,4.9,33.7,41.3,4.3
Kristaps Porzingis,,O,C,9400,DAL,DEN,0,109,26,20,100,107,-3%,16,21,16,38,38,32,52.2,40.6,26.3,54.9,0.0,0.0,0.0,0,0.0,0.0
John Collins,6,,PF,9100,ATL,NYK,1,119,22,24,101,111,8%,15,14,15,42,36,33,42.5,41.7,30.7,52.7,35.0,46.0,5.1,41.1,47.3,5.2
Ben Simmons,,O,PG/SF,9000,PHI,DET,3,111,23,21,100,110,3%,18,12,12,40,38,37,49.3,45.0,33.7,56.3,0.0,0.0,0.0,0,0.0,0.0
Bam Adebayo,11,,C,9000,MIA,CHA,2,109,21,21,98,111,4%,12,12,11,35,34,35,41.9,42.4,31.7,53.1,34.0,44.8,5.0,34.2,44.8,5.0
Tobias Harris,4,,SF/PF,8500,PHI,DET,3,111,23,17,100,110,-5%,23,21,17,36,36,35,43.5,36.5,26.7,46.3,35.0,37.9,4.5,29.4,31.8,3.7
Jrue Holiday,12,,PG/SG,8200,NOR,@SAC,2,117,26,18,101,109,-1%,17,16,17,37,37,36,48.0,41.5,30.8,52.2,36.0,41.7,5.1,,0.0,0.0
