Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,10,,PG/SG,12500,HOU,@SAS,2,120,40,32,103,112,8%,23,20,25,33,37,37,64.7,64.1,52.3,76.0,37.0,64.5,5.2,48.5,78.3,6.3
Luka Doncic,23,,PG/SF,11300,DAL,@NOR,1,119,38,33,107,111,7%,24,22,20,35,34,35,61.9,61.4,47.9,74.9,34.5,64.2,5.7,28.5,65.0,5.8
LeBron James,4,,PG/SF,10200,LAL,@DEN,1,103,34,28,100,100,-10%,19,22,20,37,37,35,54.8,56.1,43.6,68.7,35.5,50.9,5.0,36.9,44.5,4.4
Anthony Davis,6,,PF/C,9600,LAL,@DEN,1,103,30,28,100,100,-10%,18,20,19,32,34,35,52.9,51.5,41.1,61.8,35.0,49.6,5.2,36.5,42.5,4.4
Andre Drummond,13,,C,9100,DET,@CLE,1,110,24,22,102,111,1%,10,9,13,32,34,34,42.5,48.8,35.9,61.8,35.0,49.8,5.5,30.9,58.5,6.4
Nikola Jokic,2,,C,8900,DEN,LAL,2,105,26,19,103,100,-17%,10,13,14,31,32,31,42.8,41.1,28.9,53.3,32.0,42.9,4.8,34.4,34.8,3.9
Russell Westbrook,6,,PG,8800,HOU,@SAS,2,120,33,18,103,112,8%,16,19,20,32,34,34,40.3,46.4,33.6,59.1,34.5,47.7,5.4,48.4,55.0,6.3
Kawhi Leonard,8,,SG/SF,8700,LAC,POR,1,120,36,26,105,108,7%,22,20,21,29,28,32,43.9,49.3,41.3,57.4,32.0,47.4,5.4,28.1,34.3,3.9
Bradley Beal,17,,SG,8600,WAS,ORL,1,115,31,22,100,102,-4%,16,17,21,33,35,37,40.9,47.0,34.4,59.6,38.5,52.8,6.1,41.9,57.5,6.7
Pascal Siakam,7,,PF/C,8500,TOR,MIA,1,108,29,20,103,101,4%,22,21,21,37,37,37,46.8,45.8,35.6,56.0,37.5,45.3,5.3,39,32.0,3.8
Damian Lillard,10,,PG,8400,POR,@LAC,3,111,29,25,105,103,5%,17,17,20,33,36,38,41.5,48.4,38.0,58.7,36.5,45.3,5.4,29.9,31.0,3.7
Paul George,8,,SF/PF,8200,LAC,POR,1,120,32,22,105,108,7%,16,18,17,31,30,30,36.2,40.3,29.6,51.1,32.5,45.1,5.5,28.8,36.5,4.5
Brandon Ingram,18,,SF/PF,8100,NOR,DAL,1,115,29,22,103,107,6%,18,20,20,38,38,35,43.6,46.2,38.9,53.5,36.5,44.4,5.5,36.9,47.3,5.8
Hassan Whiteside,6,,C,8000,POR,@LAC,3,111,20,24,105,103,5%,12,10,10,26,26,28,38.4,36.8,27.7,46.0,27.5,38.6,4.8,25.6,35.8,4.5
Kyle Lowry,,,PG,7900,TOR,MIA,1,108,24,20,103,101,-9%,17,15,15,39,38,39,42.1,43.0,37.5,48.5,29.5,30.1,3.8,40.8,41.0,5.2
Clint Capela,6,,C,7800,HOU,@SAS,2,120,16,22,103,112,0%,14,12,11,38,36,32,48.5,40.4,27.2,53.7,34.5,40.9,5.2,45.4,58.3,7.5
Jrue Holiday,6,,PG/SG,7700,NOR,DAL,1,115,26,17,103,107,-6%,17,19,17,39,38,36,44.0,41.3,30.5,52.1,36.0,41.0,5.3,36.7,32.0,4.2
Jimmy Butler,7,,SG/SF,7600,MIA,@TOR,1,103,26,24,104,100,0%,14,12,13,32,32,33,36.8,41.0,32.7,49.3,34.5,40.1,5.3,41.1,62.3,8.2
Fred VanVleet,6,,PG/SG,7500,TOR,MIA,1,108,23,17,103,101,-9%,15,15,15,37,37,38,42.0,39.1,29.2,49.0,36.5,37.1,4.9,43.4,36.3,4.8
Bam Adebayo,4,,C,7400,MIA,@TOR,1,103,20,20,104,100,-8%,10,10,9,29,31,32,34.6,38.5,28.4,48.6,33.0,36.3,4.9,37.3,29.3,4.0
LaMarcus Aldridge,1,O,PF/C,7300,SAS,HOU,1,113,23,21,108,106,5%,16,16,15,32,34,34,38.0,37.0,26.8,47.1,0.0,0.0,0.0,0,0.0,0.0
DeMar DeRozan,11,,SG/SF,7200,SAS,HOU,1,113,27,20,108,106,9%,16,18,16,35,34,34,39.7,37.4,30.6,44.2,34.5,41.3,5.7,40.9,41.3,5.7
CJ McCollum,3,,PG/SG,7100,POR,@LAC,3,111,26,16,105,103,-4%,15,20,20,35,36,37,43.4,37.1,24.7,49.5,36.5,34.4,4.8,28.6,31.3,4.4
Kevin Love,8,,PF/C,7000,CLE,DET,3,107,23,19,101,108,6%,10,10,12,28,28,32,27.6,38.0,25.6,50.5,31.5,36.7,5.2,21.5,20.0,2.9
Jonathan Isaac,2,,SF/PF,6900,ORL,@WAS,1,115,19,19,108,114,1%,11,13,11,31,30,31,35.8,34.0,23.2,44.9,31.0,34.3,5.0,37.4,26.5,3.8
Montrezl Harrell,4,,PF/C,6800,LAC,POR,1,120,24,24,105,108,-2%,14,15,13,26,28,31,39.0,36.8,24.6,49.1,29.5,35.3,5.2,29.8,40.8,6.0
Blake Griffin,6,,PF,6700,DET,@CLE,1,110,30,17,102,111,-1%,13,14,15,27,30,29,29.2,30.4,24.5,36.4,31.5,36.4,5.4,23.6,32.5,4.9
Jamal Murray,5,,PG/SG,6600,DEN,LAL,2,105,27,17,103,100,-2%,19,19,16,36,35,34,43.0,35.8,23.9,47.7,33.5,36.1,5.5,35.7,41.3,6.3
Kristaps Porzingis,14,,PF/C,6500,DAL,@NOR,1,119,25,16,107,111,6%,10,13,16,31,31,32,35.9,38.4,28.6,48.2,32.0,40.1,6.2,17.6,26.0,4.0
Lou Williams,10,,PG/SG,6400,LAC,POR,1,120,31,20,105,108,-1%,10,13,16,25,28,32,34.1,36.3,26.7,45.8,31.0,35.7,5.6,25.3,25.0,3.9
Carmelo Anthony,4,,SF/PF,6300,POR,@LAC,3,111,25,15,105,103,-9%,14,15,15,33,32,31,33.0,30.1,17.7,42.4,32.5,26.8,4.3,28.3,19.5,3.1
Evan Fournier,15,,SG/SF,6200,ORL,@WAS,1,115,25,19,108,114,10%,15,18,14,34,36,31,35.6,30.6,20.9,40.3,34.0,34.6,5.6,35.1,40.5,6.5
Will Barton,2,,PG/SF,6100,DEN,LAL,2,105,21,17,103,100,6%,14,14,13,39,34,34,35.4,34.7,27.4,42.1,33.5,32.2,5.3,37.5,21.0,3.4
Tristan Thompson,5,,C,6000,CLE,DET,3,107,20,20,101,108,-7%,10,11,12,31,31,32,33.5,36.2,26.7,45.7,31.0,32.2,5.4,30.2,30.5,5.1
Luke Kennard,4,,SG/SF,5900,DET,@CLE,1,110,21,16,102,111,3%,15,13,13,32,33,34,28.1,29.8,21.0,38.6,33.5,28.3,4.8,22.1,24.0,4.1
Goran Dragic,,O,PG,5800,MIA,@TOR,1,103,25,17,104,100,-3%,16,12,12,29,30,29,27.3,30.3,23.1,37.4,0.0,0.0,0.0,0,0.0,0.0
Aaron Gordon,11,,SF/PF,5700,ORL,@WAS,1,115,21,13,108,114,1%,11,13,12,31,34,32,31.9,28.7,20.4,37.0,31.5,30.8,5.4,31.8,37.3,6.5
Larry Nance Jr.,2,,PF/C,5700,CLE,DET,3,107,16,20,101,108,6%,8,9,8,26,28,27,30.8,26.2,16.7,35.7,25.5,25.1,4.4,26.5,23.5,4.1
Thomas Bryant,3,O,PF/C,5600,WAS,ORL,1,115,19,19,100,102,-6%,9,9,10,26,27,28,27.4,31.5,22.2,40.8,0.0,0.0,0.0,0,0.0,0.0
Derrick Rose,4,,PG/SG,5500,DET,@CLE,1,110,33,23,102,111,8%,10,13,13,20,22,23,27.9,28.6,20.1,37.2,24.0,26.7,4.9,21.8,28.0,5.1
Markelle Fultz,8,,PG/SG,5500,ORL,@WAS,1,115,22,16,108,114,4%,12,12,10,30,29,25,29.1,22.8,17.1,28.5,29.0,28.3,5.1,31.2,34.8,6.3
Lonzo Ball,9,,PG,5400,NOR,DAL,1,115,22,13,103,107,-6%,12,11,11,27,24,28,22.6,28.1,19.2,36.9,31.5,31.1,5.8,30.2,18.5,3.4
Collin Sexton,3,,PG/SG,5400,CLE,DET,3,107,27,15,101,108,3%,15,15,16,32,32,31,28.4,27.1,21.1,33.0,32.0,27.1,5.0,33.4,34.5,6.4
Norman Powell,1,,SG/SF,5400,TOR,MIA,1,108,18,14,103,101,-8%,15,13,10,36,31,28,27.8,22.9,13.4,32.4,27.5,21.6,4.0,34.1,38.0,7.0
Josh Hart,5,,SG/SF,5300,NOR,DAL,1,115,16,15,103,107,-2%,8,7,9,32,29,29,27.3,28.6,19.3,37.9,31.5,25.5,4.8,26.5,19.5,3.7
Paul Millsap,1,,PF/C,5300,DEN,LAL,2,105,20,20,103,100,-12%,7,9,9,20,25,26,24.1,26.3,16.9,35.6,25.5,24.2,4.6,30,37.5,7.1
Davis Bertans,7,,SF/PF,5300,WAS,ORL,1,115,16,16,100,102,-11%,8,9,9,28,27,28,25.9,25.0,16.2,33.8,34.5,33.2,6.3,40,35.3,6.7
Derrick Favors,,O,PF/C,5300,NOR,DAL,1,115,17,20,103,107,-4%,7,7,6,22,24,21,30.7,24.3,8.8,39.7,0.0,0.0,0.0,0,0.0,0.0
Rui Hachimura,15,,PF/C,5200,WAS,ORL,1,115,20,15,100,102,-2%,19,13,12,32,28,27,25.6,24.5,14.1,34.8,37.5,35.1,6.8,38.5,28.0,5.4
