Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,1,,PG/SG,11700,HOU,UTA,1,118,37,29,101,106,-2%,15,21,24,33,36,38,61.9,61.3,46.5,76.1,37.0,59.1,5.1,38.8,66.5,5.7
Trae Young,5,,PG,10400,ATL,NYK,1,116,36,24,101,110,1%,22,18,21,36,33,36,49.9,52.8,38.2,67.5,35.5,54.8,5.3,47.7,73.8,7.1
Damian Lillard,8,,PG,10200,POR,MIA,1,116,32,27,100,107,-11%,25,26,21,40,38,38,62.1,51.7,37.1,66.3,38.5,53.4,5.2,37.5,55.5,5.4
Bradley Beal,6,,SG,9900,WAS,MEM,1,119,34,23,105,108,4%,29,26,22,39,37,36,57.3,48.2,36.9,59.4,37.0,52.8,5.3,34,41.5,4.2
Russell Westbrook,6,,PG,9800,HOU,UTA,1,118,35,21,101,106,-2%,26,28,23,37,39,36,55.0,52.2,40.6,63.8,37.0,58.8,6.0,37.7,55.5,5.7
Kawhi Leonard,,O,SF,9600,LAC,@CLE,0,119,34,27,101,114,4%,15,18,20,29,30,32,48.1,49.5,39.2,59.8,0.0,0.0,0.0,0,0.0,0.0
Andre Drummond,5,,C,9400,CLE,LAC,3,113,25,22,105,105,4%,21,17,14,37,35,34,52.5,49.2,37.8,60.6,32.0,48.0,5.1,29,47.5,5.1
John Collins,0,,PF/C,8700,ATL,NYK,1,116,22,22,101,110,8%,19,17,15,40,37,31,45.8,40.1,30.2,50.0,33.0,41.9,4.8,49.9,60.5,7.0
Ben Simmons,3,,PG/SF,8600,PHI,CHI,1,112,22,21,102,107,-12%,10,11,12,38,38,37,44.9,44.5,33.3,55.6,37.0,44.0,5.1,36.6,55.5,6.5
Julius Randle,3,,PF/C,8400,NYK,@ATL,0,111,28,17,106,111,6%,17,15,16,32,35,33,40.5,38.3,29.8,46.7,33.5,44.4,5.3,46.2,64.5,7.7
Bam Adebayo,2,,C,8300,MIA,@POR,1,111,21,21,103,111,4%,16,13,11,38,37,35,42.9,41.6,31.3,51.9,36.0,43.2,5.2,35.1,44.5,5.4
Joel Embiid,8,,C,8200,PHI,CHI,1,112,31,25,102,107,8%,20,16,16,33,30,31,40.6,47.7,35.9,59.5,32.0,50.9,6.2,30.8,64.5,7.9
Paul George,10,,SF,8100,LAC,@CLE,0,119,31,21,101,114,4%,17,15,18,26,26,30,38.6,41.0,28.3,53.7,33.5,48.0,5.9,24.2,40.5,5.0
Jimmy Butler,,O,PG/SG,8000,MIA,@POR,1,111,26,24,103,111,-3%,14,13,13,27,31,34,38.2,42.6,32.7,52.5,0.0,0.0,0.0,0,0.0,0.0
Rudy Gobert,4,,C,8000,UTA,@HOU,1,115,16,23,106,108,1%,10,8,9,37,35,35,37.9,42.2,33.1,51.3,35.0,42.7,5.3,36.9,35.8,4.5
Zach LaVine,3,,SG,7900,CHI,@PHI,2,102,31,20,101,104,-5%,15,18,20,32,36,35,37.8,40.5,28.6,52.4,35.5,41.7,5.3,39.9,51.3,6.5
Kevin Love,0,,PF,7700,CLE,LAC,3,113,24,18,105,105,-5%,19,16,14,38,33,32,40.8,38.0,26.8,49.2,31.0,36.9,4.8,25.8,26.8,3.5
Hassan Whiteside,8,,C,7600,POR,MIA,1,116,19,25,100,107,-5%,9,10,11,30,31,31,45.5,42.4,30.0,54.7,33.0,46.2,6.1,35.1,42.8,5.6
Elfrid Payton,0,,PG,7500,NYK,@ATL,0,111,22,16,106,111,-1%,12,13,10,31,33,28,43.9,30.2,19.6,40.8,30.0,34.1,4.5,36.6,34.5,4.6
Donovan Mitchell,7,,PG/SG,7300,UTA,@HOU,1,115,31,20,106,108,5%,20,19,21,36,34,35,32.3,39.8,30.7,48.9,34.5,40.1,5.5,36.5,39.8,5.5
Jonas Valanciunas,2,,C,7100,MEM,@WAS,1,122,22,22,105,114,7%,7,12,11,28,29,26,38.8,34.6,22.6,46.7,28.0,38.0,5.4,30,34.5,4.9
Tobias Harris,0,,SF/PF,7000,PHI,CHI,1,112,23,17,102,107,3%,20,15,16,35,35,35,34.1,36.0,26.9,45.1,34.0,36.3,5.2,30.5,24.3,3.5
Larry Nance Jr.,,,PF/C,6900,CLE,LAC,3,113,15,17,105,105,-5%,12,11,7,37,30,25,34.5,24.2,14.0,34.3,17.0,16.7,2.4,20.3,6.0,0.9
Lou Williams,4,,PG/SG,6800,LAC,@CLE,0,119,30,17,101,114,12%,10,14,15,27,27,30,26.1,33.3,23.7,42.8,30.5,36.1,5.3,26.1,39.3,5.8
Clint Capela,,O,C,6700,ATL,NYK,1,116,16,21,101,110,-3%,10,10,10,31,31,34,33.1,39.9,28.9,50.9,0.0,0.0,0.0,0,0.0,0.0
CJ McCollum,5,,PG/SG,6600,POR,MIA,1,116,26,17,100,107,-2%,21,19,19,36,36,36,32.1,36.3,26.1,46.5,36.0,37.1,5.6,39,22.5,3.4
Collin Sexton,3,,PG/SG,6500,CLE,LAC,3,113,27,16,105,105,0%,20,19,17,37,34,32,38.3,29.7,22.4,37.1,33.5,32.6,5.0,27.9,21.5,3.3
Marcus Morris Sr.,0,P,SF/PF,6400,LAC,@CLE,0,119,24,17,101,114,2%,18,18,15,36,33,33,31.6,31.8,20.8,42.8,29.0,26.9,4.2,21.9,23.5,3.7
Ja Morant,5,,PG,6300,MEM,@WAS,1,122,27,18,105,114,7%,12,12,13,29,28,30,28.4,33.8,23.4,44.3,30.0,34.6,5.5,35,62.5,9.9
Montrezl Harrell,0,,C,6200,LAC,@CLE,0,119,25,22,101,114,2%,11,13,14,25,27,29,28.7,33.8,23.4,44.1,26.5,30.6,4.9,20.5,36.3,5.9
Kevin Huerter,,,SG/SF,6100,ATL,NYK,1,116,18,12,101,110,-1%,16,15,11,40,38,30,30.6,25.9,15.3,36.4,34.5,28.4,4.7,47.6,30.8,5.0
Bojan Bogdanovic,6,,SF/PF,6000,UTA,@HOU,1,115,25,17,106,108,8%,17,15,16,34,33,34,32.8,31.4,22.9,39.8,33.5,32.3,5.4,32.3,17.0,2.8
Goran Dragic,2,,PG,5900,MIA,@POR,1,111,26,16,103,111,9%,13,12,12,30,30,28,30.3,29.1,20.4,37.9,28.0,30.4,5.2,30.8,46.0,7.8
Jaren Jackson Jr.,6,,PF/C,5800,MEM,@WAS,1,122,23,17,105,114,4%,12,11,14,26,26,29,25.4,31.2,21.4,41.0,30.0,32.6,5.6,30.2,32.3,5.6
Al Horford,1,,PF/C,5700,PHI,CHI,1,112,19,15,102,107,9%,14,12,12,32,32,31,31.3,31.0,22.5,39.5,29.5,30.1,5.3,30.3,15.8,2.8
Kendrick Nunn,3,,PG/SG,5600,MIA,@POR,1,111,24,14,103,111,9%,18,14,14,34,32,31,27.9,27.2,18.1,36.4,34.0,31.8,5.7,27.4,15.0,2.7
Thomas Bryant,,O,C,5500,WAS,MEM,1,119,19,20,105,108,6%,7,8,9,27,26,26,31.3,28.5,17.6,39.3,0.0,0.0,0.0,0,0.0,0.0
Davis Bertans,4,,PF,5500,WAS,MEM,1,119,18,16,105,108,3%,11,9,11,32,30,29,28.4,27.8,18.7,37.0,30.5,31.4,5.7,31.8,27.0,4.9
Mike Conley,8,,PG,5400,UTA,@HOU,1,115,24,13,106,108,1%,13,13,12,33,28,28,27.9,25.5,15.3,35.8,31.5,31.4,5.8,33.6,35.3,6.5
Robert Covington,5,,SF/PF,5300,HOU,UTA,1,118,,,101,106,-9%,10,11,11,27,30,30,30.6,28.2,19.8,36.6,32.5,31.2,5.9,34.8,25.8,4.9
Thaddeus Young,0,,PF,5300,CHI,@PHI,2,102,20,13,101,104,-6%,11,11,9,30,31,24,26.9,20.8,12.9,28.8,31.0,25.6,4.8,36.9,25.0,4.7
Duncan Robinson,1,,SF,5200,MIA,@POR,1,111,15,13,103,111,9%,10,10,9,38,34,30,24.8,21.9,13.4,30.5,34.5,25.8,5.0,38,35.5,6.8
Tristan Thompson,,P,C,5100,CLE,LAC,3,113,18,17,105,105,4%,7,7,10,26,26,31,23.3,31.3,20.0,42.6,19.5,18.5,3.6,19,17.5,3.4
Tomas Satoransky,,,PG,5100,CHI,@PHI,2,102,18,14,101,104,-5%,11,9,8,26,29,29,25.9,25.4,16.0,34.8,30.0,24.2,4.7,31.9,28.0,5.5
Alec Burks,,,PG/SG,5000,PHI,CHI,1,112,24,16,102,107,-3%,14,12,13,26,26,30,29.4,30.2,19.2,41.2,0.0,0.0,0.0,0,0.0,0.0
Wendell Carter Jr.,,O,C,5000,CHI,@PHI,2,102,16,16,101,104,-6%,11,9,9,36,31,31,31.7,30.1,22.5,37.8,0.0,0.0,0.0,0,0.0,0.0
Lauri Markkanen,,O,PF/C,5000,CHI,@PHI,2,102,21,14,101,104,-6%,13,11,12,33,32,31,25.8,28.4,18.9,37.8,0.0,0.0,0.0,0,0.0,0.0
