Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Trae Young,7,,PG,11200,ATL,@CLE,1,116,36,23,101,113,7%,29,28,22,41,39,36,55.1,50.8,37.7,63.8,37.0,55.6,5.0,36.1,63.5,5.7
James Harden,15,,PG/SG,11000,HOU,@SAC,1,118,39,32,99,108,-6%,22,27,25,35,36,38,63.8,64.0,51.5,76.4,37.0,61.6,5.6,37.7,54.3,4.9
Karl-Anthony Towns,4,O,C,10400,MIN,@GSW,1,112,29,29,103,110,0%,19,17,18,36,36,34,52.4,55.0,43.9,66.1,0.0,0.0,0.0,0,0.0,0.0
Joel Embiid,5,,C,10200,PHI,@DET,1,111,31,26,102,109,-7%,20,19,16,31,33,31,56.9,49.3,36.8,61.9,31.5,48.8,4.8,27.9,41.5,4.1
Andre Drummond,5,,C,10100,DET,PHI,1,104,24,23,102,102,-13%,14,14,14,34,33,34,45.3,49.5,37.0,61.9,32.5,46.3,4.6,32.5,44.3,4.4
Pascal Siakam,,O,PF/C,9400,TOR,@IND,0,102,29,19,102,102,-7%,24,22,21,35,36,37,46.8,45.2,34.9,55.5,0.0,0.0,0.0,0,0.0,0.0
Bradley Beal,14,,SG,9300,WAS,@NYK,1,112,32,21,101,112,-4%,24,23,22,39,38,37,55.5,48.1,36.4,59.8,38.5,53.9,5.8,36.5,47.0,5.1
Nikola Jokic,11,,C,9100,DEN,@PHO,0,110,27,22,105,108,3%,12,15,14,30,32,31,53.5,43.8,31.7,55.8,32.5,47.1,5.2,30.9,59.5,6.5
Rudy Gobert,3,,C,9000,UTA,@MIA,1,105,16,21,102,104,-9%,9,10,9,37,37,35,46.5,41.1,32.1,50.1,36.0,40.6,4.5,36.1,54.0,6.0
Russell Westbrook,8,,PG,8900,HOU,@SAC,1,118,34,19,99,108,-6%,26,23,20,36,37,35,51.6,48.4,35.8,61.0,36.0,49.2,5.5,40.1,47.8,5.4
Kyle Lowry,3,,PG,8800,TOR,@IND,0,102,23,17,102,102,-2%,19,16,15,41,40,39,49.0,42.7,33.6,51.7,39.0,42.3,4.8,43.8,53.0,6.0
Bam Adebayo,4,,C,8700,MIA,UTA,2,109,21,20,102,104,0%,13,12,10,32,36,34,45.5,40.8,29.2,52.5,35.5,41.5,4.8,38.1,55.0,6.3
Stephen Curry,,O,PG,8600,GSW,MIN,2,111,,,106,110,7%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
Ben Simmons,1,,PG/SF,8500,PHI,@DET,1,111,22,18,102,109,8%,10,12,11,34,36,36,42.3,40.9,32.8,48.9,35.5,41.4,4.9,37.3,60.3,7.1
Brandon Ingram,6,,SF/PF,8400,NOR,@POR,2,112,29,21,105,108,7%,20,19,19,35,34,35,42.8,43.7,35.3,52.2,35.5,42.7,5.1,37.1,45.8,5.5
Andrew Wiggins,6,,SG/SF,8400,MIN,@GSW,1,112,29,19,103,110,3%,21,22,21,36,38,36,41.5,40.2,30.9,49.4,36.0,42.3,5.0,38.6,33.8,4.0
Damian Lillard,13,,PG,8300,POR,NOR,1,118,30,25,106,111,12%,23,21,19,37,37,37,46.3,47.2,37.0,57.3,37.0,49.7,6.0,36.9,34.8,4.2
Donovan Mitchell,1,,PG/SG,8300,UTA,@MIA,1,105,31,20,102,104,-3%,21,21,21,36,36,35,43.0,40.2,32.1,48.3,35.0,39.0,4.7,38.8,31.8,3.8
Nikola Vucevic,15,,C,8200,ORL,CHI,2,105,25,22,103,104,13%,18,16,16,33,32,32,46.0,42.3,31.2,53.4,32.5,46.1,5.6,31,37.3,4.5
Jusuf Nurkic,,O,C,8200,POR,NOR,1,118,,,106,111,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jimmy Butler,7,,SG/SF,8100,MIA,UTA,2,109,26,23,102,104,-11%,7,14,14,31,36,35,38.4,43.9,33.3,54.5,35.5,40.9,5.0,34.1,36.5,4.5
Zach LaVine,3,P,PG/SG,8000,CHI,@ORL,1,100,31,19,100,106,-3%,19,21,18,40,37,34,42.2,38.0,25.9,50.1,35.0,38.4,4.8,38.2,42.0,5.3
Hassan Whiteside,15,,C,7900,POR,NOR,1,118,20,26,106,111,1%,9,12,11,35,34,29,50.0,40.9,30.1,51.7,32.5,47.5,6.0,32.1,44.0,5.6
Devin Booker,4,,PG/SG,7900,PHO,DEN,1,108,28,20,100,101,-8%,14,17,17,31,35,36,39.3,40.1,28.0,52.2,35.0,36.4,4.6,34.4,25.3,3.2
