Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,22,,PG/SG,12800,HOU,@ATL,4,123,38,32,105,111,-1%,21,21,25,37,38,38,65.3,64.2,51.7,76.6,37.0,68.2,5.3,39.7,81.0,6.3
Luka Doncic,18,,PG/SF,12300,DAL,DEN,1,113,39,32,100,105,-6%,28,23,21,39,36,34,62.2,61.2,47.0,75.3,34.5,63.9,5.2,37.3,52.3,4.3
Giannis Antetokounmpo,15,,SF/PF,11500,MIL,@GSW,1,116,37,34,103,109,-1%,17,19,20,31,30,31,53.3,60.6,49.5,71.6,30.5,58.5,5.1,32.1,54.8,4.8
Trae Young,18,,PG,9700,ATL,HOU,1,115,35,23,106,107,0%,18,22,22,38,38,37,59.0,51.5,39.0,64.1,35.5,51.5,5.3,38.6,80.3,8.3
Pascal Siakam,,O,PF/C,9300,TOR,@CHA,0,105,29,19,99,111,12%,24,22,21,35,36,37,46.8,45.2,34.9,55.5,0.0,0.0,0.0,0,0.0,0.0
Nikola Jokic,11,,C,9200,DEN,@DAL,1,108,28,24,101,107,1%,18,15,15,34,30,31,41.0,44.5,31.4,57.5,33.0,48.8,5.3,31.3,55.5,6.0
Russell Westbrook,,O,PG,9100,HOU,@ATL,4,123,34,18,105,111,-1%,22,25,22,35,37,36,46.1,49.3,38.3,60.2,0.0,0.0,0.0,0,0.0,0.0
Nikola Vucevic,13,,C,9000,ORL,WAS,1,114,26,22,106,113,7%,16,17,16,32,32,32,45.4,43.0,33.7,52.4,32.0,45.9,5.1,27.8,49.8,5.5
Zach LaVine,10,,PG/SG,8900,CHI,@NOR,1,110,31,18,105,110,6%,22,22,19,38,36,34,42.2,38.7,27.3,50.1,37.5,44.3,5.0,36.8,51.3,5.8
Brandon Ingram,18,,SF/PF,8800,NOR,CHI,1,114,29,21,103,104,1%,20,20,19,35,35,35,42.6,43.9,35.5,52.2,37.0,48.5,5.5,38.1,61.5,7.0
Domantas Sabonis,1,,PF/C,8700,IND,MIA,1,106,23,21,101,105,-6%,13,13,14,36,34,34,47.1,43.3,35.7,51.0,34.5,44.3,5.1,37.4,53.5,6.1
Kyle Lowry,9,,PG,8600,TOR,@CHA,0,105,24,18,99,111,-4%,21,17,16,40,39,39,40.7,42.7,34.2,51.1,39.0,43.7,5.1,42.5,37.0,4.3
Bradley Beal,5,O,SG/SF,8500,WAS,@ORL,1,104,33,21,100,104,1%,29,25,22,33,37,37,49.8,47.3,35.7,58.8,0.0,0.0,0.0,0,0.0,0.0
Donovan Mitchell,4,,PG/SG,8400,UTA,NYK,1,114,30,20,101,110,-2%,20,18,21,35,35,35,40.4,40.2,32.0,48.5,34.5,42.2,5.0,25.4,31.8,3.8
Bam Adebayo,4,,C,8300,MIA,@IND,2,105,20,20,101,104,4%,9,10,10,35,36,35,34.5,40.7,29.3,52.1,35.5,40.2,4.8,28.8,37.3,4.5
Jimmy Butler,3,,SG/SF,8200,MIA,@IND,2,105,26,23,101,104,-2%,11,13,14,34,36,35,44.5,43.8,33.7,53.8,34.5,39.5,4.8,28.1,35.0,4.3
Kemba Walker,4,,PG,8100,BOS,SAS,1,114,29,22,103,110,7%,21,18,18,35,32,33,35.3,40.0,28.8,51.1,27.0,32.9,4.1,17.9,14.8,1.8
John Collins,13,,PF/C,8000,ATL,HOU,1,115,22,21,106,107,4%,12,17,15,30,31,32,40.9,38.9,29.3,48.5,32.5,41.9,5.2,32.7,45.5,5.7
Rudy Gobert,4,,C,7900,UTA,NYK,1,114,16,21,101,110,-6%,9,9,9,34,35,35,36.0,40.7,31.7,49.7,34.5,40.4,5.1,26,47.0,5.9
Stephen Curry,,O,PG,7900,GSW,MIL,1,103,,,107,100,1%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
Clint Capela,20,,C,7800,HOU,@ATL,4,123,15,21,105,111,3%,14,12,10,33,34,34,41.3,40.9,29.8,51.9,35.0,43.7,5.6,36.3,58.5,7.5
Fred VanVleet,,O,PG/SG,7800,TOR,@CHA,0,105,24,16,99,111,-4%,18,17,15,37,36,37,39.0,39.1,28.8,49.4,0.0,0.0,0.0,0,0.0,0.0
Serge Ibaka,9,,PF/C,7800,TOR,@CHA,0,105,24,18,99,111,12%,14,14,12,30,33,26,37.4,29.6,20.4,38.9,32.5,40.3,5.2,39.3,43.8,5.6
Kristaps Porzingis,,O,PF/C,7700,DAL,DEN,1,113,25,17,100,105,-1%,11,14,16,28,33,33,38.7,39.1,28.9,49.4,0.0,0.0,0.0,0,0.0,0.0
Jrue Holiday,,O,PG/SG,7600,NOR,CHI,1,114,27,17,103,104,-13%,16,17,18,35,33,36,38.6,40.6,31.5,49.7,0.0,0.0,0.0,0,0.0,0.0
Devonte' Graham,5,,PG,7600,CHA,TOR,1,103,27,17,103,101,-2%,16,14,16,39,38,35,40.2,38.8,28.7,48.8,37.5,40.2,5.3,41.8,28.3,3.7
Jayson Tatum,7,,SF/PF,7600,BOS,SAS,1,114,27,18,103,110,0%,18,15,18,33,35,35,33.0,38.2,27.8,48.5,34.5,37.1,4.9,31.5,26.5,3.5
Julius Randle,,O,PF/C,7600,NYK,@UTA,0,100,27,17,102,104,-4%,15,17,15,33,34,32,43.8,36.9,27.7,46.2,0.0,0.0,0.0,0,0.0,0.0
D'Angelo Russell,,O,PG/SG,7500,GSW,MIL,1,103,33,20,107,100,1%,23,21,19,33,32,32,44.0,40.5,26.4,54.7,0.0,0.0,0.0,0,0.0,0.0
Jaylen Brown,5,,SG/SF,7400,BOS,SAS,1,114,24,19,103,110,1%,18,16,15,34,34,34,38.6,36.7,27.5,45.9,34.0,35.5,4.8,28.7,22.8,3.1
Lonzo Ball,5,,PG,7400,NOR,CHI,1,114,22,14,103,104,-13%,17,16,11,35,35,29,43.5,29.7,17.5,41.9,35.0,34.9,4.7,37.1,29.8,4.0
LaMarcus Aldridge,4,,PF/C,7300,SAS,@BOS,1,107,23,22,102,102,-2%,12,14,16,33,33,34,41.1,39.3,29.0,49.6,33.0,37.3,5.1,31.7,30.5,4.2
Derrick Favors,13,,PF/C,7300,NOR,CHI,1,114,16,19,103,104,10%,7,8,8,29,31,26,36.1,30.3,19.3,41.3,30.5,38.2,5.2,24,24.8,3.4
Malcolm Brogdon,1,O,PG/SG,7200,IND,MIA,1,106,28,20,101,105,-10%,16,15,15,31,30,32,32.5,38.6,29.5,47.6,0.0,0.0,0.0,0,0.0,0.0
Jamal Murray,0,,PG/SG,7200,DEN,@DAL,1,108,26,18,101,107,-8%,16,15,15,35,34,33,38.0,34.3,23.3,45.3,34.0,34.4,4.8,31.4,24.8,3.4
Will Barton,,O,PG/SF,7200,DEN,@DAL,1,108,20,17,101,107,-2%,14,14,13,34,34,34,35.2,33.2,23.2,43.2,0.0,0.0,0.0,0,0.0,0.0
Khris Middleton,8,,SG/SF,7100,MIL,@GSW,1,116,26,20,103,109,2%,16,17,15,31,32,29,34.6,34.1,26.5,41.6,30.0,35.2,5.0,33,41.8,5.9
Gordon Hayward,8,,SF/PF,7100,BOS,SAS,1,114,22,20,103,110,0%,13,14,13,36,36,33,34.8,34.4,23.6,45.3,33.5,33.4,4.7,30,32.3,4.5
Victor Oladipo,,O,PG/SG,7000,IND,MIA,1,106,,,101,105,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lauri Markkanen,6,,PF/C,6900,CHI,@NOR,1,110,21,15,105,110,5%,15,14,12,33,29,30,32.5,29.4,19.5,39.4,34.0,34.9,5.1,29.3,21.5,3.1
DeMar DeRozan,3,,SG/SF,6800,SAS,@BOS,1,107,27,20,102,102,-5%,15,18,16,32,35,34,41.0,37.5,30.5,44.6,34.0,35.9,5.3,34,43.5,6.4
Terry Rozier,5,,PG/SG,6700,CHA,TOR,1,103,25,15,103,101,-2%,16,15,16,41,38,35,36.1,33.1,22.3,44.0,36.5,35.3,5.3,45.6,39.5,5.9
Jordan McRae,11,,PG/SG,6600,WAS,@ORL,1,104,24,17,100,104,1%,20,18,11,34,33,23,38.4,25.2,12.1,38.2,36.5,39.6,6.0,20.5,17.5,2.7
T.J. Warren,3,,SF/PF,6500,IND,MIA,1,106,22,17,101,105,-4%,19,15,15,34,33,33,35.4,28.4,18.1,38.7,32.5,27.8,4.3,23.3,9.0,1.4
Bojan Bogdanovic,4,,SF/PF,6400,UTA,NYK,1,114,26,16,101,110,3%,17,16,15,32,33,34,28.2,31.1,21.8,40.5,33.0,32.6,5.1,26,32.3,5.0
Tomas Satoransky,3,,PG/SF,6400,CHI,@NOR,1,110,18,15,105,110,6%,12,10,8,37,33,29,29.3,26.4,16.4,36.4,34.0,31.4,4.9,25.3,12.5,2.0
Marcus Morris Sr.,,O,SF/PF,6300,NYK,@UTA,0,100,,,102,104,-4%,18,16,15,35,32,32,36.0,32.1,19.9,44.3,0.0,0.0,0.0,0,0.0,0.0
Jonathan Isaac,,O,SF/PF,6300,ORL,WAS,1,114,18,17,106,113,4%,13,10,10,31,31,31,35.1,31.5,20.2,42.9,0.0,0.0,0.0,0,0.0,0.0
Aaron Gordon,7,,SF/PF,6200,ORL,WAS,1,114,21,13,106,113,4%,11,13,13,33,33,32,36.1,30.9,22.0,39.9,32.5,32.5,5.2,24.9,23.8,3.8
Joe Ingles,4,,SG/SF,6200,UTA,NYK,1,114,17,13,101,110,3%,12,10,8,31,32,30,31.8,25.6,15.4,35.8,32.5,30.2,4.9,26.2,22.0,3.5
Kevin Huerter,6,,PG/SG,6200,ATL,HOU,1,115,19,13,106,107,7%,15,14,10,37,35,27,34.4,24.1,14.7,33.6,33.0,29.9,4.8,37.2,26.5,4.3
Goran Dragic,1,,PG,6100,MIA,@IND,2,105,26,17,101,104,2%,12,13,12,25,26,29,29.4,30.0,21.2,38.9,25.0,24.3,4.0,27,23.8,3.9
Jeremy Lamb,1,,SG/SF,6100,IND,MIA,1,106,20,16,101,105,-2%,11,11,12,29,29,31,31.4,28.6,20.8,36.4,30.5,27.4,4.5,27.5,21.0,3.4
