Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
James Harden,18,,PG/SG,11000,HOU,@BKN,1,125,41,31,103,107,-4%,27,24,24,37,37,37,57.2,57.2,40.8,73.5,36.0,61.9,5.6,36.6,52.8,4.8
Giannis Antetokounmpo,6,,SF/PF,10900,MIL,@ORL,1,110,32,31,100,106,-6%,14,17,17,32,32,32,59.1,59.1,44.6,73.6,33.0,56.5,5.2,30.3,58.0,5.3
Anthony Davis,10,,PF/C,10600,LAL,@DAL,2,109,29,30,101,108,-1%,18,19,19,32,33,33,57.3,57.3,45.0,69.6,34.0,52.9,5.0,42.7,51.5,4.9
LeBron James,7,,PG/SF,9900,LAL,@DAL,2,109,33,26,101,108,-1%,15,18,18,32,33,33,46.9,46.9,37.7,56.1,33.5,49.0,4.9,42.5,92.5,9.3
Russell Westbrook,19,,PG,9800,HOU,@BKN,1,125,33,21,103,107,-4%,16,17,17,35,34,34,58.5,58.5,52.1,64.9,34.5,56.0,5.7,36.4,57.3,5.8
Luka Doncic,10,,PG/SG,9700,DAL,LAL,2,110,31,20,106,107,1%,17,18,18,35,35,35,51.2,51.2,34.4,68.0,34.5,50.7,5.2,38.1,75.3,7.8
Stephen Curry,1,O,PG,9600,GSW,SAS,1,108,30,24,100,108,2%,14,17,17,26,28,28,39.4,39.4,27.7,51.0,0.0,0.0,0.0,0,0.0,0.0
Andre Drummond,21,,C,9500,DET,@CHI,1,106,22,23,101,111,6%,16,14,14,37,35,35,51.9,51.9,35.4,68.3,36.0,53.1,5.6,35.1,67.0,7.1
Kevin Love,7,,PF/C,9300,CLE,@IND,1,104,27,20,100,104,-1%,11,10,10,32,33,33,47.2,47.2,38.5,55.8,32.5,43.0,4.6,34.9,52.3,5.6
Kyrie Irving,17,,PG,9000,BKN,HOU,1,120,30,24,100,108,-3%,24,25,25,33,34,34,57.8,57.8,42.4,73.1,32.0,48.7,5.4,34.5,45.0,5.0
Nikola Vucevic,7,,C,9000,ORL,MIL,1,105,28,26,105,103,1%,15,16,16,29,31,31,36.5,36.5,25.8,47.2,31.5,44.3,4.9,25.1,30.8,3.4
D'Angelo Russell,11,,PG/SG,8900,GSW,SAS,1,108,33,19,100,108,2%,17,15,15,32,30,30,29.9,29.9,15.3,44.6,34.0,45.9,5.2,33,48.8,5.5
Malcolm Brogdon,9,,PG/SG,8800,IND,CLE,1,111,21,18,99,115,6%,18,17,17,34,34,34,51.1,51.1,45.2,56.9,34.5,45.2,5.1,33,46.0,5.2
Domantas Sabonis,7,,PF/C,8700,IND,CLE,1,111,24,22,99,115,-5%,18,16,16,38,36,36,39.9,39.9,29.5,50.2,36.0,42.3,4.9,37.3,49.8,5.7
Kemba Walker,9,,PG,8400,BOS,NYK,1,111,32,22,102,111,0%,18,19,19,34,35,35,39.4,39.4,23.4,55.5,33.5,40.3,4.8,35.6,50.0,6.0
Kristaps Porzingis,6,,PF/C,8000,DAL,LAL,2,110,,,106,107,-3%,19,18,18,34,31,31,42.8,42.8,33.1,52.5,32.0,38.9,4.9,37.4,26.8,3.4
Rudy Gobert,7,,C,7800,UTA,@SAC,1,110,17,25,106,109,5%,6,6,6,34,33,33,27.7,27.7,17.7,37.7,33.0,39.6,5.1,38,41.0,5.3
Draymond Green,5,,PF/C,7700,GSW,SAS,1,108,15,13,100,108,1%,10,9,9,29,28,28,30.7,30.7,11.8,49.6,31.0,36.4,4.7,34.4,29.0,3.8
Donovan Mitchell,8,,PG/SG,7600,UTA,@SAC,1,110,31,17,106,109,5%,21,17,17,36,34,34,39.0,39.0,28.1,49.8,34.5,38.9,5.1,35.2,38.5,5.1
Julius Randle,3,,PF/C,7600,NYK,@BOS,1,101,28,21,102,105,-1%,13,14,14,35,35,35,38.4,38.4,27.9,48.9,34.0,38.1,5.0,33.6,27.0,3.6
Lauri Markkanen,6,,PF/C,7500,CHI,DET,1,110,24,17,100,107,-8%,13,15,15,28,31,31,35.8,35.8,20.2,51.3,31.0,36.0,4.8,25.2,31.3,4.2
