first_name,last_name,position,injury_status,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Luka,Doncic,PG,,2019-12-01,,DAL,LAL,+6.0,222,108,11600,16,43.5,65.2,75.5,58.3,5.02
Karl-Anthony,Towns,C,,2019-12-01,,MIN,MEM,-12.0,231.5,121.8,10800,9,34.5,54.6,63.3,57.5,5.32
LeBron,James,PG,,2019-12-01,,LAL,DAL,-6.0,222,114,10600,12,46.0,54.3,63.0,56.8,5.35
Anthony,Davis,PF,,2019-12-01,,LAL,DAL,-6.0,222,114,10400,4,47.5,55.5,62.3,52.8,5.07
Kemba,Walker,PG,,2019-12-01,,BOS,NY,-7.5,207.5,107.5,8100,3,9.8,30.9,56.5,39.0,4.81
Andrew,Wiggins,SG,,2019-12-01,,MIN,MEM,-12.0,231.5,121.8,7900,11,34.3,42.0,57.5,38.8,4.91
Bam,Adebayo,C,,2019-12-01,,MIA,BKN,-4.5,215,109.8,7300,1,18.8,36.6,50.0,38.8,5.31
Spencer,Dinwiddie,PG,,2019-12-01,,BKN,MIA,+4.5,215,105.3,7700,25,36.8,45.3,65.3,38.3,4.97
Jimmy,Butler,SG,,2019-12-01,,MIA,BKN,-4.5,215,109.8,7600,16,25.3,39.2,50.8,37.8,4.97
Julius,Randle,PF,,2019-12-01,,NY,BOS,+7.5,207.5,100,6800,5,27.0,33.3,42.5,37.8,5.55
Jayson,Tatum,SF,,2019-12-01,,BOS,NY,-7.5,207.5,107.5,7800,25,25.0,37.2,51.0,37.8,4.84
Kristaps,Porzingis,PF,,2019-12-01,,DAL,LAL,+6.0,222,108,7100,20,29.3,38.1,51.8,35.0,4.93
Jaren,Jackson Jr.,PF,,2019-12-01,,MEM,MIN,+12.0,231.5,109.8,5600,28,8.0,28.0,38.3,34.8,6.21
Jaylen,Brown,SG,,2019-12-01,,BOS,NY,-7.5,207.5,107.5,6500,9,19.0,32.6,47.0,31.8,4.88
Brandon,Clarke,PF,Q,2019-12-01,,MEM,MIN,+12.0,231.5,109.8,4800,28,20.0,25.6,31.8,30.0,6.25
