first_name,last_name,position,injury_status,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Luka,Doncic,PG,Q,2020-01-02,,DAL,BKN,-8.0,223,115.5,12000,29,2.8,45.6,76.5,58.0,4.83
Andre,Drummond,C,,2020-01-02,,DET,LAC,+12.5,223.5,105.5,9800,23,28.5,47.0,59.5,52.0,5.31
Kawhi,Leonard,SF,,2020-01-02,,LAC,DET,-12.5,223.5,118,9500,9,36.5,47.5,62.0,48.5,5.11
Paul,George,SF,,2020-01-02,,LAC,DET,-12.5,223.5,118,8800,9,22.3,36.3,57.3,46.8,5.31
Nikola,Jokic,C,,2020-01-02,,DEN,IND,+2.0,209,103.5,9100,2,33.0,46.9,64.0,46.8,5.14
Rudy,Gobert,C,,2020-01-02,,UTA,CHI,-3.5,209.5,106.5,8900,30,23.5,43.6,54.8,45.0,5.06
Spencer,Dinwiddie,PG,,2020-01-02,,BKN,DAL,+8.0,223,107.5,8300,28,35.0,47.2,57.0,41.5,5.00
Jimmy,Butler,SG,,2020-01-02,,MIA,TOR,-6.0,214,110,8600,10,34.3,41.4,55.8,41.5,4.83
De'Aaron,Fox,PG,,2020-01-02,,SAC,MEM,-4.5,224.5,114.5,7300,21,6.3,32.5,52.3,41.5,5.68
Domantas,Sabonis,PF,,2020-01-02,,IND,DEN,-2.0,209,105.5,8400,27,26.8,43.2,59.0,41.0,4.88
Kyle,Lowry,PG,,2020-01-02,,TOR,MIA,+6.0,214,104,8200,5,33.3,42.4,53.0,40.5,4.94
Devonte',Graham,PG,,2020-01-02,,CHA,CLE,+1.5,213,105.8,8200,16,30.5,40.2,48.3,40.0,4.88
Kevin,Love,PF,,2020-01-02,,CLE,CHA,-1.5,213,107.3,8000,26,31.3,42.3,50.0,39.5,4.94
Donovan,Mitchell,PG,,2020-01-02,,UTA,CHI,-3.5,209.5,106.5,8100,1,31.8,42.0,53.8,39.5,4.88
Fred,VanVleet,PG,,2020-01-02,,TOR,MIA,+6.0,214,104,7900,5,35.0,43.0,50.8,39.3,4.97
Bam,Adebayo,C,,2020-01-02,,MIA,TOR,-6.0,214,110,8100,11,21.8,39.3,55.8,39.3,4.85
Buddy,Hield,SG,,2020-01-02,,SAC,MEM,-4.5,224.5,114.5,6700,5,19.8,31.9,44.3,38.3,5.71
Zach,LaVine,PG,Q,2020-01-02,,CHI,UTA,+3.5,209.5,103,7700,8,32.5,40.9,48.8,38.0,4.94
LaMarcus,Aldridge,PF,,2020-01-02,,SA,OKC,-2.5,217,109.8,7600,21,23.5,43.8,65.8,37.5,4.93
Chris,Paul,PG,,2020-01-02,,OKC,SA,+2.5,217,107.3,7500,19,30.3,41.8,54.0,37.0,4.93
DeMar,DeRozan,SG,,2020-01-02,,SA,OKC,-2.5,217,109.8,7400,3,31.3,41.0,51.3,36.8,4.97
Serge,Ibaka,PF,,2020-01-02,,TOR,MIA,+6.0,214,104,7600,8,24.0,34.5,40.5,36.5,4.80
Gorgui,Dieng,C,,2020-01-02,,MIN,GS,-3.0,213.5,108.3,6500,3,25.8,35.9,48.5,36.0,5.54
Richaun,Holmes,PF,,2020-01-02,,SAC,MEM,-4.5,224.5,114.5,7100,30,19.8,37.3,56.0,34.5,4.86
Terry,Rozier,PG,,2020-01-02,,CHA,CLE,+1.5,213,105.8,6800,16,20.0,29.9,42.5,34.5,5.07
Lou,Williams,PG,,2020-01-02,,LAC,DET,-12.5,223.5,118,6300,23,15.3,28.5,40.0,34.3,5.44
Shai,Gilgeous-Alexander,PG,,2020-01-02,,OKC,SA,+2.5,217,107.3,7200,19,32.3,42.1,49.8,34.0,4.72
Shabazz,Napier,PG,,2020-01-02,,MIN,GS,-3.0,213.5,108.3,5900,30,16.5,30.9,43.3,33.5,5.68
Draymond,Green,PG,,2020-01-02,,GS,MIN,+3.0,213.5,105.3,6800,7,27.3,35.8,41.5,33.5,4.93
Jonas,Valanciunas,C,,2020-01-02,,MEM,SAC,+4.5,224.5,110,6700,15,27.0,34.9,43.5,33.0,4.93
Alec,Burks,SG,,2020-01-02,,GS,MIN,+3.0,213.5,105.3,6500,25,22.3,32.3,48.5,33.0,5.08
Tristan,Thompson,C,,2020-01-02,,CLE,CHA,-1.5,213,107.3,6900,29,21.8,29.2,36.8,32.8,4.75
Damion,Lee,SG,,2020-01-02,,GS,MIN,+3.0,213.5,105.3,6600,25,29.3,37.9,54.3,32.5,4.92
Steven,Adams,C,,2020-01-02,,OKC,SA,+2.5,217,107.3,6600,26,22.0,35.7,51.3,32.3,4.89
Robert,Covington,SF,,2020-01-02,,MIN,GS,-3.0,213.5,108.3,5600,14,12.5,29.6,37.8,32.0,5.71
Jarrett,Culver,PG,,2020-01-02,,MIN,GS,-3.0,213.5,108.3,5000,30,4.0,21.8,41.3,32.0,6.40
Dennis,Schroder,PG,,2020-01-02,,OKC,SA,+2.5,217,107.3,6400,19,29.8,36.7,45.8,32.0,5.00
Montrezl,Harrell,PF,,2020-01-02,,LAC,DET,-12.5,223.5,118,5700,22,17.0,27.2,35.0,32.0,5.61
Danilo,Gallinari,SF,,2020-01-02,,OKC,SA,+2.5,217,107.3,6100,7,16.0,30.1,41.5,31.5,5.16
Marquese,Chriss,PF,,2020-01-02,,GS,MIN,+3.0,213.5,105.3,5400,18,4.3,17.9,30.8,31.5,5.83
Jamal,Murray,PG,,2020-01-02,,DEN,IND,+2.0,209,103.5,6500,15,18.5,30.1,46.3,31.3,4.81
Nemanja,Bjelica,PF,,2020-01-02,,SAC,MEM,-4.5,224.5,114.5,5600,30,14.5,24.7,41.5,31.0,5.54
Bojan,Bogdanovic,SF,,2020-01-02,,UTA,CHI,-3.5,209.5,106.5,6200,28,23.5,29.1,34.3,30.8,4.96
Christian,Wood,PF,,2020-01-02,,DET,LAC,+12.5,223.5,105.5,5100,1,9.5,18.4,36.8,30.5,5.98
Jaren,Jackson Jr.,PF,,2020-01-02,,MEM,SAC,+4.5,224.5,110,7000,4,29.0,35.5,41.8,30.3,4.32
Ja,Morant,PG,,2020-01-02,,MEM,SAC,+4.5,224.5,110,6400,14,19.3,24.9,32.8,30.0,4.69
Jarrett,Allen,C,,2020-01-02,,BKN,DAL,+8.0,223,107.5,6200,20,14.3,27.9,48.8,29.8,4.80
Tomas,Satoransky,PG,Q,2020-01-02,,CHI,UTA,+3.5,209.5,103,6000,8,23.0,33.4,36.5,29.8,4.96
Derrick,Rose,PG,,2020-01-02,,DET,LAC,+12.5,223.5,105.5,6000,18,18.5,30.6,40.8,29.0,4.83
Dejounte,Murray,PG,,2020-01-02,,SA,OKC,-2.5,217,109.8,6000,24,15.3,27.9,34.5,29.0,4.83
Will,Barton,PG,,2020-01-02,,DEN,IND,+2.0,209,103.5,6700,15,24.0,33.8,44.5,29.0,4.33
Joe,Ingles,SG,,2020-01-02,,UTA,CHI,-3.5,209.5,106.5,5900,29,24.8,33.6,42.8,29.0,4.92
Goran,Dragic,PG,,2020-01-02,,MIA,TOR,-6.0,214,110,5800,3,18.0,28.6,35.5,28.8,4.96
Aaron,Holiday,PG,,2020-01-02,,IND,DEN,-2.0,209,105.5,5700,17,22.0,31.5,42.3,28.8,5.04
Lauri,Markkanen,PF,,2020-01-02,,CHI,UTA,+3.5,209.5,103,6500,3,19.8,33.0,49.3,28.8,4.42
Collin,Sexton,PG,,2020-01-02,,CLE,CHA,-1.5,213,107.3,5900,13,18.3,28.1,38.0,28.3,4.79
Wendell,Carter Jr.,PF,Q,2020-01-02,,CHI,UTA,+3.5,209.5,103,5900,3,17.5,27.1,30.3,28.3,4.79
Bogdan,Bogdanovic,SG,,2020-01-02,,SAC,MEM,-4.5,224.5,114.5,5500,5,17.3,25.1,39.8,28.3,5.14
PJ,Washington,PF,,2020-01-02,,CHA,CLE,+1.5,213,105.8,5800,16,21.8,28.2,37.0,28.0,4.83
Taurean,Prince,SF,,2020-01-02,,BKN,DAL,+8.0,223,107.5,5700,10,14.3,26.1,35.5,27.5,4.82
Dwight,Powell,C,,2020-01-02,,DAL,BKN,-8.0,223,115.5,5600,12,25.0,29.2,36.8,27.5,4.91
Glenn,Robinson III,SG,,2020-01-02,,GS,MIN,+3.0,213.5,105.3,5600,25,15.3,24.8,35.8,26.8,4.78
Kris,Dunn,PG,,2020-01-02,,CHI,UTA,+3.5,209.5,103,4700,8,10.5,22.9,30.3,26.8,5.69
Maxi,Kleber,PF,,2020-01-02,,DAL,BKN,-8.0,223,115.5,5500,19,7.3,20.9,37.5,26.0,4.73
Miles,Bridges,SF,,2020-01-02,,CHA,CLE,+1.5,213,105.8,5300,29,16.8,27.2,37.5,25.8,4.86
T.J.,Warren,SF,,2020-01-02,,IND,DEN,-2.0,209,105.5,5600,21,14.8,29.1,47.5,25.8,4.60
Joe,Harris,SG,,2020-01-02,,BKN,DAL,+8.0,223,107.5,5400,12,17.8,25.1,35.3,25.8,4.77
DeAndre,Jordan,C,,2020-01-02,,BKN,DAL,+8.0,223,107.5,5300,20,16.0,28.0,50.0,25.5,4.81
Kendrick,Nunn,PG,,2020-01-02,,MIA,TOR,-6.0,214,110,4900,3,15.5,22.8,29.5,25.5,5.20
Jeremy,Lamb,SG,,2020-01-02,,IND,DEN,-2.0,209,105.5,5200,15,9.8,23.2,29.8,25.0,4.81
Brandon,Clarke,PF,,2020-01-02,,MEM,SAC,+4.5,224.5,110,5100,4,16.0,24.7,36.3,24.5,4.80
Jordan,Clarkson,PG,,2020-01-02,,UTA,CHI,-3.5,209.5,106.5,5000,1,11.0,26.2,46.5,24.3,4.85
Derrick,Jones Jr.,SF,,2020-01-02,,MIA,TOR,-6.0,214,110,4400,24,17.0,21.8,25.5,24.0,5.45
Paul,Millsap,PF,,2020-01-02,,DEN,IND,+2.0,209,103.5,5000,11,12.0,23.6,34.8,24.0,4.80
Myles,Turner,C,,2020-01-02,,IND,DEN,-2.0,209,105.5,5000,1,19.0,26.5,42.3,24.0,4.80
Delon,Wright,PG,,2020-01-02,,DAL,BKN,-8.0,223,115.5,4300,29,14.8,24.3,31.3,24.0,5.58
Harrison,Barnes,SF,,2020-01-02,,SAC,MEM,-4.5,224.5,114.5,5000,8,9.8,21.6,38.0,23.5,4.70
Bruce,Brown Jr.,PG,Q,2020-01-02,,DET,LAC,+12.5,223.5,105.5,4900,18,15.8,23.9,32.3,23.5,4.80
T.J.,McConnell,PG,,2020-01-02,,IND,DEN,-2.0,209,105.5,4300,17,14.3,20.7,31.5,23.5,5.47
Gary,Harris,SG,Q,2020-01-02,,DEN,IND,+2.0,209,103.5,4600,27,15.5,25.1,36.3,22.5,4.89
Kevin,Porter Jr.,SG,,2020-01-02,,CLE,CHA,-1.5,213,107.3,4200,6,14.8,22.5,29.8,22.5,5.36
