first_name,last_name,position,injury_status,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
James,Harden,PG,,2019-12-05,,HOU,TOR,+2.0,230.5,114.3,12000,6,55.5,70.2,85.3,60.0,5.00
Joel,Embiid,C,,2019-12-05,,PHI,WAS,-7.5,236,121.8,9700,25,17.3,47.0,60.8,57.5,5.93
Nikola,Jokic,C,,2019-12-05,,DEN,NY,-9.5,203,106.3,8500,17,28.5,40.0,62.5,47.8,5.62
Ben,Simmons,PG,,2019-12-05,,PHI,WAS,-7.5,236,121.8,8000,30,35.3,42.5,52.0,45.5,5.69
Russell,Westbrook,PG,,2019-12-05,,HOU,TOR,+2.0,230.5,114.3,8800,6,35.5,43.5,53.5,45.5,5.17
Jrue,Holiday,PG,,2019-12-05,,NO,PHO,-4.5,235,119.8,7300,26,32.0,39.6,60.5,43.8,5.99
Bradley,Beal,SG,,2019-12-05,,WAS,PHI,+7.5,236,114.3,8700,21,29.0,45.2,57.5,43.8,5.03
Brandon,Ingram,SF,,2019-12-05,,NO,PHO,-4.5,235,119.8,8200,6,39.3,43.5,47.3,43.8,5.34
Pascal,Siakam,PF,,2019-12-05,,TOR,HOU,-2.0,230.5,116.3,8400,23,32.0,43.1,53.3,43.3,5.15
Devin,Booker,PG,,2019-12-05,,PHO,NO,+4.5,235,115.3,7500,25,18.8,33.3,45.0,42.3,5.63
Clint,Capela,C,,2019-12-05,,HOU,TOR,+2.0,230.5,114.3,7900,8,39.8,51.6,58.3,42.3,5.35
Kyle,Lowry,PG,,2019-12-05,,TOR,HOU,-2.0,230.5,116.3,7000,24,18.5,38.5,51.5,39.8,5.68
Al,Horford,PF,,2019-12-05,,PHI,WAS,-7.5,236,121.8,6400,27,28.3,33.0,41.5,38.0,5.94
Tobias,Harris,SF,,2019-12-05,,PHI,WAS,-7.5,236,121.8,6500,23,27.5,32.7,42.3,38.0,5.85
Julius,Randle,PF,,2019-12-05,,NY,DEN,+9.5,203,96.8,6300,15,27.3,32.8,42.5,36.0,5.71
Fred,VanVleet,PG,,2019-12-05,,TOR,HOU,-2.0,230.5,116.3,6600,24,24.3,40.7,49.8,36.0,5.45
Jamal,Murray,PG,,2019-12-05,,DEN,NY,-9.5,203,106.3,6700,3,27.0,36.1,41.3,35.8,5.34
Ricky,Rubio,PG,,2019-12-05,,PHO,NO,+4.5,235,115.3,6200,25,6.8,26.4,39.8,34.5,5.56
Kelly,Oubre Jr.,SF,,2019-12-05,,PHO,NO,+4.5,235,115.3,6100,24,15.3,26.9,48.0,32.8,5.37
Will,Barton,PG,,2019-12-05,,DEN,NY,-9.5,203,106.3,5900,3,21.0,33.5,41.5,31.8,5.38
Lonzo,Ball,PG,,2019-12-05,,NO,PHO,-4.5,235,119.8,5300,26,16.3,23.2,31.5,30.3,5.71
Frank,Kaminsky,PF,,2019-12-05,,PHO,NO,+4.5,235,115.3,5300,14,8.0,21.8,36.8,28.5,5.38
Marc,Gasol,C,,2019-12-05,,TOR,HOU,-2.0,230.5,116.3,4400,10,16.3,24.1,31.3,27.8,6.31
Dario,Saric,SF,,2019-12-05,,PHO,NO,+4.5,235,115.3,6000,24,20.0,34.9,47.8,27.5,4.58
Rui,Hachimura,PF,,2019-12-05,,WAS,PHI,+7.5,236,114.3,5700,7,17.5,28.2,48.8,27.3,4.78
RJ,Barrett,PG,,2019-12-05,,NY,DEN,+9.5,203,96.8,5600,4,5.5,24.1,33.3,27.0,4.82
Serge,Ibaka,PF,,2019-12-05,,TOR,HOU,-2.0,230.5,116.3,4700,23,15.0,25.2,35.5,26.5,5.64
Moritz,Wagner,PF,Q,2019-12-05,,WAS,PHI,+7.5,236,114.3,5500,7,12.5,22.4,32.3,26.0,4.73
Marcus,Morris,SF,Q,2019-12-05,,NY,DEN,+9.5,203,96.8,5000,11,12.8,33.0,53.8,25.0,5.00
Paul,Millsap,PF,,2019-12-05,,DEN,NY,-9.5,203,106.3,4900,17,9.5,25.7,37.5,24.5,5.00
Davis,Bertans,SF,,2019-12-05,,WAS,PHI,+7.5,236,114.3,5800,17,13.3,27.3,35.3,24.3,4.18
Gary,Harris,SG,,2019-12-05,,DEN,NY,-9.5,203,106.3,4200,20,11.8,21.0,42.3,23.8,5.65
OG,Anunoby,SF,,2019-12-05,,TOR,HOU,-2.0,230.5,116.3,4600,27,14.8,24.5,35.0,23.8,5.16
Mitchell,Robinson,C,,2019-12-05,,NY,DEN,+9.5,203,96.8,5100,14,11.3,18.7,31.0,23.5,4.61
JJ,Redick,SG,,2019-12-05,,NO,PHO,-4.5,235,119.8,4800,15,21.0,25.5,30.5,23.0,4.79
P.J.,Tucker,SF,,2019-12-05,,HOU,TOR,+2.0,230.5,114.3,5000,22,22.5,27.3,32.8,22.8,4.55
Danuel,House Jr.,SF,Q,2019-12-05,,HOU,TOR,+2.0,230.5,114.3,4600,22,5.3,21.7,36.5,22.5,4.89
Norman,Powell,SG,,2019-12-05,,TOR,HOU,-2.0,230.5,116.3,5100,13,17.0,30.3,42.0,22.5,4.41
Elfrid,Payton,PG,Q,2019-12-05,,NY,DEN,+9.5,203,96.8,4600,4,7.0,22.1,36.0,21.0,4.57
Josh,Hart,SG,,2019-12-05,,NO,PHO,-4.5,235,119.8,4500,15,17.3,25.8,38.3,20.3,4.50
