first_name,last_name,position,injury_status,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
James,Harden,PG,,2020-01-22,,HOU,DEN,-9.0,228.5,118.8,11200,7,37.0,52.9,62.0,58.5,5.22
LeBron,James,PG,,2020-01-22,,LAL,NY,-12.0,222.5,117.3,10800,4,42.8,54.1,69.0,55.5,5.14
Karl-Anthony,Towns,C,,2020-01-22,,MIN,CHI,-1.0,220,110.5,10400,8,29.0,43.9,64.0,52.3,5.02
Nikola,Jokic,C,,2020-01-22,,DEN,HOU,+9.0,228.5,109.8,9200,17,38.0,47.8,56.5,51.0,5.54
Russell,Westbrook,PG,,2020-01-22,,HOU,DEN,-9.0,228.5,118.8,9800,7,41.0,59.1,69.3,49.0,5.00
Ben,Simmons,PG,,2020-01-22,,PHI,TOR,+7.0,216,104.5,9300,23,45.8,54.2,82.5,46.3,4.97
Anthony,Davis,PF,Q,2020-01-22,,LAL,NY,-12.0,222.5,117.3,9900,23,22.0,46.8,73.3,46.3,4.67
Lou,Williams,PG,,2020-01-22,,LAC,ATL,-3.5,234,118.8,7300,26,23.0,35.4,52.0,45.8,6.27
Bam,Adebayo,C,,2020-01-22,,MIA,WAS,-9.5,229,119.3,8400,27,27.5,41.5,54.5,43.8,5.21
Zach,LaVine,SG,,2020-01-22,,CHI,MIN,+1.0,220,109.5,9000,5,34.3,46.6,68.5,43.8,4.86
Jimmy,Butler,SG,Q,2020-01-22,,MIA,WAS,-9.5,229,119.3,8500,26,25.3,40.8,50.8,43.5,5.12
Kemba,Walker,PG,,2020-01-22,,BOS,MEM,-7.0,232,119.5,7400,25,26.5,38.2,62.8,43.5,5.88
Brandon,Ingram,SF,,2020-01-22,,NO,SA,-3.5,236.5,120,8900,8,30.3,46.7,69.5,43.3,4.86
De'Aaron,Fox,PG,,2020-01-22,,SAC,DET,+1.0,222.5,110.8,8300,19,32.5,49.0,60.5,43.3,5.21
Domantas,Sabonis,PF,,2020-01-22,,IND,PHO,-1.5,221.5,111.5,7900,27,19.8,38.3,58.3,43.0,5.44
Rudy,Gobert,C,,2020-01-22,,UTA,GS,-8.5,220.5,114.5,8500,30,43.5,50.6,57.8,43.0,5.06
Jayson,Tatum,PF,,2020-01-22,,BOS,MEM,-7.0,232,119.5,7500,16,31.8,45.1,63.5,43.0,5.73
Deandre,Ayton,PF,,2020-01-22,,PHO,IND,+1.5,221.5,110,8600,5,34.8,46.5,59.8,42.3,4.91
John,Collins,PF,,2020-01-22,,ATL,LAC,+3.5,234,115.3,7100,11,22.3,33.4,42.5,42.0,5.92
Devin,Booker,PG,,2020-01-22,,PHO,IND,+1.5,221.5,110,8700,2,31.5,50.0,69.0,42.0,4.83
DeMar,DeRozan,SG,,2020-01-22,,SA,NO,+3.5,236.5,116.5,8200,8,44.0,47.2,51.8,41.3,5.03
Nikola,Vucevic,C,,2020-01-22,,ORL,OKC,-1.5,209.5,105.5,8300,9,30.0,42.0,54.8,40.5,4.88
D'Angelo,Russell,PG,,2020-01-22,,GS,UTA,+8.5,220.5,106,8000,12,25.8,44.7,53.5,39.8,4.97
Montrezl,Harrell,C,,2020-01-22,,LAC,ATL,-3.5,234,118.8,6800,21,22.3,29.8,40.0,39.8,5.85
Julius,Randle,PF,,2020-01-22,,NY,LAL,+12.0,222.5,105.3,7600,3,33.3,41.7,49.3,39.8,5.23
Jrue,Holiday,PG,Q,2020-01-22,,NO,SA,-3.5,236.5,120,8100,11,27.3,39.7,52.5,39.3,4.85
Clint,Capela,C,,2020-01-22,,HOU,DEN,-9.0,228.5,118.8,7500,7,22.8,32.9,43.5,39.0,5.20
Bradley,Beal,SG,,2020-01-22,,WAS,MIA,+9.5,229,109.8,7200,24,23.0,33.8,39.8,39.0,5.42
Donovan,Mitchell,PG,,2020-01-22,,UTA,GS,-8.5,220.5,114.5,7800,29,14.3,35.6,62.5,38.5,4.94
LaMarcus,Aldridge,PF,,2020-01-22,,SA,NO,+3.5,236.5,116.5,6800,13,20.3,31.0,37.8,38.0,5.59
Malcolm,Brogdon,PG,,2020-01-22,,IND,PHO,-1.5,221.5,111.5,7100,22,16.5,34.4,46.3,37.5,5.28
Gordon,Hayward,SF,,2020-01-22,,BOS,MEM,-7.0,232,119.5,5800,4,16.3,32.0,44.8,36.8,6.34
Chris,Paul,PG,,2020-01-22,,OKC,ORL,+1.5,209.5,104,7300,9,20.5,38.1,50.0,36.3,4.97
Ricky,Rubio,PG,,2020-01-22,,PHO,IND,+1.5,221.5,110,7700,2,27.0,40.3,65.5,35.5,4.61
Will,Barton,PG,,2020-01-22,,DEN,HOU,+9.0,228.5,109.8,7400,28,18.8,33.2,53.8,35.5,4.80
Ja,Morant,PG,,2020-01-22,,MEM,BOS,+7.0,232,112.5,7600,21,34.8,43.2,56.3,35.3,4.64
Buddy,Hield,SG,,2020-01-22,,SAC,DET,+1.0,222.5,110.8,6800,10,22.3,33.3,50.8,35.3,5.18
Lonzo,Ball,PG,,2020-01-22,,NO,SA,-3.5,236.5,120,6800,11,31.3,43.1,55.0,35.3,5.18
Tobias,Harris,SF,,2020-01-22,,PHI,TOR,+7.0,216,104.5,7300,23,26.3,35.4,56.5,35.0,4.79
Kelly,Oubre Jr.,SF,,2020-01-22,,PHO,IND,+1.5,221.5,110,7000,22,18.3,34.0,58.3,34.8,4.96
Derrick,Rose,PG,,2020-01-22,,DET,SAC,-1.0,222.5,111.8,7000,15,32.0,36.8,45.0,34.5,4.93
Jonas,Valanciunas,C,,2020-01-22,,MEM,BOS,+7.0,232,112.5,6700,11,31.0,42.0,62.8,33.8,5.04
Shai,Gilgeous-Alexander,PG,,2020-01-22,,OKC,ORL,+1.5,209.5,104,7200,9,36.0,45.5,65.0,33.8,4.69
Nemanja,Bjelica,PF,,2020-01-22,,SAC,DET,+1.0,222.5,110.8,6700,9,18.3,37.0,53.3,33.0,4.93
Al,Horford,PF,,2020-01-22,,PHI,TOR,+7.0,216,104.5,6800,2,18.3,31.9,39.5,33.0,4.85
Fred,VanVleet,PG,,2020-01-22,,TOR,PHI,-7.0,216,111.5,6600,8,23.0,39.0,56.0,32.8,4.96
Kyle,Lowry,PG,,2020-01-22,,TOR,PHI,-7.0,216,111.5,6600,8,28.0,37.3,48.8,32.8,4.96
Derrick,Favors,C,Q,2020-01-22,,NO,SA,-3.5,236.5,120,6700,14,14.0,32.9,50.3,32.8,4.89
Pascal,Siakam,PF,,2020-01-22,,TOR,PHI,-7.0,216,111.5,6900,21,23.0,29.6,37.0,32.5,4.71
Marcus,Smart,PG,,2020-01-22,,BOS,MEM,-7.0,232,119.5,5700,25,16.3,36.6,68.3,32.3,5.66
Danilo,Gallinari,SF,,2020-01-22,,OKC,ORL,+1.5,209.5,104,6900,10,32.5,39.1,45.0,32.3,4.67
Jeff,Teague,PG,,2020-01-22,,ATL,LAC,+3.5,234,115.3,4000,10,3.8,16.8,31.3,32.0,8.00
Andrew,Wiggins,SG,,2020-01-22,,MIN,CHI,-1.0,220,110.5,6700,13,19.3,29.9,51.0,31.5,4.70
Jaren,Jackson Jr.,PF,,2020-01-22,,MEM,BOS,+7.0,232,112.5,6500,24,13.3,28.5,37.3,31.3,4.81
Aaron,Gordon,SF,,2020-01-22,,ORL,OKC,-1.5,209.5,105.5,5900,24,20.3,29.3,35.8,31.0,5.25
Kevin,Huerter,SG,,2020-01-22,,ATL,LAC,+3.5,234,115.3,5300,27,3.5,27.7,58.3,30.8,5.80
Kendrick,Nunn,PG,,2020-01-22,,MIA,WAS,-9.5,229,119.3,6100,24,29.0,36.2,48.3,30.8,5.04
Lauri,Markkanen,PF,Q,2020-01-22,,CHI,MIN,+1.0,220,109.5,5700,10,17.0,23.0,26.5,29.8,5.22
Bojan,Bogdanovic,SF,,2020-01-22,,UTA,GS,-8.5,220.5,114.5,6000,18,19.0,30.9,38.5,29.3,4.88
Josh,Richardson,SG,,2020-01-22,,PHI,TOR,+7.0,216,104.5,6100,21,16.3,27.4,32.5,29.3,4.80
Dennis,Schroder,PG,,2020-01-22,,OKC,ORL,+1.5,209.5,104,6000,9,19.3,32.3,41.8,29.3,4.88
Markelle,Fultz,PG,,2020-01-22,,ORL,OKC,-1.5,209.5,105.5,6000,13,23.5,33.8,54.3,29.0,4.83
Robert,Covington,SF,,2020-01-22,,MIN,CHI,-1.0,220,110.5,5900,25,20.5,30.3,39.0,28.8,4.87
Marcus,Morris Sr.,SF,Q,2020-01-22,,NY,LAL,+12.0,222.5,105.3,5800,15,24.8,35.2,53.3,28.8,4.96
Evan,Fournier,SG,,2020-01-22,,ORL,OKC,-1.5,209.5,105.5,5700,11,23.0,32.7,40.0,28.3,4.96
Goran,Dragic,PG,Q,2020-01-22,,MIA,WAS,-9.5,229,119.3,5900,24,12.0,22.8,27.8,27.5,4.66
Draymond,Green,PG,,2020-01-22,,GS,UTA,+8.5,220.5,106,5700,12,16.3,27.4,34.0,27.5,4.82
Elfrid,Payton,PG,,2020-01-22,,NY,LAL,+12.0,222.5,105.3,5600,17,13.3,25.4,33.0,27.0,4.82
Dejounte,Murray,PG,,2020-01-22,,SA,NO,+3.5,236.5,116.5,5200,20,13.8,25.1,42.0,27.0,5.19
T.J.,Warren,SF,,2020-01-22,,IND,PHO,-1.5,221.5,111.5,5500,6,10.3,27.7,42.3,27.0,4.91
Myles,Turner,C,,2020-01-22,,IND,PHO,-1.5,221.5,111.5,5000,5,8.0,22.9,35.5,26.5,5.30
Joe,Ingles,SG,,2020-01-22,,UTA,GS,-8.5,220.5,114.5,5300,2,23.8,33.7,42.8,26.5,5.00
Alec,Burks,PG,,2020-01-22,,GS,UTA,+8.5,220.5,106,6400,12,19.5,33.2,62.8,26.5,4.14
Serge,Ibaka,C,,2020-01-22,,TOR,PHI,-7.0,216,111.5,5000,19,19.3,27.9,44.5,26.5,5.30
Damion,Lee,SG,,2020-01-22,,GS,UTA,+8.5,220.5,106,5800,14,21.5,27.8,40.3,26.3,4.53
Monte,Morris,PG,,2020-01-22,,DEN,HOU,+9.0,228.5,109.8,4800,28,13.3,18.9,27.0,26.3,5.47
Dillon,Brooks,SG,,2020-01-22,,MEM,BOS,+7.0,232,112.5,6200,4,9.5,36.3,53.3,26.0,4.19
Nerlens,Noel,C,Q,2020-01-22,,OKC,ORL,+1.5,209.5,104,4400,15,13.8,25.1,34.5,25.8,5.85
Jerami,Grant,PF,,2020-01-22,,DEN,HOU,+9.0,228.5,109.8,5600,1,17.5,25.3,33.8,25.5,4.55
Terrence,Ross,SG,,2020-01-22,,ORL,OKC,-1.5,209.5,105.5,5200,11,20.0,26.4,32.3,25.5,4.90
Christian,Wood,PF,,2020-01-22,,DET,SAC,-1.0,222.5,111.8,4000,4,5.3,27.3,47.5,25.0,6.25
Ivica,Zubac,C,,2020-01-22,,LAC,ATL,-3.5,234,118.8,4100,21,9.8,22.5,36.5,25.0,6.10
JaMychal,Green,PF,,2020-01-22,,LAC,ATL,-3.5,234,118.8,4400,15,8.5,16.5,33.3,25.0,5.68
Thaddeus,Young,PF,,2020-01-22,,CHI,MIN,+1.0,220,109.5,5000,10,10.0,23.0,36.0,25.0,5.00
Kris,Dunn,PG,,2020-01-22,,CHI,MIN,+1.0,220,109.5,4900,18,6.0,20.1,30.3,25.0,5.10
Jarrett,Culver,PG,,2020-01-22,,MIN,CHI,-1.0,220,110.5,5000,3,12.0,25.5,40.0,24.5,4.90
Harrison,Barnes,SF,,2020-01-22,,SAC,DET,+1.0,222.5,110.8,5400,3,13.3,23.8,41.0,24.5,4.54
Bogdan,Bogdanovic,SG,,2020-01-22,,SAC,DET,+1.0,222.5,110.8,5300,10,17.3,20.5,23.5,24.5,4.62
Svi,Mykhailiuk,SG,,2020-01-22,,DET,SAC,-1.0,222.5,111.8,5000,28,13.5,26.6,37.5,24.5,4.90
Tomas,Satoransky,PG,,2020-01-22,,CHI,MIN,+1.0,220,109.5,4900,18,17.8,22.8,31.3,24.5,5.00
Shabazz,Napier,PG,,2020-01-22,,MIN,CHI,-1.0,220,110.5,5100,3,17.0,23.7,29.8,24.5,4.80
Davis,Bertans,PF,,2020-01-22,,WAS,MIA,+9.5,229,109.8,5000,29,14.8,23.2,28.5,24.0,4.80
