first_name,last_name,position,injury_status,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Giannis,Antetokounmpo,SF,,2019-12-06,,MIL,LAC,-4.5,233,118.8,11300,3,45.3,53.5,60.0,61.8,5.46
Karl-Anthony,Towns,C,Q,2019-12-06,,MIN,OKC,+3.5,217,106.8,10400,13,44.5,54.4,62.3,53.5,5.14
Anthony,Davis,PF,Q,2019-12-06,,LAL,POR,-4.5,225.5,115,9600,30,42.5,49.9,61.3,53.3,5.55
LeBron,James,PG,,2019-12-06,,LAL,POR,-4.5,225.5,115,10100,16,44.5,50.4,57.8,52.5,5.20
Andre,Drummond,C,,2019-12-06,,DET,IND,+2.0,211.5,104.8,9400,30,38.0,51.1,58.5,47.0,5.00
Nikola,Jokic,C,,2019-12-06,,DEN,BOS,+3.5,205.5,101,8000,4,28.5,34.0,39.0,46.8,5.84
Jimmy,Butler,SG,,2019-12-06,,MIA,WAS,-9.5,227.5,118.5,8100,15,35.3,45.1,60.8,45.8,5.65
Bradley,Beal,SG,,2019-12-06,,WAS,MIA,+9.5,227.5,109,8600,18,38.8,48.2,57.5,45.0,5.23
Damian,Lillard,PG,,2019-12-06,,POR,LAL,+4.5,225.5,110.5,8500,15,31.0,41.1,51.5,43.3,5.09
Domantas,Sabonis,PF,,2019-12-06,,IND,DET,-2.0,211.5,106.8,7800,7,32.0,39.9,47.5,42.3,5.42
Paul,George,SF,,2019-12-06,,LAC,MIL,+4.5,233,114.3,7800,14,17.5,36.0,47.0,42.0,5.38
Kawhi,Leonard,SG,,2019-12-06,,LAC,MIL,+4.5,233,114.3,8400,2,34.3,42.3,48.5,41.3,4.91
Spencer,Dinwiddie,PG,,2019-12-06,,BKN,CHA,-3.5,218.5,111,8200,10,38.3,46.4,65.3,40.8,4.97
Zach,LaVine,PG,,2019-12-06,,CHI,GS,-4.5,216,110.3,7800,29,30.3,42.8,58.8,40.5,5.19
Devonte',Graham,PG,,2019-12-06,,CHA,BKN,+3.5,218.5,107.5,8300,26,34.3,45.0,63.3,38.5,4.64
Chris,Paul,PG,,2019-12-06,,OKC,MIN,-3.5,217,110.3,6300,27,22.8,29.3,38.8,38.3,6.07
Buddy,Hield,SG,,2019-12-06,,SAC,SA,+4.0,216,106,7600,27,35.5,44.2,55.8,38.3,5.03
Kemba,Walker,PG,,2019-12-06,,BOS,DEN,-3.5,205.5,104.5,7800,3,9.8,38.2,56.5,37.3,4.78
