first_name,last_name,position,injury_status,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Kawhi,Leonard,SF,,2019-11-07,,LAC,POR,-5.5,231,118.3,9600,10,40.8,54.6,63.0,51.0,5.31
Damian,Lillard,PG,,2019-11-07,,POR,LAC,+5.5,231,112.8,9100,21,42.8,52.9,58.3,46.8,5.14
Kemba,Walker,PG,,2019-11-07,,BOS,CHA,-7.0,215,111,9300,7,40.5,47.8,53.0,41.0,4.41
Devin,Booker,PG,,2019-11-07,,PHO,MIA,-1.5,220.5,111,8400,1,24.3,39.9,51.5,40.8,4.85
Jayson,Tatum,SF,,2019-11-07,,BOS,CHA,-7.0,215,111,7800,26,32.3,38.5,50.3,36.8,4.71
Montrezl,Harrell,PF,,2019-11-07,,LAC,POR,-5.5,231,118.3,6200,25,14.0,35.0,62.8,36.5,5.89
DeMar,DeRozan,SG,,2019-11-07,,SA,OKC,-5.5,212.5,109,7500,13,30.8,35.9,41.5,36.3,4.83
Jimmy,Butler,SG,,2019-11-07,,MIA,PHO,+1.5,220.5,109.5,7200,14,24.5,38.4,50.8,36.3,5.03
Chris,Paul,PG,,2019-11-07,,OKC,SA,+5.5,212.5,103.5,6500,22,18.5,31.7,38.5,35.8,5.50
Terry,Rozier,PG,,2019-11-07,,CHA,BOS,+7.0,215,104,6800,8,26.8,36.0,46.8,35.5,5.22
Shai,Gilgeous-Alexander,PG,,2019-11-07,,OKC,SA,+5.5,212.5,103.5,7100,22,27.5,37.0,42.0,35.0,4.93
Gordon,Hayward,SF,,2019-11-07,,BOS,CHA,-7.0,215,111,7300,26,21.5,38.7,59.3,34.8,4.76
Hassan,Whiteside,C,,2019-11-07,,POR,LAC,+5.5,231,112.8,6400,24,17.3,31.7,40.8,34.8,5.43
LaMarcus,Aldridge,PF,,2019-11-07,,SA,OKC,-5.5,212.5,109,6900,10,18.3,29.0,39.8,34.8,5.04
Ricky,Rubio,PG,,2019-11-07,,PHO,MIA,-1.5,220.5,111,6700,1,30.8,36.2,47.3,34.8,5.19
Lou,Williams,PG,,2019-11-07,,LAC,POR,-5.5,231,118.3,6600,27,21.5,35.0,58.5,34.3,5.19
Bam,Adebayo,C,,2019-11-07,,MIA,PHO,+1.5,220.5,109.5,7000,17,25.8,35.0,44.5,34.0,4.86
CJ,McCollum,PG,,2019-11-07,,POR,LAC,+5.5,231,112.8,6100,21,20.3,34.3,52.0,30.3,4.96
Devonte',Graham,PG,,2019-11-07,,CHA,BOS,+7.0,215,104,6100,8,18.0,32.4,56.0,30.0,4.92
Danilo,Gallinari,SF,,2019-11-07,,OKC,SA,+5.5,212.5,103.5,6100,17,24.8,26.2,29.5,29.8,4.88
Kelly,Oubre Jr.,SF,,2019-11-07,,PHO,MIA,-1.5,220.5,111,6000,3,21.3,27.8,35.8,28.8,4.79
Aron,Baynes,C,,2019-11-07,,PHO,MIA,-1.5,220.5,111,5800,12,18.3,36.2,59.5,28.5,4.91
PJ,Washington,PF,Q,2019-11-07,,CHA,BOS,+7.0,215,104,5900,24,20.0,26.5,38.5,28.5,4.83
Jaylen,Brown,SG,,2019-11-07,,BOS,CHA,-7.0,215,111,5700,16,18.3,28.5,46.8,27.5,4.82
Patrick,Beverley,PG,,2019-11-07,,LAC,POR,-5.5,231,118.3,4900,27,12.8,24.8,44.5,27.3,5.56
Miles,Bridges,SF,,2019-11-07,,CHA,BOS,+7.0,215,104,5100,14,13.0,24.0,34.5,27.3,5.34
Cody,Zeller,C,,2019-11-07,,CHA,BOS,+7.0,215,104,5600,6,9.3,30.5,52.0,27.3,4.87
Steven,Adams,C,,2019-11-07,,OKC,SA,+5.5,212.5,103.5,5400,4,20.8,26.3,32.3,27.0,5.00
Dennis,Schroder,PG,,2019-11-07,,OKC,SA,+5.5,212.5,103.5,5300,22,9.8,31.8,47.5,26.5,5.00
Goran,Dragic,PG,,2019-11-07,,MIA,PHO,+1.5,220.5,109.5,5300,4,8.3,22.8,30.3,25.3,4.76
Marcus,Smart,PG,,2019-11-07,,BOS,CHA,-7.0,215,111,5700,7,18.8,26.7,37.5,25.3,4.43
Kendrick,Nunn,PG,,2019-11-07,,MIA,PHO,+1.5,220.5,109.5,5200,4,15.3,27.2,37.5,25.3,4.86
Dejounte,Murray,PG,,2019-11-07,,SA,OKC,-5.5,212.5,109,6300,23,13.8,31.7,44.5,25.0,3.97
Rudy,Gay,SF,,2019-11-07,,SA,OKC,-5.5,212.5,109,5000,6,17.5,25.5,35.0,24.3,4.85
JaMychal,Green,SF,,2019-11-07,,LAC,POR,-5.5,231,118.3,4000,10,9.5,20.1,37.0,23.8,5.94
Dario,Saric,SF,,2019-11-07,,PHO,MIA,-1.5,220.5,111,4600,3,9.3,26.1,45.3,23.3,5.05
Mario,Hezonja,SF,,2019-11-07,,POR,LAC,+5.5,231,112.8,4100,24,8.5,22.0,37.5,22.8,5.55
Rodney,Hood,SG,,2019-11-07,,POR,LAC,+5.5,231,112.8,3800,6,12.5,23.4,34.0,22.3,5.86
Daniel,Theis,PF,Q,2019-11-07,,BOS,CHA,-7.0,215,111,5600,13,6.3,19.2,27.3,22.0,3.93
Derrick,White,PG,Q,2019-11-07,,SA,OKC,-5.5,212.5,109,4500,23,12.5,23.6,36.3,21.5,4.78
Meyers,Leonard,PF,,2019-11-07,,MIA,PHO,+1.5,220.5,109.5,4700,15,10.8,23.0,35.5,21.0,4.47
Frank,Kaminsky,PF,,2019-11-07,,PHO,MIA,-1.5,220.5,111,4000,7,8.5,21.6,37.0,20.0,5.00
Ivica,Zubac,C,,2019-11-07,,LAC,POR,-5.5,231,118.3,4100,2,12.3,19.9,27.3,19.8,4.82
Landry,Shamet,SG,,2019-11-07,,LAC,POR,-5.5,231,118.3,3700,17,9.8,16.2,26.5,19.3,5.20
Kent,Bazemore,SG,,2019-11-07,,POR,LAC,+5.5,231,112.8,3900,6,13.3,18.7,23.5,18.8,4.81
Tyler,Herro,SG,,2019-11-07,,MIA,PHO,+1.5,220.5,109.5,5500,14,7.8,26.5,41.3,18.8,3.41
Dwayne,Bacon,SG,,2019-11-07,,CHA,BOS,+7.0,215,104,4400,4,-0.5,17.4,39.5,18.5,4.20
Hamidou,Diallo,SG,,2019-11-07,,OKC,SA,+5.5,212.5,103.5,4000,5,11.3,21.8,31.5,18.5,4.63
Kelly,Olynyk,PF,,2019-11-07,,MIA,PHO,+1.5,220.5,109.5,4200,15,4.3,17.2,31.3,18.3,4.35
Bryn,Forbes,PG,,2019-11-07,,SA,OKC,-5.5,212.5,109,4300,23,9.5,20.7,26.8,17.8,4.13
Trey,Lyles,PF,,2019-11-07,,SA,OKC,-5.5,212.5,109,3700,10,8.0,16.2,27.0,17.3,4.66
Patty,Mills,PG,,2019-11-07,,SA,OKC,-5.5,212.5,109,3700,23,8.8,21.4,41.8,17.3,4.66
Duncan,Robinson,SG,,2019-11-07,,MIA,PHO,+1.5,220.5,109.5,3600,14,1.3,18.7,39.0,17.0,4.72
Malik,Monk,PG,,2019-11-07,,CHA,BOS,+7.0,215,104,3600,8,3.0,15.9,27.5,16.5,4.58
Nerlens,Noel,C,,2019-11-07,,OKC,SA,+5.5,212.5,103.5,4100,4,15.3,25.0,39.5,16.3,3.96
Skal,Labissiere,PF,,2019-11-07,,POR,LAC,+5.5,231,112.8,3300,1,7.8,17.0,24.5,15.5,4.70
Tyler,Johnson,PG,,2019-11-07,,PHO,MIA,-1.5,220.5,111,3200,1,5.5,11.7,19.5,15.3,4.77
Anfernee,Simons,PG,,2019-11-07,,POR,LAC,+5.5,231,112.8,3400,21,3.0,14.6,22.5,15.0,4.41
Moe,Harkless,SF,,2019-11-07,,LAC,POR,-5.5,231,118.3,3300,10,5.8,10.3,15.3,14.5,4.39
Darius,Bazley,SF,,2019-11-07,,OKC,SA,+5.5,212.5,103.5,3600,17,1.5,15.3,26.3,14.3,3.96
Jakob,Poeltl,C,,2019-11-07,,SA,OKC,-5.5,212.5,109,3100,27,7.5,11.5,22.5,13.8,4.44
Grant,Williams,SF,,2019-11-07,,BOS,CHA,-7.0,215,111,3300,26,1.3,12.6,20.3,12.8,3.86
Anthony,Tolliver,PF,,2019-11-07,,POR,LAC,+5.5,231,112.8,3200,1,-0.5,13.9,24.5,12.8,3.98
Marvin,Williams,SF,,2019-11-07,,CHA,BOS,+7.0,215,104,3200,14,4.8,12.8,19.8,12.8,3.98
Terrance,Ferguson,SG,,2019-11-07,,OKC,SA,+5.5,212.5,103.5,3200,5,0.0,9.3,22.5,12.5,3.91
Mikal,Bridges,SG,,2019-11-07,,PHO,MIA,-1.5,220.5,111,3200,27,4.8,14.0,27.5,12.3,3.83
Derrick,Jones Jr.,SF,Q,2019-11-07,,MIA,PHO,+1.5,220.5,109.5,3300,28,4.8,13.8,19.0,12.3,3.71
Carsen,Edwards,PG,,2019-11-07,,BOS,CHA,-7.0,215,111,3200,7,1.0,10.8,20.3,11.8,3.67
Jevon,Carter,PG,,2019-11-07,,PHO,MIA,-1.5,220.5,111,3100,1,1.3,14.1,28.5,11.0,3.55
Patrick,Patterson,PF,,2019-11-07,,LAC,POR,-5.5,231,118.3,3100,25,2.3,9.9,15.8,10.8,3.47
Marco,Belinelli,SG,,2019-11-07,,SA,OKC,-5.5,212.5,109,3100,13,4.0,9.0,15.0,9.5,3.06
Cameron,Johnson,SF,,2019-11-07,,PHO,MIA,-1.5,220.5,111,3100,3,2.0,8.8,17.8,8.5,2.74
Rodney,McGruder,SG,,2019-11-07,,LAC,POR,-5.5,231,118.3,3100,17,0.0,4.3,9.5,8.5,2.74
Cody,Martin,PG,,2019-11-07,,CHA,BOS,+7.0,215,104,3200,8,0.0,6.1,19.8,8.0,2.50
